Date,SLNG_stock_Open_average,SLNG_stock_Open_max,SLNG_stock_Open_min,SLNG_stock_Open_volatility,SLNG_stock_Open_change,SLNG_stock_High_average,SLNG_stock_High_max,SLNG_stock_High_min,SLNG_stock_High_volatility,SLNG_stock_High_change,SLNG_stock_Low_average,SLNG_stock_Low_max,SLNG_stock_Low_min,SLNG_stock_Low_volatility,SLNG_stock_Low_change,SLNG_stock_Close_average,SLNG_stock_Close_max,SLNG_stock_Close_min,SLNG_stock_Close_volatility,SLNG_stock_Close_change,SLNG_stock_Volume_average,SLNG_stock_Volume_max,SLNG_stock_Volume_min,SLNG_stock_Volume_volatility,SLNG_stock_Volume_change
2018-01-14,13.9,14.4,13.2,1.200000000000001,-1.200000000000001,13.9,14.4,13.2,1.200000000000001,-1.200000000000001,13.100249999999999,13.200999999999999,12.8,0.400999999999998,-0.3999999999999986,13.30675,14.0,12.825999999999999,1.1740000000000013,-1.1740000000000013,591,1220,334,886,-136
2018-01-21,12.504,12.8,12.12,0.6800000000000015,-0.6800000000000015,12.8672,13.536,12.4,1.1359999999999992,-1.1359999999999992,12.08,12.4,11.6,0.8000000000000007,-0.40000000000000036,12.488800000000001,12.8,12.0,0.8000000000000007,-0.40000000000000036,1541,3140,138,3002,374
2018-01-28,11.68,12.4,11.2,1.200000000000001,-1.200000000000001,11.8416,12.4,11.2,1.200000000000001,-1.200000000000001,11.08,11.6,10.4,1.1999999999999993,-1.1999999999999993,11.5952,12.024000000000001,10.8,1.2240000000000002,-1.2240000000000002,7855,26009,952,25057,-21731
2018-02-04,10.808,11.199000000000002,10.4,0.7990000000000013,0.0,11.2798,12.0,10.8,1.1999999999999993,0.8000000000000007,10.564,10.8,10.02,0.7800000000000011,-0.7800000000000011,10.86,11.2,10.7,0.5,-0.5,6672,28054,573,27481,27481
2018-02-11,10.8,11.2,10.4,0.7999999999999989,0.0,11.12,11.2,10.8,0.3999999999999986,0.3999999999999986,10.4,10.8,9.6,1.200000000000001,0.8000000000000007,10.72,11.2,10.0,1.1999999999999993,1.1999999999999993,8780,33684,1086,32598,-4773
2018-02-18,10.90925,11.2,10.8,0.3999999999999986,-0.38700000000000045,11.004999999999999,11.2,10.808,0.39199999999999946,-0.38700000000000045,10.806000000000001,10.824000000000002,10.8,0.02400000000000091,0.0,10.889,11.148,10.8,0.347999999999999,0.0,435,1329,71,1258,-170
2018-02-25,10.6416,10.808,10.4,0.4079999999999995,0.0,10.887,11.2,10.4,0.7999999999999989,-0.7999999999999989,10.4014,10.808,9.6,1.2080000000000002,-0.8000000000000007,10.647,11.2,10.027999999999999,1.1720000000000006,-1.1720000000000006,564,1342,81,1261,23
2018-03-04,10.339,10.786,10.0,0.7859999999999996,0.1559999999999988,10.7166,10.8,10.4,0.40000000000000036,-0.0030000000000001137,10.2892,10.786,10.0,0.7859999999999996,0.1559999999999988,10.5566,10.8,10.0,0.8000000000000007,-0.0030000000000001137,830,1444,458,986,891
2018-03-11,9.9728,10.28,9.592,0.6879999999999988,-0.6879999999999988,10.24,10.8,10.0,0.8000000000000007,-0.40000000000000036,9.738,10.0,9.5,0.5,-0.5,9.9182,10.0,9.599,0.4009999999999998,0.0,1532,4426,488,3938,892
2018-03-18,8.8,10.0,8.0,2.0,-2.0,8.88,10.0,8.4,1.5999999999999996,-1.5999999999999996,8.1634,8.417,8.0,0.4169999999999998,-0.4169999999999998,8.434000000000001,8.8,8.17,0.6300000000000008,-0.6300000000000008,2976,3749,1536,2213,52
2018-03-25,8.849,11.2,8.0,3.1999999999999993,3.0039999999999996,9.50025,12.0,8.0,4.0,3.599,7.9,8.0,7.6,0.40000000000000036,-0.40000000000000036,8.6,9.6,8.0,1.5999999999999996,0.8000000000000007,50206,191581,41,191540,186991
2018-04-01,7.5536,8.4,6.968,1.4320000000000004,-1.4320000000000004,7.7486,8.4,7.2,1.2000000000000002,-1.2000000000000002,7.12,8.0,6.8,1.2000000000000002,-1.2000000000000002,7.423,8.008,7.12,0.887999999999999,-0.887999999999999,8004,14809,2847,11962,-8332
2018-04-08,6.6648000000000005,7.2,6.4,0.7999999999999998,-0.7999999999999998,6.7508,7.2,6.48,0.7199999999999998,-0.7199999999999998,6.2985999999999995,6.409,5.936,0.47299999999999986,-0.031000000000000583,6.5298,7.0,6.4,0.5999999999999996,-0.5990000000000002,5989,14031,2206,11825,-9713
2018-04-15,6.4634,6.56,6.317,0.24299999999999944,0.0,6.807799999999999,7.59,6.56,1.0300000000000002,0.008000000000000007,6.2372000000000005,6.4,6.16,0.2400000000000002,0.04800000000000093,6.4892,6.568,6.3839999999999995,0.18400000000000016,0.07800000000000118,8110,26784,867,25917,-2766
2018-04-22,5.8402,6.32,5.6,0.7200000000000006,-0.7200000000000006,5.9646,6.32,5.6,0.7200000000000006,-0.7200000000000006,5.5018,5.68,5.297000000000001,0.3829999999999991,-0.21199999999999974,5.707199999999999,5.999,5.529,0.46999999999999975,-0.46999999999999975,6576,15025,882,14143,-5238
2018-04-29,5.556,5.68,5.374,0.30600000000000005,-0.1459999999999999,5.6998,5.92,5.6,0.3200000000000003,0.07000000000000028,5.361800000000001,5.367000000000001,5.36,0.007000000000000561,-0.001000000000000334,5.5046,5.76,5.36,0.39999999999999947,0.2370000000000001,4023,6191,1870,4321,1473
