Date,DXC_Open_average,DXC_Open_max,DXC_Open_min,DXC_Open_volatility,DXC_Open_change,DXC_High_average,DXC_High_max,DXC_High_min,DXC_High_volatility,DXC_High_change,DXC_Low_average,DXC_Low_max,DXC_Low_min,DXC_Low_volatility,DXC_Low_change,DXC_Close_average,DXC_Close_max,DXC_Close_min,DXC_Close_volatility,DXC_Close_change,DXC_Volume_average,DXC_Volume_max,DXC_Volume_min,DXC_Volume_volatility,DXC_Volume_change
2018-01-14,101.06400000000001,101.79,100.38,1.4100000000000108,-1.0400000000000063,101.752,102.95,100.88,2.0700000000000074,-1.1200000000000045,100.336,100.51,100.21,0.30000000000001137,-0.21999999999999886,100.968,101.71,100.48,1.2299999999999898,0.6499999999999915,1669159,1977944,1507355,470589,-96850
2018-01-21,101.986,102.44,101.52,0.9200000000000017,0.6799999999999926,102.67999999999999,102.73,102.57,0.1600000000000108,-0.12000000000000455,101.048,101.79,99.97,1.8200000000000074,-1.1899999999999977,101.524,102.5,100.12,2.3799999999999955,-1.8299999999999983,1285970,1517155,1018392,498763,155860
2018-01-28,99.36200000000001,100.51,98.42,2.0900000000000034,-1.4200000000000017,100.556,101.56,99.92,1.6400000000000006,0.269999999999996,98.012,99.32,95.14,4.179999999999993,-3.260000000000005,98.604,99.55,96.09,3.4599999999999937,-2.9099999999999966,1671922,1931397,1093502,837895,-24659
2018-02-04,95.626,97.75,94.14,3.6099999999999994,3.6099999999999994,97.492,99.45,96.21,3.240000000000009,2.9399999999999977,93.976,97.39,91.61,5.780000000000001,4.219999999999999,95.766,97.9,91.92,5.980000000000004,1.960000000000008,2752768,3871665,1543277,2328388,298426
2018-02-11,98.7825,100.84,96.55,4.290000000000006,3.75,100.4125,101.85,98.36,3.489999999999995,3.489999999999995,97.89,100.47,95.65,4.819999999999993,4.819999999999993,99.82249999999999,101.09,97.24,3.8500000000000085,3.5799999999999983,1883265,2760367,1419217,1341150,191555
2018-02-18,101.61,104.13,100.09,4.039999999999992,4.039999999999992,103.368,105.0,101.39,3.6099999999999994,3.6099999999999994,101.256,103.6,99.62,3.9799999999999898,3.9799999999999898,102.256,104.64,100.67,3.969999999999999,3.969999999999999,1255264,1686570,925861,760709,133774
2018-02-25,102.408,104.44,100.05,4.390000000000001,-3.819999999999993,103.566,104.98,101.3,3.680000000000007,-2.5200000000000102,101.046,103.08,99.46,3.6200000000000045,-3.6200000000000045,101.94200000000001,103.14,100.93,2.2099999999999937,-1.1400000000000006,2001097,3360256,987737,2372519,301332
2018-03-04,103.392,106.94,100.88,6.060000000000002,4.310000000000002,104.744,107.25,102.56,4.689999999999998,3.75,102.642,105.38,100.88,4.5,3.9299999999999926,104.044,106.72,101.85,4.8700000000000045,4.230000000000004,1544843,2302287,961194,1341093,284150
2018-03-11,105.33800000000001,106.84,104.18,2.6599999999999966,-2.6599999999999966,106.232,107.6,105.41,2.1899999999999977,-1.7399999999999949,104.388,105.69,103.88,1.8100000000000023,-1.8100000000000023,105.016,106.04,104.34,1.7000000000000028,-0.29000000000000625,1774022,2134441,1553184,581257,-37359
2018-03-18,104.852,107.07,102.91,4.159999999999997,-2.8900000000000006,105.924,107.85,104.28,3.569999999999993,-3.569999999999993,103.61,106.13,101.19,4.939999999999998,-3.569999999999993,104.414,107.31,101.4,5.909999999999997,-3.3700000000000045,2100456,2929248,1589062,1340186,155049
