Date,CPHI_Open_average,CPHI_Open_max,CPHI_Open_min,CPHI_Open_volatility,CPHI_Open_change,CPHI_High_average,CPHI_High_max,CPHI_High_min,CPHI_High_volatility,CPHI_High_change,CPHI_Low_average,CPHI_Low_max,CPHI_Low_min,CPHI_Low_volatility,CPHI_Low_change,CPHI_Close_average,CPHI_Close_max,CPHI_Close_min,CPHI_Close_volatility,CPHI_Close_change,CPHI_Volume_average,CPHI_Volume_max,CPHI_Volume_min,CPHI_Volume_volatility,CPHI_Volume_change
2018-01-14,0.42064,0.46,0.3653,0.0947,-0.0947,0.43512,0.48,0.3655,0.11449999999999999,-0.11449999999999999,0.38242,0.43,0.33,0.09999999999999998,-0.09999999999999998,0.40098,0.44,0.36,0.08000000000000002,-0.08000000000000002,117538,185675,61158,124517,-58021
2018-01-21,0.36898000000000003,0.385,0.36,0.025000000000000022,0.00770000000000004,0.39296,0.41,0.3679,0.04209999999999997,-0.04209999999999997,0.35252,0.3714,0.34,0.031399999999999983,-0.009899999999999964,0.36404000000000003,0.3785,0.3411,0.03739999999999999,-0.023899999999999977,50330,85520,24379,61141,-47047
2018-01-28,0.33958,0.3581,0.312,0.046099999999999974,-0.046099999999999974,0.35332,0.3581,0.35,0.008099999999999996,-0.008099999999999996,0.31952,0.3251,0.312,0.0131,-0.008500000000000008,0.33298,0.34,0.325,0.015000000000000013,-0.010099999999999998,29036,52037,16438,35599,-9091
2018-02-04,0.2932,0.315,0.27,0.044999999999999984,-0.02999999999999997,0.3174,0.33,0.282,0.04800000000000004,-0.0050000000000000044,0.27828,0.292,0.27,0.021999999999999964,-0.021999999999999964,0.30062,0.32,0.275,0.044999999999999984,0.00930000000000003,57627,87891,37396,50495,21114
2018-02-11,0.320725,0.3491,0.282,0.06710000000000005,0.04800000000000004,0.3432,0.35,0.3357,0.01429999999999998,-0.01429999999999998,0.305625,0.325,0.282,0.04300000000000004,0.04300000000000004,0.32792499999999997,0.3325,0.3232,0.00930000000000003,-0.0045000000000000595,41698,89346,13609,75737,-75737
2018-02-18,0.38008,0.44,0.3246,0.1154,0.09100000000000003,0.41056,0.47,0.345,0.125,0.09100000000000003,0.34838,0.4,0.3111,0.08890000000000003,0.06329999999999997,0.37434,0.4195,0.3203,0.09920000000000001,0.0746,106042,226775,27743,199032,39809
2018-02-25,0.3641,0.4,0.34,0.06,-0.029500000000000026,0.38944,0.4,0.3728,0.027200000000000002,-0.00720000000000004,0.35409999999999997,0.3705,0.34,0.03049999999999997,0.020500000000000018,0.37066,0.385,0.36,0.025000000000000022,0.025000000000000022,45172,73316,22628,50688,-16189
2018-03-04,0.38054,0.3903,0.36,0.030299999999999994,-0.030000000000000027,0.38994,0.428,0.369,0.059,-0.059,0.36044,0.38,0.3499,0.030100000000000016,-0.027700000000000002,0.37352,0.3952,0.3525,0.042700000000000016,-0.02739999999999998,55196,122062,27374,94688,-89942
2018-03-11,0.3626,0.375,0.3499,0.02510000000000001,-0.02510000000000001,0.36834,0.3778,0.3499,0.027900000000000036,-0.027900000000000036,0.33728,0.3646,0.3216,0.04299999999999998,-0.04299999999999998,0.34276,0.3698,0.3271,0.042700000000000016,-0.0398,33306,87514,7354,80160,-5808
2018-03-18,0.33524000000000004,0.3522,0.327,0.0252,-0.0030000000000000027,0.34918,0.3655,0.34,0.025499999999999967,-0.024499999999999966,0.3289,0.34,0.3245,0.015500000000000014,-0.002999999999999947,0.33396,0.3445,0.3253,0.019199999999999995,-0.010200000000000042,35002,71421,7503,63918,53785
