Date,Powershares S&P 500 Low Volatility Portfolio_Open_average,Powershares S&P 500 Low Volatility Portfolio_Open_max,Powershares S&P 500 Low Volatility Portfolio_Open_min,Powershares S&P 500 Low Volatility Portfolio_Open_volatility,Powershares S&P 500 Low Volatility Portfolio_Open_change,Powershares S&P 500 Low Volatility Portfolio_High_average,Powershares S&P 500 Low Volatility Portfolio_High_max,Powershares S&P 500 Low Volatility Portfolio_High_min,Powershares S&P 500 Low Volatility Portfolio_High_volatility,Powershares S&P 500 Low Volatility Portfolio_High_change,Powershares S&P 500 Low Volatility Portfolio_Low_average,Powershares S&P 500 Low Volatility Portfolio_Low_max,Powershares S&P 500 Low Volatility Portfolio_Low_min,Powershares S&P 500 Low Volatility Portfolio_Low_volatility,Powershares S&P 500 Low Volatility Portfolio_Low_change,Powershares S&P 500 Low Volatility Portfolio_Close_average,Powershares S&P 500 Low Volatility Portfolio_Close_max,Powershares S&P 500 Low Volatility Portfolio_Close_min,Powershares S&P 500 Low Volatility Portfolio_Close_volatility,Powershares S&P 500 Low Volatility Portfolio_Close_change
2019-02-03,50.45,50.45,50.45,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-02-10,50.84,50.84,50.84,0.0,0.0,51.04,51.04,51.04,0.0,0.0,50.82,50.82,50.82,0.0,0.0,51.04,51.04,51.04,0.0,0.0
2019-02-17,51.68,51.68,51.68,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2019-02-24,51.81,51.81,51.81,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.62,51.62,51.62,0.0,0.0
2019-03-03,51.33,51.33,51.33,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-03-10,52.26,52.26,52.26,0.0,0.0,52.3,52.3,52.3,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2019-03-17,52.06,52.06,52.06,0.0,0.0,52.25,52.25,52.25,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2019-03-24,52.81,52.81,52.81,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.7,52.7,52.7,0.0,0.0
2019-03-31,52.89,52.89,52.89,0.0,0.0,52.92,52.92,52.92,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2019-04-07,53.26,53.26,53.26,0.0,0.0,53.29,53.29,53.29,0.0,0.0,53.08,53.08,53.08,0.0,0.0,53.15,53.15,53.15,0.0,0.0
2019-04-14,52.41,52.41,52.41,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.16,52.16,52.16,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2019-04-21,53.28,53.28,53.28,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.19,53.19,53.19,0.0,0.0
2019-04-28,53.19,53.19,53.19,0.0,0.0,53.57,53.57,53.57,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2019-05-05,52.87,52.87,52.87,0.0,0.0,53.16,53.16,53.16,0.0,0.0,52.81,52.81,52.81,0.0,0.0,53.06,53.06,53.06,0.0,0.0
2019-05-12,53.55,53.55,53.55,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.34,53.34,53.34,0.0,0.0,53.46,53.46,53.46,0.0,0.0
2019-05-19,54.05,54.05,54.05,0.0,0.0,54.14,54.14,54.14,0.0,0.0,53.86,53.86,53.86,0.0,0.0,53.98,53.98,53.98,0.0,0.0
2019-05-26,53.25,53.25,53.25,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.61,53.61,53.61,0.0,0.0
2019-06-02,55.37,55.37,55.37,0.0,0.0,55.38,55.38,55.38,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.14,55.14,55.14,0.0,0.0
2019-06-09,55.62,55.62,55.62,0.0,0.0,55.74,55.74,55.74,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.41,55.41,55.41,0.0,0.0
2019-06-16,55.85,55.85,55.85,0.0,0.0,55.93,55.93,55.93,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.72,55.72,55.72,0.0,0.0
2019-06-23,55.34,55.34,55.34,0.0,0.0,55.35,55.35,55.35,0.0,0.0,54.93,54.93,54.93,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2019-06-30,56.17,56.17,56.17,0.0,0.0,56.26,56.26,56.26,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2019-07-07,56.39,56.39,56.39,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.46,56.46,56.46,0.0,0.0
2019-07-14,55.63,55.63,55.63,0.0,0.0,55.67,55.67,55.67,0.0,0.0,55.34,55.34,55.34,0.0,0.0,55.48,55.48,55.48,0.0,0.0
2019-07-21,56.03,56.03,56.03,0.0,0.0,56.23,56.23,56.23,0.0,0.0,55.96,55.96,55.96,0.0,0.0,56.07,56.07,56.07,0.0,0.0
2019-07-28,55.29,55.29,55.29,0.0,0.0,55.5,55.5,55.5,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.33,54.33,54.33,0.0,0.0
2019-08-04,55.95,55.95,55.95,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.72,55.72,55.72,0.0,0.0
2019-08-11,56.31,56.31,56.31,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.14,56.14,56.14,0.0,0.0,56.41,56.41,56.41,0.0,0.0
2019-08-18,55.78,55.78,55.78,0.0,0.0,56.13,56.13,56.13,0.0,0.0,55.58,55.58,55.58,0.0,0.0,56.13,56.13,56.13,0.0,0.0
2019-08-25,56.92,56.92,56.92,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.74,56.74,56.74,0.0,0.0
2019-09-01,57.53,57.53,57.53,0.0,0.0,57.53,57.53,57.53,0.0,0.0,57.04,57.04,57.04,0.0,0.0,57.1,57.1,57.1,0.0,0.0
2019-09-08,56.87,56.87,56.87,0.0,0.0,57.08,57.08,57.08,0.0,0.0,56.76,56.76,56.76,0.0,0.0,56.94,56.94,56.94,0.0,0.0
2019-09-15,57.36,57.36,57.36,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.49,57.49,57.49,0.0,0.0
2019-09-22,57.81,57.81,57.81,0.0,0.0,58.05,58.05,58.05,0.0,0.0,57.81,57.81,57.81,0.0,0.0,57.9,57.9,57.9,0.0,0.0
2019-09-29,57.64,57.64,57.64,0.0,0.0,57.78,57.78,57.78,0.0,0.0,57.43,57.43,57.43,0.0,0.0,57.51,57.51,57.51,0.0,0.0
2019-10-06,57.35,57.35,57.35,0.0,0.0,57.41,57.41,57.41,0.0,0.0,57.1,57.1,57.1,0.0,0.0,57.16,57.16,57.16,0.0,0.0
2019-10-13,57.56,57.56,57.56,0.0,0.0,57.68,57.68,57.68,0.0,0.0,57.37,57.37,57.37,0.0,0.0,57.68,57.68,57.68,0.0,0.0
2019-10-20,57.28,57.28,57.28,0.0,0.0,57.34,57.34,57.34,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.0,57.0,57.0,0.0,0.0
2019-10-27,57.64,57.64,57.64,0.0,0.0,57.66,57.66,57.66,0.0,0.0,56.98,56.98,56.98,0.0,0.0,57.13,57.13,57.13,0.0,0.0
2019-11-03,56.68,56.68,56.68,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.62,56.62,56.62,0.0,0.0,56.69,56.69,56.69,0.0,0.0
2019-11-10,57.38,57.38,57.38,0.0,0.0,57.63,57.63,57.63,0.0,0.0,57.34,57.34,57.34,0.0,0.0,57.41,57.41,57.41,0.0,0.0
2019-11-17,57.14,57.14,57.14,0.0,0.0,57.3,57.3,57.3,0.0,0.0,56.96,56.96,56.96,0.0,0.0,57.02,57.02,57.02,0.0,0.0
2019-11-24,57.35,57.35,57.35,0.0,0.0,57.44,57.44,57.44,0.0,0.0,56.9,56.9,56.9,0.0,0.0,56.92,56.92,56.92,0.0,0.0
2019-12-01,57.56,57.56,57.56,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.43,57.43,57.43,0.0,0.0,57.51,57.51,57.51,0.0,0.0
2019-12-08,57.49,57.49,57.49,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.31,57.31,57.31,0.0,0.0,57.66,57.66,57.66,0.0,0.0
2019-12-15,58.23,58.23,58.23,0.0,0.0,58.37,58.37,58.37,0.0,0.0,57.77,57.77,57.77,0.0,0.0,57.78,57.78,57.78,0.0,0.0
2019-12-22,58.11,58.11,58.11,0.0,0.0,58.14,58.14,58.14,0.0,0.0,57.89,57.89,57.89,0.0,0.0,58.08,58.08,58.08,0.0,0.0
2019-12-29,57.62,57.62,57.62,0.0,0.0,58.16,58.16,58.16,0.0,0.0,57.62,57.62,57.62,0.0,0.0,58.02,58.02,58.02,0.0,0.0
