Date,FELEStock_Open_average,FELEStock_Open_max,FELEStock_Open_min,FELEStock_Open_volatility,FELEStock_Open_change,FELEStock_High_average,FELEStock_High_max,FELEStock_High_min,FELEStock_High_volatility,FELEStock_High_change,FELEStock_Low_average,FELEStock_Low_max,FELEStock_Low_min,FELEStock_Low_volatility,FELEStock_Low_change,FELEStock_Close_average,FELEStock_Close_max,FELEStock_Close_min,FELEStock_Close_volatility,FELEStock_Close_change,FELEStock_Volume_average,FELEStock_Volume_max,FELEStock_Volume_min,FELEStock_Volume_volatility,FELEStock_Volume_change
2018-01-14,45.1,45.7,44.45,1.25,-1.25,45.6375,46.15,45.35,0.7999999999999972,-0.75,43.9075,44.78,41.6,3.1799999999999997,-3.1499999999999986,45.075,45.4,44.55,0.8500000000000014,0.44999999999999574,115489,138372,76676,61696,17051
2018-01-21,45.3,45.85,45.0,0.8500000000000014,0.5,45.63,46.15,45.2,0.9499999999999957,0.6999999999999957,44.55,45.4,43.5,1.8999999999999986,0.5,45.29,45.9,44.8,1.1000000000000014,0.75,121769,217013,55606,161407,-74821
2018-01-28,45.24,45.75,44.5,1.25,-0.45000000000000284,45.63,45.85,45.3,0.5500000000000043,-0.5500000000000043,44.816,45.2,44.45,0.75,-0.4299999999999997,45.15,45.5,44.7,0.7999999999999972,-0.25,107211,117029,88111,28918,6768
2018-02-04,42.75,44.4,42.0,2.3999999999999986,-2.3999999999999986,43.22,44.85,42.15,2.700000000000003,-2.700000000000003,41.693999999999996,42.55,40.55,2.0,-2.0,42.25,42.85,41.5,1.3500000000000014,-1.0500000000000043,166247,262291,98250,164041,74314
2018-02-11,42.85,44.1,41.7,2.3999999999999986,2.25,43.69,44.85,42.85,2.0,2.0,42.59,43.95,41.45,2.5,2.5,43.54,44.45,42.65,1.8000000000000043,1.8000000000000043,95278,129081,70451,58630,24415
2018-02-18,41.275,42.25,40.6,1.6499999999999986,-1.6499999999999986,42.1375,43.75,41.05,2.700000000000003,-2.6499999999999986,40.3125,40.85,39.85,1.0,0.5499999999999972,40.45,40.85,39.85,1.0,1.0,172050,219866,100950,118916,-17695
2018-02-25,40.38,41.65,39.0,2.6499999999999986,-1.8999999999999986,41.02,41.9,40.1,1.7999999999999972,-1.3000000000000043,39.6,40.9,38.45,2.4499999999999957,-2.0,40.16,41.55,39.15,2.3999999999999986,-1.6999999999999957,156421,258841,79760,179081,81082
2018-03-04,40.9,42.0,39.7,2.299999999999997,2.299999999999997,41.730000000000004,42.95,40.65,2.3000000000000043,2.3000000000000043,40.6,41.85,39.5,2.3500000000000014,2.3500000000000014,41.47,42.9,40.3,2.6000000000000014,2.6000000000000014,105150,151905,84454,67451,-4860
2018-03-11,42.64,43.2,41.8,1.4000000000000057,-1.1500000000000057,43.05,43.5,42.4,1.1000000000000014,-0.6499999999999986,41.81,42.45,41.37,1.0800000000000054,0.21000000000000085,42.53,42.95,41.9,1.0500000000000043,-0.10000000000000142,201989,517497,100250,417247,417247
2018-03-18,42.05,42.65,41.15,1.5,-1.5,42.39,42.9,41.15,1.75,-1.75,41.224,42.15,39.55,2.6000000000000014,-1.970000000000006,41.5,42.45,39.6,2.8500000000000014,-2.6499999999999986,105422,135944,55942,80002,-1085
