Date,FCNCA_Open_average,FCNCA_Open_max,FCNCA_Open_min,FCNCA_Open_volatility,FCNCA_Open_change,FCNCA_High_average,FCNCA_High_max,FCNCA_High_min,FCNCA_High_volatility,FCNCA_High_change,FCNCA_Low_average,FCNCA_Low_max,FCNCA_Low_min,FCNCA_Low_volatility,FCNCA_Low_change,FCNCA_Close_average,FCNCA_Close_max,FCNCA_Close_min,FCNCA_Close_volatility,FCNCA_Close_change,FCNCA_Volume_average,FCNCA_Volume_max,FCNCA_Volume_min,FCNCA_Volume_volatility,FCNCA_Volume_change
2018-01-14,448.138,450.0,442.98,7.019999999999982,-0.2599999999999909,452.214,456.99,450.3,6.689999999999998,-6.5,441.186,444.0,436.5,7.5,7.5,446.54,449.91,439.63,10.28000000000003,10.28000000000003,33833,63004,15762,47242,-29508
2018-01-21,440.912,449.33,437.0,12.329999999999984,-12.329999999999984,443.132,449.33,438.35,10.979999999999961,-10.979999999999961,432.35,434.27,429.39,4.8799999999999955,-2.8700000000000045,436.98400000000004,438.84,432.72,6.119999999999948,-6.009999999999991,30272,51411,19469,31942,-23374
2018-01-28,431.086,437.01,422.43,14.579999999999984,-6.779999999999973,437.474,441.44,430.64,10.800000000000011,-7.810000000000002,422.86400000000003,426.93,411.74,15.189999999999998,-15.189999999999998,428.31,438.65,414.98,23.66999999999996,-20.129999999999995,29710,33894,24552,9342,-2770
2018-02-04,416.50600000000003,421.99,406.57,15.420000000000016,13.420000000000016,425.976,431.01,422.02,8.990000000000009,8.990000000000009,410.272,418.43,404.84,13.590000000000032,13.590000000000032,418.75,426.5,412.18,14.319999999999993,9.910000000000025,57286,70876,41313,29563,-19360
2018-02-11,428.0675,433.38,421.16,12.21999999999997,8.800000000000011,432.9625,438.48,426.0,12.480000000000018,12.480000000000018,426.285,433.38,421.16,12.21999999999997,10.379999999999995,431.70500000000004,436.8,424.75,12.050000000000011,12.050000000000011,13735,16997,11546,5451,-3259
2018-02-18,430.482,434.82,428.54,6.279999999999973,-5.7099999999999795,433.562,435.71,430.12,5.589999999999975,-3.259999999999991,425.53999999999996,427.78,424.35,3.42999999999995,-1.25,428.24,430.12,424.35,5.769999999999982,2.0299999999999727,19060,22216,14049,8167,-2727
2018-02-25,417.194,431.8,408.49,23.310000000000002,-16.55000000000001,424.494,431.8,419.36,12.439999999999998,-2.980000000000018,408.796,415.85,402.62,13.230000000000018,-0.6000000000000227,416.644,427.61,407.1,20.50999999999999,9.319999999999993,24249,34229,14642,19587,-4809
2018-03-04,439.974,456.27,427.63,28.639999999999986,28.639999999999986,450.304,460.0,437.95,22.05000000000001,22.05000000000001,433.828,446.34,419.84,26.5,26.5,445.502,456.05,432.0,24.05000000000001,23.30000000000001,33822,45137,23468,21669,11631
2018-03-11,451.792,456.3,449.52,6.78000000000003,-6.470000000000027,455.272,463.44,449.83,13.610000000000014,-13.610000000000014,445.01,450.05,437.25,12.800000000000011,-12.800000000000011,450.164,452.28,447.58,4.699999999999989,-3.159999999999968,42955,78507,26117,52390,-2206
2018-03-18,435.056,449.8,412.78,37.02000000000004,-37.02000000000004,438.57,453.0,425.5,27.5,-27.5,423.912,442.4,405.6,36.799999999999955,-33.96999999999997,428.828,443.81,405.7,38.110000000000014,-18.970000000000027,31806,47496,24228,23268,19402
2018-03-25,415.35249999999996,424.84,408.53,16.310000000000002,-12.089999999999975,420.5675,425.0,416.7,8.300000000000011,-5.569999999999993,403.27750000000003,411.21,398.5,12.70999999999998,-1.6800000000000068,410.0525,413.3,405.77,7.53000000000003,-2.1299999999999955,37103,43850,28158,15692,5338
2018-04-01,412.298,417.0,406.39,10.610000000000014,5.949999999999989,418.06,421.5,414.26,7.240000000000009,6.3799999999999955,407.60200000000003,414.47,405.01,9.460000000000036,1.3400000000000318,412.678,419.95,408.11,11.839999999999975,-2.910000000000025,41804,49321,28625,20696,-11103
2018-04-08,419.028,425.13,414.34,10.79000000000002,8.300000000000011,424.588,428.74,420.14,8.600000000000023,5.230000000000018,416.496,419.12,412.4,6.720000000000027,6.720000000000027,419.608,422.78,417.11,5.669999999999959,4.490000000000009,30128,46763,19272,27491,-27491
2018-04-15,419.696,424.95,413.6,11.349999999999966,1.9399999999999977,424.882,428.79,420.0,8.79000000000002,3.830000000000041,416.902,422.23,413.6,8.629999999999995,7.020000000000039,420.214,424.23,415.71,8.520000000000039,6.410000000000025,21407,26111,17056,9055,-9055
2018-04-22,435.982,443.1,427.89,15.210000000000036,9.590000000000032,439.526,443.11,433.51,9.600000000000023,9.590000000000032,428.222,435.92,423.9,12.020000000000039,5.840000000000032,434.896,441.51,428.43,13.079999999999984,3.8600000000000136,26914,37530,15562,21968,19189
2018-04-29,429.71999999999997,433.02,423.49,9.529999999999973,1.5600000000000023,434.574,438.39,429.0,9.389999999999986,6.849999999999966,425.704,431.6,421.68,9.920000000000016,9.920000000000016,431.188,436.1,424.61,11.490000000000009,5.180000000000007,27784,49646,14369,35277,-27220
2018-05-06,443.084,446.9,437.63,9.269999999999982,7.300000000000011,447.488,450.9,439.9,11.0,7.640000000000043,438.348,443.67,428.73,14.939999999999998,10.319999999999993,442.884,447.4,438.19,9.20999999999998,1.740000000000009,28315,40203,19736,20467,-5300
2018-05-13,447.482,452.39,438.67,13.71999999999997,13.439999999999998,453.128,457.5,451.44,6.060000000000002,5.069999999999993,445.916,452.11,438.67,13.439999999999998,13.439999999999998,450.536,457.29,447.71,9.580000000000041,9.560000000000002,23103,26908,18731,8177,-4596
2018-05-20,449.3425,455.39,444.39,11.0,-11.0,452.6,457.74,448.0,9.740000000000009,-9.740000000000009,445.03499999999997,450.5,440.69,9.810000000000002,-9.810000000000002,447.5125,451.5,442.8,8.699999999999989,-8.699999999999989,16701,23568,11598,11970,3762
2018-05-27,440.404,444.23,436.42,7.810000000000002,5.420000000000016,444.606,447.5,439.73,7.769999999999982,4.729999999999961,436.612,441.62,431.04,10.579999999999984,10.579999999999984,440.274,445.15,435.0,10.149999999999977,10.149999999999977,37924,48710,21406,27304,-631
2018-06-03,444.036,447.94,441.37,6.569999999999993,-0.7799999999999727,446.91,450.0,443.33,6.670000000000016,-1.170000000000016,439.404,444.67,432.8,11.870000000000005,-4.3799999999999955,442.77,447.28,437.58,9.699999999999989,-2.420000000000016,38691,56354,30723,25631,8499
2018-06-10,434.104,439.96,428.9,11.060000000000002,-11.060000000000002,436.404,440.39,431.21,9.180000000000007,-9.180000000000007,426.442,430.35,423.56,6.7900000000000205,-4.279999999999973,431.02,435.13,425.18,9.949999999999989,-5.6200000000000045,39514,51155,28399,22756,-22697
2018-06-17,423.674,429.31,414.95,14.360000000000014,-6.259999999999991,428.068,434.84,417.49,17.349999999999966,-12.75,417.2,424.36,407.84,16.52000000000004,-12.660000000000025,421.384,428.39,412.85,15.539999999999964,-15.539999999999964,220821,856039,47667,808372,47364
2018-06-24,409.142,419.13,399.23,19.899999999999977,-14.859999999999957,414.76,424.34,406.98,17.359999999999957,-14.609999999999957,403.984,411.21,399.0,12.20999999999998,-12.20999999999998,408.034,418.15,403.3,14.849999999999966,-11.870000000000005,71802,98177,44094,54083,-10525
2018-07-01,407.145,409.08,403.27,5.810000000000002,0.5799999999999841,412.1175,416.93,409.48,7.449999999999989,7.449999999999989,404.59749999999997,409.08,401.67,7.409999999999968,4.7099999999999795,408.405,414.2,405.38,8.819999999999993,8.819999999999993,36802,66867,25227,41640,4322
2018-07-08,405.542,415.15,399.36,15.789999999999964,-15.109999999999957,408.822,415.59,404.18,11.409999999999968,-7.789999999999964,400.006,405.95,396.12,9.829999999999984,-7.25,403.472,408.16,399.9,8.260000000000048,-3.580000000000041,38709,61530,25188,36342,2068
2018-07-15,402.956,404.98,401.01,3.9700000000000273,2.3600000000000136,408.96,416.97,405.95,11.020000000000039,9.740000000000009,401.194,404.98,398.0,6.980000000000018,4.720000000000027,405.944,415.52,401.88,13.639999999999986,13.639999999999986,41091,45338,29618,15720,2417
2018-07-22,411.59,416.25,407.26,8.990000000000009,-8.990000000000009,416.362,419.97,413.57,6.400000000000034,-4.970000000000027,407.638,410.0,406.0,4.0,-3.4499999999999886,410.938,412.37,407.12,5.25,-0.029999999999972715,46192,69619,24458,45161,-23828
2018-07-29,415.83799999999997,425.5,406.32,19.180000000000007,12.670000000000016,422.35200000000003,430.5,414.48,16.019999999999982,16.019999999999982,412.008,422.9,403.3,19.599999999999966,18.45999999999998,418.99,427.02,406.82,20.19999999999999,20.19999999999999,47653,76746,35550,41196,-8390
2018-08-05,435.43399999999997,441.6,427.7,13.900000000000034,13.900000000000034,441.824,444.37,436.07,8.300000000000011,8.300000000000011,431.316,441.45,421.26,20.189999999999998,15.879999999999995,438.794,441.95,431.02,10.930000000000007,10.930000000000007,41719,59465,21617,37848,-28019
2018-08-12,449.68399999999997,457.82,443.64,14.180000000000007,14.180000000000007,456.712,465.83,449.99,15.839999999999975,13.939999999999998,448.146,456.7,441.54,15.159999999999968,15.159999999999968,453.65,464.75,446.33,18.420000000000016,16.410000000000025,36969,49197,24483,24714,-10218
2018-08-19,470.872,480.68,464.81,15.870000000000005,15.870000000000005,477.082,488.44,470.25,18.189999999999998,18.189999999999998,468.59,476.12,463.27,12.850000000000023,12.850000000000023,472.506,477.27,466.5,10.769999999999982,10.019999999999982,36286,55558,27303,28255,1376
2018-08-26,472.92499999999995,477.4,468.31,9.089999999999975,-9.089999999999975,476.045,478.22,474.64,3.580000000000041,-2.180000000000007,469.08,472.98,465.02,7.960000000000036,-7.960000000000036,472.4525,475.01,469.4,5.610000000000014,1.009999999999991,36205,41162,31006,10156,1667
2018-09-02,471.368,474.65,469.11,5.539999999999964,-3.069999999999993,474.06,476.49,472.5,3.990000000000009,-1.8100000000000023,467.158,468.37,465.0,3.3700000000000045,-1.4800000000000182,470.488,471.73,468.9,2.830000000000041,-2.830000000000041,32110,43270,22349,20921,-8709
2018-09-09,465.302,468.6,457.2,11.400000000000034,0.8500000000000227,470.218,472.96,468.07,4.889999999999986,-2.3700000000000045,461.156,464.55,457.2,7.350000000000023,-3.7100000000000364,465.116,467.48,462.54,4.939999999999998,-4.680000000000007,31108,48400,24041,24359,-8066
2018-09-16,464.208,465.6,462.0,3.6000000000000227,1.420000000000016,467.352,469.44,465.25,4.189999999999998,1.5500000000000114,460.592,463.61,456.07,7.5400000000000205,5.319999999999993,463.79,465.5,461.5,4.0,3.6299999999999955,34958,58585,23075,35510,-33
2018-09-23,459.174,466.25,450.92,15.329999999999984,-11.360000000000014,462.952,467.0,455.92,11.079999999999984,-0.9499999999999886,453.366,464.0,448.2,15.800000000000011,-15.079999999999984,455.378,464.06,451.3,12.759999999999991,-12.759999999999991,18218,22727,14386,8341,8272
2018-09-30,459.118,464.94,450.58,14.360000000000014,12.939999999999998,464.954,470.27,453.79,16.47999999999996,16.47999999999996,457.008,463.52,446.8,16.71999999999997,16.71999999999997,462.218,469.0,450.39,18.610000000000014,18.610000000000014,25972,31602,19871,11731,-2447
2018-10-07,454.252,467.95,429.48,38.46999999999997,-38.46999999999997,457.552,473.1,434.79,38.31,-38.31,443.25,463.1,422.51,40.59000000000003,-36.210000000000036,446.36,463.3,430.39,32.910000000000025,-31.340000000000032,31223,53974,20977,32997,-2650
2018-10-14,433.48400000000004,437.98,425.18,12.800000000000011,-8.879999999999995,437.104,443.09,428.0,15.089999999999975,-10.839999999999975,425.12,431.36,413.25,18.110000000000014,-12.149999999999977,431.054,439.11,418.12,20.99000000000001,-19.409999999999968,25654,37789,19523,18266,16212
2018-10-21,415.56600000000003,422.81,408.0,14.810000000000002,7.599999999999966,423.71,425.37,422.81,2.5600000000000023,-0.660000000000025,408.56,414.36,398.11,16.25,1.3899999999999864,415.4,423.4,400.26,23.139999999999986,-6.509999999999991,30744,47741,13800,33941,-14189
