Date,ARK Web X.0Etf_Open_average,ARK Web X.0Etf_Open_max,ARK Web X.0Etf_Open_min,ARK Web X.0Etf_Open_volatility,ARK Web X.0Etf_Open_change,ARK Web X.0Etf_High_average,ARK Web X.0Etf_High_max,ARK Web X.0Etf_High_min,ARK Web X.0Etf_High_volatility,ARK Web X.0Etf_High_change,ARK Web X.0Etf_Low_average,ARK Web X.0Etf_Low_max,ARK Web X.0Etf_Low_min,ARK Web X.0Etf_Low_volatility,ARK Web X.0Etf_Low_change,ARK Web X.0Etf_Close_average,ARK Web X.0Etf_Close_max,ARK Web X.0Etf_Close_min,ARK Web X.0Etf_Close_volatility,ARK Web X.0Etf_Close_change
2019-01-06,46.65,46.65,46.65,0.0,0.0,46.98,46.98,46.98,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.89,46.89,46.89,0.0,0.0
2019-01-13,48.36,48.36,48.36,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2019-01-20,48.18,48.18,48.18,0.0,0.0,49.08,49.08,49.08,0.0,0.0,48.0,48.0,48.0,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-01-27,49.3,49.3,49.3,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.56,49.56,49.56,0.0,0.0
2019-02-03,48.67,48.67,48.67,0.0,0.0,49.64,49.64,49.64,0.0,0.0,48.67,48.67,48.67,0.0,0.0,49.61,49.61,49.61,0.0,0.0
2019-02-10,50.94,50.94,50.94,0.0,0.0,51.15,51.15,51.15,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2019-02-17,50.87,50.87,50.87,0.0,0.0,51.72,51.72,51.72,0.0,0.0,50.87,50.87,50.87,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2019-02-24,52.29,52.29,52.29,0.0,0.0,52.29,52.29,52.29,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.66,51.66,51.66,0.0,0.0
2019-03-03,48.96,48.96,48.96,0.0,0.0,49.73,49.73,49.73,0.0,0.0,48.63,48.63,48.63,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2019-03-10,51.54,51.54,51.54,0.0,0.0,51.79,51.79,51.79,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.52,51.52,51.52,0.0,0.0
2019-03-17,52.71,52.71,52.71,0.0,0.0,52.96,52.96,52.96,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.35,51.35,51.35,0.0,0.0
2019-03-24,51.62,51.62,51.62,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.43,51.43,51.43,0.0,0.0,51.81,51.81,51.81,0.0,0.0
2019-03-31,53.09,53.09,53.09,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.43,53.43,53.43,0.0,0.0
2019-04-07,53.71,53.71,53.71,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.29,53.29,53.29,0.0,0.0
2019-04-14,52.81,52.81,52.81,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.17,52.17,52.17,0.0,0.0,52.63,52.63,52.63,0.0,0.0
2019-04-21,53.04,53.04,53.04,0.0,0.0,53.12,53.12,53.12,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2019-04-28,53.41,53.41,53.41,0.0,0.0,54.29,54.29,54.29,0.0,0.0,53.28,53.28,53.28,0.0,0.0,54.28,54.28,54.28,0.0,0.0
2019-05-05,52.27,52.27,52.27,0.0,0.0,52.69,52.69,52.69,0.0,0.0,51.33,51.33,51.33,0.0,0.0,52.44,52.44,52.44,0.0,0.0
2019-05-12,51.58,51.58,51.58,0.0,0.0,51.89,51.89,51.89,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2019-05-19,49.5,49.5,49.5,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-05-26,47.75,47.75,47.75,0.0,0.0,48.05,48.05,48.05,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.59,47.59,47.59,0.0,0.0
2019-06-02,48.74,48.74,48.74,0.0,0.0,49.51,49.51,49.51,0.0,0.0,48.74,48.74,48.74,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2019-06-09,49.77,49.77,49.77,0.0,0.0,49.77,49.77,49.77,0.0,0.0,49.26,49.26,49.26,0.0,0.0,49.54,49.54,49.54,0.0,0.0
2019-06-16,51.72,51.72,51.72,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.42,51.42,51.42,0.0,0.0
2019-06-23,51.46,51.46,51.46,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.4,51.4,51.4,0.0,0.0,52.01,52.01,52.01,0.0,0.0
2019-06-30,52.5,52.5,52.5,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2019-07-07,53.93,53.93,53.93,0.0,0.0,54.17,54.17,54.17,0.0,0.0,53.9,53.9,53.9,0.0,0.0,54.17,54.17,54.17,0.0,0.0
2019-07-14,54.29,54.29,54.29,0.0,0.0,54.35,54.35,54.35,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.6,53.6,53.6,0.0,0.0
2019-07-21,53.75,53.75,53.75,0.0,0.0,54.19,54.19,54.19,0.0,0.0,53.75,53.75,53.75,0.0,0.0,54.04,54.04,54.04,0.0,0.0
2019-07-28,51.25,51.25,51.25,0.0,0.0,51.31,51.31,51.31,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.68,50.68,50.68,0.0,0.0
2019-08-04,50.56,50.56,50.56,0.0,0.0,50.82,50.82,50.82,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2019-08-11,48.29,48.29,48.29,0.0,0.0,49.0,49.0,49.0,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.93,48.93,48.93,0.0,0.0
2019-08-18,49.8,49.8,49.8,0.0,0.0,50.43,50.43,50.43,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2019-08-25,50.3,50.3,50.3,0.0,0.0,50.52,50.52,50.52,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.86,49.86,49.86,0.0,0.0
2019-09-01,51.19,51.19,51.19,0.0,0.0,51.23,51.23,51.23,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2019-09-08,51.37,51.37,51.37,0.0,0.0,51.48,51.48,51.48,0.0,0.0,50.99,50.99,50.99,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2019-09-15,50.75,50.75,50.75,0.0,0.0,50.76,50.76,50.76,0.0,0.0,49.7,49.7,49.7,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2019-09-22,49.16,49.16,49.16,0.0,0.0,49.41,49.41,49.41,0.0,0.0,47.81,47.81,47.81,0.0,0.0,48.24,48.24,48.24,0.0,0.0
2019-09-29,48.1,48.1,48.1,0.0,0.0,48.6,48.6,48.6,0.0,0.0,47.83,47.83,47.83,0.0,0.0,48.6,48.6,48.6,0.0,0.0
2019-10-06,49.21,49.21,49.21,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.3,49.3,49.3,0.0,0.0
2019-10-13,50.35,50.35,50.35,0.0,0.0,50.41,50.41,50.41,0.0,0.0,48.46,48.46,48.46,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2019-10-20,49.98,49.98,49.98,0.0,0.0,51.64,51.64,51.64,0.0,0.0,49.98,49.98,49.98,0.0,0.0,51.61,51.61,51.61,0.0,0.0
2019-10-27,51.6,51.6,51.6,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.92,51.92,51.92,0.0,0.0
2019-11-03,52.38,52.38,52.38,0.0,0.0,52.93,52.93,52.93,0.0,0.0,52.27,52.27,52.27,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2019-11-10,54.0,54.0,54.0,0.0,0.0,54.35,54.35,54.35,0.0,0.0,53.86,53.86,53.86,0.0,0.0,54.27,54.27,54.27,0.0,0.0
2019-11-17,54.74,54.74,54.74,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.19,54.19,54.19,0.0,0.0,54.84,54.84,54.84,0.0,0.0
2019-11-24,56.35,56.35,56.35,0.0,0.0,56.35,56.35,56.35,0.0,0.0,56.11,56.11,56.11,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2019-12-01,55.39,55.39,55.39,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.35,55.35,55.35,0.0,0.0
2019-12-08,55.33,55.33,55.33,0.0,0.0,55.93,55.93,55.93,0.0,0.0,55.14,55.14,55.14,0.0,0.0,55.16,55.16,55.16,0.0,0.0
2019-12-15,57.8,57.8,57.8,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.59,57.59,57.59,0.0,0.0,57.72,57.72,57.72,0.0,0.0
2019-12-22,59.34,59.34,59.34,0.0,0.0,59.34,59.34,59.34,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.63,58.63,58.63,0.0,0.0
2019-12-29,58.24,58.24,58.24,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.24,58.24,58.24,0.0,0.0,58.6,58.6,58.6,0.0,0.0
