Date,VMW_Open_average,VMW_Open_max,VMW_Open_min,VMW_Open_volatility,VMW_Open_change,VMW_High_average,VMW_High_max,VMW_High_min,VMW_High_volatility,VMW_High_change,VMW_Low_average,VMW_Low_max,VMW_Low_min,VMW_Low_volatility,VMW_Low_change,VMW_Close_average,VMW_Close_max,VMW_Close_min,VMW_Close_volatility,VMW_Close_change,VMW_Volume_average,VMW_Volume_max,VMW_Volume_min,VMW_Volume_volatility,VMW_Volume_change
2018-01-14,134.602,136.15,133.0,3.1500000000000057,2.9399999999999977,136.13,137.4,134.45,2.950000000000017,2.950000000000017,133.762,135.5,132.06,3.4399999999999977,2.789999999999992,135.166,136.69,132.14,4.550000000000011,4.550000000000011,1296008,1454277,1088422,365855,-128171
2018-01-21,141.024,148.25,137.0,11.25,11.25,146.428,165.0,138.12,26.879999999999995,13.259999999999991,135.542,144.25,124.24,20.010000000000005,-12.480000000000004,137.542,150.0,125.05,24.950000000000003,-12.91000000000001,10346445,27806732,1126721,26680011,18660420
2018-01-28,122.544,125.66,120.07,5.590000000000003,-2.680000000000007,126.186,129.34,121.83,7.510000000000005,-2.5600000000000023,119.476,122.58,116.06,6.519999999999996,-1.9399999999999977,121.472,125.71,116.4,9.309999999999988,-2.339999999999989,5567792,9357929,3343944,6013985,-6013985
2018-02-04,113.188,115.36,110.01,5.349999999999994,0.7400000000000091,116.482,118.7,114.27,4.430000000000007,0.09000000000000341,110.93599999999999,113.46,108.46,5.0,2.1999999999999886,113.326,116.58,108.46,8.120000000000005,1.019999999999996,2766907,3181829,2423516,758313,-621400
2018-02-11,120.8175,125.13,115.9,9.22999999999999,6.939999999999998,123.995,125.63,120.24,5.390000000000001,5.13000000000001,119.31,122.1,115.11,6.989999999999995,6.989999999999995,123.1675,124.55,120.08,4.469999999999999,4.469999999999999,2276158,2840935,1886608,954327,-283162
2018-02-18,124.858,126.85,123.3,3.549999999999997,3.4599999999999937,126.61,128.98,124.51,4.469999999999985,4.469999999999985,123.782,126.29,122.53,3.760000000000005,3.760000000000005,125.37,128.66,122.94,5.719999999999999,5.060000000000002,1759590,1986965,1521170,465795,-111133
2018-02-25,123.946,131.0,114.35,16.650000000000006,-14.25,126.626,133.64,118.5,15.139999999999986,-11.840000000000003,121.514,130.2,113.3,16.89999999999999,-14.269999999999982,123.768,131.75,116.34,15.409999999999997,-10.61,4602289,8108329,2096462,6011867,2161577
2018-03-04,122.67,125.72,118.75,6.969999999999999,6.969999999999999,125.044,127.76,120.93,6.829999999999998,6.829999999999998,121.738,124.76,118.06,6.700000000000003,6.700000000000003,124.266,127.19,120.53,6.659999999999997,6.659999999999997,2402975,3489742,1236224,2253518,-195940
2018-03-11,125.216,127.19,123.5,3.6899999999999977,-3.6899999999999977,126.34,127.5,124.93,2.569999999999993,-1.2600000000000051,123.712,124.58,122.75,1.8299999999999983,-0.6400000000000006,124.87,125.59,124.03,1.5600000000000023,1.5600000000000023,1720692,2160437,1492452,667985,-353267
2018-03-18,124.224,126.12,122.13,3.990000000000009,-2.2900000000000063,126.41199999999999,128.42,124.0,4.4199999999999875,-1.9699999999999847,122.872,125.41,119.64,5.769999999999996,-1.8299999999999983,124.14,126.16,122.06,4.099999999999994,-0.12999999999999545,1490281,2683089,895231,1787858,48556
