Date,Loncar Cancer Immunotherapy_Open_average,Loncar Cancer Immunotherapy_Open_max,Loncar Cancer Immunotherapy_Open_min,Loncar Cancer Immunotherapy_Open_volatility,Loncar Cancer Immunotherapy_Open_change,Loncar Cancer Immunotherapy_High_average,Loncar Cancer Immunotherapy_High_max,Loncar Cancer Immunotherapy_High_min,Loncar Cancer Immunotherapy_High_volatility,Loncar Cancer Immunotherapy_High_change,Loncar Cancer Immunotherapy_Low_average,Loncar Cancer Immunotherapy_Low_max,Loncar Cancer Immunotherapy_Low_min,Loncar Cancer Immunotherapy_Low_volatility,Loncar Cancer Immunotherapy_Low_change,Loncar Cancer Immunotherapy_Close_average,Loncar Cancer Immunotherapy_Close_max,Loncar Cancer Immunotherapy_Close_min,Loncar Cancer Immunotherapy_Close_volatility,Loncar Cancer Immunotherapy_Close_change
2018-06-24,24.07,24.07,24.07,0.0,0.0,24.28,24.28,24.28,0.0,0.0,23.83,23.83,23.83,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2018-07-01,25.26,25.26,25.26,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2018-07-08,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2018-07-15,24.97,24.97,24.97,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2018-07-22,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2018-07-29,23.39,23.39,23.39,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2018-08-05,24.26,24.26,24.26,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2018-08-12,24.04,24.04,24.04,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2018-08-19,24.82,24.82,24.82,0.0,0.0,25.2,25.2,25.2,0.0,0.0,24.82,24.82,24.82,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2018-08-26,25.46,25.46,25.46,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2018-09-02,24.07,24.07,24.07,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2018-09-09,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2018-09-16,24.73,24.73,24.73,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2018-09-23,24.83,24.83,24.83,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-09-30,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2018-10-07,22.04,22.04,22.04,0.0,0.0,22.09,22.09,22.09,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2018-10-14,21.31,21.31,21.31,0.0,0.0,21.31,21.31,21.31,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.52,20.52,20.52,0.0,0.0
2018-10-21,20.17,20.17,20.17,0.0,0.0,20.32,20.32,20.32,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.35,19.35,19.35,0.0,0.0
2018-10-28,21.11,21.11,21.11,0.0,0.0,21.18,21.18,21.18,0.0,0.0,20.81,20.81,20.81,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2018-11-04,20.79,20.79,20.79,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2018-11-11,20.74,20.74,20.74,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.4,20.4,20.4,0.0,0.0
2018-11-18,20.63,20.63,20.63,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-11-25,21.59,21.59,21.59,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2018-12-02,20.69,20.69,20.69,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-12-09,20.03,20.03,20.03,0.0,0.0,20.27,20.27,20.27,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2018-12-16,17.05,17.05,17.05,0.0,0.0,17.37,17.37,17.37,0.0,0.0,16.87,16.87,16.87,0.0,0.0,17.37,17.37,17.37,0.0,0.0
2018-12-23,18.51,18.51,18.51,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2018-12-30,19.7,19.7,19.7,0.0,0.0,20.32,20.32,20.32,0.0,0.0,19.7,19.7,19.7,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2019-01-06,20.78,20.78,20.78,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-01-13,20.84,20.84,20.84,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-01-20,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.82,19.82,19.82,0.0,0.0
2019-01-27,20.97,20.97,20.97,0.0,0.0,21.05,21.05,21.05,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2019-02-03,21.3,21.3,21.3,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2019-02-10,21.8,21.8,21.8,0.0,0.0,22.14,22.14,22.14,0.0,0.0,21.8,21.8,21.8,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-02-17,21.91,21.91,21.91,0.0,0.0,22.53,22.53,22.53,0.0,0.0,21.91,21.91,21.91,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2019-02-24,22.26,22.26,22.26,0.0,0.0,22.26,22.26,22.26,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.85,21.85,21.85,0.0,0.0
2019-03-03,20.41,20.41,20.41,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-03-10,21.44,21.44,21.44,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2019-03-17,20.33,20.33,20.33,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2019-03-24,21.19,21.19,21.19,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2019-03-31,22.25,22.25,22.25,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2019-04-07,21.05,21.05,21.05,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.9,20.9,20.9,0.0,0.0,21.02,21.02,21.02,0.0,0.0
2019-04-14,19.79,19.79,19.79,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2019-04-21,20.62,20.62,20.62,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2019-04-28,20.35,20.35,20.35,0.0,0.0,21.07,21.07,21.07,0.0,0.0,20.35,20.35,20.35,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-05-05,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2019-05-12,20.25,20.25,20.25,0.0,0.0,20.29,20.29,20.29,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2019-05-19,20.51,20.51,20.51,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2019-05-26,19.53,19.53,19.53,0.0,0.0,20.18,20.18,20.18,0.0,0.0,19.53,19.53,19.53,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2019-06-02,20.23,20.23,20.23,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.29,20.29,20.29,0.0,0.0
2019-06-09,20.0,20.0,20.0,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-06-16,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2019-06-23,21.21,21.21,21.21,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2019-06-30,21.33,21.33,21.33,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.03,21.03,21.03,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-07-07,21.32,21.32,21.32,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-07-14,21.14,21.14,21.14,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-07-21,21.38,21.38,21.38,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2019-07-28,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2019-08-04,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2019-08-11,20.07,20.07,20.07,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.03,20.03,20.03,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2019-08-18,19.42,19.42,19.42,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2019-08-25,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2019-09-01,19.52,19.52,19.52,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-09-08,20.12,20.12,20.12,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2019-09-15,20.16,20.16,20.16,0.0,0.0,20.39,20.39,20.39,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-09-22,18.61,18.61,18.61,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2019-09-29,18.39,18.39,18.39,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.66,18.66,18.66,0.0,0.0
2019-10-06,18.15,18.15,18.15,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.15,18.15,18.15,0.0,0.0,18.19,18.19,18.19,0.0,0.0
2019-10-13,18.72,18.72,18.72,0.0,0.0,19.17,19.17,19.17,0.0,0.0,18.72,18.72,18.72,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2019-10-20,19.34,19.34,19.34,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-10-27,20.45,20.45,20.45,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2019-11-03,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-11-10,21.19,21.19,21.19,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.19,21.19,21.19,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-11-17,22.46,22.46,22.46,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-11-24,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2019-12-01,23.97,23.97,23.97,0.0,0.0,24.28,24.28,24.28,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2019-12-08,23.13,23.13,23.13,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2019-12-15,24.1,24.1,24.1,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2019-12-22,23.78,23.78,23.78,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-12-29,23.11,23.11,23.11,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.2,23.2,23.2,0.0,0.0
