Date,RST_Open_average,RST_Open_max,RST_Open_min,RST_Open_volatility,RST_Open_change,RST_High_average,RST_High_max,RST_High_min,RST_High_volatility,RST_High_change,RST_Low_average,RST_Low_max,RST_Low_min,RST_Low_volatility,RST_Low_change,RST_Close_average,RST_Close_max,RST_Close_min,RST_Close_volatility,RST_Close_change,RST_Volume_average,RST_Volume_max,RST_Volume_min,RST_Volume_volatility,RST_Volume_change
2018-01-14,12.52,12.62,12.41,0.20999999999999908,-0.1899999999999995,12.644,12.78,12.53,0.25,0.08999999999999986,12.39,12.46,12.36,0.10000000000000142,-0.009999999999999787,12.522,12.62,12.41,0.20999999999999908,0.05999999999999872,86831,129742,36997,92745,44002
2018-01-21,12.578,12.65,12.48,0.16999999999999993,0.009999999999999787,12.706,12.88,12.54,0.34000000000000163,0.20000000000000107,12.484,12.65,12.36,0.2900000000000009,0.13000000000000078,12.602,12.83,12.39,0.4399999999999995,0.2400000000000002,65252,101527,38751,62776,15851
2018-01-28,12.68,12.77,12.4,0.3699999999999992,-0.34999999999999964,12.844,12.98,12.72,0.2599999999999998,-0.1999999999999993,12.476,12.72,12.21,0.5099999999999998,-0.28999999999999915,12.634,12.87,12.35,0.5199999999999996,-0.2900000000000009,108945,227408,69693,157715,4948
2018-02-04,12.576,12.79,12.14,0.6499999999999986,0.6399999999999988,12.834,13.02,12.58,0.4399999999999995,0.27999999999999936,12.486,12.7,12.14,0.5599999999999987,0.5599999999999987,12.692,12.79,12.48,0.3099999999999987,0.27999999999999936,152303,377629,56406,321223,-321223
2018-02-11,12.775,12.93,12.63,0.29999999999999893,0.2699999999999996,13.2725,13.87,12.88,0.9899999999999984,0.9899999999999984,12.6875,12.91,12.36,0.5500000000000007,0.5500000000000007,13.1025,13.78,12.75,1.0299999999999994,1.0299999999999994,209639,299850,135637,164213,164213
2018-02-18,13.744,13.93,13.49,0.4399999999999995,0.15000000000000036,13.984,14.21,13.9,0.3100000000000005,0.23000000000000043,13.558,13.9,13.32,0.5800000000000001,0.3000000000000007,13.838,14.18,13.6,0.5800000000000001,0.5499999999999989,126087,181792,51452,130340,29059
2018-02-25,13.815999999999999,14.2,13.49,0.7099999999999991,-0.5,14.04,14.2,13.85,0.34999999999999964,-0.16000000000000014,13.604,13.8,13.34,0.46000000000000085,-0.14000000000000057,13.748,13.97,13.53,0.4400000000000013,-0.25,96868,127503,65072,62431,62431
2018-03-04,14.026,14.32,13.77,0.5500000000000007,0.23000000000000043,14.276,14.81,14.05,0.7599999999999998,0.05999999999999872,13.778,14.07,13.63,0.4399999999999995,-0.009999999999999787,13.948,14.15,13.69,0.46000000000000085,-0.13000000000000078,225213,269604,164652,104952,96112
2018-03-11,13.426,13.78,13.18,0.5999999999999996,-0.41000000000000014,13.584,13.9,13.36,0.5400000000000009,-0.40000000000000036,13.134,13.48,12.88,0.5999999999999996,-0.41999999999999993,13.318,13.61,13.16,0.4499999999999993,-0.2699999999999996,341610,821394,171287,650107,-53066
2018-03-18,13.398,13.45,13.29,0.16000000000000014,-0.07000000000000028,13.556,13.67,13.4,0.2699999999999996,-0.2699999999999996,13.266,13.38,13.15,0.23000000000000043,-0.10999999999999943,13.382,13.51,13.2,0.3100000000000005,-0.05000000000000071,116342,135192,84020,51172,-51172
