Date,MTSC_Open_average,MTSC_Open_max,MTSC_Open_min,MTSC_Open_volatility,MTSC_Open_change,MTSC_High_average,MTSC_High_max,MTSC_High_min,MTSC_High_volatility,MTSC_High_change,MTSC_Low_average,MTSC_Low_max,MTSC_Low_min,MTSC_Low_volatility,MTSC_Low_change,MTSC_Close_average,MTSC_Close_max,MTSC_Close_min,MTSC_Close_volatility,MTSC_Close_change,MTSC_Volume_average,MTSC_Volume_max,MTSC_Volume_min,MTSC_Volume_volatility,MTSC_Volume_change
2018-01-14,54.08,54.75,53.15,1.6000000000000014,-0.7999999999999972,54.594,54.95,54.12,0.8300000000000054,-0.5499999999999972,53.44,53.9,53.1,0.7999999999999972,0.04999999999999716,53.94,54.65,53.25,1.3999999999999986,0.14999999999999858,53442,63998,43399,20599,12222
2018-01-21,53.73,54.0,53.25,0.75,-0.7000000000000028,54.514,55.0,53.9,1.1000000000000014,0.04999999999999716,53.254,53.42,53.0,0.4200000000000017,-0.14999999999999858,53.66,53.85,53.45,0.3999999999999986,0.05000000000000426,69904,107730,40202,67528,-45327
2018-01-28,52.14,53.6,50.7,2.8999999999999986,-2.8999999999999986,52.78,53.75,51.4,2.3500000000000014,-2.3500000000000014,51.089999999999996,52.05,49.45,2.5999999999999943,-2.5999999999999943,51.39,52.55,49.55,3.0,-3.0,93507,154433,51403,103030,-3749
2018-02-04,47.76,48.6,46.8,1.8000000000000043,-1.2000000000000028,49.874,52.15,47.3,4.850000000000001,1.0499999999999972,46.606,48.3,45.23,3.0700000000000003,-2.25,47.47,48.6,46.2,2.3999999999999986,-0.8000000000000043,97700,136400,75656,60744,-45654
2018-02-11,48.225,49.1,47.55,1.5500000000000043,1.1000000000000014,49.35,50.2,48.65,1.5500000000000043,1.0,47.675,48.48,47.05,1.4299999999999997,1.3299999999999983,48.625,48.85,48.1,0.75,0.75,66353,90427,50377,40050,-5245
2018-02-18,49.29,49.9,48.6,1.2999999999999972,1.0499999999999972,49.896,50.6,49.38,1.2199999999999989,1.2199999999999989,49.0,49.48,48.55,0.9299999999999997,0.9299999999999997,49.42,49.9,48.9,1.0,1.0,65246,131748,37964,93784,75890
2018-02-25,49.65,50.2,49.1,1.1000000000000014,0.20000000000000284,50.33,50.8,49.75,1.0499999999999972,0.25,49.1,49.85,48.6,1.25,0.75,49.730000000000004,50.5,48.95,1.5499999999999972,1.2999999999999972,79228,99900,65985,33915,-23590
2018-03-04,51.59,52.45,50.65,1.8000000000000043,1.8000000000000043,52.339999999999996,53.55,51.75,1.7999999999999972,1.6999999999999957,51.050000000000004,52.45,49.75,2.700000000000003,2.25,52.11,53.5,51.4,2.1000000000000014,1.75,59421,73303,48846,24457,11793
2018-03-11,53.52,53.8,53.2,0.5999999999999943,-0.04999999999999716,53.879999999999995,54.0,53.8,0.20000000000000284,0.20000000000000284,52.792,53.15,52.46,0.6899999999999977,0.3399999999999963,53.46,53.75,53.0,0.75,-0.09999999999999432,112119,308878,61440,247438,-2154
2018-03-18,53.14,53.75,52.2,1.5499999999999972,-1.1999999999999957,53.69,54.15,52.9,1.25,-0.75,52.506,53.45,51.45,2.0,-0.730000000000004,52.980000000000004,53.9,51.45,2.4499999999999957,-0.5500000000000043,64790,93307,42227,51080,35152
2018-03-25,52.275,53.35,51.5,1.8500000000000014,-1.8500000000000014,53.2,53.8,52.7,1.0999999999999943,-0.8999999999999986,51.1375,51.8,50.05,1.75,-1.75,51.5,52.1,50.4,1.7000000000000028,-1.4500000000000028,105769,197727,62774,134953,9911
2018-04-01,50.800000000000004,52.0,50.2,1.7999999999999972,-0.3999999999999986,51.35,52.0,50.55,1.4500000000000028,-0.5,49.946,50.48,49.5,0.9799999999999969,-0.3999999999999986,50.68,51.7,49.6,2.1000000000000014,-1.3999999999999986,69736,102549,46351,56198,-8487
2018-04-08,51.13,51.85,50.0,1.8500000000000014,1.5499999999999972,52.08,52.5,51.55,0.9500000000000028,0.8500000000000014,50.641999999999996,51.23,49.98,1.25,1.2299999999999969,51.5,52.35,51.0,1.3500000000000014,1.1000000000000014,51332,83940,24438,59502,-28929
