Date,CCRN_Open_average,CCRN_Open_max,CCRN_Open_min,CCRN_Open_volatility,CCRN_Open_change,CCRN_High_average,CCRN_High_max,CCRN_High_min,CCRN_High_volatility,CCRN_High_change,CCRN_Low_average,CCRN_Low_max,CCRN_Low_min,CCRN_Low_volatility,CCRN_Low_change,CCRN_Close_average,CCRN_Close_max,CCRN_Close_min,CCRN_Close_volatility,CCRN_Close_change,CCRN_Volume_average,CCRN_Volume_max,CCRN_Volume_min,CCRN_Volume_volatility,CCRN_Volume_change
2018-01-14,12.998,13.26,12.89,0.3699999999999992,0.28999999999999915,13.216,13.31,12.97,0.33999999999999986,-0.05000000000000071,12.857999999999999,12.99,12.7,0.2900000000000009,0.05000000000000071,13.026,13.28,12.89,0.3899999999999988,0.120000000000001,143378,225459,109810,115649,-20543
2018-01-21,13.482,14.24,13.01,1.2300000000000004,1.2300000000000004,13.784,14.31,13.17,1.1400000000000006,1.1400000000000006,13.328,13.93,12.96,0.9699999999999989,0.9699999999999989,13.682,14.24,13.11,1.1300000000000008,1.08,183757,340022,112569,227453,32919
2018-01-28,13.86,14.04,13.64,0.3999999999999986,-0.3999999999999986,14.002,14.1,13.73,0.3699999999999992,-0.3699999999999992,13.562000000000001,13.87,12.88,0.9899999999999984,-0.8399999999999999,13.696,14.01,12.9,1.1099999999999994,-0.9299999999999997,197247,274859,130479,144380,-19548
2018-02-04,12.924,13.17,12.55,0.6199999999999992,0.48999999999999844,13.16,13.26,13.04,0.22000000000000064,-0.10000000000000142,12.664,12.86,12.54,0.3200000000000003,0.019999999999999574,12.946,13.09,12.81,0.27999999999999936,-0.06999999999999851,145448,233678,109121,124557,-124557
2018-02-11,12.969999999999999,13.18,12.8,0.379999999999999,0.23999999999999844,13.2725,13.73,13.04,0.6900000000000013,0.6900000000000013,12.6025,12.99,11.84,1.1500000000000004,0.2699999999999996,13.2025,13.62,13.0,0.6199999999999992,0.6199999999999992,100317,160625,63743,96882,88972
2018-02-18,13.161999999999999,13.53,12.95,0.5800000000000001,-0.5800000000000001,13.264000000000001,13.58,12.96,0.6199999999999992,-0.4499999999999993,12.914,13.14,12.71,0.4299999999999997,-0.1399999999999988,13.006,13.19,12.81,0.379999999999999,-0.08000000000000007,159371,241667,105132,136535,40054
2018-02-25,11.434,13.24,9.41,3.83,-1.8200000000000003,12.048,13.39,10.89,2.5,-1.5500000000000007,11.058,12.93,9.07,3.8599999999999994,-1.959999999999999,11.832,13.19,10.71,2.4799999999999986,-1.7899999999999991,475924,908406,103056,805350,404990
2018-03-04,11.718,11.84,11.51,0.33000000000000007,-0.08999999999999986,11.894,12.04,11.79,0.25,0.11999999999999922,11.45,11.72,11.2,0.5200000000000014,0.4900000000000002,11.709999999999999,11.87,11.57,0.29999999999999893,0.20999999999999908,217868,346073,155254,190819,-190819
2018-03-11,11.906,11.98,11.84,0.14000000000000057,0.049999999999998934,12.036,12.19,11.95,0.2400000000000002,-0.040000000000000924,11.652,11.79,11.35,0.4399999999999995,-0.4399999999999995,11.832,11.99,11.58,0.41000000000000014,-0.25,335349,488202,276305,211897,16041
2018-03-18,11.302,11.56,11.16,0.40000000000000036,-0.40000000000000036,11.512,11.75,11.2,0.5500000000000007,-0.5500000000000007,11.094,11.28,10.75,0.5299999999999994,-0.5299999999999994,11.206,11.33,11.05,0.27999999999999936,-0.2400000000000002,152987,197778,99947,97831,96870
2018-03-25,11.045,11.14,10.97,0.16999999999999993,-0.040000000000000924,11.175,11.23,11.13,0.09999999999999964,0.05999999999999872,10.844999999999999,10.97,10.61,0.3600000000000012,-0.33000000000000007,10.9275,11.11,10.71,0.3999999999999986,-0.2699999999999996,245313,333349,175525,157824,47648
2018-04-01,10.978,11.17,10.73,0.4399999999999995,0.41999999999999993,11.234,11.41,11.06,0.34999999999999964,0.16000000000000014,10.888,11.03,10.7,0.33000000000000007,0.27000000000000135,11.06,11.22,10.88,0.33999999999999986,0.15999999999999837,156615,256839,73070,183769,40614
2018-04-08,11.306,11.41,11.16,0.25,0.16999999999999993,11.517999999999999,11.7,11.35,0.34999999999999964,0.08000000000000007,11.164,11.23,11.12,0.11000000000000121,-0.019999999999999574,11.386,11.66,11.25,0.41000000000000014,0.3100000000000005,111705,146330,87036,59294,-32001
2018-04-15,12.006,12.36,11.71,0.6499999999999986,0.6499999999999986,12.236,12.63,11.81,0.8200000000000003,0.8200000000000003,11.892,12.2,11.59,0.6099999999999994,0.6099999999999994,12.134,12.54,11.68,0.8599999999999994,0.8599999999999994,183930,246143,106561,139582,83435
2018-04-22,12.65,12.86,12.46,0.3999999999999986,0.33000000000000007,12.792,12.9,12.68,0.22000000000000064,0.17999999999999972,12.486,12.64,12.24,0.40000000000000036,0.33999999999999986,12.66,12.86,12.47,0.3899999999999988,0.10999999999999943,178878,220473,87188,133285,57627
2018-04-29,11.74,12.76,10.46,2.299999999999999,-1.58,12.030000000000001,12.84,11.21,1.629999999999999,-1.3599999999999994,11.268,12.52,10.29,2.2300000000000004,-1.6999999999999993,11.66,12.74,10.61,2.130000000000001,-1.4000000000000004,496246,879109,357144,521965,8571
2018-05-06,11.802,12.14,11.32,0.8200000000000003,0.8200000000000003,12.04,12.25,11.83,0.41999999999999993,0.41999999999999993,11.666,11.89,11.26,0.6300000000000008,0.6300000000000008,11.895999999999999,12.07,11.78,0.2900000000000009,0.15000000000000036,215506,353069,111823,241246,-241246
2018-05-13,12.002,12.19,11.77,0.41999999999999993,0.34999999999999964,12.196,12.45,12.0,0.4499999999999993,0.4499999999999993,11.936,12.16,11.77,0.39000000000000057,0.35999999999999943,12.072,12.27,11.83,0.4399999999999995,0.4399999999999995,149847,211474,110432,101042,23437
2018-05-20,12.2125,12.27,12.1,0.16999999999999993,-0.03999999999999915,12.3775,12.49,12.31,0.17999999999999972,-0.17999999999999972,12.067499999999999,12.11,12.01,0.09999999999999964,-0.049999999999998934,12.175,12.25,12.09,0.16000000000000014,-0.05000000000000071,110432,173611,72428,101183,-15084
2018-05-27,12.18,12.36,11.97,0.3899999999999988,0.22999999999999865,12.366,12.51,12.14,0.3699999999999992,0.3699999999999992,12.082,12.19,11.88,0.3099999999999987,0.3099999999999987,12.25,12.45,12.1,0.34999999999999964,0.34999999999999964,215440,520937,100650,420287,407337
2018-06-03,12.062,12.45,11.84,0.6099999999999994,-0.5499999999999989,12.158,12.51,11.94,0.5700000000000003,-0.5199999999999996,11.834,12.25,11.61,0.6400000000000006,-0.6400000000000006,11.96,12.28,11.86,0.41999999999999993,-0.3899999999999988,327541,910622,106117,804505,753479
2018-06-10,12.132,12.43,11.8,0.629999999999999,0.4800000000000004,12.346,12.56,12.04,0.5200000000000014,0.39000000000000057,11.962,12.29,11.74,0.5499999999999989,0.2599999999999998,12.203999999999999,12.45,11.78,0.6699999999999999,0.5700000000000003,588390,904211,335499,568712,363750
2018-06-17,12.436,12.66,12.08,0.5800000000000001,-0.2599999999999998,12.566,12.74,12.14,0.5999999999999996,-0.5700000000000003,12.184000000000001,12.49,11.8,0.6899999999999995,-0.4299999999999997,12.292,12.59,11.86,0.7300000000000004,-0.6600000000000001,484642,997097,241665,755432,-260427
2018-06-24,11.514,11.82,11.21,0.6099999999999994,-0.6099999999999994,11.592,11.87,11.43,0.4399999999999995,-0.4399999999999995,11.332,11.69,11.1,0.5899999999999999,-0.5899999999999999,11.464,11.77,11.25,0.5199999999999996,-0.33999999999999986,199675,271305,149125,122180,82797
