Date,U.S. 5Y_Open_average,U.S. 5Y_Open_max,U.S. 5Y_Open_min,U.S. 5Y_Open_volatility,U.S. 5Y_Open_change,U.S. 5Y_High_average,U.S. 5Y_High_max,U.S. 5Y_High_min,U.S. 5Y_High_volatility,U.S. 5Y_High_change,U.S. 5Y_Low_average,U.S. 5Y_Low_max,U.S. 5Y_Low_min,U.S. 5Y_Low_volatility,U.S. 5Y_Low_change,U.S. 5Y_Close_average,U.S. 5Y_Close_max,U.S. 5Y_Close_min,U.S. 5Y_Close_volatility,U.S. 5Y_Close_change
2018-01-14,2.458,2.458,2.458,0.0,0.0,2.464,2.464,2.464,0.0,0.0,2.432,2.432,2.432,0.0,0.0,2.4530000000000003,2.4530000000000003,2.4530000000000003,0.0,0.0
2018-01-21,2.47,2.47,2.47,0.0,0.0,2.532,2.532,2.532,0.0,0.0,2.467,2.467,2.467,0.0,0.0,2.495,2.495,2.495,0.0,0.0
2018-01-28,2.59,2.59,2.59,0.0,0.0,2.61,2.61,2.61,0.0,0.0,2.428,2.428,2.428,0.0,0.0,2.444,2.444,2.444,0.0,0.0
2018-02-04,2.5810000000000004,2.5810000000000004,2.5810000000000004,0.0,0.0,2.589,2.589,2.589,0.0,0.0,2.54,2.54,2.54,0.0,0.0,2.557,2.557,2.557,0.0,0.0
2018-02-11,2.627,2.627,2.627,0.0,0.0,2.653,2.653,2.653,0.0,0.0,2.627,2.627,2.627,0.0,0.0,2.653,2.653,2.653,0.0,0.0
2018-02-18,2.625,2.625,2.625,0.0,0.0,2.625,2.625,2.625,0.0,0.0,2.585,2.585,2.585,0.0,0.0,2.612,2.612,2.612,0.0,0.0
2018-02-25,2.61,2.61,2.61,0.0,0.0,2.657,2.657,2.657,0.0,0.0,2.569,2.569,2.569,0.0,0.0,2.645,2.645,2.645,0.0,0.0
2018-03-04,2.661,2.661,2.661,0.0,0.0,2.6689999999999996,2.6689999999999996,2.6689999999999996,0.0,0.0,2.6319999999999997,2.6319999999999997,2.6319999999999997,0.0,0.0,2.635,2.635,2.635,0.0,0.0
2018-03-11,2.654,2.654,2.654,0.0,0.0,2.676,2.676,2.676,0.0,0.0,2.625,2.625,2.625,0.0,0.0,2.655,2.655,2.655,0.0,0.0
2018-03-18,2.608,2.608,2.608,0.0,0.0,2.647,2.647,2.647,0.0,0.0,2.6010000000000004,2.6010000000000004,2.6010000000000004,0.0,0.0,2.64,2.64,2.64,0.0,0.0
2018-03-25,2.58,2.58,2.58,0.0,0.0,2.596,2.596,2.596,0.0,0.0,2.535,2.535,2.535,0.0,0.0,2.55,2.55,2.55,0.0,0.0
2018-04-01,2.5980000000000003,2.5980000000000003,2.5980000000000003,0.0,0.0,2.623,2.623,2.623,0.0,0.0,2.588,2.588,2.588,0.0,0.0,2.5980000000000003,2.5980000000000003,2.5980000000000003,0.0,0.0
2018-04-08,2.6860000000000004,2.6860000000000004,2.6860000000000004,0.0,0.0,2.708,2.708,2.708,0.0,0.0,2.676,2.676,2.676,0.0,0.0,2.681,2.681,2.681,0.0,0.0
