Date,CB_Open_average,CB_Open_max,CB_Open_min,CB_Open_volatility,CB_Open_change,CB_High_average,CB_High_max,CB_High_min,CB_High_volatility,CB_High_change,CB_Low_average,CB_Low_max,CB_Low_min,CB_Low_volatility,CB_Low_change,CB_Close_average,CB_Close_max,CB_Close_min,CB_Close_volatility,CB_Close_change,CB_Volume_average,CB_Volume_max,CB_Volume_min,CB_Volume_volatility,CB_Volume_change
2018-08-26,135.985,136.58,134.62,1.960000000000008,-1.960000000000008,136.5825,137.25,135.4,1.8499999999999943,-1.8499999999999943,135.1,136.22,133.98,2.240000000000009,-2.240000000000009,135.785,136.39,135.15,1.2399999999999807,-1.1200000000000045,1093987,1478461,850748,627713,439279
2018-09-02,136.442,137.25,135.18,2.069999999999993,1.4699999999999989,137.22,137.81,136.21,1.5999999999999943,0.4399999999999977,135.738,136.8,134.9,1.9000000000000057,0.01999999999998181,136.578,137.34,135.46,1.8799999999999955,-0.7399999999999807,1092571,1164333,1036198,128135,97606
2018-09-09,136.13,138.45,134.44,4.009999999999991,4.009999999999991,137.14000000000001,138.83,136.02,2.8100000000000023,2.719999999999999,135.602,137.93,134.14,3.7900000000000205,3.7900000000000205,136.588,138.34,134.66,3.680000000000007,2.780000000000001,1186023,1270315,1060825,209490,93833
2018-09-16,139.544,140.28,138.69,1.5900000000000034,1.1800000000000068,140.262,141.22,139.03,2.1899999999999977,1.0900000000000034,138.298,139.09,136.94,2.1500000000000057,-0.539999999999992,139.14000000000001,140.12,137.08,3.039999999999992,-1.5599999999999739,1519931,2027488,1072197,955291,319022
2018-09-23,134.798,137.09,132.97,4.1200000000000045,-2.8700000000000045,135.23,137.44,133.91,3.530000000000001,-2.9499999999999886,133.386,135.13,132.26,2.8700000000000045,-2.319999999999993,133.88,135.42,133.17,2.25,-2.25,1355933,1682796,1193625,489171,90333
2018-09-30,133.898,134.47,133.28,1.1899999999999977,1.0600000000000023,135.118,136.94,133.68,3.259999999999991,3.259999999999991,133.37,134.17,132.61,1.5599999999999739,1.2699999999999818,134.418,136.16,133.43,2.7299999999999898,2.5900000000000034,998701,1197138,796152,400986,35634
2018-10-07,131.194,135.75,126.17,9.579999999999998,-9.579999999999998,132.086,136.9,127.52,9.38000000000001,-9.38000000000001,128.066,134.26,123.23,11.029999999999987,-9.639999999999986,129.348,136.59,124.64,11.950000000000003,-11.950000000000003,2216885,3161127,1414800,1746327,211141
2018-10-14,126.652,128.68,124.83,3.8500000000000085,3.0500000000000114,128.286,129.65,125.34,4.310000000000002,3.579999999999984,125.776,126.77,124.25,2.519999999999996,2.519999999999996,126.984,128.28,124.89,3.3900000000000006,2.239999999999995,2502036,4130324,1715968,2414356,-292439
2018-10-21,124.03399999999999,126.11,120.58,5.530000000000001,-1.7600000000000051,126.232,127.86,124.66,3.200000000000003,-2.3499999999999943,122.31,125.23,120.5,4.730000000000004,-3.1500000000000057,124.378,126.75,123.02,3.730000000000004,-3.730000000000004,2873114,3877524,1939792,1937732,-643179
2018-10-28,125.768,127.38,123.85,3.530000000000001,3.530000000000001,126.938,129.14,125.53,3.609999999999985,3.609999999999985,124.766,127.09,122.89,4.200000000000003,4.200000000000003,126.124,128.59,124.91,3.680000000000007,3.219999999999999,1851304,2566636,1365823,1200813,-355587
2018-11-04,130.662,131.79,128.4,3.3899999999999864,2.319999999999993,131.588,132.39,130.47,1.9199999999999875,0.3400000000000034,129.24,130.91,127.12,3.789999999999992,-0.6899999999999977,130.44,131.76,127.19,4.569999999999993,-3.1999999999999886,1465230,2099794,1021183,1078611,689411
2018-11-11,128.726,132.58,126.06,6.52000000000001,5.240000000000009,131.27,134.47,128.74,5.72999999999999,5.050000000000011,127.82600000000001,132.09,125.34,6.75,5.090000000000003,130.252,134.33,126.72,7.610000000000014,6.760000000000019,1719356,2100523,1275414,825109,648829
2018-11-18,132.61,134.24,131.35,2.890000000000015,-2.25,133.8025,134.7,132.76,1.9399999999999977,-0.7399999999999807,131.655,131.99,130.89,1.1000000000000227,0.010000000000019327,132.5225,133.43,131.31,2.1200000000000045,0.4800000000000182,1225360,2008306,507570,1500736,-961196
2018-11-25,133.802,134.53,132.93,1.5999999999999943,1.25,134.818,135.27,133.74,1.5300000000000011,1.3799999999999955,132.78199999999998,133.64,131.99,1.6499999999999773,0.5199999999999818,133.994,135.25,133.26,1.990000000000009,0.25,1661113,2955966,971899,1984067,921608
2018-12-02,131.8175,133.99,130.91,3.0800000000000125,-3.0400000000000205,132.76999999999998,135.17,131.02,4.149999999999977,-4.149999999999977,129.275,131.72,127.71,4.010000000000005,-4.010000000000005,131.2525,132.33,130.24,2.0900000000000034,-2.0900000000000034,2091109,2730778,1552417,1178361,-1107607
2018-12-09,129.14600000000002,131.25,128.06,3.1899999999999977,-3.1299999999999955,130.138,132.12,128.75,3.3700000000000045,-2.210000000000008,127.456,127.75,127.19,0.5600000000000023,-0.5499999999999972,128.294,129.15,127.63,1.5200000000000102,-0.29000000000000625,1869298,2224351,1594151,630200,-134937
2018-12-16,125.636,128.28,124.08,4.200000000000003,-4.200000000000003,127.28399999999999,129.03,124.26,4.769999999999996,-4.769999999999996,123.56400000000001,125.25,120.12,5.1299999999999955,-5.1299999999999955,124.354,126.65,120.19,6.460000000000008,-5.6200000000000045,2262907,3973214,1283632,2689582,-514935
2018-12-23,125.2425,128.85,120.61,8.239999999999995,7.390000000000001,128.0325,129.51,125.08,4.429999999999993,4.429999999999993,124.38000000000001,127.68,119.54,8.14,8.14,127.55000000000001,129.18,125.03,4.150000000000006,4.150000000000006,1704521,1971132,1312423,658709,-355126
2018-12-30,127.09,127.85,126.42,1.4299999999999926,0.19999999999998863,128.3875,128.91,127.25,1.6599999999999966,0.1699999999999875,125.9325,126.79,124.45,2.3400000000000034,0.7200000000000131,126.93,128.4,124.67,3.730000000000004,0.06999999999999318,1628699,1977761,1391924,585837,7020
2019-01-06,128.38400000000001,129.1,127.48,1.6199999999999903,1.1899999999999977,129.46,131.0,128.34,2.6599999999999966,2.6599999999999966,127.418,128.66,125.48,3.1799999999999926,3.1799999999999926,128.846,130.84,126.38,4.460000000000008,4.460000000000008,1702995,2402028,1300381,1101647,250211
2019-01-13,132.93,133.53,131.69,1.8400000000000034,1.8400000000000034,133.73,134.21,133.13,1.0800000000000125,1.0800000000000125,131.9225,132.93,130.33,2.5999999999999943,2.5999999999999943,132.965,133.59,132.45,1.1400000000000148,1.1400000000000148,2069755,2240671,1803631,437040,96774
2019-01-20,132.16,133.12,131.18,1.9399999999999977,-1.4099999999999966,133.102,134.43,132.36,2.069999999999993,-0.9900000000000091,130.88,132.0,130.17,1.8300000000000125,0.06999999999999318,131.98,132.41,131.15,1.259999999999991,0.8400000000000034,1563475,2432110,1212559,1219551,-1108905
2019-01-27,132.388,133.2,131.6,1.5999999999999943,1.539999999999992,133.23,133.94,132.1,1.8400000000000034,1.8400000000000034,131.622,132.53,130.71,1.8199999999999932,1.8199999999999932,132.95000000000002,133.93,131.4,2.530000000000001,2.530000000000001,1587996,2602456,1128127,1474329,432376
2019-02-03,131.284,134.0,129.93,4.069999999999993,-3.25,131.816,134.51,130.46,4.049999999999983,-3.569999999999993,129.946,132.9,128.58,4.319999999999993,-3.5800000000000125,131.186,134.51,129.88,4.6299999999999955,-3.9399999999999977,2241083,3748755,1444319,2304436,-458798
2019-02-10,131.8275,132.45,131.27,1.1799999999999784,0.6299999999999955,132.79,133.66,131.69,1.9699999999999989,0.6700000000000159,131.13,132.16,129.89,2.2700000000000102,1.3300000000000125,132.17000000000002,133.21,130.72,2.490000000000009,0.9699999999999989,1530641,1787100,1420148,366952,-5059
2019-02-17,134.42000000000002,135.19,132.99,2.1999999999999886,2.069999999999993,135.178,135.94,134.07,1.8700000000000045,1.8700000000000045,133.726,134.59,132.41,2.180000000000007,2.180000000000007,134.632,135.37,133.76,1.6100000000000136,1.6100000000000136,1298198,1499804,1070626,429178,268987
2019-02-24,134.286,134.94,133.11,1.829999999999984,-0.5799999999999841,135.05,136.07,133.92,2.1500000000000057,-1.2399999999999807,133.41400000000002,134.55,132.46,2.0900000000000034,-2.0900000000000034,133.958,135.17,133.03,2.1399999999999864,-1.5999999999999943,1571617,2090416,1290125,800291,11288
2019-03-03,132.994,133.76,132.01,1.75,-0.7299999999999898,133.666,134.56,132.85,1.710000000000008,-0.37999999999999545,132.412,133.0,131.63,1.3700000000000045,-0.12999999999999545,133.056,133.54,132.36,1.1799999999999784,-0.12999999999999545,1179672,1367858,922658,445200,53298
2019-03-10,134.972,136.69,133.84,2.8499999999999943,2.8499999999999943,136.136,137.88,134.71,3.1699999999999875,3.1699999999999875,134.682,136.38,133.7,2.680000000000007,2.680000000000007,135.55,137.38,134.1,3.280000000000001,3.280000000000001,1604894,2307679,1128081,1179598,551336
2019-03-17,135.698,136.91,133.45,3.460000000000008,-0.09999999999999432,137.276,138.06,136.42,1.6400000000000148,-0.75,134.958,136.09,133.35,2.740000000000009,0.4300000000000068,135.976,136.67,134.72,1.9499999999999886,0.9699999999999989,1400843,1679878,1154937,524941,-520017
2019-03-24,138.776,140.61,137.18,3.430000000000007,3.430000000000007,139.778,141.59,137.75,3.8400000000000034,3.8400000000000034,138.29,140.34,136.69,3.6500000000000057,3.6500000000000057,139.358,141.46,137.33,4.1299999999999955,4.1299999999999955,1593523,2007514,1325866,681648,75790
2019-03-31,138.634,141.46,137.0,4.460000000000008,-4.140000000000015,138.894,141.56,137.5,4.060000000000002,-4.060000000000002,137.238,139.72,136.18,3.539999999999992,-3.25,137.854,139.91,136.77,3.1399999999999864,-2.75,1607573,2271712,1065866,1205846,-306279
2019-04-07,137.674,139.08,136.5,2.5800000000000125,2.5800000000000125,138.27,139.43,136.57,2.8600000000000136,2.8600000000000136,137.218,138.65,135.72,2.930000000000007,2.930000000000007,138.02,139.17,136.57,2.5999999999999943,2.390000000000015,1182674,1543994,1003400,540594,56601
2019-04-14,138.47,139.41,137.8,1.6099999999999852,-1.3899999999999864,139.62,140.46,138.14,2.3200000000000216,-2.140000000000015,137.92000000000002,139.37,137.16,2.210000000000008,-2.210000000000008,138.675,140.21,137.79,2.420000000000016,-2.170000000000016,1186668,1417083,854981,562102,-317440
2019-04-21,140.42,142.97,138.26,4.710000000000008,4.710000000000008,141.978,144.4,139.02,5.3799999999999955,5.3799999999999955,139.99,142.64,137.87,4.769999999999982,4.769999999999982,141.494,143.63,138.6,5.030000000000001,5.030000000000001,1312262,1882658,993210,889448,169621
2019-04-28,143.89000000000001,144.77,142.37,2.4000000000000057,-0.30000000000001137,145.456,145.76,145.24,0.5199999999999818,0.09999999999999432,143.198,143.97,142.0,1.9699999999999989,0.3100000000000023,144.728,145.2,144.23,0.9699999999999989,-0.3699999999999761,1483559,2025899,936508,1089391,-1089391
2019-05-05,143.09799999999998,145.76,141.75,4.009999999999991,-2.719999999999999,144.452,145.76,143.28,2.4799999999999898,-1.3999999999999773,141.994,142.39,141.41,0.9799999999999898,0.18999999999999773,143.26,144.73,142.65,2.079999999999984,0.5600000000000023,1231000,1524599,1041229,483370,-209918
2019-05-12,143.876,144.99,142.83,2.1599999999999966,1.8700000000000045,145.734,146.31,144.72,1.5900000000000034,0.9099999999999966,143.638,144.51,142.83,1.6799999999999784,1.3899999999999864,144.782,145.75,143.67,2.0800000000000125,1.8700000000000045,1177107,1440756,957390,483366,93297
2019-05-19,146.6475,147.47,145.87,1.5999999999999943,1.5999999999999943,147.7025,148.39,146.65,1.7399999999999807,1.7299999999999898,146.03750000000002,146.83,145.75,1.0800000000000125,1.0600000000000023,147.3675,148.17,146.21,1.9599999999999795,1.9599999999999795,1162455,1305713,939465,366248,-309575
2019-05-26,146.072,148.14,144.97,3.1699999999999875,-3.1699999999999875,147.182,148.7,146.06,2.6399999999999864,-0.7599999999999909,145.07999999999998,146.42,144.46,1.9599999999999795,-1.4499999999999886,146.416,147.81,145.78,2.030000000000001,1.3499999999999943,1273281,1414358,1106135,308223,287005
2019-06-02,148.916,150.0,147.4,2.5999999999999943,1.4300000000000068,149.774,150.32,148.88,1.4399999999999977,1.210000000000008,147.95,148.56,147.14,1.420000000000016,1.3900000000000148,148.772,149.44,147.35,2.0900000000000034,1.6400000000000148,1652537,2150957,1397167,753790,-753790
2019-06-09,149.45,150.76,148.94,1.8199999999999932,1.329999999999984,150.188,152.0,148.99,3.009999999999991,2.3600000000000136,148.296,148.55,147.92,0.6300000000000239,-0.18999999999999773,148.974,150.26,148.39,1.8700000000000045,-0.22000000000002728,1147337,1198066,1028728,169338,169338
2019-06-16,148.24,148.62,147.55,1.0699999999999932,-0.09999999999999432,150.076,151.14,149.52,1.6199999999999761,1.6199999999999761,148.054,148.52,147.55,0.9699999999999989,0.6200000000000045,149.33,150.08,148.12,1.960000000000008,1.960000000000008,1753991,2185420,1371705,813715,-236643
2019-06-23,148.928,150.89,146.98,3.9099999999999966,-2.0900000000000034,149.248,151.34,147.6,3.740000000000009,-2.8600000000000136,147.456,149.95,146.47,3.4799999999999898,-2.869999999999976,148.046,150.94,147.0,3.9399999999999977,-3.0999999999999943,1900351,2769667,1453733,1315934,482691
2019-06-30,149.05,150.2,147.5,2.6999999999999886,2.0,149.9025,150.64,148.74,1.8999999999999773,1.1899999999999977,148.47750000000002,149.02,147.11,1.9099999999999966,1.9099999999999966,149.43,150.25,148.42,1.8300000000000125,1.0100000000000193,1403730,2103680,1051023,1052657,-930529
2019-07-07,149.11599999999999,149.6,148.26,1.3400000000000034,1.3400000000000034,150.008,151.37,149.4,1.9699999999999989,1.490000000000009,148.432,149.01,147.98,1.0300000000000011,1.0300000000000011,149.586,151.36,148.8,2.5600000000000023,2.1100000000000136,1107953,1240946,979887,261059,123111
2019-07-14,150.494,151.61,148.19,3.420000000000016,-3.420000000000016,150.868,152.29,148.72,3.569999999999993,-3.569999999999993,149.15,150.65,147.12,3.530000000000001,-3.530000000000001,149.718,151.44,147.79,3.6500000000000057,-3.6500000000000057,1181651,1484151,820063,664088,-387726
2019-07-21,150.01,152.95,146.51,6.439999999999998,5.299999999999983,151.794,154.05,147.97,6.0800000000000125,6.0800000000000125,148.938,152.56,145.37,7.189999999999998,7.189999999999998,151.116,153.28,146.74,6.539999999999992,6.539999999999992,1891694,2302892,1521459,781433,-20213
2019-07-28,152.388,153.75,151.19,2.5600000000000023,-1.6299999999999955,153.168,154.26,151.91,2.3499999999999943,-1.789999999999992,150.672,152.52,147.89,4.630000000000024,-4.630000000000024,151.614,153.31,148.49,4.819999999999993,-4.819999999999993,1946326,2501800,1523507,978293,553604
2019-08-04,153.684,157.55,148.06,9.490000000000009,9.430000000000007,157.144,160.23,152.43,7.799999999999983,7.449999999999989,152.78,157.0,147.48,9.52000000000001,8.330000000000013,156.136,159.62,152.09,7.530000000000001,4.949999999999989,2084203,2415122,1600854,814268,-438567
2019-08-11,155.49800000000002,157.02,152.75,4.27000000000001,-0.21000000000000796,157.03,159.71,154.48,5.230000000000018,-3.030000000000001,153.966,156.18,152.18,4.0,-0.6700000000000159,155.318,158.83,152.69,6.140000000000015,-3.0900000000000034,1686678,2624664,1285850,1338814,-369838
2019-08-18,155.026,155.88,154.0,1.8799999999999955,-1.8799999999999955,155.94,156.51,155.29,1.2199999999999989,-1.2199999999999989,153.73000000000002,154.5,152.52,1.9799999999999898,-1.2299999999999898,154.656,155.22,153.22,2.0,0.5300000000000011,1121806,1367727,889994,477733,-93664
2019-08-25,156.75,158.0,155.15,2.8499999999999943,2.1100000000000136,157.525,158.23,156.47,1.759999999999991,1.5300000000000011,155.215,156.03,154.75,1.2800000000000011,0.5099999999999909,156.54500000000002,157.37,155.53,1.8400000000000034,0.75,1668128,1931647,1413807,517840,209756
2019-09-01,159.74,162.12,155.53,6.590000000000003,6.590000000000003,161.13,162.19,158.74,3.4499999999999886,3.3799999999999955,158.76,160.31,155.53,4.780000000000001,3.960000000000008,160.066,161.03,158.56,2.469999999999999,1.6999999999999886,1154043,1472577,856864,615713,-447250
2019-09-08,159.85,160.74,158.68,2.0600000000000023,-1.75,160.228,161.13,159.0,2.1299999999999955,-1.4300000000000068,158.076,158.46,157.68,0.7800000000000011,-0.19999999999998863,159.336,160.1,158.55,1.549999999999983,-0.7699999999999818,1622678,2226078,1281811,944267,-4292
2019-09-15,158.52,159.7,157.25,2.4499999999999886,-1.460000000000008,159.614,160.72,158.75,1.9699999999999989,-0.8700000000000045,157.716,158.46,156.94,1.5200000000000102,-0.8100000000000023,158.62,159.72,157.68,2.039999999999992,-2.009999999999991,1594848,2150147,1343649,806498,-131289
2019-09-22,159.448,160.89,158.16,2.7299999999999898,2.719999999999999,160.752,162.08,159.24,2.8400000000000034,1.7800000000000011,158.812,160.32,157.94,2.3799999999999955,2.3700000000000045,160.008,161.44,158.79,2.6500000000000057,2.5999999999999943,1188477,1719423,842926,876497,-496846
2019-09-29,158.93,161.83,156.64,5.190000000000026,-0.2400000000000091,160.436,162.44,157.3,5.139999999999986,0.0,157.208,159.49,155.42,4.070000000000022,0.9300000000000068,158.722,162.06,156.45,5.610000000000014,1.0300000000000011,1544056,2508727,1029680,1479047,565878
2019-10-06,156.748,158.67,155.05,3.619999999999976,-3.619999999999976,157.416,159.04,156.06,2.9799999999999898,-2.9799999999999898,155.144,155.83,154.37,1.460000000000008,-1.0999999999999943,155.642,156.8,155.1,1.700000000000017,-0.03999999999999204,1759270,2544928,1068897,1476031,-801096
2019-10-13,154.538,155.91,153.41,2.5,-2.5,154.924,156.65,153.66,2.990000000000009,-2.960000000000008,153.392,155.12,152.59,2.530000000000001,-2.460000000000008,153.774,155.21,152.69,2.5200000000000102,-1.9099999999999966,1356396,1607650,1145504,462146,145875
2019-10-20,150.21200000000002,152.11,148.52,3.5900000000000034,-2.680000000000007,150.924,152.11,149.95,2.160000000000025,-2.160000000000025,148.37,149.53,147.54,1.990000000000009,0.1599999999999966,149.432,151.12,148.24,2.8799999999999955,-0.2599999999999909,1951726,2681745,1405847,1275898,-660880
