Date,ULTA_Open_average,ULTA_Open_max,ULTA_Open_min,ULTA_Open_volatility,ULTA_Open_change,ULTA_High_average,ULTA_High_max,ULTA_High_min,ULTA_High_volatility,ULTA_High_change,ULTA_Low_average,ULTA_Low_max,ULTA_Low_min,ULTA_Low_volatility,ULTA_Low_change,ULTA_Close_average,ULTA_Close_max,ULTA_Close_min,ULTA_Close_volatility,ULTA_Close_change,ULTA_Volume_average,ULTA_Volume_max,ULTA_Volume_min,ULTA_Volume_volatility,ULTA_Volume_change
2018-01-14,241.61599999999999,245.19,238.29,6.900000000000006,2.5900000000000034,243.49,247.3,238.68,8.620000000000005,3.0999999999999943,236.986,241.66,232.74,8.919999999999987,-1.9399999999999977,239.62,244.13,235.01,9.120000000000005,-2.1100000000000136,1295926,1973572,832400,1141172,1141172
2018-01-21,228.292,233.85,224.87,8.97999999999999,-6.319999999999993,230.42000000000002,234.78,228.33,6.449999999999989,-3.8799999999999955,224.06799999999998,227.88,220.67,7.210000000000008,-2.5,227.446,229.15,224.31,4.840000000000003,0.36000000000001364,1439391,1919241,996321,922920,-922920
2018-01-28,222.118,226.46,218.51,7.950000000000017,-7.3300000000000125,224.808,228.78,221.96,6.819999999999993,-4.390000000000015,218.16,223.06,212.99,10.069999999999993,-10.069999999999993,220.002,226.05,212.99,13.060000000000002,-13.060000000000002,1094061,1902090,737836,1164254,1164254
2018-02-04,215.726,219.97,210.79,9.180000000000007,9.180000000000007,221.28,222.22,219.94,2.280000000000001,0.09000000000000341,208.702,216.91,204.75,12.159999999999997,-2.5900000000000034,214.754,218.59,209.09,9.5,-9.110000000000014,1479731,2647360,753520,1893840,997186
2018-02-11,206.2175,208.44,204.45,3.990000000000009,-3.990000000000009,208.4675,211.25,205.73,5.52000000000001,-5.52000000000001,203.9925,206.26,201.63,4.6299999999999955,-4.6299999999999955,205.175,206.79,203.15,3.6399999999999864,-3.6399999999999864,1173208,1299033,1061074,237959,-10511
2018-02-18,203.104,206.9,200.15,6.75,6.75,205.786,207.21,204.84,2.3700000000000045,2.039999999999992,200.192,203.77,198.32,5.450000000000017,-1.1800000000000068,202.482,207.11,198.93,8.180000000000007,-2.1999999999999886,1031034,1634826,728667,906159,649213
2018-02-25,199.818,204.49,194.0,10.490000000000009,-4.900000000000006,203.226,208.98,198.34,10.639999999999986,-6.549999999999983,197.072,203.33,191.7,11.630000000000024,-5.789999999999992,199.8,203.35,194.0,9.349999999999994,-5.180000000000007,1309061,2207951,808077,1399874,97005
2018-03-04,202.334,207.47,197.76,9.710000000000008,7.289999999999992,205.808,208.75,202.13,6.6200000000000045,5.420000000000016,200.086,203.02,196.07,6.950000000000017,4.6200000000000045,204.274,207.62,200.22,7.400000000000006,7.400000000000006,1035096,1266054,899689,366365,-366365
2018-03-11,210.364,221.75,202.39,19.360000000000014,13.259999999999991,215.154,223.5,206.5,17.0,9.679999999999978,206.518,215.2,201.0,14.199999999999989,7.599999999999994,210.802,221.88,201.99,19.889999999999986,7.199999999999989,2516594,5862246,1167914,4694332,-68011
2018-03-18,211.56,216.89,205.07,11.819999999999993,-11.819999999999993,213.68800000000002,219.0,207.99,11.009999999999991,-10.699999999999989,208.256,214.22,202.17,12.050000000000011,-9.439999999999998,209.236,215.63,202.29,13.340000000000003,-7.72999999999999,1217397,1451781,1006919,444862,-260964
2018-03-25,206.035,209.21,204.28,4.930000000000007,-4.930000000000007,208.22,209.68,206.55,3.1299999999999955,-3.1299999999999955,202.54,204.2,199.15,5.049999999999983,-4.349999999999994,204.35750000000002,205.11,203.13,1.9800000000000182,-1.789999999999992,978120,1171089,783295,387794,-131195
