Date,JPM_Open_average,JPM_Open_max,JPM_Open_min,JPM_Open_volatility,JPM_Open_change,JPM_High_average,JPM_High_max,JPM_High_min,JPM_High_volatility,JPM_High_change,JPM_Low_average,JPM_Low_max,JPM_Low_min,JPM_Low_volatility,JPM_Low_change,JPM_Close_average,JPM_Close_max,JPM_Close_min,JPM_Close_volatility,JPM_Close_change,JPM_Volume_average,JPM_Volume_max,JPM_Volume_min,JPM_Volume_volatility,JPM_Volume_change
2018-01-14,112.552,113.94,111.51,2.4299999999999926,1.1499999999999915,113.836,114.39,113.3,1.0900000000000034,0.9599999999999937,111.99,112.8,111.07,1.730000000000004,1.4300000000000068,113.172,114.33,112.27,2.0600000000000023,2.0600000000000023,16695527,22703336,12475654,10227682,-10227682
2018-01-21,115.258,116.04,113.67,2.3700000000000045,2.3499999999999943,116.096,117.35,114.64,2.7099999999999937,2.7099999999999937,114.814,116.02,113.35,2.6700000000000017,2.6700000000000017,115.62,116.32,114.21,2.1099999999999994,1.990000000000009,13459801,15904504,11679919,4224585,-640832
2018-01-28,115.288,116.49,113.0,3.489999999999995,-2.530000000000001,116.35,116.98,114.59,2.3900000000000006,-2.009999999999991,112.738,115.48,103.98,11.5,-11.0,114.146,116.87,108.8,8.070000000000007,-6.310000000000002,17559211,30097592,13141423,16956169,15818468
2018-02-04,110.356,113.11,106.85,6.260000000000005,4.320000000000007,112.762,114.45,111.05,3.4000000000000057,0.23999999999999488,108.38,111.15,106.23,4.920000000000002,3.4599999999999937,110.928,112.87,107.88,4.990000000000009,-0.37000000000000455,25730068,33114832,18043324,15071508,-15071508
2018-02-11,113.56,115.74,111.32,4.420000000000002,3.230000000000004,115.0925,116.07,113.05,3.019999999999996,3.019999999999996,113.0125,114.5,110.8,3.700000000000003,3.700000000000003,114.41250000000001,115.51,112.43,3.0799999999999983,2.25,14222372,16358181,12130197,4227984,-3143928
2018-02-18,115.72,118.14,114.65,3.489999999999995,3.489999999999995,117.11,118.9,115.39,3.510000000000005,3.510000000000005,115.206,117.32,113.97,3.3499999999999943,3.3499999999999943,116.192,118.77,114.71,4.060000000000002,4.060000000000002,14683612,17070356,12162523,4907833,3049734
2018-02-25,115.33,118.91,112.05,6.859999999999999,-6.859999999999999,116.788,119.33,113.56,5.769999999999996,-3.4099999999999966,113.67,117.35,111.12,6.22999999999999,-5.459999999999994,114.934,117.36,113.32,4.040000000000006,-2.299999999999997,17255146,18690016,13933039,4756977,-3630305
2018-03-04,115.81,118.0,113.75,4.25,2.3599999999999994,116.596,118.75,115.1,3.6500000000000057,2.930000000000007,114.712,117.25,113.11,4.140000000000001,2.930000000000007,116.066,118.04,114.73,3.3100000000000023,2.5,12512094,15366583,10674360,4692223,1664935
2018-03-11,116.214,118.2,115.1,3.1000000000000085,-3.1000000000000085,116.622,118.47,115.45,3.019999999999996,-3.019999999999996,114.78,115.83,113.3,2.530000000000001,-2.530000000000001,115.282,116.25,114.53,1.7199999999999989,-1.7199999999999989,13613861,19888948,8747977,11140971,-97421
2018-03-18,112.468,114.87,109.19,5.680000000000007,-5.680000000000007,113.55,116.63,110.92,5.709999999999994,-4.280000000000001,110.718,114.44,106.76,7.679999999999993,-5.799999999999997,111.33,114.74,107.01,7.72999999999999,-4.329999999999998,17880712,23081508,9921175,13160333,10296293
