Date,ROG_Open_average,ROG_Open_max,ROG_Open_min,ROG_Open_volatility,ROG_Open_change,ROG_High_average,ROG_High_max,ROG_High_min,ROG_High_volatility,ROG_High_change,ROG_Low_average,ROG_Low_max,ROG_Low_min,ROG_Low_volatility,ROG_Low_change,ROG_Close_average,ROG_Close_max,ROG_Close_min,ROG_Close_volatility,ROG_Close_change,ROG_Volume_average,ROG_Volume_max,ROG_Volume_min,ROG_Volume_volatility,ROG_Volume_change
2018-01-14,174.908,178.66,172.0,6.659999999999997,6.659999999999997,177.44,178.9,176.15,2.75,2.1200000000000045,171.652,173.59,167.72,5.8700000000000045,-4.02000000000001,173.94,178.46,167.92,10.54000000000002,-5.3700000000000045,119184,204763,77151,127612,74143
2018-01-21,170.224,171.93,166.4,5.530000000000001,5.530000000000001,172.036,172.8,170.38,2.420000000000016,2.420000000000016,167.57,169.0,165.44,3.5600000000000023,1.1800000000000068,169.71,171.93,166.98,4.950000000000017,-3.219999999999999,92942,154589,45499,109090,-54616
2018-01-28,163.886,169.01,159.42,9.590000000000003,-5.350000000000023,165.832,170.0,160.59,9.409999999999997,-8.099999999999994,160.968,164.69,154.24,10.449999999999989,-9.759999999999991,162.526,167.58,154.55,13.030000000000001,-13.030000000000001,143343,223843,69040,154803,106988
2018-02-04,150.082,153.62,146.34,7.280000000000001,-5.319999999999993,153.448,156.25,148.85,7.400000000000006,-2.0600000000000023,146.924,151.27,143.05,8.219999999999999,-3.369999999999976,149.848,153.77,145.61,8.159999999999997,0.060000000000002274,200760,279088,136439,142649,-34794
2018-02-11,154.66,158.57,150.15,8.419999999999987,7.519999999999982,157.63,159.12,154.89,4.230000000000018,3.8200000000000216,153.29500000000002,155.42,150.15,5.269999999999982,5.269999999999982,156.8625,158.63,154.13,4.5,3.3799999999999955,101277,122085,71511,50574,29276
2018-02-18,158.69400000000002,160.93,155.83,5.099999999999994,5.099999999999994,160.942,162.72,159.36,3.359999999999985,3.1999999999999886,156.588,159.0,154.72,4.280000000000001,4.280000000000001,159.044,161.0,156.01,4.990000000000009,4.990000000000009,99510,145543,59424,86119,-27130
2018-02-25,139.602,160.6,126.29,34.30999999999999,-29.629999999999995,142.076,161.91,132.82,29.090000000000003,-29.090000000000003,132.098,155.01,122.57,32.44,-25.48999999999998,136.792,155.96,127.95,28.010000000000005,-25.370000000000005,412618,1074425,198475,875950,12929
2018-03-04,135.006,138.44,131.21,7.22999999999999,7.22999999999999,137.202,141.1,134.93,6.1699999999999875,6.1699999999999875,133.668,137.35,129.56,7.789999999999992,7.789999999999992,136.494,138.63,134.53,4.099999999999994,4.099999999999994,161090,209751,128504,81247,-42838
2018-03-11,137.81,139.84,136.76,3.0800000000000125,-2.9000000000000057,138.666,140.5,136.94,3.5600000000000023,-3.5600000000000023,134.62,136.23,132.5,3.7299999999999898,-3.7299999999999898,136.85,137.54,135.23,2.3100000000000023,-1.8600000000000136,141390,225500,95655,129845,27121
2018-03-18,132.306,136.46,125.22,11.240000000000009,-10.539999999999992,133.724,138.42,127.0,11.419999999999987,-11.039999999999992,128.828,136.1,121.68,14.419999999999987,-12.009999999999991,130.21,136.5,121.89,14.61,-9.829999999999998,163395,294190,59743,234447,219053
2018-03-25,121.705,127.06,118.38,8.680000000000007,-8.650000000000006,122.7825,127.06,119.0,8.060000000000002,-8.060000000000002,117.5325,121.88,113.3,8.579999999999998,-8.579999999999998,118.61,122.7,114.51,8.189999999999998,-8.189999999999998,227284,314640,129350,185290,105799
2018-04-01,116.072,119.68,114.13,5.550000000000011,-1.3300000000000125,118.452,119.68,116.49,3.190000000000012,-1.8100000000000023,113.682,117.1,109.79,7.309999999999988,-1.309999999999988,115.816,118.51,113.07,5.440000000000012,-3.1000000000000085,192427,264026,94753,169273,-53008
2018-04-08,117.404,119.75,115.28,4.469999999999999,4.469999999999999,119.30199999999999,121.5,117.44,4.060000000000002,3.1500000000000057,116.464,118.01,114.96,3.0500000000000114,3.0500000000000114,117.97,119.74,116.12,3.6199999999999903,3.6199999999999903,108536,157996,74834,83162,-82101
