Date,Vanguard Tax-Exempt Bond_Open_average,Vanguard Tax-Exempt Bond_Open_max,Vanguard Tax-Exempt Bond_Open_volatility,Vanguard Tax-Exempt Bond_Open_change,Vanguard Tax-Exempt Bond_High_average,Vanguard Tax-Exempt Bond_High_max,Vanguard Tax-Exempt Bond_High_volatility,Vanguard Tax-Exempt Bond_High_change,Vanguard Tax-Exempt Bond_Low_average,Vanguard Tax-Exempt Bond_Low_max,Vanguard Tax-Exempt Bond_Low_volatility,Vanguard Tax-Exempt Bond_Low_change,Vanguard Tax-Exempt Bond_Close_average,Vanguard Tax-Exempt Bond_Close_max,Vanguard Tax-Exempt Bond_Close_volatility,Vanguard Tax-Exempt Bond_Close_change
2016-05-29,51.93,51.93,0.0,0.0,51.99,51.99,0.0,0.0,51.81,51.81,0.0,0.0,51.93,51.93,0.0,0.0
2016-06-05,52.16,52.16,0.0,0.0,52.25,52.25,0.0,0.0,52.16,52.16,0.0,0.0,52.21,52.21,0.0,0.0
2016-06-12,52.29,52.29,0.0,0.0,52.36,52.36,0.0,0.0,52.28,52.28,0.0,0.0,52.34,52.34,0.0,0.0
2016-06-19,52.78,52.78,0.0,0.0,52.79,52.79,0.0,0.0,52.72,52.72,0.0,0.0,52.77,52.77,0.0,0.0
2016-06-26,52.7,52.7,0.0,0.0,52.74,52.74,0.0,0.0,52.66,52.66,0.0,0.0,52.68,52.68,0.0,0.0
2016-07-03,52.76,52.76,0.0,0.0,52.77,52.77,0.0,0.0,52.66,52.66,0.0,0.0,52.66,52.66,0.0,0.0
2016-07-10,52.46,52.46,0.0,0.0,52.52,52.52,0.0,0.0,52.42,52.42,0.0,0.0,52.43,52.43,0.0,0.0
2016-07-17,52.39,52.39,0.0,0.0,52.41,52.41,0.0,0.0,52.36,52.36,0.0,0.0,52.38,52.38,0.0,0.0
2016-07-24,52.41,52.41,0.0,0.0,52.48,52.48,0.0,0.0,52.35,52.35,0.0,0.0,52.44,52.44,0.0,0.0
2016-07-31,52.35,52.35,0.0,0.0,52.48,52.48,0.0,0.0,52.35,52.35,0.0,0.0,52.44,52.44,0.0,0.0
2016-08-07,52.55,52.55,0.0,0.0,52.56,52.56,0.0,0.0,52.5,52.5,0.0,0.0,52.5,52.5,0.0,0.0
2016-08-14,52.68,52.68,0.0,0.0,52.69,52.69,0.0,0.0,52.64,52.64,0.0,0.0,52.65,52.65,0.0,0.0
2016-08-21,52.66,52.66,0.0,0.0,52.7,52.7,0.0,0.0,52.6,52.6,0.0,0.0,52.69,52.69,0.0,0.0
2016-08-28,52.49,52.49,0.0,0.0,52.49,52.49,0.0,0.0,52.42,52.42,0.0,0.0,52.47,52.47,0.0,0.0
2016-09-04,52.39,52.39,0.0,0.0,52.39,52.39,0.0,0.0,52.3,52.3,0.0,0.0,52.31,52.31,0.0,0.0
2016-09-11,52.19,52.19,0.0,0.0,52.2,52.2,0.0,0.0,52.17,52.17,0.0,0.0,52.17,52.17,0.0,0.0
2016-09-18,52.29,52.29,0.0,0.0,52.34,52.34,0.0,0.0,52.26,52.26,0.0,0.0,52.33,52.33,0.0,0.0
2016-09-25,52.2,52.2,0.0,0.0,52.26,52.26,0.0,0.0,52.14,52.14,0.0,0.0,52.15,52.15,0.0,0.0
2016-10-02,51.85,51.85,0.0,0.0,51.89,51.89,0.0,0.0,51.8,51.8,0.0,0.0,51.87,51.87,0.0,0.0
2016-10-09,51.66,51.66,0.0,0.0,51.75,51.75,0.0,0.0,51.66,51.66,0.0,0.0,51.74,51.74,0.0,0.0
2016-10-16,51.76,51.76,0.0,0.0,51.76,51.76,0.0,0.0,51.6,51.6,0.0,0.0,51.63,51.63,0.0,0.0
2016-10-23,51.7,51.7,0.0,0.0,51.73,51.73,0.0,0.0,51.66,51.66,0.0,0.0,51.72,51.72,0.0,0.0
2016-10-30,51.6,51.6,0.0,0.0,51.69,51.69,0.0,0.0,51.59,51.59,0.0,0.0,51.62,51.62,0.0,0.0
2016-11-06,50.52,50.52,0.0,0.0,50.57,50.57,0.0,0.0,50.02,50.02,0.0,0.0,50.16,50.16,0.0,0.0
2016-11-13,50.32,50.32,0.0,0.0,50.44,50.44,0.0,0.0,50.26,50.26,0.0,0.0,50.32,50.32,0.0,0.0
2016-11-20,50.12,50.12,0.0,0.0,50.12,50.12,0.0,0.0,50.0,50.0,0.0,0.0,50.02,50.02,0.0,0.0
2016-11-27,49.54,49.54,0.0,0.0,49.7,49.7,0.0,0.0,49.5,49.5,0.0,0.0,49.6,49.6,0.0,0.0
2016-12-04,50.22,50.22,0.0,0.0,50.23,50.23,0.0,0.0,50.1,50.1,0.0,0.0,50.15,50.15,0.0,0.0
2016-12-11,49.92,49.92,0.0,0.0,50.07,50.07,0.0,0.0,49.89,49.89,0.0,0.0,50.01,50.01,0.0,0.0
2016-12-18,50.15,50.15,0.0,0.0,50.15,50.15,0.0,0.0,50.01,50.01,0.0,0.0,50.09,50.09,0.0,0.0
2016-12-25,50.23,50.23,0.0,0.0,50.3,50.3,0.0,0.0,50.2,50.2,0.0,0.0,50.26,50.26,0.0,0.0
2017-01-01,50.46,50.46,0.0,0.0,50.54,50.54,0.0,0.0,50.41,50.41,0.0,0.0,50.46,50.46,0.0,0.0
2017-01-08,50.71,50.71,0.0,0.0,50.76,50.76,0.0,0.0,50.65,50.65,0.0,0.0,50.76,50.76,0.0,0.0
2017-01-15,50.36,50.36,0.0,0.0,50.5,50.5,0.0,0.0,50.36,50.36,0.0,0.0,50.41,50.41,0.0,0.0
2017-01-22,50.34,50.34,0.0,0.0,50.36,50.36,0.0,0.0,50.2,50.2,0.0,0.0,50.23,50.23,0.0,0.0
2017-01-29,50.41,50.41,0.0,0.0,50.44,50.44,0.0,0.0,50.37,50.37,0.0,0.0,50.44,50.44,0.0,0.0
2017-02-05,50.38,50.38,0.0,0.0,50.55,50.55,0.0,0.0,50.34,50.34,0.0,0.0,50.47,50.47,0.0,0.0
2017-02-12,50.39,50.39,0.0,0.0,50.4,50.4,0.0,0.0,50.3,50.3,0.0,0.0,50.4,50.4,0.0,0.0
2017-02-19,50.61,50.61,0.0,0.0,50.62,50.62,0.0,0.0,50.54,50.54,0.0,0.0,50.56,50.56,0.0,0.0
2017-02-26,50.21,50.21,0.0,0.0,50.25,50.25,0.0,0.0,50.21,50.21,0.0,0.0,50.23,50.23,0.0,0.0
2017-03-05,50.1,50.1,0.0,0.0,50.13,50.13,0.0,0.0,50.08,50.08,0.0,0.0,50.08,50.08,0.0,0.0
2017-03-12,50.27,50.27,0.0,0.0,50.32,50.32,0.0,0.0,50.24,50.24,0.0,0.0,50.29,50.29,0.0,0.0
2017-03-19,50.62,50.62,0.0,0.0,50.68,50.68,0.0,0.0,50.59,50.59,0.0,0.0,50.61,50.61,0.0,0.0
2017-03-26,50.6,50.6,0.0,0.0,50.7,50.7,0.0,0.0,50.55,50.55,0.0,0.0,50.66,50.66,0.0,0.0
2017-04-02,50.79,50.79,0.0,0.0,50.81,50.81,0.0,0.0,50.73,50.73,0.0,0.0,50.79,50.79,0.0,0.0
2017-04-09,50.94,50.94,0.0,0.0,50.97,50.97,0.0,0.0,50.92,50.92,0.0,0.0,50.93,50.93,0.0,0.0
2017-04-16,50.93,50.93,0.0,0.0,50.97,50.97,0.0,0.0,50.89,50.89,0.0,0.0,50.91,50.91,0.0,0.0
2017-04-23,50.73,50.73,0.0,0.0,50.75,50.75,0.0,0.0,50.66,50.66,0.0,0.0,50.69,50.69,0.0,0.0
2017-04-30,50.75,50.75,0.0,0.0,50.77,50.77,0.0,0.0,50.72,50.72,0.0,0.0,50.74,50.74,0.0,0.0
2017-05-07,50.95,50.95,0.0,0.0,50.95,50.95,0.0,0.0,50.91,50.91,0.0,0.0,50.93,50.93,0.0,0.0
2017-05-14,51.22,51.22,0.0,0.0,51.29,51.29,0.0,0.0,51.22,51.22,0.0,0.0,51.27,51.27,0.0,0.0
2017-05-21,51.39,51.39,0.0,0.0,51.4,51.4,0.0,0.0,51.36,51.36,0.0,0.0,51.39,51.39,0.0,0.0
2017-05-28,51.53,51.53,0.0,0.0,51.53,51.53,0.0,0.0,51.49,51.49,0.0,0.0,51.5,51.5,0.0,0.0
2017-06-04,51.48,51.48,0.0,0.0,51.52,51.52,0.0,0.0,51.4,51.4,0.0,0.0,51.43,51.43,0.0,0.0
2017-06-11,51.48,51.48,0.0,0.0,51.51,51.51,0.0,0.0,51.44,51.44,0.0,0.0,51.47,51.47,0.0,0.0
2017-06-18,51.56,51.56,0.0,0.0,51.57,51.57,0.0,0.0,51.55,51.55,0.0,0.0,51.56,51.56,0.0,0.0
2017-06-25,51.25,51.25,0.0,0.0,51.27,51.27,0.0,0.0,51.19,51.19,0.0,0.0,51.2,51.2,0.0,0.0
2017-07-02,51.18,51.18,0.0,0.0,51.21,51.21,0.0,0.0,50.97,50.97,0.0,0.0,51.16,51.16,0.0,0.0
2017-07-09,51.38,51.38,0.0,0.0,51.41,51.41,0.0,0.0,51.36,51.36,0.0,0.0,51.39,51.39,0.0,0.0
2017-07-16,51.63,51.63,0.0,0.0,51.65,51.65,0.0,0.0,51.62,51.62,0.0,0.0,51.65,51.65,0.0,0.0
2017-07-23,51.61,51.61,0.0,0.0,51.65,51.65,0.0,0.0,51.6,51.6,0.0,0.0,51.65,51.65,0.0,0.0
2017-07-30,51.66,51.66,0.0,0.0,51.69,51.69,0.0,0.0,51.65,51.65,0.0,0.0,51.69,51.69,0.0,0.0
2017-08-06,51.77,51.77,0.0,0.0,51.81,51.81,0.0,0.0,51.76,51.76,0.0,0.0,51.78,51.78,0.0,0.0
2017-08-13,51.79,51.79,0.0,0.0,51.8,51.8,0.0,0.0,51.76,51.76,0.0,0.0,51.8,51.8,0.0,0.0
2017-08-20,51.86,51.86,0.0,0.0,51.9,51.9,0.0,0.0,51.84,51.84,0.0,0.0,51.89,51.89,0.0,0.0
2017-08-27,51.89,51.89,0.0,0.0,51.92,51.92,0.0,0.0,51.85,51.85,0.0,0.0,51.9,51.9,0.0,0.0
2017-09-03,51.99,51.99,0.0,0.0,52.02,52.02,0.0,0.0,51.94,51.94,0.0,0.0,51.98,51.98,0.0,0.0
2017-09-10,51.84,51.84,0.0,0.0,51.84,51.84,0.0,0.0,51.78,51.78,0.0,0.0,51.82,51.82,0.0,0.0
2017-09-17,51.8,51.8,0.0,0.0,51.84,51.84,0.0,0.0,51.8,51.8,0.0,0.0,51.82,51.82,0.0,0.0
2017-09-24,51.58,51.58,0.0,0.0,51.59,51.59,0.0,0.0,51.54,51.54,0.0,0.0,51.55,51.55,0.0,0.0
2017-10-01,51.64,51.64,0.0,0.0,51.66,51.66,0.0,0.0,51.61,51.61,0.0,0.0,51.66,51.66,0.0,0.0
2017-10-08,51.78,51.78,0.0,0.0,51.82,51.82,0.0,0.0,51.76,51.76,0.0,0.0,51.82,51.82,0.0,0.0
2017-10-15,51.8,51.8,0.0,0.0,51.82,51.82,0.0,0.0,51.75,51.75,0.0,0.0,51.78,51.78,0.0,0.0
2017-10-22,51.67,51.67,0.0,0.0,51.67,51.67,0.0,0.0,51.6,51.6,0.0,0.0,51.65,51.65,0.0,0.0
2017-10-29,51.69,51.69,0.0,0.0,51.72,51.72,0.0,0.0,51.68,51.68,0.0,0.0,51.72,51.72,0.0,0.0
2017-11-05,51.72,51.72,0.0,0.0,51.72,51.72,0.0,0.0,51.66,51.66,0.0,0.0,51.7,51.7,0.0,0.0
2017-11-12,51.62,51.62,0.0,0.0,51.64,51.64,0.0,0.0,51.57,51.57,0.0,0.0,51.6,51.6,0.0,0.0
2017-11-19,51.42,51.42,0.0,0.0,51.47,51.47,0.0,0.0,51.38,51.38,0.0,0.0,51.38,51.38,0.0,0.0
2017-11-26,51.47,51.47,0.0,0.0,51.59,51.59,0.0,0.0,51.42,51.42,0.0,0.0,51.59,51.59,0.0,0.0
2017-12-03,51.62,51.62,0.0,0.0,51.62,51.62,0.0,0.0,51.54,51.54,0.0,0.0,51.54,51.54,0.0,0.0
2017-12-10,51.69,51.69,0.0,0.0,51.73,51.73,0.0,0.0,51.63,51.63,0.0,0.0,51.65,51.65,0.0,0.0
2017-12-17,51.45,51.45,0.0,0.0,51.51,51.51,0.0,0.0,51.44,51.44,0.0,0.0,51.46,51.46,0.0,0.0
2017-12-24,51.68,51.68,0.0,0.0,51.71,51.71,0.0,0.0,51.64,51.64,0.0,0.0,51.67,51.67,0.0,0.0
2017-12-31,51.65,51.65,0.0,0.0,51.65,51.65,0.0,0.0,51.58,51.58,0.0,0.0,51.61,51.61,0.0,0.0
2018-01-07,51.35,51.35,0.0,0.0,51.38,51.38,0.0,0.0,51.31,51.31,0.0,0.0,51.37,51.37,0.0,0.0
2018-01-14,51.46,51.46,0.0,0.0,51.48,51.48,0.0,0.0,51.37,51.37,0.0,0.0,51.4,51.4,0.0,0.0
2018-01-21,51.2,51.2,0.0,0.0,51.2,51.2,0.0,0.0,51.11,51.11,0.0,0.0,51.15,51.15,0.0,0.0
2018-01-28,50.7,50.7,0.0,0.0,50.91,50.91,0.0,0.0,50.67,50.67,0.0,0.0,50.87,50.87,0.0,0.0
2018-02-04,50.71,50.71,0.0,0.0,50.86,50.86,0.0,0.0,50.7,50.7,0.0,0.0,50.82,50.82,0.0,0.0
2018-02-11,50.8,50.8,0.0,0.0,50.84,50.84,0.0,0.0,50.77,50.77,0.0,0.0,50.77,50.77,0.0,0.0
2018-02-18,50.84,50.84,0.0,0.0,50.84,50.84,0.0,0.0,50.73,50.73,0.0,0.0,50.75,50.75,0.0,0.0
2018-02-25,50.72,50.72,0.0,0.0,50.72,50.72,0.0,0.0,50.61,50.61,0.0,0.0,50.61,50.61,0.0,0.0
2018-03-04,50.69,50.69,0.0,0.0,50.71,50.71,0.0,0.0,50.62,50.62,0.0,0.0,50.66,50.66,0.0,0.0
2018-03-11,50.62,50.62,0.0,0.0,50.7,50.7,0.0,0.0,50.62,50.62,0.0,0.0,50.69,50.69,0.0,0.0
2018-03-18,50.68,50.68,0.0,0.0,50.72,50.72,0.0,0.0,50.63,50.63,0.0,0.0,50.69,50.69,0.0,0.0
2018-03-25,50.64,50.64,0.0,0.0,50.75,50.75,0.0,0.0,50.61,50.61,0.0,0.0,50.72,50.72,0.0,0.0
2018-04-01,50.64,50.64,0.0,0.0,50.66,50.66,0.0,0.0,50.6,50.6,0.0,0.0,50.64,50.64,0.0,0.0
2018-04-08,50.68,50.68,0.0,0.0,50.73,50.73,0.0,0.0,50.67,50.67,0.0,0.0,50.7,50.7,0.0,0.0
2018-04-15,50.58,50.58,0.0,0.0,50.58,50.58,0.0,0.0,50.54,50.54,0.0,0.0,50.56,50.56,0.0,0.0
2018-04-22,50.48,50.48,0.0,0.0,50.55,50.55,0.0,0.0,50.46,50.46,0.0,0.0,50.53,50.53,0.0,0.0
2018-04-29,50.67,50.67,0.0,0.0,50.68,50.68,0.0,0.0,50.64,50.64,0.0,0.0,50.66,50.66,0.0,0.0
2018-05-06,50.79,50.79,0.0,0.0,50.8,50.8,0.0,0.0,50.75,50.75,0.0,0.0,50.77,50.77,0.0,0.0
2018-05-13,50.56,50.56,0.0,0.0,50.62,50.62,0.0,0.0,50.56,50.56,0.0,0.0,50.59,50.59,0.0,0.0
2018-05-20,50.85,50.85,0.0,0.0,50.95,50.95,0.0,0.0,50.84,50.84,0.0,0.0,50.94,50.94,0.0,0.0
2018-05-27,50.89,50.89,0.0,0.0,50.92,50.92,0.0,0.0,50.81,50.81,0.0,0.0,50.85,50.85,0.0,0.0
2018-06-03,50.84,50.84,0.0,0.0,50.88,50.88,0.0,0.0,50.8,50.8,0.0,0.0,50.88,50.88,0.0,0.0
2018-06-10,50.9,50.9,0.0,0.0,50.9,50.9,0.0,0.0,50.86,50.86,0.0,0.0,50.9,50.9,0.0,0.0
2018-06-17,50.93,50.93,0.0,0.0,51.0,51.0,0.0,0.0,50.93,50.93,0.0,0.0,50.93,50.93,0.0,0.0
2018-06-24,50.9,50.9,0.0,0.0,50.91,50.91,0.0,0.0,50.87,50.87,0.0,0.0,50.89,50.89,0.0,0.0
2018-07-01,50.95,50.95,0.0,0.0,51.01,51.01,0.0,0.0,50.95,50.95,0.0,0.0,50.98,50.98,0.0,0.0
2018-07-08,51.05,51.05,0.0,0.0,51.07,51.07,0.0,0.0,50.98,50.98,0.0,0.0,51.02,51.02,0.0,0.0
2018-07-15,51.13,51.13,0.0,0.0,51.13,51.13,0.0,0.0,51.0,51.0,0.0,0.0,51.04,51.04,0.0,0.0
2018-07-22,50.98,50.98,0.0,0.0,50.98,50.98,0.0,0.0,50.93,50.93,0.0,0.0,50.96,50.96,0.0,0.0
2018-07-29,50.88,50.88,0.0,0.0,50.91,50.91,0.0,0.0,50.86,50.86,0.0,0.0,50.9,50.9,0.0,0.0
2018-08-05,50.91,50.91,0.0,0.0,50.96,50.96,0.0,0.0,50.91,50.91,0.0,0.0,50.96,50.96,0.0,0.0
2018-08-12,51.05,51.05,0.0,0.0,51.06,51.06,0.0,0.0,51.01,51.01,0.0,0.0,51.03,51.03,0.0,0.0
2018-08-19,51.04,51.04,0.0,0.0,51.04,51.04,0.0,0.0,51.0,51.0,0.0,0.0,51.02,51.02,0.0,0.0
2018-08-26,51.03,51.03,0.0,0.0,51.03,51.03,0.0,0.0,51.0,51.0,0.0,0.0,51.0,51.0,0.0,0.0
2018-09-02,50.69,50.69,0.0,0.0,50.73,50.73,0.0,0.0,50.68,50.68,0.0,0.0,50.7,50.7,0.0,0.0
2018-09-09,50.63,50.63,0.0,0.0,50.67,50.67,0.0,0.0,50.63,50.63,0.0,0.0,50.66,50.66,0.0,0.0
2018-09-16,50.52,50.52,0.0,0.0,50.52,50.52,0.0,0.0,50.45,50.45,0.0,0.0,50.47,50.47,0.0,0.0
2018-09-23,50.4,50.4,0.0,0.0,50.43,50.43,0.0,0.0,50.38,50.38,0.0,0.0,50.39,50.39,0.0,0.0
2018-09-30,50.14,50.14,0.0,0.0,50.18,50.18,0.0,0.0,50.1,50.1,0.0,0.0,50.11,50.11,0.0,0.0
2018-10-07,50.04,50.04,0.0,0.0,50.06,50.06,0.0,0.0,49.99,49.99,0.0,0.0,50.0,50.0,0.0,0.0
2018-10-14,50.1,50.1,0.0,0.0,50.13,50.13,0.0,0.0,50.06,50.06,0.0,0.0,50.13,50.13,0.0,0.0
2018-10-21,50.27,50.27,0.0,0.0,50.29,50.29,0.0,0.0,50.22,50.22,0.0,0.0,50.28,50.28,0.0,0.0
2018-10-28,49.88,49.88,0.0,0.0,49.95,49.95,0.0,0.0,49.88,49.88,0.0,0.0,49.94,49.94,0.0,0.0
2018-11-04,50.06,50.06,0.0,0.0,50.15,50.15,0.0,0.0,50.06,50.06,0.0,0.0,50.11,50.11,0.0,0.0
2018-11-11,50.27,50.27,0.0,0.0,50.31,50.31,0.0,0.0,50.22,50.22,0.0,0.0,50.31,50.31,0.0,0.0
2018-11-18,50.37,50.37,0.0,0.0,50.39,50.39,0.0,0.0,50.33,50.33,0.0,0.0,50.38,50.38,0.0,0.0
2018-11-25,50.43,50.43,0.0,0.0,50.53,50.53,0.0,0.0,50.4,50.4,0.0,0.0,50.52,50.52,0.0,0.0
2018-12-02,50.78,50.78,0.0,0.0,50.88,50.88,0.0,0.0,50.77,50.77,0.0,0.0,50.82,50.82,0.0,0.0
2018-12-09,50.71,50.71,0.0,0.0,50.8,50.8,0.0,0.0,50.71,50.71,0.0,0.0,50.77,50.77,0.0,0.0
2018-12-16,50.95,50.95,0.0,0.0,51.0,51.0,0.0,0.0,50.91,50.91,0.0,0.0,50.95,50.95,0.0,0.0
2018-12-23,51.04,51.04,0.0,0.0,51.07,51.07,0.0,0.0,50.98,50.98,0.0,0.0,51.05,51.05,0.0,0.0
2018-12-30,51.19,51.19,0.0,0.0,51.19,51.19,0.0,0.0,51.1,51.1,0.0,0.0,51.1,51.1,0.0,0.0
2019-01-06,51.11,51.11,0.0,0.0,51.16,51.16,0.0,0.0,51.1,51.1,0.0,0.0,51.12,51.12,0.0,0.0
2019-01-13,51.18,51.18,0.0,0.0,51.19,51.19,0.0,0.0,51.1,51.1,0.0,0.0,51.11,51.11,0.0,0.0
2019-01-20,51.13,51.13,0.0,0.0,51.15,51.15,0.0,0.0,51.11,51.11,0.0,0.0,51.13,51.13,0.0,0.0
2019-01-27,51.11,51.11,0.0,0.0,51.23,51.23,0.0,0.0,51.11,51.11,0.0,0.0,51.19,51.19,0.0,0.0
2019-02-03,51.38,51.38,0.0,0.0,51.4,51.4,0.0,0.0,51.36,51.36,0.0,0.0,51.37,51.37,0.0,0.0
2019-02-10,51.37,51.37,0.0,0.0,51.41,51.41,0.0,0.0,51.34,51.34,0.0,0.0,51.39,51.39,0.0,0.0
2019-02-17,51.43,51.43,0.0,0.0,51.49,51.49,0.0,0.0,51.43,51.43,0.0,0.0,51.46,51.46,0.0,0.0
2019-02-24,51.36,51.36,0.0,0.0,51.41,51.41,0.0,0.0,51.36,51.36,0.0,0.0,51.41,51.41,0.0,0.0
2019-03-03,51.6,51.6,0.0,0.0,51.6,51.6,0.0,0.0,51.55,51.55,0.0,0.0,51.58,51.58,0.0,0.0
2019-03-10,51.67,51.67,0.0,0.0,51.7,51.7,0.0,0.0,51.64,51.64,0.0,0.0,51.65,51.65,0.0,0.0
2019-03-17,52.0,52.0,0.0,0.0,52.1,52.1,0.0,0.0,51.98,51.98,0.0,0.0,52.07,52.07,0.0,0.0
2019-03-24,52.0,52.0,0.0,0.0,52.01,52.01,0.0,0.0,51.9,51.9,0.0,0.0,52.01,52.01,0.0,0.0
2019-03-31,51.95,51.95,0.0,0.0,51.96,51.96,0.0,0.0,51.92,51.92,0.0,0.0,51.95,51.95,0.0,0.0
2019-04-07,51.98,51.98,0.0,0.0,52.0,52.0,0.0,0.0,51.97,51.97,0.0,0.0,51.99,51.99,0.0,0.0
2019-04-14,51.99,51.99,0.0,0.0,52.03,52.03,0.0,0.0,51.95,51.95,0.0,0.0,52.02,52.02,0.0,0.0
2019-04-21,52.23,52.23,0.0,0.0,52.29,52.29,0.0,0.0,52.23,52.23,0.0,0.0,52.26,52.26,0.0,0.0
2019-04-28,52.38,52.38,0.0,0.0,52.38,52.38,0.0,0.0,52.33,52.33,0.0,0.0,52.35,52.35,0.0,0.0
2019-05-05,52.6,52.6,0.0,0.0,52.62,52.62,0.0,0.0,52.57,52.57,0.0,0.0,52.6,52.6,0.0,0.0
2019-05-12,52.72,52.72,0.0,0.0,52.74,52.74,0.0,0.0,52.7,52.7,0.0,0.0,52.71,52.71,0.0,0.0
2019-05-19,52.72,52.72,0.0,0.0,52.77,52.77,0.0,0.0,52.7,52.7,0.0,0.0,52.75,52.75,0.0,0.0
2019-05-26,52.92,52.92,0.0,0.0,52.95,52.95,0.0,0.0,52.89,52.89,0.0,0.0,52.94,52.94,0.0,0.0
2019-06-02,52.95,52.95,0.0,0.0,52.95,52.95,0.0,0.0,52.88,52.88,0.0,0.0,52.89,52.89,0.0,0.0
2019-06-09,52.87,52.87,0.0,0.0,52.95,52.95,0.0,0.0,52.87,52.87,0.0,0.0,52.91,52.91,0.0,0.0
2019-06-16,53.03,53.03,0.0,0.0,53.07,53.07,0.0,0.0,53.0,53.0,0.0,0.0,53.02,53.02,0.0,0.0
2019-06-23,52.96,52.96,0.0,0.0,52.98,52.98,0.0,0.0,52.92,52.92,0.0,0.0,52.94,52.94,0.0,0.0
2019-06-30,53.01,53.01,0.0,0.0,53.05,53.05,0.0,0.0,53.0,53.0,0.0,0.0,53.02,53.02,0.0,0.0
2019-07-07,53.13,53.13,0.0,0.0,53.15,53.15,0.0,0.0,53.11,53.11,0.0,0.0,53.15,53.15,0.0,0.0
2019-07-14,53.23,53.23,0.0,0.0,53.24,53.24,0.0,0.0,53.22,53.22,0.0,0.0,53.22,53.22,0.0,0.0
2019-07-21,53.34,53.34,0.0,0.0,53.35,53.35,0.0,0.0,53.31,53.31,0.0,0.0,53.32,53.32,0.0,0.0
2019-07-28,53.6,53.6,0.0,0.0,53.65,53.65,0.0,0.0,53.57,53.57,0.0,0.0,53.63,53.63,0.0,0.0
