Date,TFX_Open_average,TFX_Open_max,TFX_Open_min,TFX_Open_volatility,TFX_Open_change,TFX_High_average,TFX_High_max,TFX_High_min,TFX_High_volatility,TFX_High_change,TFX_Low_average,TFX_Low_max,TFX_Low_min,TFX_Low_volatility,TFX_Low_change,TFX_Close_average,TFX_Close_max,TFX_Close_min,TFX_Close_volatility,TFX_Close_change,TFX_Volume_average,TFX_Volume_max,TFX_Volume_min,TFX_Volume_volatility,TFX_Volume_change
2018-01-14,270.24,276.9,263.38,13.519999999999982,13.519999999999982,274.396,279.12,266.63,12.490000000000009,10.470000000000027,268.828,275.3,261.96,13.340000000000032,12.100000000000023,272.342,276.42,262.93,13.490000000000009,11.819999999999993,362185,612533,196238,416295,-124006
2018-01-21,277.778,283.11,275.04,8.069999999999993,8.069999999999993,281.846,288.78,275.85,12.92999999999995,12.92999999999995,276.074,282.06,273.23,8.829999999999984,8.829999999999984,279.87399999999997,287.65,273.9,13.75,13.75,338286,413490,262973,150517,-51096
2018-01-28,278.26800000000003,284.87,271.0,13.870000000000005,-13.870000000000005,280.748,287.0,274.3,12.699999999999989,-12.699999999999989,272.666,280.03,259.47,20.559999999999945,-20.559999999999945,274.36,281.56,261.45,20.110000000000014,-20.110000000000014,278939,347750,194951,152799,-39125
2018-02-04,257.69,263.3,251.53,11.77000000000001,-3.7199999999999704,261.574,268.31,254.98,13.330000000000013,-5.380000000000052,251.804,260.68,245.19,15.490000000000009,-3.539999999999992,256.426,263.09,249.14,13.949999999999989,-6.75,303794,431680,225341,206339,-206339
2018-02-11,258.9875,265.94,253.13,12.810000000000002,12.090000000000003,263.96,269.9,257.33,12.569999999999993,12.569999999999993,256.8575,263.81,251.8,12.009999999999991,11.0,262.35249999999996,267.89,254.95,12.939999999999998,12.939999999999998,184017,220567,161450,59117,13497
2018-02-18,260.338,268.7,250.36,18.339999999999975,-10.849999999999994,264.036,274.74,256.1,18.639999999999986,-13.360000000000014,255.022,268.7,244.13,24.569999999999993,-14.900000000000006,260.008,270.0,249.44,20.560000000000002,-12.810000000000002,490063,930325,264946,665379,134269
2018-02-25,249.098,255.96,241.65,14.310000000000002,-11.159999999999997,252.24800000000002,258.74,246.0,12.740000000000009,-7.3799999999999955,245.50799999999998,253.64,240.88,12.759999999999991,-11.659999999999997,248.468,253.72,242.67,11.050000000000011,-3.210000000000008,384911,476040,265792,210248,-210248
2018-03-04,258.924,268.53,251.23,17.299999999999983,17.299999999999983,263.528,270.85,254.71,16.140000000000015,15.030000000000001,257.06,264.07,248.04,16.03,16.03,261.804,269.26,254.32,14.939999999999998,12.060000000000002,342374,381153,259770,121383,121383
2018-03-11,266.24399999999997,267.85,264.03,3.82000000000005,-3.230000000000018,268.198,269.99,264.03,5.960000000000036,-5.6200000000000045,263.304,265.15,258.88,6.269999999999982,-5.449999999999989,265.174,267.35,262.14,5.210000000000036,-5.210000000000036,378476,761230,260437,500793,-40108
2018-03-18,259.19599999999997,265.28,254.53,10.749999999999972,-7.499999999999972,262.308,266.47,258.36,8.110000000000014,-6.880000000000052,255.422,259.46,252.57,6.889999999999986,-2.1899999999999977,258.826,265.28,252.86,12.419999999999959,-6.149999999999977,376868,657092,266980,390112,-40612
2018-03-25,256.68,260.5,254.23,6.27000000000001,-5.990000000000009,258.2475,262.77,254.97,7.799999999999983,-7.799999999999983,251.85500000000002,256.54,246.62,9.920000000000016,-9.920000000000016,253.9425,257.65,250.04,7.609999999999985,-7.609999999999985,332439,373186,285276,87910,-31737
2018-04-01,249.992,253.77,246.87,6.900000000000006,-4.1299999999999955,253.41400000000002,256.04,251.96,4.0800000000000125,-0.15000000000000568,246.39,251.98,242.79,9.189999999999998,-0.6899999999999977,250.196,252.64,246.68,5.9599999999999795,-3.0800000000000125,239463,266899,209121,57778,-57778
2018-04-08,256.372,260.17,251.74,8.430000000000007,8.430000000000007,259.188,264.47,255.96,8.51000000000002,7.220000000000027,254.43,257.8,249.97,7.8300000000000125,7.8300000000000125,257.836,262.52,255.3,7.21999999999997,6.899999999999977,222645,252165,201393,50772,-46134
2018-04-15,267.66,270.66,264.0,6.660000000000025,6.660000000000025,270.642,273.54,267.37,6.170000000000016,6.170000000000016,265.43,268.38,260.22,8.159999999999968,8.159999999999968,269.506,271.7,266.46,5.240000000000009,5.240000000000009,207677,263199,155336,107863,43803
2018-04-22,268.594,272.64,262.95,9.689999999999998,-0.7799999999999727,270.344,272.64,264.75,7.889999999999986,-0.3199999999999932,264.194,267.83,260.17,7.659999999999968,7.659999999999968,267.116,270.72,263.37,7.350000000000023,4.509999999999991,243102,332271,185324,146947,-66574
2018-04-29,268.784,271.59,266.51,5.079999999999984,4.560000000000002,272.608,274.91,271.09,3.82000000000005,3.6300000000000523,265.93,269.95,262.5,7.449999999999989,3.579999999999984,269.91999999999996,272.39,266.15,6.240000000000009,2.009999999999991,366631,536103,236596,299507,64473
2018-05-06,268.5,271.36,266.09,5.270000000000039,-5.270000000000039,270.05,272.75,268.5,4.25,-3.490000000000009,265.142,267.23,261.65,5.580000000000041,-3.0,266.864,268.55,265.29,3.259999999999991,-2.419999999999959,281402,407189,223646,183543,-17344
2018-05-13,261.656,265.85,258.94,6.910000000000025,1.740000000000009,263.73,266.62,260.2,6.420000000000016,1.5900000000000318,259.168,264.18,257.0,7.180000000000007,5.810000000000002,261.75600000000003,266.53,259.1,7.42999999999995,7.2099999999999795,320545,469170,210556,258614,-103200
2018-05-20,265.02250000000004,267.0,260.41,6.589999999999975,-0.3199999999999932,267.0825,267.53,266.51,1.0199999999999818,0.48999999999995225,262.4175,264.56,260.41,4.149999999999977,3.1200000000000045,265.1625,266.68,262.16,4.519999999999982,3.75,266554,292888,248748,44140,-31600
2018-05-27,266.844,270.45,263.57,6.8799999999999955,6.139999999999986,269.55,273.39,265.72,7.669999999999959,7.669999999999959,264.746,268.93,260.51,8.420000000000016,8.420000000000016,267.428,272.21,261.79,10.419999999999959,10.419999999999959,329144,635228,226698,408530,53061
2018-06-03,278.044,282.7,273.34,9.360000000000014,9.360000000000014,280.994,284.57,277.98,6.589999999999975,6.589999999999975,276.602,280.26,273.34,6.920000000000016,6.920000000000016,280.118,283.89,277.09,6.800000000000011,6.800000000000011,236077,300680,194043,106637,-88706
2018-06-10,283.584,285.76,279.76,6.0,-4.579999999999984,284.96,287.59,281.1,6.489999999999952,-4.069999999999993,281.49,283.72,276.68,7.0400000000000205,-7.0400000000000205,283.084,284.87,279.86,5.009999999999991,-5.009999999999991,429436,648937,199166,449771,251018
2018-06-17,279.48,281.64,278.36,3.2799999999999727,3.0600000000000023,281.292,283.78,279.74,4.039999999999964,1.4099999999999682,275.61,276.7,273.93,2.769999999999982,-1.5500000000000114,278.178,281.71,275.94,5.769999999999982,-0.410000000000025,328966,485471,175663,309808,-300658
2018-06-24,271.47,277.06,265.95,11.110000000000014,-11.110000000000014,273.116,278.02,268.6,9.419999999999959,-9.419999999999959,268.27,273.88,263.98,9.899999999999977,-9.899999999999977,270.046,275.8,267.6,8.199999999999989,-8.199999999999989,271389,319623,209768,109855,-109855
2018-07-01,271.625,275.58,268.02,7.560000000000002,7.560000000000002,274.23249999999996,278.53,270.53,8.0,8.0,270.46500000000003,275.58,266.87,8.70999999999998,8.70999999999998,273.41499999999996,278.31,269.98,8.329999999999984,8.329999999999984,140809,161349,86814,74535,72066
