Date,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_Open_change,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_High_change,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_Low_change,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_average,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_max,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_volatility,PIMCO Enhanced Short Maturity Active Exchange-Trad_Close_change
2016-07-17,101.17,101.17,0.0,0.0,101.19,101.19,0.0,0.0,101.17,101.17,0.0,0.0,101.17,101.17,0.0,0.0
2016-07-24,101.17,101.17,0.0,0.0,101.18,101.18,0.0,0.0,101.13,101.13,0.0,0.0,101.16,101.16,0.0,0.0
2016-07-31,101.23,101.23,0.0,0.0,101.24,101.24,0.0,0.0,101.19,101.19,0.0,0.0,101.21,101.21,0.0,0.0
2016-08-07,101.26,101.26,0.0,0.0,101.26,101.26,0.0,0.0,101.21,101.21,0.0,0.0,101.21,101.21,0.0,0.0
2016-08-14,101.34,101.34,0.0,0.0,101.36,101.36,0.0,0.0,101.31,101.31,0.0,0.0,101.35,101.35,0.0,0.0
2016-08-21,101.37,101.37,0.0,0.0,101.42,101.42,0.0,0.0,101.36,101.36,0.0,0.0,101.39,101.39,0.0,0.0
2016-08-28,101.34,101.34,0.0,0.0,101.35,101.35,0.0,0.0,101.32,101.32,0.0,0.0,101.34,101.34,0.0,0.0
2016-09-04,101.36,101.36,0.0,0.0,101.39,101.39,0.0,0.0,101.35,101.35,0.0,0.0,101.35,101.35,0.0,0.0
2016-09-11,101.37,101.37,0.0,0.0,101.43,101.43,0.0,0.0,101.37,101.37,0.0,0.0,101.4,101.4,0.0,0.0
2016-09-18,101.4,101.4,0.0,0.0,101.42,101.42,0.0,0.0,101.4,101.4,0.0,0.0,101.4,101.4,0.0,0.0
2016-09-25,101.31,101.31,0.0,0.0,101.34,101.34,0.0,0.0,101.3,101.3,0.0,0.0,101.32,101.32,0.0,0.0
2016-10-02,101.36,101.36,0.0,0.0,101.37,101.37,0.0,0.0,101.35,101.35,0.0,0.0,101.37,101.37,0.0,0.0
2016-10-09,101.41,101.41,0.0,0.0,101.44,101.44,0.0,0.0,101.38,101.38,0.0,0.0,101.38,101.38,0.0,0.0
2016-10-16,101.44,101.44,0.0,0.0,101.45,101.45,0.0,0.0,101.41,101.41,0.0,0.0,101.42,101.42,0.0,0.0
2016-10-23,101.48,101.48,0.0,0.0,101.5,101.5,0.0,0.0,101.47,101.47,0.0,0.0,101.5,101.5,0.0,0.0
2016-10-30,101.42,101.42,0.0,0.0,101.43,101.43,0.0,0.0,101.4,101.4,0.0,0.0,101.42,101.42,0.0,0.0
2016-11-06,101.43,101.43,0.0,0.0,101.44,101.44,0.0,0.0,101.39,101.39,0.0,0.0,101.42,101.42,0.0,0.0
2016-11-13,101.41,101.41,0.0,0.0,101.46,101.46,0.0,0.0,101.41,101.41,0.0,0.0,101.43,101.43,0.0,0.0
2016-11-20,101.47,101.47,0.0,0.0,101.48,101.48,0.0,0.0,101.44,101.44,0.0,0.0,101.46,101.46,0.0,0.0
2016-11-27,101.33,101.33,0.0,0.0,101.35,101.35,0.0,0.0,101.33,101.33,0.0,0.0,101.33,101.33,0.0,0.0
2016-12-04,101.35,101.35,0.0,0.0,101.36,101.36,0.0,0.0,101.32,101.32,0.0,0.0,101.36,101.36,0.0,0.0
2016-12-11,101.37,101.37,0.0,0.0,101.42,101.42,0.0,0.0,101.37,101.37,0.0,0.0,101.39,101.39,0.0,0.0
2016-12-18,101.4,101.4,0.0,0.0,101.43,101.43,0.0,0.0,101.39,101.39,0.0,0.0,101.41,101.41,0.0,0.0
2016-12-25,101.28,101.28,0.0,0.0,101.34,101.34,0.0,0.0,101.28,101.28,0.0,0.0,101.33,101.33,0.0,0.0
2017-01-01,101.34,101.34,0.0,0.0,101.36,101.36,0.0,0.0,101.32,101.32,0.0,0.0,101.35,101.35,0.0,0.0
2017-01-08,101.35,101.35,0.0,0.0,101.36,101.36,0.0,0.0,101.34,101.34,0.0,0.0,101.36,101.36,0.0,0.0
2017-01-15,101.46,101.46,0.0,0.0,101.47,101.47,0.0,0.0,101.43,101.43,0.0,0.0,101.43,101.43,0.0,0.0
2017-01-22,101.48,101.48,0.0,0.0,101.51,101.51,0.0,0.0,101.47,101.47,0.0,0.0,101.48,101.48,0.0,0.0
2017-01-29,101.45,101.45,0.0,0.0,101.45,101.45,0.0,0.0,101.42,101.42,0.0,0.0,101.44,101.44,0.0,0.0
2017-02-05,101.45,101.45,0.0,0.0,101.49,101.49,0.0,0.0,101.45,101.45,0.0,0.0,101.47,101.47,0.0,0.0
2017-02-12,101.51,101.51,0.0,0.0,101.54,101.54,0.0,0.0,101.49,101.49,0.0,0.0,101.54,101.54,0.0,0.0
2017-02-19,101.6,101.6,0.0,0.0,101.6,101.6,0.0,0.0,101.57,101.57,0.0,0.0,101.6,101.6,0.0,0.0
2017-02-26,101.49,101.49,0.0,0.0,101.51,101.51,0.0,0.0,101.49,101.49,0.0,0.0,101.5,101.5,0.0,0.0
2017-03-05,101.52,101.52,0.0,0.0,101.52,101.52,0.0,0.0,101.51,101.51,0.0,0.0,101.52,101.52,0.0,0.0
2017-03-12,101.58,101.58,0.0,0.0,101.58,101.58,0.0,0.0,101.56,101.56,0.0,0.0,101.57,101.57,0.0,0.0
2017-03-19,101.62,101.62,0.0,0.0,101.63,101.63,0.0,0.0,101.59,101.59,0.0,0.0,101.6,101.6,0.0,0.0
2017-03-26,101.56,101.56,0.0,0.0,101.56,101.56,0.0,0.0,101.55,101.55,0.0,0.0,101.55,101.55,0.0,0.0
2017-04-02,101.58,101.58,0.0,0.0,101.58,101.58,0.0,0.0,101.53,101.53,0.0,0.0,101.54,101.54,0.0,0.0
2017-04-09,101.6,101.6,0.0,0.0,101.62,101.62,0.0,0.0,101.59,101.59,0.0,0.0,101.59,101.59,0.0,0.0
2017-04-16,101.65,101.65,0.0,0.0,101.65,101.65,0.0,0.0,101.6,101.6,0.0,0.0,101.63,101.63,0.0,0.0
2017-04-23,101.58,101.58,0.0,0.0,101.58,101.58,0.0,0.0,101.55,101.55,0.0,0.0,101.56,101.56,0.0,0.0
2017-04-30,101.59,101.59,0.0,0.0,101.59,101.59,0.0,0.0,101.58,101.58,0.0,0.0,101.59,101.59,0.0,0.0
2017-05-07,101.65,101.65,0.0,0.0,101.65,101.65,0.0,0.0,101.62,101.62,0.0,0.0,101.62,101.62,0.0,0.0
2017-05-14,101.65,101.65,0.0,0.0,101.67,101.67,0.0,0.0,101.64,101.64,0.0,0.0,101.67,101.67,0.0,0.0
2017-05-21,101.67,101.67,0.0,0.0,101.67,101.67,0.0,0.0,101.66,101.66,0.0,0.0,101.66,101.66,0.0,0.0
2017-05-28,101.6,101.6,0.0,0.0,101.63,101.63,0.0,0.0,101.59,101.59,0.0,0.0,101.62,101.62,0.0,0.0
2017-06-04,101.62,101.62,0.0,0.0,101.64,101.64,0.0,0.0,101.62,101.62,0.0,0.0,101.63,101.63,0.0,0.0
2017-06-11,101.67,101.67,0.0,0.0,101.69,101.69,0.0,0.0,101.66,101.66,0.0,0.0,101.67,101.67,0.0,0.0
2017-06-18,101.71,101.71,0.0,0.0,101.72,101.72,0.0,0.0,101.7,101.7,0.0,0.0,101.7,101.7,0.0,0.0
2017-06-25,101.64,101.64,0.0,0.0,101.64,101.64,0.0,0.0,101.62,101.62,0.0,0.0,101.64,101.64,0.0,0.0
2017-07-02,101.66,101.66,0.0,0.0,101.67,101.67,0.0,0.0,101.64,101.64,0.0,0.0,101.67,101.67,0.0,0.0
2017-07-09,101.69,101.69,0.0,0.0,101.71,101.71,0.0,0.0,101.68,101.68,0.0,0.0,101.69,101.69,0.0,0.0
2017-07-16,101.73,101.73,0.0,0.0,101.73,101.73,0.0,0.0,101.71,101.71,0.0,0.0,101.71,101.71,0.0,0.0
2017-07-23,101.76,101.76,0.0,0.0,101.77,101.77,0.0,0.0,101.75,101.75,0.0,0.0,101.76,101.76,0.0,0.0
2017-07-30,101.68,101.68,0.0,0.0,101.7,101.7,0.0,0.0,101.67,101.67,0.0,0.0,101.7,101.7,0.0,0.0
2017-08-06,101.73,101.73,0.0,0.0,101.73,101.73,0.0,0.0,101.72,101.72,0.0,0.0,101.73,101.73,0.0,0.0
2017-08-13,101.75,101.75,0.0,0.0,101.77,101.77,0.0,0.0,101.74,101.74,0.0,0.0,101.77,101.77,0.0,0.0
2017-08-20,101.77,101.77,0.0,0.0,101.81,101.81,0.0,0.0,101.77,101.77,0.0,0.0,101.81,101.81,0.0,0.0
2017-08-27,101.67,101.67,0.0,0.0,101.68,101.68,0.0,0.0,101.65,101.65,0.0,0.0,101.68,101.68,0.0,0.0
2017-09-03,101.7,101.7,0.0,0.0,101.72,101.72,0.0,0.0,101.67,101.67,0.0,0.0,101.69,101.69,0.0,0.0
2017-09-10,101.71,101.71,0.0,0.0,101.73,101.73,0.0,0.0,101.7,101.7,0.0,0.0,101.73,101.73,0.0,0.0
2017-09-17,101.76,101.76,0.0,0.0,101.79,101.79,0.0,0.0,101.76,101.76,0.0,0.0,101.79,101.79,0.0,0.0
2017-09-24,101.7,101.7,0.0,0.0,101.71,101.71,0.0,0.0,101.68,101.68,0.0,0.0,101.7,101.7,0.0,0.0
2017-10-01,101.71,101.71,0.0,0.0,101.75,101.75,0.0,0.0,101.71,101.71,0.0,0.0,101.72,101.72,0.0,0.0
2017-10-08,101.78,101.78,0.0,0.0,101.79,101.79,0.0,0.0,101.78,101.78,0.0,0.0,101.79,101.79,0.0,0.0
2017-10-15,101.8,101.8,0.0,0.0,101.84,101.84,0.0,0.0,101.8,101.8,0.0,0.0,101.83,101.83,0.0,0.0
2017-10-22,101.85,101.85,0.0,0.0,101.87,101.87,0.0,0.0,101.84,101.84,0.0,0.0,101.87,101.87,0.0,0.0
2017-10-29,101.74,101.74,0.0,0.0,101.75,101.75,0.0,0.0,101.73,101.73,0.0,0.0,101.74,101.74,0.0,0.0
2017-11-05,101.74,101.74,0.0,0.0,101.77,101.77,0.0,0.0,101.74,101.74,0.0,0.0,101.77,101.77,0.0,0.0
2017-11-12,101.75,101.75,0.0,0.0,101.77,101.77,0.0,0.0,101.75,101.75,0.0,0.0,101.77,101.77,0.0,0.0
2017-11-19,101.75,101.75,0.0,0.0,101.79,101.79,0.0,0.0,101.75,101.75,0.0,0.0,101.79,101.79,0.0,0.0
2017-11-26,101.65,101.65,0.0,0.0,101.66,101.66,0.0,0.0,101.63,101.63,0.0,0.0,101.64,101.64,0.0,0.0
2017-12-03,101.68,101.68,0.0,0.0,101.69,101.69,0.0,0.0,101.68,101.68,0.0,0.0,101.69,101.69,0.0,0.0
2017-12-10,101.65,101.65,0.0,0.0,101.68,101.68,0.0,0.0,101.65,101.65,0.0,0.0,101.67,101.67,0.0,0.0
2017-12-17,101.66,101.66,0.0,0.0,101.68,101.68,0.0,0.0,101.64,101.64,0.0,0.0,101.67,101.67,0.0,0.0
2017-12-24,101.56,101.56,0.0,0.0,101.58,101.58,0.0,0.0,101.54,101.54,0.0,0.0,101.56,101.56,0.0,0.0
2017-12-31,101.58,101.58,0.0,0.0,101.58,101.58,0.0,0.0,101.56,101.56,0.0,0.0,101.56,101.56,0.0,0.0
2018-01-07,101.58,101.58,0.0,0.0,101.61,101.61,0.0,0.0,101.57,101.57,0.0,0.0,101.61,101.61,0.0,0.0
2018-01-14,101.63,101.63,0.0,0.0,101.65,101.65,0.0,0.0,101.62,101.62,0.0,0.0,101.65,101.65,0.0,0.0
2018-01-21,101.68,101.68,0.0,0.0,101.7,101.7,0.0,0.0,101.66,101.66,0.0,0.0,101.69,101.69,0.0,0.0
2018-01-28,101.61,101.61,0.0,0.0,101.63,101.63,0.0,0.0,101.56,101.56,0.0,0.0,101.63,101.63,0.0,0.0
2018-02-04,101.59,101.59,0.0,0.0,101.61,101.61,0.0,0.0,101.58,101.58,0.0,0.0,101.61,101.61,0.0,0.0
2018-02-11,101.55,101.55,0.0,0.0,101.57,101.57,0.0,0.0,101.55,101.55,0.0,0.0,101.56,101.56,0.0,0.0
2018-02-18,101.61,101.61,0.0,0.0,101.63,101.63,0.0,0.0,101.6,101.6,0.0,0.0,101.62,101.62,0.0,0.0
2018-02-25,101.51,101.51,0.0,0.0,101.51,101.51,0.0,0.0,101.45,101.45,0.0,0.0,101.45,101.45,0.0,0.0
2018-03-04,101.52,101.52,0.0,0.0,101.53,101.53,0.0,0.0,101.5,101.5,0.0,0.0,101.52,101.52,0.0,0.0
2018-03-11,101.52,101.52,0.0,0.0,101.53,101.53,0.0,0.0,101.5,101.5,0.0,0.0,101.52,101.52,0.0,0.0
2018-03-18,101.55,101.55,0.0,0.0,101.56,101.56,0.0,0.0,101.52,101.52,0.0,0.0,101.54,101.54,0.0,0.0
2018-03-25,101.4,101.4,0.0,0.0,101.44,101.44,0.0,0.0,101.39,101.39,0.0,0.0,101.44,101.44,0.0,0.0
2018-04-01,101.45,101.45,0.0,0.0,101.48,101.48,0.0,0.0,101.44,101.44,0.0,0.0,101.46,101.46,0.0,0.0
2018-04-08,101.48,101.48,0.0,0.0,101.52,101.52,0.0,0.0,101.48,101.48,0.0,0.0,101.52,101.52,0.0,0.0
2018-04-15,101.53,101.53,0.0,0.0,101.53,101.53,0.0,0.0,101.49,101.49,0.0,0.0,101.5,101.5,0.0,0.0
2018-04-22,101.59,101.59,0.0,0.0,101.6,101.6,0.0,0.0,101.57,101.57,0.0,0.0,101.6,101.6,0.0,0.0
2018-04-29,101.46,101.46,0.0,0.0,101.47,101.47,0.0,0.0,101.44,101.44,0.0,0.0,101.46,101.46,0.0,0.0
2018-05-06,101.5,101.5,0.0,0.0,101.51,101.51,0.0,0.0,101.5,101.5,0.0,0.0,101.51,101.51,0.0,0.0
2018-05-13,101.56,101.56,0.0,0.0,101.56,101.56,0.0,0.0,101.53,101.53,0.0,0.0,101.55,101.55,0.0,0.0
2018-05-20,101.59,101.59,0.0,0.0,101.62,101.62,0.0,0.0,101.59,101.59,0.0,0.0,101.62,101.62,0.0,0.0
2018-05-27,101.44,101.44,0.0,0.0,101.46,101.46,0.0,0.0,101.42,101.42,0.0,0.0,101.44,101.44,0.0,0.0
2018-06-03,101.47,101.47,0.0,0.0,101.48,101.48,0.0,0.0,101.45,101.45,0.0,0.0,101.47,101.47,0.0,0.0
2018-06-10,101.49,101.49,0.0,0.0,101.52,101.52,0.0,0.0,101.48,101.48,0.0,0.0,101.5,101.5,0.0,0.0
2018-06-17,101.55,101.55,0.0,0.0,101.56,101.56,0.0,0.0,101.53,101.53,0.0,0.0,101.56,101.56,0.0,0.0
2018-06-24,101.4,101.4,0.0,0.0,101.4,101.4,0.0,0.0,101.35,101.35,0.0,0.0,101.37,101.37,0.0,0.0
2018-07-01,101.44,101.44,0.0,0.0,101.45,101.45,0.0,0.0,101.42,101.42,0.0,0.0,101.45,101.45,0.0,0.0
2018-07-08,101.5,101.5,0.0,0.0,101.5,101.5,0.0,0.0,101.45,101.45,0.0,0.0,101.47,101.47,0.0,0.0
2018-07-15,101.52,101.52,0.0,0.0,101.55,101.55,0.0,0.0,101.52,101.52,0.0,0.0,101.53,101.53,0.0,0.0
2018-07-22,101.57,101.57,0.0,0.0,101.59,101.59,0.0,0.0,101.57,101.57,0.0,0.0,101.59,101.59,0.0,0.0
2018-07-29,101.46,101.46,0.0,0.0,101.47,101.47,0.0,0.0,101.43,101.43,0.0,0.0,101.45,101.45,0.0,0.0
2018-08-05,101.52,101.52,0.0,0.0,101.52,101.52,0.0,0.0,101.5,101.5,0.0,0.0,101.51,101.51,0.0,0.0
2018-08-12,101.54,101.54,0.0,0.0,101.55,101.55,0.0,0.0,101.54,101.54,0.0,0.0,101.54,101.54,0.0,0.0
2018-08-19,101.6,101.6,0.0,0.0,101.61,101.61,0.0,0.0,101.59,101.59,0.0,0.0,101.61,101.61,0.0,0.0
2018-08-26,101.64,101.64,0.0,0.0,101.64,101.64,0.0,0.0,101.63,101.63,0.0,0.0,101.63,101.63,0.0,0.0
2018-09-02,101.49,101.49,0.0,0.0,101.49,101.49,0.0,0.0,101.47,101.47,0.0,0.0,101.49,101.49,0.0,0.0
2018-09-09,101.52,101.52,0.0,0.0,101.54,101.54,0.0,0.0,101.52,101.52,0.0,0.0,101.54,101.54,0.0,0.0
2018-09-16,101.56,101.56,0.0,0.0,101.58,101.58,0.0,0.0,101.56,101.56,0.0,0.0,101.58,101.58,0.0,0.0
2018-09-23,101.43,101.43,0.0,0.0,101.43,101.43,0.0,0.0,101.42,101.42,0.0,0.0,101.43,101.43,0.0,0.0
2018-09-30,101.46,101.46,0.0,0.0,101.48,101.48,0.0,0.0,101.44,101.44,0.0,0.0,101.45,101.45,0.0,0.0
2018-10-07,101.5,101.5,0.0,0.0,101.51,101.51,0.0,0.0,101.49,101.49,0.0,0.0,101.49,101.49,0.0,0.0
2018-10-14,101.52,101.52,0.0,0.0,101.53,101.53,0.0,0.0,101.51,101.51,0.0,0.0,101.51,101.51,0.0,0.0
2018-10-21,101.56,101.56,0.0,0.0,101.58,101.58,0.0,0.0,101.56,101.56,0.0,0.0,101.58,101.58,0.0,0.0
2018-10-28,101.37,101.37,0.0,0.0,101.38,101.38,0.0,0.0,101.37,101.37,0.0,0.0,101.37,101.37,0.0,0.0
2018-11-04,101.41,101.41,0.0,0.0,101.43,101.43,0.0,0.0,101.41,101.41,0.0,0.0,101.42,101.42,0.0,0.0
2018-11-11,101.43,101.43,0.0,0.0,101.44,101.44,0.0,0.0,101.43,101.43,0.0,0.0,101.44,101.44,0.0,0.0
2018-11-18,101.45,101.45,0.0,0.0,101.45,101.45,0.0,0.0,101.43,101.43,0.0,0.0,101.43,101.43,0.0,0.0
2018-11-25,101.18,101.18,0.0,0.0,101.19,101.19,0.0,0.0,101.16,101.16,0.0,0.0,101.17,101.17,0.0,0.0
2018-12-02,101.11,101.11,0.0,0.0,101.12,101.12,0.0,0.0,101.1,101.1,0.0,0.0,101.1,101.1,0.0,0.0
2018-12-09,101.11,101.11,0.0,0.0,101.13,101.13,0.0,0.0,101.1,101.1,0.0,0.0,101.13,101.13,0.0,0.0
2018-12-16,101.11,101.11,0.0,0.0,101.14,101.14,0.0,0.0,101.11,101.11,0.0,0.0,101.13,101.13,0.0,0.0
2018-12-23,100.95,100.95,0.0,0.0,100.98,100.98,0.0,0.0,100.95,100.95,0.0,0.0,100.95,100.95,0.0,0.0
2018-12-30,100.98,100.98,0.0,0.0,101.0,101.0,0.0,0.0,100.97,100.97,0.0,0.0,100.97,100.97,0.0,0.0
2019-01-06,101.06,101.06,0.0,0.0,101.09,101.09,0.0,0.0,101.05,101.05,0.0,0.0,101.08,101.08,0.0,0.0
2019-01-13,101.16,101.16,0.0,0.0,101.2,101.2,0.0,0.0,101.16,101.16,0.0,0.0,101.19,101.19,0.0,0.0
2019-01-20,101.35,101.35,0.0,0.0,101.35,101.35,0.0,0.0,101.32,101.32,0.0,0.0,101.32,101.32,0.0,0.0
2019-01-27,101.22,101.22,0.0,0.0,101.22,101.22,0.0,0.0,101.19,101.19,0.0,0.0,101.2,101.2,0.0,0.0
2019-02-03,101.28,101.28,0.0,0.0,101.32,101.32,0.0,0.0,101.28,101.28,0.0,0.0,101.32,101.32,0.0,0.0
2019-02-10,101.35,101.35,0.0,0.0,101.37,101.37,0.0,0.0,101.33,101.33,0.0,0.0,101.33,101.33,0.0,0.0
2019-02-17,101.41,101.41,0.0,0.0,101.44,101.44,0.0,0.0,101.41,101.41,0.0,0.0,101.42,101.42,0.0,0.0
2019-02-24,101.29,101.29,0.0,0.0,101.29,101.29,0.0,0.0,101.27,101.27,0.0,0.0,101.29,101.29,0.0,0.0
2019-03-03,101.37,101.37,0.0,0.0,101.37,101.37,0.0,0.0,101.35,101.35,0.0,0.0,101.36,101.36,0.0,0.0
2019-03-10,101.43,101.43,0.0,0.0,101.44,101.44,0.0,0.0,101.42,101.42,0.0,0.0,101.44,101.44,0.0,0.0
2019-03-17,101.51,101.51,0.0,0.0,101.52,101.52,0.0,0.0,101.5,101.5,0.0,0.0,101.51,101.51,0.0,0.0
2019-03-24,101.36,101.36,0.0,0.0,101.36,101.36,0.0,0.0,101.33,101.33,0.0,0.0,101.35,101.35,0.0,0.0
2019-03-31,101.41,101.41,0.0,0.0,101.42,101.42,0.0,0.0,101.4,101.4,0.0,0.0,101.42,101.42,0.0,0.0
2019-04-07,101.5,101.5,0.0,0.0,101.5,101.5,0.0,0.0,101.48,101.48,0.0,0.0,101.49,101.49,0.0,0.0
2019-04-14,101.56,101.56,0.0,0.0,101.57,101.57,0.0,0.0,101.56,101.56,0.0,0.0,101.57,101.57,0.0,0.0
2019-04-21,101.65,101.65,0.0,0.0,101.65,101.65,0.0,0.0,101.64,101.64,0.0,0.0,101.65,101.65,0.0,0.0
2019-04-28,101.5,101.5,0.0,0.0,101.5,101.5,0.0,0.0,101.47,101.47,0.0,0.0,101.48,101.48,0.0,0.0
2019-05-05,101.56,101.56,0.0,0.0,101.56,101.56,0.0,0.0,101.55,101.55,0.0,0.0,101.56,101.56,0.0,0.0
2019-05-12,101.61,101.61,0.0,0.0,101.62,101.62,0.0,0.0,101.61,101.61,0.0,0.0,101.61,101.61,0.0,0.0
2019-05-19,101.66,101.66,0.0,0.0,101.66,101.66,0.0,0.0,101.65,101.65,0.0,0.0,101.66,101.66,0.0,0.0
2019-05-26,101.53,101.53,0.0,0.0,101.53,101.53,0.0,0.0,101.5,101.5,0.0,0.0,101.51,101.51,0.0,0.0
2019-06-02,101.57,101.57,0.0,0.0,101.57,101.57,0.0,0.0,101.55,101.55,0.0,0.0,101.55,101.55,0.0,0.0
2019-06-09,101.62,101.62,0.0,0.0,101.64,101.64,0.0,0.0,101.62,101.62,0.0,0.0,101.64,101.64,0.0,0.0
2019-06-16,101.68,101.68,0.0,0.0,101.7,101.7,0.0,0.0,101.68,101.68,0.0,0.0,101.69,101.69,0.0,0.0
2019-06-23,101.54,101.54,0.0,0.0,101.54,101.54,0.0,0.0,101.53,101.53,0.0,0.0,101.53,101.53,0.0,0.0
