Date,CTXSStock_Open_average,CTXSStock_Open_max,CTXSStock_Open_min,CTXSStock_Open_volatility,CTXSStock_Open_change,CTXSStock_High_average,CTXSStock_High_max,CTXSStock_High_min,CTXSStock_High_volatility,CTXSStock_High_change,CTXSStock_Low_average,CTXSStock_Low_max,CTXSStock_Low_min,CTXSStock_Low_volatility,CTXSStock_Low_change,CTXSStock_Close_average,CTXSStock_Close_max,CTXSStock_Close_min,CTXSStock_Close_volatility,CTXSStock_Close_change,CTXSStock_Volume_average,CTXSStock_Volume_max,CTXSStock_Volume_min,CTXSStock_Volume_volatility,CTXSStock_Volume_change
2018-01-14,91.005,91.69,90.31,1.3799999999999955,1.3799999999999955,92.02000000000001,92.87,91.23,1.6400000000000006,1.6400000000000006,90.59,91.41,89.82,1.5900000000000034,1.5900000000000034,91.3125,92.72,89.96,2.760000000000005,2.760000000000005,1462484,1977247,1069531,907716,-769565
2018-01-21,93.958,94.65,92.73,1.9200000000000017,1.9200000000000017,94.578,94.94,94.03,0.9099999999999966,0.9099999999999966,93.268,93.81,92.2,1.6099999999999994,1.5499999999999972,94.066,94.7,93.78,0.9200000000000017,0.8599999999999994,1204488,1671929,929773,742156,438151
2018-01-28,93.04,94.47,92.02,2.450000000000003,-1.9099999999999966,94.206,95.0,93.5,1.5,-1.019999999999996,92.176,93.52,90.89,2.6299999999999955,-2.6299999999999955,92.95,93.68,92.19,1.490000000000009,-1.490000000000009,1789999,2379070,1139467,1239603,720217
2018-02-04,88.226,91.91,85.07,6.840000000000003,-6.840000000000003,89.37,93.01,86.84,6.170000000000002,-6.170000000000002,86.314,89.05,83.7,5.349999999999994,-5.349999999999994,87.214,89.12,84.53,4.590000000000003,-3.319999999999993,2314291,2964178,1965879,998299,-953691
2018-02-11,87.93,91.12,85.58,5.540000000000006,4.820000000000007,89.616,92.25,87.38,4.8700000000000045,4.530000000000001,87.492,90.45,85.1,5.3500000000000085,4.159999999999997,89.06,91.21,86.79,4.4199999999999875,4.4199999999999875,1911757,2762304,1615703,1146601,1117999
2018-02-18,91.7325,92.35,90.92,1.4299999999999926,1.4299999999999926,92.6375,92.92,92.32,0.6000000000000085,0.6000000000000085,91.3925,92.18,90.6,1.5800000000000125,1.5800000000000125,91.895,92.81,91.38,1.4300000000000068,1.0300000000000011,2132721,2483680,1739342,744338,-634195
2018-02-25,92.124,92.84,89.96,2.8800000000000097,-2.8700000000000045,93.008,93.48,92.21,1.2700000000000102,-0.9400000000000119,91.382,92.38,89.75,2.6299999999999955,-2.6299999999999955,92.022,92.95,90.81,2.1400000000000006,-0.9699999999999989,2367234,3320072,1901281,1418791,1418791
2018-03-04,93.396,95.0,91.34,3.6599999999999966,3.6599999999999966,94.566,95.69,93.37,2.319999999999993,2.319999999999993,92.922,94.65,90.89,3.760000000000005,3.760000000000005,94.158,95.51,92.71,2.8000000000000114,2.8000000000000114,1557286,2629983,1106605,1523378,-1464504
2018-03-11,95.922,96.56,95.37,1.1899999999999977,0.4300000000000068,96.382,96.96,95.96,1.0,0.009999999999990905,95.132,95.43,94.84,0.5900000000000034,-0.07000000000000739,95.47,95.88,95.13,0.75,-0.75,1752304,2617502,1352528,1264974,1180518
2018-03-18,93.954,94.33,93.45,0.8799999999999955,-0.8199999999999932,95.088,96.0,93.76,2.239999999999995,-1.7999999999999972,93.23,94.3,91.54,2.759999999999991,-1.9799999999999898,93.69,94.55,91.6,2.950000000000003,-2.930000000000007,1706798,2828377,1131961,1696416,-1035282
2018-03-25,93.035,94.29,92.32,1.970000000000013,-0.7700000000000102,93.785,94.7,92.84,1.8599999999999994,-0.3400000000000034,91.7975,92.12,91.06,1.0600000000000023,-0.14000000000000057,92.6875,93.79,91.7,2.0900000000000034,-0.9900000000000091,1837749,2734467,973998,1760469,-1760469
2018-04-01,91.814,93.48,90.6,2.8800000000000097,-0.07000000000000739,92.944,93.86,92.33,1.5300000000000011,0.35999999999999943,91.16,92.44,90.32,2.1200000000000045,0.45999999999999375,92.076,92.71,91.33,1.3799999999999955,0.45000000000000284,2205896,3604114,1177975,2426139,-1359017
2018-04-08,93.444,95.0,92.36,2.6400000000000006,2.6400000000000006,94.478,95.54,93.87,1.6700000000000017,1.6700000000000017,93.06,94.47,92.15,2.319999999999993,2.319999999999993,93.748,94.9,92.26,2.6400000000000006,2.6400000000000006,975306,1165803,840142,325661,-65870
2018-04-15,97.018,97.94,95.51,2.4299999999999926,1.7299999999999898,97.774,98.6,96.7,1.8999999999999915,0.8499999999999943,96.23,97.28,95.15,2.1299999999999955,0.39000000000000057,97.1,98.22,95.97,2.25,0.5999999999999943,1410417,1752298,991664,760634,760634
2018-04-22,98.74,102.2,96.68,5.519999999999996,3.3299999999999983,100.124,103.57,97.79,5.779999999999987,5.779999999999987,97.258,100.06,93.91,6.150000000000006,3.5,98.92999999999999,103.27,96.58,6.689999999999998,6.239999999999995,2665116,5733987,1352583,4381404,1471620
2018-04-29,104.262,104.71,103.79,0.9199999999999875,0.5999999999999943,104.944,105.87,104.0,1.8700000000000045,1.8700000000000045,103.264,104.21,102.21,2.0,2.0,104.414,105.23,102.91,2.3200000000000074,2.3200000000000074,2382180,3116980,1951208,1165772,249092
2018-05-06,106.978,108.19,105.79,2.3999999999999915,2.289999999999992,107.80799999999999,108.42,106.92,1.5,1.1599999999999966,106.164,107.15,105.23,1.9200000000000017,1.6299999999999955,107.462,108.19,106.58,1.6099999999999994,0.8900000000000006,2130945,2751114,1658911,1092203,-981653
2018-05-13,106.222,107.77,105.69,2.0799999999999983,-2.0799999999999983,106.598,108.3,105.81,2.489999999999995,-2.489999999999995,105.284,106.27,104.7,1.5699999999999932,-1.5699999999999932,105.95,106.74,105.34,1.3999999999999915,-1.3999999999999915,1590212,2173498,1044758,1128740,-788908
2018-05-20,105.898,106.33,104.67,1.6599999999999966,0.35999999999999943,106.748,107.06,106.34,0.7199999999999989,0.7199999999999989,105.276,105.95,104.5,1.4500000000000028,0.9699999999999989,106.126,106.56,105.41,1.1500000000000057,0.9899999999999949,996204,1121197,755654,365543,-365543
2018-05-27,106.325,106.65,105.77,0.8800000000000097,0.5600000000000023,106.925,107.28,106.31,0.9699999999999989,0.9699999999999989,105.4625,105.88,104.91,0.9699999999999989,0.9300000000000068,106.265,106.84,105.62,1.2199999999999989,0.8500000000000085,1627725,2714574,1221181,1493393,114536
2018-06-03,108.112,109.15,106.97,2.180000000000007,0.6700000000000017,108.75,109.43,107.79,1.6400000000000006,0.5,107.452,108.53,106.91,1.6200000000000045,0.21999999999999886,108.356,109.22,107.6,1.6200000000000045,0.3400000000000034,1571272,2245229,1063555,1181674,1181674
2018-06-10,106.972,108.13,106.37,1.759999999999991,-1.4200000000000017,107.452,108.41,106.97,1.4399999999999977,-1.1299999999999955,105.68599999999999,106.59,104.99,1.6000000000000085,-1.0900000000000034,106.664,107.11,105.84,1.269999999999996,-0.1700000000000017,3161463,4102556,2107780,1994776,-1057193
2018-06-17,107.404,108.57,106.4,2.1699999999999875,0.6400000000000006,108.296,109.02,107.04,1.9799999999999898,-0.8599999999999994,106.244,108.05,104.68,3.3699999999999903,-1.259999999999991,107.428,108.66,105.51,3.1499999999999915,-1.9699999999999989,1910248,2322762,1629637,693125,434399
2018-06-24,104.402,105.13,102.59,2.539999999999992,-0.8399999999999892,105.242,105.63,104.53,1.0999999999999943,0.44999999999998863,103.344,104.21,102.3,1.9099999999999966,0.4899999999999949,104.152,104.84,102.6,2.240000000000009,0.38000000000000966,1690944,2055198,1421442,633756,-605000
2018-07-01,106.15,107.12,104.34,2.780000000000001,1.7199999999999989,107.2,107.92,106.81,1.1099999999999994,0.03999999999999204,104.7775,105.84,103.42,2.4200000000000017,2.4200000000000017,106.3625,106.72,105.83,0.8900000000000006,-0.15000000000000568,1232748,1834893,818344,1016549,-833549
2018-07-08,106.988,109.8,103.72,6.079999999999998,2.569999999999993,108.568,110.44,107.21,3.230000000000004,3.0799999999999983,106.39999999999999,109.19,103.72,5.469999999999999,3.1200000000000045,108.148,109.85,106.87,2.9799999999999898,2.6799999999999926,1072015,1612799,836517,776282,131322
2018-07-15,109.566,110.38,108.29,2.089999999999989,-1.6299999999999955,110.27,110.94,109.26,1.6799999999999926,-0.9599999999999937,108.996,109.62,107.49,2.1300000000000097,-1.8800000000000097,109.746,110.73,108.23,2.5,-1.7399999999999949,1274983,1871498,944242,927256,927256
2018-07-22,110.77,116.3,107.72,8.579999999999998,4.680000000000007,111.426,116.81,108.34,8.469999999999999,5.189999999999998,108.968,111.5,107.28,4.219999999999999,3.759999999999991,109.984,113.01,107.6,5.410000000000011,4.030000000000001,2047385,3881038,1391219,2489819,305839
2018-07-29,110.346,111.66,109.07,2.5900000000000034,-1.7399999999999949,110.86,112.0,110.13,1.8700000000000045,-1.8700000000000045,109.304,110.05,108.71,1.3400000000000034,-1.3400000000000034,110.05199999999999,110.55,109.83,0.7199999999999989,-0.6099999999999994,1672137,2029810,1070804,959006,-856056
2018-08-05,111.03999999999999,111.78,109.85,1.9300000000000068,0.960000000000008,111.854,112.33,111.3,1.0300000000000011,0.9500000000000028,110.668,111.04,109.69,1.3500000000000085,1.1200000000000045,111.27,111.44,111.12,0.3199999999999932,0.3199999999999932,1047448,1326203,934455,391748,52043
2018-08-12,111.36,111.83,111.09,0.7399999999999949,-0.3199999999999932,111.926,112.5,111.14,1.3599999999999994,-1.0600000000000023,110.124,111.09,109.12,1.9699999999999989,-1.3400000000000034,111.252,111.71,110.86,0.8499999999999943,-0.10999999999999943,1522265,2426706,1158164,1268542,978099
2018-08-19,111.562,112.12,110.73,1.3900000000000006,1.3499999999999943,112.452,113.12,111.56,1.5600000000000023,1.5600000000000023,111.204,112.08,110.45,1.6299999999999955,1.6299999999999955,111.922,112.97,111.21,1.7600000000000051,1.7600000000000051,901315,1055087,762575,292512,6195
2018-08-26,113.832,114.32,113.41,0.9099999999999966,0.030000000000001137,114.19,114.55,113.57,0.980000000000004,0.13000000000000966,113.076,113.67,112.41,1.2600000000000051,1.230000000000004,113.788,114.42,113.05,1.3700000000000045,0.9699999999999989,1251805,1790948,941879,849069,169648
2018-09-02,112.80499999999999,113.88,111.89,1.9899999999999949,-1.9899999999999949,113.1125,114.0,111.99,2.010000000000005,-2.010000000000005,111.525,112.52,110.54,1.9799999999999898,-1.9799999999999898,112.2625,113.42,110.96,2.460000000000008,-2.460000000000008,1296308,1899750,898370,1001380,-389330
2018-09-09,111.576,112.27,110.78,1.4899999999999949,0.5,112.256,112.87,111.6,1.2700000000000102,1.1200000000000045,110.96600000000001,111.76,110.28,1.480000000000004,1.480000000000004,111.716,112.32,110.79,1.529999999999987,1.529999999999987,1202238,1587965,1007630,580335,-405102
2018-09-16,111.108,112.22,110.43,1.789999999999992,-1.2099999999999937,111.608,112.51,110.94,1.5700000000000074,-1.1800000000000068,110.024,110.3,109.47,0.8299999999999983,-0.3299999999999983,110.66,110.91,110.36,0.5499999999999972,-0.37999999999999545,1774839,2837675,1033088,1804587,1308358
2018-09-23,110.652,111.42,109.85,1.5700000000000074,1.0300000000000011,111.454,112.32,110.32,2.0,1.1600000000000108,110.266,110.89,109.25,1.6400000000000006,1.6400000000000006,110.804,111.28,109.69,1.5900000000000034,1.4699999999999989,1558223,2157879,985740,1172139,-977919
2018-09-30,110.442,111.62,108.55,3.0700000000000074,-3.0700000000000074,110.87,112.21,109.54,2.6699999999999875,-2.6699999999999875,109.214,110.83,106.89,3.9399999999999977,-3.9399999999999977,109.7,111.12,107.89,3.230000000000004,-3.230000000000004,1198048,1429879,896400,533479,325959
2018-10-07,105.734,107.41,104.1,3.3100000000000023,-3.3100000000000023,106.31,107.98,104.76,3.219999999999999,-3.219999999999999,103.706,105.99,101.05,4.939999999999998,-4.400000000000006,104.444,106.82,102.11,4.709999999999994,-4.289999999999992,2074805,3110481,1192144,1918337,878659
2018-10-14,103.554,104.59,102.54,2.049999999999997,0.8700000000000045,104.602,105.28,103.07,2.210000000000008,2.0500000000000114,102.22,103.68,100.53,3.1500000000000057,-0.5699999999999932,103.058,105.12,100.7,4.420000000000002,-1.2099999999999937,2324200,2730033,1769359,960674,752391
2018-10-21,101.296,102.36,99.62,2.739999999999995,-1.7099999999999937,102.852,103.95,101.14,2.8100000000000023,-1.5999999999999943,99.618,100.72,97.88,2.8400000000000034,-2.8400000000000034,101.44,102.41,99.93,2.4799999999999898,-1.7999999999999972,2518422,3043546,2012503,1031043,-178966
2018-10-28,102.79599999999999,104.07,101.53,2.539999999999992,-0.9099999999999966,103.84,105.0,103.16,1.8400000000000034,-0.9000000000000057,101.158,102.13,99.6,2.530000000000001,2.4200000000000017,102.25,103.16,101.31,1.8499999999999943,1.4500000000000028,1928877,2784104,1298234,1485870,-1109504
2018-11-04,104.848,106.8,102.98,3.819999999999993,3.819999999999993,105.966,107.19,103.67,3.519999999999996,3.519999999999996,104.45400000000001,105.78,102.56,3.219999999999999,3.219999999999999,105.58,107.06,103.42,3.6400000000000006,3.5900000000000034,1335970,1722104,1009160,712944,-234310
