Date,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Open_average,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Open_max,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Open_min,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Open_volatility,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Open_change,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_High_average,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_High_max,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_High_min,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_High_volatility,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_High_change,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Low_average,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Low_max,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Low_min,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Low_volatility,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Low_change,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Close_average,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Close_max,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Close_min,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Close_volatility,Guggenheim Invest S&P 500 Equal Weight FinancialsEtf_Close_change
2018-03-25,43.51,43.51,43.51,0.0,0.0,44.09,44.09,44.09,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.87,43.87,43.87,0.0,0.0
2018-04-01,43.58,43.58,43.58,0.0,0.0,43.8,43.8,43.8,0.0,0.0,42.61,42.61,42.61,0.0,0.0,43.03,43.03,43.03,0.0,0.0
2018-04-08,44.48,44.48,44.48,0.0,0.0,44.48,44.48,44.48,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.55,43.55,43.55,0.0,0.0
2018-04-15,44.4,44.4,44.4,0.0,0.0,44.43,44.43,44.43,0.0,0.0,44.07,44.07,44.07,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2018-04-22,44.18,44.18,44.18,0.0,0.0,44.46,44.46,44.46,0.0,0.0,44.13,44.13,44.13,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2018-04-29,42.6,42.6,42.6,0.0,0.0,43.6,43.6,43.6,0.0,0.0,42.51,42.51,42.51,0.0,0.0,43.45,43.45,43.45,0.0,0.0
2018-05-06,44.6,44.6,44.6,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.59,44.59,44.59,0.0,0.0
2018-05-13,44.73,44.73,44.73,0.0,0.0,44.74,44.74,44.74,0.0,0.0,44.53,44.53,44.53,0.0,0.0,44.55,44.55,44.55,0.0,0.0
2018-05-20,44.57,44.57,44.57,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.42,44.42,44.42,0.0,0.0
2018-05-27,43.91,43.91,43.91,0.0,0.0,44.1,44.1,44.1,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.91,43.91,43.91,0.0,0.0
2018-06-03,44.7,44.7,44.7,0.0,0.0,44.9,44.9,44.9,0.0,0.0,44.6,44.6,44.6,0.0,0.0,44.9,44.9,44.9,0.0,0.0
2018-06-10,43.81,43.81,43.81,0.0,0.0,44.09,44.09,44.09,0.0,0.0,43.51,43.51,43.51,0.0,0.0,44.0,44.0,44.0,0.0,0.0
2018-06-17,43.96,43.96,43.96,0.0,0.0,43.99,43.99,43.99,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.57,43.57,43.57,0.0,0.0
2018-06-24,42.82,42.82,42.82,0.0,0.0,43.05,43.05,43.05,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.33,42.33,42.33,0.0,0.0
2018-07-01,42.23,42.23,42.23,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.23,42.23,42.23,0.0,0.0,42.59,42.59,42.59,0.0,0.0
2018-07-08,42.94,42.94,42.94,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.71,42.71,42.71,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2018-07-15,43.43,43.43,43.43,0.0,0.0,43.55,43.55,43.55,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.43,43.43,43.43,0.0,0.0
2018-07-22,44.14,44.14,44.14,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.0,44.0,44.0,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2018-07-29,43.71,43.71,43.71,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.84,43.84,43.84,0.0,0.0
2018-08-05,43.7,43.7,43.7,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.24,43.24,43.24,0.0,0.0,43.49,43.49,43.49,0.0,0.0
2018-08-12,43.77,43.77,43.77,0.0,0.0,44.03,44.03,44.03,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.94,43.94,43.94,0.0,0.0
2018-08-19,44.02,44.02,44.02,0.0,0.0,44.12,44.12,44.12,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2018-08-26,44.07,44.07,44.07,0.0,0.0,44.25,44.25,44.25,0.0,0.0,43.95,43.95,43.95,0.0,0.0,44.21,44.21,44.21,0.0,0.0
2018-09-02,44.23,44.23,44.23,0.0,0.0,44.23,44.23,44.23,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2018-09-09,43.65,43.65,43.65,0.0,0.0,44.08,44.08,44.08,0.0,0.0,43.65,43.65,43.65,0.0,0.0,44.06,44.06,44.06,0.0,0.0
2018-09-16,45.25,45.25,45.25,0.0,0.0,45.25,45.25,45.25,0.0,0.0,44.95,44.95,44.95,0.0,0.0,45.01,45.01,45.01,0.0,0.0
2018-09-23,43.17,43.17,43.17,0.0,0.0,43.21,43.21,43.21,0.0,0.0,42.9,42.9,42.9,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2018-09-30,43.81,43.81,43.81,0.0,0.0,44.05,44.05,44.05,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2018-10-07,41.63,41.63,41.63,0.0,0.0,41.63,41.63,41.63,0.0,0.0,40.24,40.24,40.24,0.0,0.0,40.91,40.91,40.91,0.0,0.0
2018-10-14,40.96,40.96,40.96,0.0,0.0,41.49,41.49,41.49,0.0,0.0,40.73,40.73,40.73,0.0,0.0,41.22,41.22,41.22,0.0,0.0
2018-10-21,39.04,39.04,39.04,0.0,0.0,39.41,39.41,39.41,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.97,38.97,38.97,0.0,0.0
2018-10-28,40.98,40.98,40.98,0.0,0.0,41.23,41.23,41.23,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.64,40.64,40.64,0.0,0.0
2018-11-04,41.9,41.9,41.9,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.72,41.72,41.72,0.0,0.0
2018-11-11,40.8,40.8,40.8,0.0,0.0,41.25,41.25,41.25,0.0,0.0,40.8,40.8,40.8,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2018-11-18,40.07,40.07,40.07,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.07,40.07,40.07,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2018-11-25,41.06,41.06,41.06,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.06,41.06,41.06,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2018-12-02,39.17,39.17,39.17,0.0,0.0,39.63,39.63,39.63,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2018-12-09,37.24,37.24,37.24,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.13,37.13,37.13,0.0,0.0
2018-12-16,35.75,35.75,35.75,0.0,0.0,36.23,36.23,36.23,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2018-12-23,36.17,36.17,36.17,0.0,0.0,36.48,36.48,36.48,0.0,0.0,35.85,35.85,35.85,0.0,0.0,36.02,36.02,36.02,0.0,0.0
2018-12-30,36.54,36.54,36.54,0.0,0.0,37.26,37.26,37.26,0.0,0.0,36.54,36.54,36.54,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2019-01-06,37.6,37.6,37.6,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.82,37.82,37.82,0.0,0.0
2019-01-13,39.8,39.8,39.8,0.0,0.0,40.19,40.19,40.19,0.0,0.0,39.65,39.65,39.65,0.0,0.0,40.09,40.09,40.09,0.0,0.0
2019-01-20,40.23,40.23,40.23,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.25,40.25,40.25,0.0,0.0
2019-01-27,40.24,40.24,40.24,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.09,40.09,40.09,0.0,0.0,40.38,40.38,40.38,0.0,0.0
2019-02-03,40.29,40.29,40.29,0.0,0.0,40.32,40.32,40.32,0.0,0.0,39.63,39.63,39.63,0.0,0.0,40.17,40.17,40.17,0.0,0.0
2019-02-10,40.97,40.97,40.97,0.0,0.0,41.48,41.48,41.48,0.0,0.0,40.97,40.97,40.97,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2019-02-17,41.73,41.73,41.73,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2019-02-24,42.29,42.29,42.29,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.1,42.1,42.1,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2019-03-03,40.37,40.37,40.37,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.74,40.74,40.74,0.0,0.0
2019-03-10,41.64,41.64,41.64,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.95,41.95,41.95,0.0,0.0
2019-03-17,40.25,40.25,40.25,0.0,0.0,40.25,40.25,40.25,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.5,39.5,39.5,0.0,0.0
2019-03-24,40.42,40.42,40.42,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2019-03-31,41.77,41.77,41.77,0.0,0.0,41.8,41.8,41.8,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.76,41.76,41.76,0.0,0.0
2019-04-07,42.37,42.37,42.37,0.0,0.0,42.68,42.68,42.68,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.53,42.53,42.53,0.0,0.0
2019-04-14,42.83,42.83,42.83,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2019-04-21,42.93,42.93,42.93,0.0,0.0,43.32,43.32,43.32,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.31,43.31,43.31,0.0,0.0
2019-04-28,43.54,43.54,43.54,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.54,43.54,43.54,0.0,0.0,43.81,43.81,43.81,0.0,0.0
2019-05-05,42.67,42.67,42.67,0.0,0.0,43.2,43.2,43.2,0.0,0.0,42.34,42.34,42.34,0.0,0.0,43.14,43.14,43.14,0.0,0.0
2019-05-12,42.15,42.15,42.15,0.0,0.0,42.71,42.71,42.71,0.0,0.0,42.15,42.15,42.15,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2019-05-19,42.2,42.2,42.2,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.31,42.31,42.31,0.0,0.0
2019-05-26,41.21,41.21,41.21,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.01,41.01,41.01,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2019-06-02,42.9,42.9,42.9,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.84,42.84,42.84,0.0,0.0
2019-06-09,42.93,42.93,42.93,0.0,0.0,43.1,43.1,43.1,0.0,0.0,42.64,42.64,42.64,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2019-06-16,43.2,43.2,43.2,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.11,43.11,43.11,0.0,0.0,43.12,43.12,43.12,0.0,0.0
2019-06-23,43.25,43.25,43.25,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.03,43.03,43.03,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2019-06-30,44.31,44.31,44.31,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.44,44.44,44.44,0.0,0.0
2019-07-07,44.41,44.41,44.41,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.57,44.57,44.57,0.0,0.0
2019-07-14,44.35,44.35,44.35,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.24,44.24,44.24,0.0,0.0,44.24,44.24,44.24,0.0,0.0
2019-07-21,44.82,44.82,44.82,0.0,0.0,45.25,45.25,45.25,0.0,0.0,44.82,44.82,44.82,0.0,0.0,45.22,45.22,45.22,0.0,0.0
2019-07-28,43.17,43.17,43.17,0.0,0.0,43.33,43.33,43.33,0.0,0.0,42.72,42.72,42.72,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2019-08-04,42.56,42.56,42.56,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.13,42.13,42.13,0.0,0.0,42.45,42.45,42.45,0.0,0.0
2019-08-11,40.95,40.95,40.95,0.0,0.0,41.59,41.59,41.59,0.0,0.0,40.95,40.95,40.95,0.0,0.0,41.51,41.51,41.51,0.0,0.0
2019-08-18,41.56,41.56,41.56,0.0,0.0,41.89,41.89,41.89,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.68,40.68,40.68,0.0,0.0
2019-08-25,41.96,41.96,41.96,0.0,0.0,42.01,42.01,42.01,0.0,0.0,41.73,41.73,41.73,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2019-09-01,42.68,42.68,42.68,0.0,0.0,42.94,42.94,42.94,0.0,0.0,42.68,42.68,42.68,0.0,0.0,42.78,42.78,42.78,0.0,0.0
2019-09-08,44.33,44.33,44.33,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.24,44.24,44.24,0.0,0.0,44.32,44.32,44.32,0.0,0.0
2019-09-15,44.38,44.38,44.38,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.06,44.06,44.06,0.0,0.0,44.09,44.09,44.09,0.0,0.0
2019-09-22,43.91,43.91,43.91,0.0,0.0,44.03,44.03,44.03,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2019-09-29,41.71,41.71,41.71,0.0,0.0,42.42,42.42,42.42,0.0,0.0,41.71,41.71,41.71,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2019-10-06,42.8,42.8,42.8,0.0,0.0,43.22,43.22,43.22,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.76,42.76,42.76,0.0,0.0
2019-10-13,43.02,43.02,43.02,0.0,0.0,43.43,43.43,43.43,0.0,0.0,43.02,43.02,43.02,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2019-10-20,43.47,43.47,43.47,0.0,0.0,44.0,44.0,44.0,0.0,0.0,43.47,43.47,43.47,0.0,0.0,43.93,43.93,43.93,0.0,0.0
2019-10-27,44.4,44.4,44.4,0.0,0.0,44.66,44.66,44.66,0.0,0.0,44.39,44.39,44.39,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2019-11-03,45.76,45.76,45.76,0.0,0.0,45.82,45.82,45.82,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2019-11-10,45.78,45.78,45.78,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.68,45.68,45.68,0.0,0.0,45.75,45.75,45.75,0.0,0.0
2019-11-17,45.7,45.7,45.7,0.0,0.0,46.02,46.02,46.02,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.95,45.95,45.95,0.0,0.0
2019-11-24,46.38,46.38,46.38,0.0,0.0,46.48,46.48,46.48,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2019-12-01,46.21,46.21,46.21,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.21,46.21,46.21,0.0,0.0,46.47,46.47,46.47,0.0,0.0
2019-12-08,47.22,47.22,47.22,0.0,0.0,47.37,47.37,47.37,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.93,46.93,46.93,0.0,0.0
2019-12-15,47.3,47.3,47.3,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2019-12-22,47.07,47.07,47.07,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.82,46.82,46.82,0.0,0.0,46.85,46.85,46.85,0.0,0.0
2019-12-29,46.88,46.88,46.88,0.0,0.0,46.99,46.99,46.99,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.83,46.83,46.83,0.0,0.0
