Date,CBT_Open_average,CBT_Open_max,CBT_Open_min,CBT_Open_volatility,CBT_Open_change,CBT_High_average,CBT_High_max,CBT_High_min,CBT_High_volatility,CBT_High_change,CBT_Low_average,CBT_Low_max,CBT_Low_min,CBT_Low_volatility,CBT_Low_change,CBT_Close_average,CBT_Close_max,CBT_Close_min,CBT_Close_volatility,CBT_Close_change,CBT_Volume_average,CBT_Volume_max,CBT_Volume_min,CBT_Volume_volatility,CBT_Volume_change
2018-01-14,67.188,68.0,66.52,1.480000000000004,-0.5300000000000011,67.56,68.08,66.81,1.269999999999996,-0.23000000000000398,66.566,67.18,66.1,1.0800000000000125,0.30000000000001137,67.18,67.85,66.51,1.3399999999999892,0.6799999999999926,480824,899084,235504,663580,-311242
2018-01-21,68.042,68.45,67.8,0.6500000000000057,0.519999999999996,68.258,68.63,67.93,0.6999999999999886,0.519999999999996,67.176,67.42,67.04,0.37999999999999545,0.28000000000000114,67.78,68.48,67.29,1.1899999999999977,0.22999999999998977,282679,358476,222625,135851,-72423
2018-01-28,66.974,68.23,65.09,3.1400000000000006,-2.200000000000003,67.242,68.34,65.84,2.5,-1.9299999999999926,65.73400000000001,67.48,62.63,4.850000000000001,-4.57,66.146,67.74,62.72,5.019999999999996,-5.019999999999996,519595,727932,289191,438741,248624
2018-02-04,63.676,67.0,61.26,5.740000000000002,1.4299999999999997,65.258,67.91,63.2,4.709999999999994,-0.8299999999999983,61.872,64.34,60.12,4.220000000000006,1.4100000000000037,63.662,66.8,61.98,4.82,-0.980000000000004,821726,951968,651360,300608,163010
2018-02-11,63.7675,65.19,62.77,2.4199999999999946,1.250000000000007,64.51,65.19,63.67,1.519999999999996,0.730000000000004,63.1875,63.74,62.7,1.0399999999999991,1.0399999999999991,64.1125,64.7,63.4,1.3000000000000043,0.5,364533,397924,324112,73812,21760
2018-02-18,64.124,64.93,63.65,1.2800000000000082,1.2800000000000082,64.774,64.94,64.59,0.3499999999999943,0.3400000000000034,63.616,63.91,63.28,0.6299999999999955,0.3200000000000003,64.074,64.58,63.62,0.9600000000000009,0.7100000000000009,494899,964418,304863,659555,588685
2018-02-25,61.394,64.53,59.61,4.920000000000002,-4.800000000000004,61.878,64.53,60.25,4.280000000000001,-3.5700000000000003,60.158,62.71,58.84,3.8699999999999974,-3.219999999999999,60.734,62.74,60.12,2.6200000000000045,-2.3100000000000023,672193,1420015,382742,1037273,138986
2018-03-04,61.066,62.18,60.53,1.6499999999999986,1.4099999999999966,61.726,62.67,61.09,1.5799999999999983,1.3800000000000026,60.522,61.9,59.83,2.0700000000000003,2.0700000000000003,61.24,62.15,60.5,1.6499999999999986,1.3699999999999974,466148,667830,300292,367538,-306034
2018-03-11,61.186,62.58,59.6,2.979999999999997,-2.979999999999997,61.574000000000005,62.95,60.02,2.9299999999999997,-2.9299999999999997,60.260000000000005,61.67,58.67,3.0,-3.0,60.44,61.85,59.17,2.6799999999999997,-2.6799999999999997,588035,926176,322115,604061,-590794
2018-03-18,57.842,58.99,56.41,2.5800000000000054,-2.5800000000000054,58.26,59.56,56.63,2.9299999999999997,-2.479999999999997,56.87,58.2,55.51,2.690000000000005,-2.6200000000000045,57.31,58.94,55.6,3.3399999999999963,-1.9499999999999957,413184,532145,336436,195709,-41874
2018-03-25,55.515,56.59,54.95,1.6400000000000006,-1.0400000000000063,56.0875,56.59,55.78,0.8100000000000023,-0.6100000000000065,54.3275,54.95,53.17,1.7800000000000011,-1.5499999999999972,54.7475,55.72,53.79,1.9299999999999997,-1.1400000000000006,472949,748820,327552,421268,-63912
2018-04-01,54.504,55.26,53.56,1.6999999999999957,0.6600000000000037,55.252,56.13,54.8,1.3300000000000054,-0.01999999999999602,53.910000000000004,54.92,53.28,1.6400000000000006,0.3299999999999983,54.71,55.74,54.14,1.6000000000000014,-0.6100000000000065,470043,697499,273196,424303,-399826
2018-04-08,55.198,55.42,54.95,0.46999999999999886,0.14999999999999858,55.482,55.97,54.99,0.9799999999999969,0.269999999999996,54.704,54.96,54.32,0.6400000000000006,0.17999999999999972,55.21,55.94,54.79,1.1499999999999986,0.6400000000000006,292173,460640,154867,305773,-182899
2018-04-15,56.656,56.89,56.24,0.6499999999999986,0.5700000000000003,56.908,57.21,56.42,0.7899999999999991,0.6700000000000017,56.202,56.51,55.78,0.7299999999999969,0.4200000000000017,56.652,56.89,56.21,0.6799999999999997,0.39000000000000057,333208,425945,252403,173542,-173542
2018-04-22,56.304,56.72,55.98,0.740000000000002,-0.4799999999999969,56.686,57.02,56.53,0.490000000000002,-0.490000000000002,55.414,55.86,54.5,1.3599999999999994,1.3599999999999994,56.026,56.38,55.5,0.8800000000000026,0.35999999999999943,324899,481088,198213,282875,107889
2018-04-29,55.69,56.18,55.08,1.1000000000000014,0.6000000000000014,56.188,56.68,55.64,1.0399999999999991,1.0399999999999991,55.026,55.61,54.43,1.1799999999999997,0.9099999999999966,55.635999999999996,56.32,55.29,1.0300000000000011,0.4299999999999997,386616,507126,250413,256713,-105872
2018-05-06,60.388,61.73,56.41,5.32,5.32,61.768,62.36,61.2,1.1599999999999966,1.1599999999999966,59.972,61.45,56.36,5.090000000000003,4.490000000000002,61.074,61.65,60.0,1.6499999999999986,1.0,892295,1328736,544700,784036,-451913
2018-05-13,61.21,61.61,60.76,0.8500000000000014,0.3200000000000003,61.582,61.99,61.08,0.9100000000000037,-0.09000000000000341,60.544,61.11,59.67,1.4399999999999977,-0.759999999999998,60.916,61.41,60.05,1.3599999999999994,-1.1200000000000045,606086,904698,380830,523868,523868
2018-05-20,59.115,60.13,58.33,1.8000000000000043,-1.8000000000000043,59.625,60.84,58.87,1.970000000000006,-1.970000000000006,58.555,59.47,57.86,1.6099999999999994,-1.6099999999999994,58.9975,59.5,58.7,0.7999999999999972,-0.7199999999999989,543627,840006,398404,441602,-349975
2018-05-27,60.366,62.42,58.42,4.0,4.0,61.17,62.98,59.49,3.489999999999995,3.489999999999995,60.217999999999996,62.09,58.42,3.6700000000000017,3.6700000000000017,60.874,62.8,59.35,3.4499999999999957,3.4499999999999957,600457,695076,446967,248109,71003
2018-06-03,63.562,64.1,62.82,1.279999999999994,1.279999999999994,64.114,64.39,63.34,1.0499999999999972,1.0499999999999972,63.244,63.76,62.48,1.2800000000000011,1.2800000000000011,63.802,64.23,63.09,1.1400000000000006,0.769999999999996,585518,946493,256602,689891,-443125
2018-06-10,64.016,64.59,63.37,1.220000000000006,-0.7500000000000071,64.318,64.77,63.71,1.0599999999999952,-0.6799999999999997,63.522,63.66,63.14,0.519999999999996,-0.519999999999996,63.934,64.65,63.33,1.3200000000000074,-0.6000000000000014,478158,717297,285496,431801,35445
2018-06-17,61.998,62.58,61.59,0.9899999999999949,-0.4299999999999997,62.244,62.59,61.72,0.8700000000000045,-0.19999999999999574,61.06,61.4,60.48,0.9200000000000017,-0.14000000000000057,61.548,62.45,60.63,1.8200000000000003,-0.28999999999999915,510385,762081,313138,448943,-53658
2018-06-24,61.566,61.85,61.18,0.6700000000000017,-0.38000000000000256,62.14,62.83,61.6,1.2299999999999969,-0.28999999999999915,61.06,61.53,60.29,1.240000000000002,-0.36999999999999744,61.532000000000004,61.77,61.4,0.37000000000000455,-0.020000000000003126,352632,568995,165820,403175,-205006
