Date,FB_Open_average,FB_Open_max,FB_Open_min,FB_Open_volatility,FB_Open_change,FB_High_average,FB_High_max,FB_High_min,FB_High_volatility,FB_High_change,FB_Low_average,FB_Low_max,FB_Low_min,FB_Low_volatility,FB_Low_change,FB_Close_average,FB_Close_max,FB_Close_min,FB_Close_volatility,FB_Close_change,FB_Volume_average,FB_Volume_max,FB_Volume_min,FB_Volume_volatility,FB_Volume_change
2018-01-14,180.108,181.5,178.13,3.3700000000000045,-0.6999999999999886,181.962,185.39,179.32,6.069999999999993,3.6399999999999864,178.3,180.41,175.8,4.609999999999985,2.3700000000000045,180.49,185.37,177.6,7.77000000000001,6.980000000000018,27073424,36183840,21059464,15124376,-15124376
2018-01-21,188.078,189.89,186.05,3.839999999999975,2.6999999999999886,189.534,190.66,188.62,2.039999999999992,-0.710000000000008,186.222,186.81,185.55,1.259999999999991,0.07999999999998408,187.87199999999999,190.0,185.98,4.02000000000001,-3.3700000000000045,21120690,25678780,17377740,8301040,-5225608
2018-01-28,187.714,192.04,183.01,9.030000000000001,3.920000000000016,191.63,195.32,188.18,7.139999999999986,2.430000000000007,185.108,189.98,180.61,9.369999999999976,-1.2299999999999898,187.728,193.09,181.26,11.830000000000013,-5.860000000000014,35630136,54211292,20858556,33352736,12269650
2018-02-04,179.10999999999999,184.15,174.76,9.390000000000015,-1.509999999999991,181.42600000000002,185.77,176.9,8.870000000000005,-8.230000000000018,173.638,179.95,167.18,12.769999999999982,-5.900000000000006,177.918,185.31,171.58,13.72999999999999,-8.900000000000006,35163693,39887624,27601886,12285738,-5666372
2018-02-11,177.14,180.5,173.45,7.050000000000011,3.3700000000000045,179.04,180.5,175.97,4.530000000000001,3.9099999999999966,174.8625,176.84,173.1,3.740000000000009,3.200000000000017,177.4975,179.96,173.15,6.810000000000002,4.210000000000008,23169196,28929704,20922120,8007584,-793740
2018-02-18,179.132,184.58,175.77,8.810000000000002,8.810000000000002,181.696,185.66,177.95,7.710000000000008,7.710000000000008,178.33,183.22,175.11,8.109999999999985,8.109999999999985,180.226,184.93,176.01,8.920000000000016,8.920000000000016,19895381,23200804,17599704,5601100,-3605216
2018-02-25,179.04999999999998,184.45,173.29,11.159999999999997,-8.25,181.192,184.7,177.11,7.589999999999975,-3.549999999999983,176.578,181.46,172.99,8.469999999999999,-5.570000000000022,178.548,181.46,175.94,5.52000000000001,-1.0600000000000023,18809931,23201626,15849806,7351820,339474
2018-03-04,182.644,185.23,178.74,6.489999999999981,3.4499999999999886,184.442,186.1,182.38,3.719999999999999,3.719999999999999,181.212,184.22,178.07,6.150000000000006,5.109999999999985,183.164,185.23,179.78,5.449999999999989,4.97999999999999,17047508,19097292,15086784,4010508,214445
2018-03-11,182.59,185.61,177.01,8.600000000000023,-8.600000000000023,183.348,185.99,177.17,8.820000000000022,-8.820000000000022,179.724,183.41,170.06,13.349999999999994,-11.050000000000011,181.516,185.09,172.56,12.530000000000001,-9.319999999999993,32615548,88140064,15645035,72495029,70072588
2018-03-18,164.932,167.47,160.82,6.650000000000006,-6.650000000000006,168.414,173.4,161.1,12.300000000000011,-9.099999999999994,159.40200000000002,163.72,149.02,14.699999999999989,-12.929999999999978,164.376,169.39,159.39,10.0,-8.090000000000003,97983982,129851768,53609704,76242064,-3735136
2018-03-25,155.23000000000002,157.81,151.65,6.159999999999997,1.5,159.83749999999998,162.85,155.88,6.969999999999999,-3.6500000000000057,152.45,154.14,150.75,3.3899999999999864,3.3600000000000136,155.1075,159.79,152.22,7.569999999999993,3.1699999999999875,58844111,79116992,36795992,42321000,-42321000
2018-04-01,157.138,161.56,152.03,9.530000000000001,1.2699999999999818,159.29399999999998,161.57,155.56,6.009999999999991,3.140000000000015,154.164,156.81,150.51,6.300000000000011,5.22999999999999,157.136,159.34,155.1,4.240000000000009,1.8199999999999932,42087819,49885584,34915228,14970356,-7628636
2018-04-08,164.114,166.98,157.93,9.049999999999983,7.789999999999992,166.712,168.65,165.7,2.950000000000017,-0.19999999999998863,162.10399999999998,163.77,157.01,6.760000000000019,6.3799999999999955,164.916,166.32,163.87,2.4499999999999886,-0.20999999999997954,38292924,58947040,18119436,40827604,-40827604
2018-04-15,166.794,167.79,165.83,1.9599999999999795,1.4399999999999977,168.466,169.0,168.12,0.8799999999999955,-0.5500000000000114,165.506,165.81,165.09,0.7199999999999989,-0.5699999999999932,167.048,168.66,165.84,2.819999999999993,-2.819999999999993,21631019,23088102,19119438,3968664,345074
2018-04-22,169.878,176.81,160.14,16.670000000000016,8.359999999999985,171.25,177.1,161.06,16.039999999999992,9.620000000000005,165.898,172.6,156.19,16.409999999999997,13.52000000000001,167.826,174.16,159.69,14.469999999999999,12.310000000000002,40855115,77556936,20750478,56806458,-14329450
2018-04-29,174.362,177.35,172.0,5.349999999999994,5.349999999999994,176.94,179.5,174.02,5.47999999999999,5.47999999999999,173.356,177.17,170.23,6.939999999999998,6.939999999999998,175.70600000000002,177.97,173.86,4.109999999999985,4.109999999999985,23370298,30424450,17677844,12746606,-7328736
2018-05-06,182.726,187.71,178.25,9.460000000000008,9.460000000000008,184.87199999999999,188.32,179.04,9.280000000000001,8.820000000000022,181.754,186.2,177.11,9.089999999999975,9.089999999999975,184.148,186.99,178.92,8.070000000000022,7.719999999999999,19357203,23282812,15577211,7705601,69533
