Date,HBIO_Open_average,HBIO_Open_max,HBIO_Open_min,HBIO_Open_volatility,HBIO_Open_change,HBIO_High_average,HBIO_High_max,HBIO_High_min,HBIO_High_volatility,HBIO_High_change,HBIO_Low_average,HBIO_Low_max,HBIO_Low_min,HBIO_Low_volatility,HBIO_Low_change,HBIO_Close_average,HBIO_Close_max,HBIO_Close_min,HBIO_Close_volatility,HBIO_Close_change,HBIO_Volume_average,HBIO_Volume_max,HBIO_Volume_min,HBIO_Volume_volatility,HBIO_Volume_change
2018-01-14,3.92,3.95,3.8,0.15000000000000036,0.0,3.974,4.0,3.95,0.04999999999999982,-0.020000000000000018,3.846,3.9,3.75,0.1499999999999999,0.029999999999999805,3.94,3.95,3.9,0.050000000000000266,-0.050000000000000266,73523,114433,32116,82317,-24450
2018-01-21,4.57,4.85,4.2,0.6499999999999995,0.6499999999999995,4.71,4.85,4.5,0.34999999999999964,0.34999999999999964,4.43,4.65,4.1,0.5500000000000007,0.5500000000000007,4.594,4.75,4.35,0.40000000000000036,0.35000000000000053,584678,1277286,170801,1106485,-1069066
2018-01-28,4.66,4.7,4.6,0.10000000000000053,-0.04999999999999982,4.716,4.78,4.65,0.1299999999999999,0.0,4.472,4.55,4.4,0.14999999999999947,-0.09999999999999964,4.67,4.7,4.65,0.04999999999999982,-0.04999999999999982,156674,209202,78192,131010,63718
2018-02-04,4.55,4.65,4.5,0.15000000000000036,0.15000000000000036,4.606,4.65,4.55,0.10000000000000053,0.0,4.414,4.5,4.3,0.20000000000000018,0.16999999999999993,4.55,4.6,4.5,0.09999999999999964,-0.09999999999999964,120856,179728,46943,132785,-43670
2018-02-11,4.55,4.6,4.5,0.09999999999999964,0.09999999999999964,4.6125,4.75,4.5,0.25,0.20000000000000018,4.3875,4.5,4.3,0.20000000000000018,0.09999999999999964,4.5625,4.7,4.5,0.20000000000000018,0.20000000000000018,132770,193969,98517,95452,-4902
2018-02-18,4.83,5.0,4.65,0.34999999999999964,0.2999999999999998,4.944,5.1,4.75,0.34999999999999964,0.21999999999999975,4.8,4.9,4.65,0.25,0.25,4.896,5.0,4.7,0.2999999999999998,0.22999999999999954,95643,115309,70705,44604,-21430
2018-02-25,4.8,4.9,4.7,0.20000000000000018,-0.15000000000000036,4.934,5.2,4.82,0.3799999999999999,-0.08000000000000007,4.5600000000000005,4.7,4.35,0.35000000000000053,0.0,4.76,4.8,4.7,0.09999999999999964,-0.04999999999999982,123206,200556,57554,143002,-22660
2018-03-04,4.64,4.75,4.55,0.20000000000000018,-0.15000000000000036,4.75,4.85,4.65,0.1999999999999993,0.04999999999999982,4.54,4.7,4.45,0.25,-0.15000000000000036,4.6339999999999995,4.8,4.5,0.2999999999999998,0.08000000000000007,171643,263605,105979,157626,38152
2018-03-11,4.6,4.85,4.35,0.5,-0.5,4.640000000000001,4.9,4.45,0.4500000000000002,-0.4500000000000002,4.4,4.55,4.2,0.34999999999999964,-0.25,4.49,4.75,4.35,0.40000000000000036,-0.40000000000000036,111329,145978,70616,75362,-46715
2018-03-18,4.692,5.05,4.36,0.6899999999999995,0.6899999999999995,4.894,5.2,4.45,0.75,0.6200000000000001,4.66,4.95,4.35,0.6000000000000005,0.6000000000000005,4.8,5.0,4.35,0.6500000000000004,0.6500000000000004,148309,243596,84701,158895,-44681
2018-03-25,5.025,5.15,4.95,0.20000000000000018,0.04999999999999982,5.1375,5.2,5.05,0.15000000000000036,-0.10000000000000053,4.9125,4.95,4.85,0.10000000000000053,-0.10000000000000053,5.0375,5.15,5.0,0.15000000000000036,-0.15000000000000036,155461,188529,122142,66387,-66387
