Date,WBI Tactical LCVEtf_Open_average,WBI Tactical LCVEtf_Open_max,WBI Tactical LCVEtf_Open_min,WBI Tactical LCVEtf_Open_volatility,WBI Tactical LCVEtf_Open_change,WBI Tactical LCVEtf_High_average,WBI Tactical LCVEtf_High_max,WBI Tactical LCVEtf_High_min,WBI Tactical LCVEtf_High_volatility,WBI Tactical LCVEtf_High_change,WBI Tactical LCVEtf_Low_average,WBI Tactical LCVEtf_Low_max,WBI Tactical LCVEtf_Low_min,WBI Tactical LCVEtf_Low_volatility,WBI Tactical LCVEtf_Low_change,WBI Tactical LCVEtf_Close_average,WBI Tactical LCVEtf_Close_max,WBI Tactical LCVEtf_Close_min,WBI Tactical LCVEtf_Close_volatility,WBI Tactical LCVEtf_Close_change
2018-08-12,29.78,29.78,29.78,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2018-08-19,30.08,30.08,30.08,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.16,30.16,30.16,0.0,0.0
2018-08-26,30.41,30.41,30.41,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2018-09-02,30.53,30.53,30.53,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2018-09-09,30.96,30.96,30.96,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2018-09-16,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2018-09-23,30.56,30.56,30.56,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2018-09-30,30.46,30.46,30.46,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2018-10-07,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2018-10-14,29.39,29.39,29.39,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2018-10-21,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.43,28.43,28.43,0.0,0.0
2018-10-28,28.84,28.84,28.84,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2018-11-04,29.11,29.11,29.11,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2018-11-11,28.94,28.94,28.94,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2018-11-18,28.55,28.55,28.55,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2018-11-25,28.93,28.93,28.93,0.0,0.0,29.01,29.01,29.01,0.0,0.0,28.92,28.92,28.92,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2018-12-02,28.38,28.38,28.38,0.0,0.0,28.38,28.38,28.38,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2018-12-09,27.63,27.63,27.63,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2018-12-16,27.48,27.48,27.48,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2018-12-23,27.31,27.31,27.31,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2018-12-30,27.5,27.5,27.5,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-01-06,27.41,27.41,27.41,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-01-13,27.56,27.56,27.56,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2019-01-20,27.64,27.64,27.64,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-01-27,27.66,27.66,27.66,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.69,27.69,27.69,0.0,0.0
2019-02-03,27.61,27.61,27.61,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2019-02-10,28.48,28.48,28.48,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.57,28.57,28.57,0.0,0.0
2019-02-17,28.67,28.67,28.67,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2019-02-24,28.76,28.76,28.76,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2019-03-03,27.83,27.83,27.83,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.97,27.97,27.97,0.0,0.0
2019-03-10,28.4,28.4,28.4,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-03-17,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-03-24,27.75,27.75,27.75,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-03-31,28.39,28.39,28.39,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-04-07,28.58,28.58,28.58,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2019-04-14,28.73,28.73,28.73,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.72,28.72,28.72,0.0,0.0
2019-04-21,28.32,28.32,28.32,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2019-04-28,28.24,28.24,28.24,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2019-05-05,27.39,27.39,27.39,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-05-12,27.52,27.52,27.52,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2019-05-19,27.12,27.12,27.12,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2019-05-26,26.62,26.62,26.62,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-06-02,26.97,26.97,26.97,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.97,26.97,26.97,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2019-06-09,26.97,26.97,26.97,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2019-06-16,27.2,27.2,27.2,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-06-23,27.05,27.05,27.05,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2019-06-30,27.34,27.34,27.34,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.38,27.38,27.38,0.0,0.0
2019-07-07,27.5,27.5,27.5,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2019-07-14,27.31,27.31,27.31,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2019-07-21,28.07,28.07,28.07,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2019-07-28,26.94,26.94,26.94,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2019-08-04,26.74,26.74,26.74,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2019-08-11,26.45,26.45,26.45,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-08-18,26.7,26.7,26.7,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2019-08-25,26.8,26.8,26.8,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2019-09-01,27.16,27.16,27.16,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2019-09-08,27.39,27.39,27.39,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-09-15,27.19,27.19,27.19,0.0,0.0,27.19,27.19,27.19,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2019-09-22,26.77,26.77,26.77,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2019-09-29,26.05,26.05,26.05,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2019-10-06,26.46,26.46,26.46,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2019-10-13,26.65,26.65,26.65,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2019-10-20,26.75,26.75,26.75,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2019-10-27,27.1,27.1,27.1,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-11-03,27.39,27.39,27.39,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.53,27.53,27.53,0.0,0.0
2019-11-10,27.56,27.56,27.56,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2019-11-17,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2019-11-24,27.47,27.47,27.47,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-12-01,27.51,27.51,27.51,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2019-12-08,27.68,27.68,27.68,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.71,27.71,27.71,0.0,0.0
2019-12-15,28.04,28.04,28.04,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2019-12-22,28.06,28.06,28.06,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.98,27.98,27.98,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2019-12-29,27.62,27.62,27.62,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.67,27.67,27.67,0.0,0.0
