Date,AKS_Open_average,AKS_Open_max,AKS_Open_min,AKS_Open_volatility,AKS_Open_change,AKS_High_average,AKS_High_max,AKS_High_min,AKS_High_volatility,AKS_High_change,AKS_Low_average,AKS_Low_max,AKS_Low_min,AKS_Low_volatility,AKS_Low_change,AKS_Close_average,AKS_Close_max,AKS_Close_min,AKS_Close_volatility,AKS_Close_change,AKS_Volume_average,AKS_Volume_max,AKS_Volume_min,AKS_Volume_volatility,AKS_Volume_change
2018-01-14,6.382,6.6,6.2,0.39999999999999947,-0.019999999999999574,6.568,6.8,6.29,0.5099999999999998,-0.20999999999999996,6.2059999999999995,6.51,5.74,0.7699999999999996,-0.41999999999999993,6.444,6.65,6.22,0.4300000000000006,-0.14000000000000057,23393902,32769368,14209832,18559536,5846704
2018-01-21,6.332,6.44,6.22,0.22000000000000064,0.15000000000000036,6.434,6.49,6.39,0.10000000000000053,0.10000000000000053,6.2082,6.29,6.1,0.1900000000000004,0.1900000000000004,6.304,6.34,6.28,0.05999999999999961,0.009999999999999787,13446530,17699100,11426345,6272755,-4587382
2018-01-28,5.302,6.4,4.63,1.7700000000000005,-1.7700000000000005,5.436,6.5,4.98,1.5199999999999996,-1.4500000000000002,4.896,5.35,4.56,0.79,-0.79,4.992,5.49,4.65,0.8399999999999999,-0.8399999999999999,37353911,55727856,25991860,29735996,-26702320
2018-02-04,4.66,4.83,4.6,0.23000000000000043,0.0,4.782,4.88,4.67,0.20999999999999996,-0.040000000000000036,4.512,4.6,4.36,0.23999999999999932,-0.009999999999999787,4.644,4.8,4.5,0.2999999999999998,-0.040000000000000036,20952068,22008746,19118904,2889842,-2889842
2018-02-11,5.0024999999999995,5.22,4.73,0.4899999999999993,0.47999999999999954,5.3774999999999995,6.14,4.91,1.2299999999999995,1.2299999999999995,4.93,5.09,4.7,0.3899999999999997,0.3899999999999997,5.305,5.96,4.84,1.12,1.12,27384668,66720612,12243459,54477153,54477153
2018-02-18,5.7452000000000005,5.83,5.65,0.17999999999999972,-0.08599999999999941,5.842,6.05,5.68,0.3700000000000001,-0.2699999999999996,5.5946,5.683,5.46,0.22299999999999986,-0.052999999999999936,5.654,5.81,5.5,0.3099999999999996,-0.15999999999999925,17789658,32332618,12950769,19381849,-16873564
2018-02-25,5.594,5.63,5.53,0.09999999999999964,-0.03000000000000025,5.7379999999999995,5.84,5.58,0.2599999999999998,0.11000000000000032,5.356,5.57,5.15,0.41999999999999993,0.1299999999999999,5.51,5.69,5.16,0.5300000000000002,0.11000000000000032,27719066,71821968,11279763,60542205,4659336
2018-03-04,5.542,5.66,5.26,0.40000000000000036,-0.29000000000000004,5.642,5.87,5.39,0.4800000000000004,-0.2400000000000002,5.351,5.62,5.18,0.4400000000000004,-0.23500000000000032,5.474,5.68,5.26,0.41999999999999993,-0.2599999999999998,22603758,30942884,14160574,16782310,-3737666
2018-03-11,5.066,5.28,4.89,0.39000000000000057,-0.22000000000000064,5.17,5.39,4.97,0.41999999999999993,-0.2699999999999996,4.917,5.16,4.83,0.33000000000000007,-0.2999999999999998,5.0120000000000005,5.19,4.86,0.33000000000000007,-0.2400000000000002,18388629,27166446,13898961,13267485,1173568
2018-03-18,4.728,4.99,4.47,0.5200000000000005,-0.5200000000000005,4.808,5.0,4.55,0.4500000000000002,-0.4500000000000002,4.546,4.76,4.37,0.3899999999999997,-0.33000000000000007,4.634,4.93,4.4,0.5299999999999994,-0.3000000000000007,17493466,27021448,10848310,16173138,-1270694
2018-03-25,4.4525,4.59,4.33,0.2599999999999998,-0.08000000000000007,4.573,4.645,4.477,0.16799999999999926,0.024999999999999467,4.325,4.37,4.26,0.11000000000000032,0.020000000000000462,4.405,4.53,4.28,0.25,0.03000000000000025,13278298,14046740,12218799,1827941,-1294180
2018-04-01,4.4479999999999995,4.51,4.38,0.1299999999999999,-0.040000000000000036,4.5200000000000005,4.615,4.44,0.17499999999999982,-0.09999999999999964,4.356,4.43,4.3,0.1299999999999999,-0.10000000000000053,4.434,4.57,4.31,0.2600000000000007,-0.1900000000000004,10722441,12571943,9576543,2995400,334294
2018-04-08,4.436,4.53,4.37,0.16000000000000014,0.1200000000000001,4.516,4.58,4.44,0.13999999999999968,0.1200000000000001,4.38,4.46,4.33,0.1299999999999999,0.11000000000000032,4.458,4.53,4.37,0.16000000000000014,0.10000000000000053,10001715,11596820,7977809,3619011,-2741901
2018-04-15,4.718,4.8,4.56,0.2400000000000002,0.15000000000000036,4.83,4.93,4.75,0.17999999999999972,0.05999999999999961,4.646999999999999,4.68,4.56,0.1200000000000001,0.08499999999999996,4.742,4.82,4.68,0.14000000000000057,-0.03000000000000025,13328116,21957888,7848858,14109030,-6461066
2018-04-22,4.752,4.87,4.67,0.20000000000000018,-0.019999999999999574,4.85,4.935,4.78,0.15499999999999936,0.040000000000000036,4.586,4.73,4.41,0.3200000000000003,-0.17999999999999972,4.744,4.85,4.59,0.2599999999999998,-0.11000000000000032,16929005,29252472,8519606,20732866,20732866
2018-04-29,4.41,4.54,4.32,0.21999999999999975,0.020000000000000462,4.5085999999999995,4.6,4.38,0.21999999999999975,0.03699999999999992,4.286,4.49,4.14,0.35000000000000053,0.35000000000000053,4.406,4.54,4.3,0.2400000000000002,0.21999999999999975,17411740,31528044,9074308,22453736,-22453736
2018-05-06,4.494,4.56,4.41,0.14999999999999947,-0.02999999999999936,4.542,4.58,4.47,0.11000000000000032,-0.03000000000000025,4.39,4.46,4.35,0.11000000000000032,-0.05999999999999961,4.430000000000001,4.48,4.38,0.10000000000000053,-0.040000000000000036,11953712,14227013,9290577,4936436,-1142120
2018-05-13,4.602,4.82,4.39,0.4300000000000006,0.2400000000000002,4.728000000000001,4.9,4.48,0.41999999999999993,0.14999999999999947,4.522,4.69,4.36,0.33000000000000007,0.08999999999999986,4.626,4.82,4.44,0.3799999999999999,0.019999999999999574,12426636,19913482,7582122,12331360,5343228
2018-05-20,4.5075,4.52,4.5,0.019999999999999574,-0.019999999999999574,4.5675,4.67,4.52,0.15000000000000036,-0.15000000000000036,4.45,4.51,4.42,0.08999999999999986,-0.08999999999999986,4.51,4.56,4.47,0.08999999999999986,-0.08999999999999986,9629890,11858879,7860586,3998293,-3998293
2018-05-27,4.568,4.82,4.31,0.5100000000000007,0.2599999999999998,4.701,4.92,4.52,0.40000000000000036,0.22000000000000064,4.4670000000000005,4.58,4.31,0.27000000000000046,0.17999999999999972,4.558,4.65,4.42,0.23000000000000043,0.23000000000000043,17428160,33046204,7092620,25953584,3077827
2018-06-03,4.674,4.71,4.64,0.07000000000000028,0.05999999999999961,4.739,4.785,4.71,0.07500000000000018,0.054999999999999716,4.597,4.69,4.52,0.17000000000000082,0.15000000000000036,4.684,4.73,4.63,0.10000000000000053,0.10000000000000053,9001130,11483889,6755539,4728350,-1847463
2018-06-10,4.756,4.84,4.6,0.2400000000000002,-0.16999999999999993,4.816,4.88,4.73,0.14999999999999947,-0.10999999999999943,4.66,4.73,4.53,0.20000000000000018,-0.1299999999999999,4.752,4.8,4.67,0.1299999999999999,-0.08000000000000007,11687825,27921732,6874069,21047663,-427494
2018-06-17,4.698,4.8,4.62,0.17999999999999972,0.17999999999999972,4.7860000000000005,4.9,4.65,0.25,0.23999999999999932,4.59,4.7,4.52,0.1800000000000006,0.0,4.6899999999999995,4.88,4.55,0.33000000000000007,-0.08000000000000007,11577075,18342172,6026039,12316133,9879801
2018-06-24,4.422,4.6,4.3,0.2999999999999998,-0.2999999999999998,4.4738,4.6,4.36,0.23999999999999932,-0.14999999999999947,4.29,4.34,4.2,0.13999999999999968,-0.05000000000000071,4.386,4.49,4.3,0.1900000000000004,-0.040000000000000036,12041713,19297284,8204437,11092847,-9986501
2018-07-01,4.49,4.59,4.41,0.17999999999999972,0.09999999999999964,4.55,4.6,4.5,0.09999999999999964,0.08000000000000007,4.4,4.44,4.36,0.08000000000000007,0.040000000000000036,4.505,4.59,4.38,0.20999999999999996,0.17999999999999972,9754899,15866257,4840715,11025542,11025542
2018-07-08,4.608,4.64,4.57,0.0699999999999994,0.04999999999999982,4.692,4.73,4.67,0.0600000000000005,-0.010000000000000675,4.5414,4.58,4.51,0.07000000000000028,-0.025000000000000355,4.612,4.71,4.54,0.16999999999999993,-0.16999999999999993,10719195,13446012,7059546,6386466,-1211390
2018-07-15,4.782,4.88,4.53,0.34999999999999964,0.34999999999999964,4.9394,5.07,4.8,0.27000000000000046,0.27000000000000046,4.756,4.85,4.53,0.3199999999999994,0.3199999999999994,4.886,5.04,4.78,0.2599999999999998,0.2599999999999998,12755958,16472261,8922042,7550219,-3166128
2018-07-22,5.2,5.29,5.09,0.20000000000000018,0.08999999999999986,5.306,5.4,5.21,0.1900000000000004,-0.020000000000000462,5.084,5.23,4.81,0.4200000000000008,0.09000000000000075,5.246,5.36,5.19,0.16999999999999993,0.15000000000000036,16827916,21585758,10562561,11023197,-2665782
2018-07-29,4.572,4.75,4.46,0.29000000000000004,-0.2599999999999998,4.62,4.89,4.52,0.3700000000000001,-0.3700000000000001,4.448,4.62,4.35,0.27000000000000046,-0.21999999999999975,4.53,4.63,4.43,0.20000000000000018,-0.11000000000000032,21007045,38999488,10177719,28821769,-28366789
2018-08-05,4.436,4.56,4.3,0.2599999999999998,-0.2599999999999998,4.4548000000000005,4.59,4.32,0.2699999999999996,-0.2699999999999996,4.326,4.48,4.21,0.27000000000000046,-0.27000000000000046,4.382,4.49,4.26,0.23000000000000043,-0.23000000000000043,10716779,16017624,8270198,7747426,1241304
2018-08-12,4.24,4.41,4.11,0.2999999999999998,0.1299999999999999,4.318,4.44,4.18,0.2600000000000007,0.1200000000000001,4.178,4.36,4.01,0.35000000000000053,0.1900000000000004,4.2540000000000004,4.4,4.08,0.3200000000000003,0.22000000000000064,11625671,15111077,6285808,8825269,-8825269
2018-08-19,4.396,4.46,4.28,0.17999999999999972,-0.020000000000000462,4.474,4.53,4.36,0.16999999999999993,0.0,4.32,4.45,4.2,0.25,-0.08000000000000007,4.378,4.47,4.25,0.21999999999999975,-0.05999999999999961,9781923,13653042,6023960,7629082,4265881
2018-08-26,4.425,4.47,4.33,0.13999999999999968,-0.1299999999999999,4.4875,4.52,4.45,0.0699999999999994,-0.05999999999999961,4.3375,4.39,4.29,0.09999999999999964,-0.0699999999999994,4.4375,4.49,4.35,0.14000000000000057,-0.02999999999999936,8456050,10597871,7599619,2998252,-213928
2018-09-02,4.322,4.38,4.22,0.16000000000000014,-0.15000000000000036,4.366,4.42,4.26,0.16000000000000014,-0.14000000000000057,4.226,4.31,4.16,0.14999999999999947,-0.13999999999999968,4.276,4.37,4.19,0.17999999999999972,-0.1299999999999999,12602554,21203606,7853917,13349689,-1791531
2018-09-09,4.324,4.42,4.22,0.20000000000000018,0.15000000000000036,4.424,4.5,4.25,0.25,0.25,4.268,4.355,4.1,0.2550000000000008,0.2550000000000008,4.372,4.49,4.24,0.25,0.25,11254946,13226228,9516194,3710034,-611311
2018-09-16,4.736,4.87,4.51,0.3600000000000003,0.20000000000000018,4.8420000000000005,4.9,4.72,0.1800000000000006,0.10000000000000053,4.658,4.78,4.5,0.28000000000000025,0.1200000000000001,4.742,4.85,4.65,0.1999999999999993,-0.02999999999999936,11434752,15308582,8077707,7230875,-7230875
2018-09-23,4.816,4.99,4.68,0.3100000000000005,0.3100000000000005,4.928,5.11,4.84,0.27000000000000046,0.27000000000000046,4.7459999999999996,4.8,4.68,0.1200000000000001,0.1200000000000001,4.862,4.93,4.82,0.10999999999999943,0.09999999999999964,9562938,17192812,5286577,11906235,8311752
2018-09-30,4.872,4.95,4.8,0.15000000000000036,-0.10000000000000053,4.964,5.06,4.9,0.15999999999999925,-0.009999999999999787,4.7940000000000005,4.86,4.74,0.1200000000000001,-0.020000000000000462,4.876,4.94,4.83,0.11000000000000032,0.08999999999999986,7172727,8632999,5875344,2757655,-1109469
2018-10-07,4.676,4.89,4.52,0.3700000000000001,-0.2599999999999998,4.771,4.94,4.66,0.28000000000000025,-0.17000000000000082,4.576,4.79,4.44,0.34999999999999964,-0.21999999999999975,4.634,4.8,4.51,0.29000000000000004,-0.13999999999999968,9077007,12532798,6563877,5968921,3331349
2018-10-14,4.672,4.79,4.45,0.33999999999999986,-0.2599999999999998,4.726,4.81,4.54,0.2699999999999996,-0.25,4.536,4.63,4.43,0.20000000000000018,-0.1800000000000006,4.634,4.81,4.44,0.3699999999999992,-0.23000000000000043,7782658,11324771,5278749,6046022,-1561446
2018-10-21,4.11,4.43,3.64,0.7899999999999996,-0.54,4.237,4.485,3.93,0.5550000000000002,-0.5199999999999996,3.934,4.29,3.55,0.7400000000000002,-0.73,4.054,4.46,3.65,0.81,-0.81,21380718,40450028,11172101,29277927,7172707
2018-10-28,3.7600000000000002,3.97,3.6,0.3700000000000001,0.3700000000000001,3.851,4.03,3.64,0.3900000000000001,0.3500000000000001,3.6439999999999997,3.82,3.42,0.3999999999999999,0.3599999999999999,3.7600000000000002,3.97,3.5,0.4700000000000002,0.33000000000000007,12902158,20743060,8606986,12136074,-12136074
2018-11-04,3.806,3.91,3.64,0.27,-0.18999999999999995,3.873,3.98,3.665,0.31499999999999995,-0.28500000000000014,3.7199999999999998,3.86,3.51,0.3500000000000001,-0.29000000000000004,3.7640000000000002,3.91,3.6,0.31000000000000005,-0.22999999999999998,8803950,12478726,6953028,5525698,-1040397
2018-11-11,3.698,3.76,3.6,0.1599999999999997,0.1599999999999997,3.799,3.84,3.78,0.06000000000000005,-0.015000000000000124,3.6470000000000002,3.71,3.6,0.10999999999999988,0.040000000000000036,3.708,3.75,3.64,0.10999999999999988,-0.06999999999999984,6736230,9530065,4851650,4678415,1950182
2018-11-18,3.505,3.58,3.44,0.14000000000000012,-0.14000000000000012,3.5575,3.62,3.48,0.14000000000000012,-0.1299999999999999,3.375,3.48,3.25,0.22999999999999998,-0.1200000000000001,3.4225000000000003,3.54,3.27,0.27,-0.20000000000000018,8314041,14082327,3724650,10357677,-3646024
2018-11-25,3.18,3.25,3.11,0.14000000000000012,-0.020000000000000018,3.266,3.32,3.18,0.13999999999999968,0.07999999999999963,3.058,3.16,2.98,0.18000000000000016,0.18000000000000016,3.172,3.27,3.08,0.18999999999999995,0.13999999999999968,14971339,24019996,8173720,15846276,-9486080
2018-12-02,3.0275,3.24,2.83,0.41000000000000014,-0.41000000000000014,3.0549999999999997,3.25,2.86,0.3900000000000001,-0.3900000000000001,2.8649999999999998,3.09,2.65,0.43999999999999995,-0.43999999999999995,2.9125,3.09,2.77,0.31999999999999984,-0.31999999999999984,11980166,14638857,9513722,5125135,1646973
2018-12-09,2.724,2.85,2.58,0.27,-0.27,2.797,2.93,2.7,0.22999999999999998,-0.20000000000000018,2.64,2.74,2.53,0.2100000000000004,-0.2100000000000004,2.662,2.77,2.57,0.20000000000000018,-0.18000000000000016,9228565,10431569,8241784,2189785,-2157257
2018-12-16,2.512,2.63,2.3,0.33000000000000007,-0.30000000000000027,2.57,2.72,2.35,0.3700000000000001,-0.33999999999999986,2.378,2.58,2.14,0.43999999999999995,-0.43999999999999995,2.406,2.61,2.16,0.44999999999999973,-0.44999999999999973,11689357,21038596,6763558,14275038,1982269
2018-12-23,2.26,2.34,2.2,0.13999999999999968,0.13999999999999968,2.3225,2.37,2.26,0.11000000000000032,0.10000000000000009,2.1675,2.24,2.05,0.1900000000000004,0.14000000000000012,2.265,2.29,2.25,0.040000000000000036,0.0,10231827,11835807,9052956,2782851,-1711267
2018-12-30,2.375,2.65,2.18,0.46999999999999975,0.46999999999999975,2.5300000000000002,2.65,2.39,0.2599999999999998,0.19999999999999973,2.3025,2.51,2.16,0.34999999999999964,0.34999999999999964,2.4425,2.57,2.25,0.31999999999999984,0.17999999999999972,11792160,18798160,8624051,10174109,2345724
2019-01-06,2.706,2.75,2.62,0.1299999999999999,0.10999999999999988,2.7729999999999997,2.8,2.73,0.06999999999999984,0.06999999999999984,2.629,2.71,2.59,0.1200000000000001,0.1200000000000001,2.736,2.79,2.69,0.10000000000000009,0.050000000000000266,9475790,12534240,6590090,5944150,-3353514
2019-01-13,2.7199999999999998,2.79,2.65,0.14000000000000012,0.040000000000000036,2.7625,2.79,2.72,0.06999999999999984,0.03000000000000025,2.665,2.71,2.64,0.06999999999999984,0.04999999999999982,2.7125,2.76,2.68,0.07999999999999963,0.040000000000000036,7758430,8236967,6455397,1781570,1687205
2019-01-20,2.702,2.8,2.62,0.17999999999999972,0.07999999999999963,2.7472000000000003,2.81,2.676,0.1339999999999999,0.08999999999999986,2.59,2.65,2.52,0.1299999999999999,-0.08000000000000007,2.684,2.8,2.62,0.17999999999999972,0.020000000000000018,9843046,15233741,5245328,9988413,6194608
2019-01-27,2.852,2.96,2.74,0.21999999999999975,0.16000000000000014,2.996,3.05,2.93,0.11999999999999966,0.09999999999999964,2.7479999999999998,2.9,2.52,0.3799999999999999,0.29000000000000004,2.924,3.0,2.83,0.16999999999999993,0.16999999999999993,17771135,26352404,8719121,17633283,-14508041
2019-02-03,3.088,3.19,2.99,0.19999999999999973,-0.019999999999999574,3.1510000000000002,3.24,3.02,0.2200000000000002,-0.16999999999999993,2.9659999999999997,3.07,2.86,0.20999999999999996,-0.14000000000000012,3.064,3.21,2.9,0.31000000000000005,-0.26000000000000023,15745456,18991618,12843974,6147644,-3840452
2019-02-10,2.985,3.03,2.93,0.09999999999999964,0.09999999999999964,3.05,3.09,3.03,0.06000000000000005,0.06000000000000005,2.935,2.96,2.89,0.06999999999999984,0.06999999999999984,2.9825,2.99,2.98,0.010000000000000231,0.0,7939819,10062461,5801532,4260929,-1357755
