Date,GROW_stock_Open_average,GROW_stock_Open_max,GROW_stock_Open_min,GROW_stock_Open_volatility,GROW_stock_Open_change,GROW_stock_High_average,GROW_stock_High_max,GROW_stock_High_min,GROW_stock_High_volatility,GROW_stock_High_change,GROW_stock_Low_average,GROW_stock_Low_max,GROW_stock_Low_min,GROW_stock_Low_volatility,GROW_stock_Low_change,GROW_stock_Close_average,GROW_stock_Close_max,GROW_stock_Close_min,GROW_stock_Close_volatility,GROW_stock_Close_change,GROW_stock_Volume_average,GROW_stock_Volume_max,GROW_stock_Volume_min,GROW_stock_Volume_volatility,GROW_stock_Volume_change
2018-05-06,2.734,2.78,2.7,0.07999999999999963,-0.07999999999999963,2.7800000000000002,2.83,2.74,0.08999999999999986,-0.020000000000000018,2.692,2.73,2.61,0.1200000000000001,-0.11000000000000032,2.708,2.74,2.63,0.11000000000000032,-0.0900000000000003,69680,128808,15503,113305,55463
2018-05-13,2.5465999999999998,2.67,2.41,0.2599999999999998,-0.11699999999999999,2.5956,2.679,2.549,0.1299999999999999,-0.11899999999999977,2.4602,2.52,2.371,0.14900000000000002,0.129,2.502,2.54,2.39,0.1499999999999999,0.1499999999999999,69663,134857,24780,110077,-85635
2018-05-20,2.348,2.52,2.13,0.3900000000000001,-0.3900000000000001,2.4166,2.533,2.27,0.2629999999999999,-0.15300000000000002,2.2672,2.45,2.1,0.3500000000000001,-0.3240000000000003,2.318,2.45,2.13,0.3200000000000003,-0.1200000000000001,114322,151478,68611,82867,72899
2018-05-27,2.325,2.36,2.28,0.08000000000000007,-0.04999999999999982,2.40525,2.45,2.35,0.10000000000000009,0.02300000000000013,2.28325,2.31,2.26,0.050000000000000266,-0.027000000000000135,2.3075,2.35,2.26,0.0900000000000003,0.040000000000000036,46898,80950,27955,52995,-45615
2018-06-03,2.282,2.33,2.19,0.14000000000000012,-0.06000000000000005,2.3492,2.41,2.31,0.10000000000000009,-0.05600000000000005,2.218,2.31,2.14,0.16999999999999993,-0.16999999999999993,2.252,2.34,2.15,0.18999999999999995,-0.18999999999999995,70298,153170,30364,122806,55434
2018-06-10,2.102,2.18,2.0,0.18000000000000016,-0.1200000000000001,2.1538,2.22,2.04,0.18000000000000016,-0.18000000000000016,2.0284,2.17,1.901,0.2689999999999999,-0.17000000000000015,2.092,2.21,1.98,0.22999999999999998,-0.18999999999999995,103730,232265,44327,187938,-10288
2018-06-17,1.754,1.98,1.48,0.5,-0.5,1.812,1.98,1.64,0.3400000000000001,-0.33000000000000007,1.6706,1.859,1.46,0.399,-0.399,1.698,1.92,1.51,0.4099999999999999,-0.4099999999999999,185602,298344,61125,237219,56833
2018-06-24,1.578,1.62,1.51,0.1100000000000001,0.1100000000000001,1.6461999999999999,1.69,1.59,0.09999999999999987,0.09999999999999987,1.556,1.591,1.51,0.08099999999999996,0.08000000000000007,1.604,1.62,1.59,0.030000000000000027,0.020000000000000018,88199,155359,53336,102023,-15728
2018-07-01,1.7925,1.86,1.63,0.2300000000000002,0.20000000000000018,1.8625,1.91,1.82,0.08999999999999986,0.08999999999999986,1.76275,1.821,1.63,0.19100000000000006,0.19100000000000006,1.84,1.89,1.81,0.07999999999999985,0.07999999999999985,135530,214679,92504,122175,-122175
2018-07-08,1.868,1.91,1.83,0.07999999999999985,-0.04999999999999982,1.9008,1.95,1.87,0.07999999999999985,-0.07999999999999985,1.834,1.85,1.81,0.040000000000000036,-0.040000000000000036,1.862,1.9,1.82,0.07999999999999985,-0.050000000000000044,45810,82427,25221,57206,-48233
2018-07-15,1.972,2.15,1.81,0.33999999999999986,0.30999999999999983,2.0902000000000003,2.22,1.841,0.3790000000000002,0.3790000000000002,1.878,2.09,1.65,0.43999999999999995,0.2899999999999998,2.016,2.13,1.81,0.31999999999999984,0.2999999999999998,291537,563148,27790,535358,240482
2018-07-22,2.102,2.27,1.99,0.28,-0.1100000000000001,2.162,2.35,1.99,0.3600000000000001,-0.1100000000000001,1.952,2.05,1.76,0.2899999999999998,-0.18999999999999995,2.024,2.3,1.78,0.5199999999999998,-0.18999999999999995,467312,1402718,127620,1275098,97677
2018-07-29,1.668,1.75,1.61,0.1399999999999999,-0.1399999999999999,1.7218,1.77,1.67,0.10000000000000009,-0.10000000000000009,1.6222,1.7,1.59,0.10999999999999988,-0.10899999999999999,1.642,1.74,1.59,0.1499999999999999,-0.11999999999999988,92950,118481,36510,81971,-56784
2018-08-05,1.656,1.72,1.62,0.09999999999999987,0.08000000000000007,1.7004,1.74,1.669,0.07099999999999995,0.05300000000000016,1.6142,1.65,1.59,0.05999999999999983,0.020999999999999908,1.658,1.71,1.63,0.08000000000000007,-0.030000000000000027,75818,133902,38198,95704,30839
2018-08-12,1.564,1.6,1.51,0.09000000000000008,-0.08000000000000007,1.6232,1.7,1.57,0.1299999999999999,-0.1299999999999999,1.5242,1.6,1.4509999999999998,0.14900000000000024,-0.08000000000000007,1.55,1.62,1.51,0.1100000000000001,-0.07000000000000006,64070,155901,33733,122168,-11362
2018-08-19,1.6119999999999999,1.65,1.52,0.1299999999999999,0.11999999999999988,1.668,1.7,1.65,0.050000000000000044,0.0,1.5916000000000001,1.62,1.52,0.10000000000000009,0.10000000000000009,1.626,1.64,1.61,0.029999999999999805,0.0,50944,77605,26463,51142,-51142
2018-08-26,1.6242,1.68,1.6,0.07999999999999985,0.010000000000000009,1.676,1.7,1.65,0.050000000000000044,0.030000000000000027,1.5966,1.611,1.58,0.030999999999999917,0.028000000000000247,1.624,1.65,1.6,0.04999999999999982,0.020000000000000018,59517,108247,42087,66160,-56756
2018-09-02,1.5975000000000001,1.66,1.5,0.15999999999999992,-0.1100000000000001,1.655,1.7,1.6,0.09999999999999987,-0.09999999999999987,1.57,1.61,1.5,0.1100000000000001,-0.10000000000000009,1.62,1.67,1.56,0.10999999999999988,-0.10999999999999988,49518,64417,29247,35170,-6827
2018-09-09,1.506,1.53,1.5,0.030000000000000027,-0.030000000000000027,1.556,1.59,1.53,0.06000000000000005,-0.040000000000000036,1.484,1.5,1.46,0.040000000000000036,0.0,1.5026,1.52,1.49,0.030000000000000027,0.0,47023,65730,35167,30563,-25241
2018-09-16,1.4658,1.52,1.42,0.10000000000000009,0.06000000000000005,1.52,1.64,1.46,0.17999999999999994,0.1499999999999999,1.438,1.5,1.41,0.09000000000000008,0.09000000000000008,1.49,1.64,1.42,0.21999999999999997,0.21999999999999997,78057,115398,53204,62194,-36561
2018-09-23,1.5556,1.65,1.4880000000000002,0.1619999999999997,-0.1619999999999997,1.588,1.66,1.52,0.1399999999999999,-0.10999999999999988,1.514,1.6,1.48,0.1200000000000001,-0.1200000000000001,1.5418,1.64,1.499,0.1409999999999998,-0.11999999999999988,49337,66624,39411,27213,-27213
2018-09-30,1.564,1.59,1.52,0.07000000000000006,0.040000000000000036,1.612,1.68,1.59,0.08999999999999986,-0.08999999999999986,1.518,1.56,1.45,0.1100000000000001,-0.09000000000000008,1.551,1.57,1.515,0.05500000000000016,-0.05500000000000016,47873,72648,24772,47876,-9356
2018-10-07,1.496,1.53,1.43,0.10000000000000009,-0.020000000000000018,1.568,1.59,1.51,0.08000000000000007,-0.08000000000000007,1.444,1.5,1.38,0.1200000000000001,-0.1200000000000001,1.4649999999999999,1.53,1.39,0.14000000000000012,-0.135,56068,90204,38296,51908,48705
2018-10-14,1.354,1.4,1.33,0.06999999999999984,-0.06999999999999984,1.406,1.44,1.35,0.08999999999999986,-0.08999999999999986,1.32,1.35,1.25,0.10000000000000009,-0.10000000000000009,1.3352,1.36,1.26,0.10000000000000009,-0.10000000000000009,86455,171596,27160,144436,-74185
2018-10-21,1.26,1.31,1.2,0.1100000000000001,0.020000000000000018,1.362,1.45,1.25,0.19999999999999996,0.10999999999999988,1.2246000000000001,1.3,1.16,0.14000000000000012,0.020999999999999908,1.2993999999999999,1.4,1.21,0.18999999999999995,0.05699999999999994,135085,240519,89154,151365,-12837
2018-10-28,1.322,1.36,1.31,0.050000000000000044,0.040000000000000036,1.3840000000000001,1.45,1.34,0.10999999999999988,0.030000000000000027,1.314,1.36,1.3,0.06000000000000005,0.06000000000000005,1.356,1.42,1.31,0.10999999999999988,0.04999999999999982,40086,56896,20294,36602,-10962
2018-11-04,1.546,1.68,1.42,0.26,0.030000000000000027,1.6354,1.742,1.453,0.2889999999999999,-0.2729999999999999,1.4586000000000001,1.558,1.35,0.20799999999999996,-0.06999999999999984,1.544,1.66,1.37,0.2899999999999998,-0.2599999999999998,109035,264504,42719,221785,-200734
2018-11-11,1.352,1.4,1.31,0.08999999999999986,-0.040000000000000036,1.3872,1.45,1.3459999999999999,0.10400000000000009,-0.10400000000000009,1.3174000000000001,1.35,1.287,0.06300000000000017,-0.050000000000000044,1.348,1.37,1.31,0.06000000000000005,-0.06000000000000005,22638,50376,7774,42602,-40518
2018-11-18,1.3175000000000001,1.35,1.27,0.08000000000000007,0.010000000000000009,1.38875,1.415,1.36,0.05499999999999994,0.029999999999999805,1.2645,1.27,1.258,0.01200000000000001,0.01200000000000001,1.322,1.33,1.31,0.020000000000000018,0.010000000000000009,21747,31174,9429,21745,9459
2018-11-25,1.298,1.36,1.25,0.1100000000000001,-0.040000000000000036,1.342,1.36,1.3,0.06000000000000005,-0.010000000000000009,1.214,1.25,1.13,0.1200000000000001,-0.1200000000000001,1.2472,1.32,1.13,0.19000000000000017,-0.13600000000000012,55629,119007,21294,97713,77637
2018-12-02,1.1475,1.19,1.13,0.06000000000000005,-0.06000000000000005,1.165,1.19,1.13,0.06000000000000005,-0.030000000000000027,1.123,1.1320000000000001,1.1,0.03200000000000003,-0.002000000000000224,1.14,1.17,1.12,0.04999999999999982,-0.030000000000000027,40730,72244,17143,55101,-16988
2018-12-09,1.074,1.11,1.05,0.06000000000000005,-0.06000000000000005,1.092,1.14,1.06,0.07999999999999985,-0.06999999999999984,1.046,1.07,1.02,0.050000000000000044,-0.050000000000000044,1.066,1.09,1.05,0.040000000000000036,-0.040000000000000036,81710,163114,48605,114509,-21572
2018-12-16,0.998,1.02,0.98,0.040000000000000036,-0.020000000000000018,1.0136,1.05,0.998,0.052000000000000046,-0.050000000000000044,0.978,1.01,0.95,0.06000000000000005,-0.020000000000000018,0.9886,1.01,0.966,0.04400000000000004,-0.018000000000000016,104676,205340,71198,134142,-21727
2018-12-23,1.0030000000000001,1.12,0.93,0.19000000000000006,0.1280000000000001,1.0825,1.15,1.0,0.1499999999999999,0.09999999999999987,0.977,1.056,0.92,0.136,0.06400000000000006,1.06,1.14,0.94,0.19999999999999996,0.11999999999999988,208269,351579,88369,263210,-17382
2018-12-30,1.1975,1.3,1.11,0.18999999999999995,0.15000000000000013,1.255,1.33,1.15,0.18000000000000016,0.15000000000000013,1.1575,1.22,1.09,0.1299999999999999,0.1299999999999999,1.2225000000000001,1.32,1.1,0.21999999999999997,0.1399999999999999,95993,117435,72537,44898,4869
2019-01-06,1.26,1.3,1.2,0.10000000000000009,-0.040000000000000036,1.298,1.34,1.26,0.08000000000000007,-0.030000000000000027,1.208,1.24,1.18,0.06000000000000005,-0.040000000000000036,1.252,1.29,1.2,0.09000000000000008,-0.010000000000000009,57174,123623,22735,100888,19853
2019-01-13,1.266,1.3,1.23,0.07000000000000006,-0.040000000000000036,1.298,1.3,1.29,0.010000000000000009,0.0,1.214,1.25,1.14,0.1100000000000001,-0.040000000000000036,1.248,1.28,1.21,0.07000000000000006,-0.030000000000000027,43804,154923,13456,141467,-553
2019-01-20,1.2349999999999999,1.26,1.22,0.040000000000000036,0.040000000000000036,1.2650000000000001,1.28,1.26,0.020000000000000018,0.020000000000000018,1.2149999999999999,1.24,1.2,0.040000000000000036,0.030000000000000027,1.2375,1.26,1.21,0.050000000000000044,0.050000000000000044,20638,41186,9306,31880,31880
2019-01-27,1.248,1.29,1.22,0.07000000000000006,-0.010000000000000009,1.2742,1.29,1.251,0.039000000000000146,-0.039000000000000146,1.22,1.25,1.17,0.08000000000000007,-0.06000000000000005,1.2436,1.28,1.17,0.1100000000000001,-0.1100000000000001,50088,86883,23831,63052,63052
2019-02-03,1.1382,1.171,1.1,0.07099999999999995,-0.07099999999999995,1.17,1.19,1.15,0.040000000000000036,-0.010000000000000009,1.1242,1.15,1.1,0.04999999999999982,-0.04999999999999982,1.144,1.16,1.12,0.039999999999999813,0.0,45138,64083,19994,44089,-11825
2019-02-10,1.196,1.25,1.16,0.09000000000000008,0.020000000000000018,1.2114,1.25,1.17,0.08000000000000007,-0.010999999999999899,1.14,1.16,1.11,0.04999999999999982,-0.039999999999999813,1.1502,1.166,1.12,0.04599999999999982,-0.039999999999999813,31217,50695,17277,33418,-14831
2019-02-17,1.2625000000000002,1.32,1.12,0.19999999999999996,0.17999999999999994,1.3525,1.4,1.33,0.06999999999999984,-0.06999999999999984,1.24,1.29,1.12,0.16999999999999993,0.1499999999999999,1.295,1.31,1.29,0.020000000000000018,0.0,138035,368550,33051,335499,-326387
2019-02-24,1.302,1.32,1.27,0.050000000000000044,-0.020000000000000018,1.3466,1.409,1.33,0.07899999999999996,0.07899999999999996,1.268,1.3,1.22,0.08000000000000007,0.08000000000000007,1.3154000000000001,1.37,1.29,0.08000000000000007,0.06000000000000005,44725,79260,23205,56055,16723
2019-03-03,1.344,1.38,1.28,0.09999999999999987,-0.09000000000000008,1.3714,1.39,1.327,0.06299999999999994,-0.029999999999999805,1.316,1.35,1.28,0.07000000000000006,-0.07000000000000006,1.33,1.37,1.28,0.09000000000000008,-0.07000000000000006,29331,48715,20365,28350,-28350
2019-03-10,1.246,1.29,1.21,0.08000000000000007,-0.020000000000000018,1.3072,1.35,1.26,0.09000000000000008,0.010000000000000009,1.2122,1.24,1.1909999999999998,0.049000000000000155,0.030000000000000027,1.244,1.3,1.21,0.09000000000000008,0.030000000000000027,80054,114592,28534,86058,-61721
2019-03-17,1.218,1.26,1.13,0.13000000000000012,-0.1200000000000001,1.25,1.3,1.16,0.14000000000000012,-0.10000000000000009,1.15,1.2,1.03,0.16999999999999993,-0.16999999999999993,1.1998,1.25,1.137,0.11299999999999999,-0.10499999999999998,68144,143109,35611,107498,103394
2019-03-24,1.096,1.13,1.06,0.06999999999999984,-0.029999999999999805,1.15,1.17,1.13,0.040000000000000036,-0.010000000000000009,1.074,1.09,1.06,0.030000000000000027,0.020000000000000018,1.098,1.12,1.06,0.06000000000000005,-0.030000000000000027,23208,36803,9284,27519,-23973
2019-03-31,1.1612,1.2,1.09,0.10999999999999988,0.07599999999999985,1.21,1.28,1.16,0.1200000000000001,0.020000000000000018,1.1212,1.156,1.09,0.06599999999999984,0.0,1.1508,1.194,1.09,0.10399999999999987,-0.05999999999999983,137182,348652,19088,329564,20557
2019-04-07,1.182,1.3,1.1,0.19999999999999996,0.1299999999999999,1.258,1.37,1.17,0.20000000000000018,0.07000000000000006,1.1428,1.2,1.1,0.09999999999999987,0.05999999999999983,1.213,1.33,1.145,0.18500000000000005,0.040000000000000036,300366,1126328,26463,1099865,77666
2019-04-14,1.184,1.19,1.17,0.020000000000000018,-0.0040000000000000036,1.21,1.24,1.2,0.040000000000000036,-0.040000000000000036,1.14975,1.16,1.133,0.026999999999999913,0.026999999999999913,1.18125,1.19,1.16,0.030000000000000027,0.0,41727,63606,24571,39035,-31791
2019-04-21,1.2107999999999999,1.29,1.18,0.1100000000000001,0.0040000000000000036,1.248,1.33,1.2,0.13000000000000012,0.0,1.1656,1.192,1.13,0.062000000000000055,-0.004999999999999893,1.1927999999999999,1.21,1.18,0.030000000000000027,-0.0040000000000000036,50245,110470,16790,93680,-16635
2019-04-28,1.182,1.22,1.13,0.09000000000000008,0.030000000000000027,1.22,1.24,1.19,0.050000000000000044,0.030000000000000027,1.1542,1.181,1.13,0.051000000000000156,0.050000000000000044,1.1822,1.22,1.141,0.07899999999999996,0.05899999999999994,40750,100393,19914,80479,-80479
2019-05-05,1.2002,1.22,1.18,0.040000000000000036,-0.030000000000000027,1.208,1.23,1.19,0.040000000000000036,-0.020000000000000018,1.1492,1.155,1.14,0.015000000000000124,-0.010000000000000009,1.159,1.2,1.1440000000000001,0.05599999999999983,-0.005999999999999783,39173,90177,16933,73244,70921
2019-05-12,1.228,1.29,1.16,0.13000000000000012,0.050000000000000044,1.26,1.3,1.23,0.07000000000000006,-0.050000000000000044,1.1682,1.19,1.14,0.050000000000000044,0.020000000000000018,1.2192,1.28,1.18,0.10000000000000009,-0.10000000000000009,180867,565277,22666,542611,-532717
2019-05-19,1.1758,1.2,1.13,0.07000000000000006,0.05900000000000016,1.202,1.22,1.19,0.030000000000000027,-0.010000000000000009,1.144,1.16,1.13,0.030000000000000027,0.010000000000000009,1.173,1.18,1.16,0.020000000000000018,-0.015000000000000124,39280,70413,10216,60197,-60197
2019-05-26,1.15,1.17,1.12,0.04999999999999982,-0.04999999999999982,1.185,1.23,1.15,0.08000000000000007,-0.08000000000000007,1.1175000000000002,1.17,1.09,0.07999999999999985,-0.04999999999999982,1.13775,1.18,1.12,0.05999999999999983,-0.05999999999999983,56264,87781,25070,62711,-1770
2019-06-02,1.148,1.17,1.13,0.040000000000000036,-0.030000000000000027,1.17,1.2,1.15,0.050000000000000044,0.010000000000000009,1.1184,1.13,1.11,0.019999999999999796,0.0009999999999998899,1.138,1.15,1.12,0.029999999999999805,0.020000000000000018,31197,58244,20409,37835,-33001
2019-06-09,1.1274,1.1440000000000001,1.11,0.03400000000000003,0.004000000000000226,1.166,1.18,1.15,0.030000000000000027,0.010000000000000009,1.1152,1.141,1.1,0.040999999999999925,0.040999999999999925,1.1432,1.17,1.1,0.06999999999999984,0.05999999999999983,30850,61963,11111,50852,-50852
2019-06-16,1.152,1.17,1.13,0.040000000000000036,0.040000000000000036,1.1918,1.2,1.18,0.020000000000000018,0.020000000000000018,1.15,1.17,1.13,0.040000000000000036,0.040000000000000036,1.1642,1.2,1.14,0.06000000000000005,0.06000000000000005,34169,62306,15182,47124,25128
2019-06-23,1.436,1.8,1.21,0.5900000000000001,0.5900000000000001,1.7166,2.06,1.383,0.677,0.4600000000000002,1.3826,1.7,1.15,0.55,0.55,1.595,1.81,1.33,0.48,0.48,1017812,3606727,93347,3513380,-72891
2019-06-30,1.705,1.79,1.6,0.18999999999999995,0.030000000000000027,1.7675,1.8,1.74,0.06000000000000005,0.030000000000000027,1.64175,1.73,1.55,0.17999999999999994,0.17999999999999994,1.72,1.78,1.61,0.16999999999999993,0.16999999999999993,102072,223295,34512,188783,-188783
2019-07-07,1.692,1.78,1.59,0.18999999999999995,-0.13000000000000012,1.7446,1.82,1.69,0.13000000000000012,-0.07000000000000006,1.6360000000000001,1.73,1.58,0.1499999999999999,-0.09000000000000008,1.686,1.77,1.64,0.13000000000000012,-0.09000000000000008,70473,106677,36775,69902,39305
2019-07-14,1.648,1.76,1.59,0.16999999999999993,0.1200000000000001,1.75,1.85,1.66,0.19000000000000017,0.14000000000000012,1.6246,1.7209999999999999,1.55,0.17099999999999982,0.10099999999999976,1.6936,1.79,1.59,0.19999999999999996,0.1519999999999999,78739,141194,27602,113592,69974
2019-07-21,1.6720000000000002,1.82,1.6,0.21999999999999997,-0.21999999999999997,1.738,1.82,1.63,0.19000000000000017,-0.07000000000000006,1.6260000000000001,1.7,1.56,0.1399999999999999,-0.09999999999999987,1.658,1.73,1.57,0.15999999999999992,0.010000000000000009,62521,100035,40739,59296,39513
2019-07-28,1.7498,1.8,1.71,0.09000000000000008,-0.050999999999999934,1.78,1.8,1.76,0.040000000000000036,-0.040000000000000036,1.694,1.71,1.65,0.06000000000000005,-0.050000000000000044,1.736,1.74,1.73,0.010000000000000009,0.010000000000000009,57808,71835,44057,27778,-20421
2019-08-04,1.9103999999999999,2.07,1.75,0.31999999999999984,0.28600000000000003,2.02,2.15,1.9,0.25,0.13000000000000012,1.814,1.96,1.68,0.28,0.22999999999999998,1.9,1.96,1.74,0.21999999999999997,0.040000000000000036,122607,184789,53646,131143,-103559
2019-08-11,1.95,2.02,1.83,0.18999999999999995,-0.050000000000000044,2.0004,2.05,1.91,0.1399999999999999,-0.038000000000000034,1.8678,1.909,1.81,0.09899999999999998,0.010000000000000009,1.9316,2.04,1.83,0.20999999999999996,0.031999999999999806,85028,128739,48765,79974,-15829
2019-08-18,2.098,2.26,1.98,0.2799999999999998,0.10000000000000009,2.168,2.26,2.05,0.20999999999999996,0.14000000000000012,2.0012,2.07,1.9,0.16999999999999993,0.10599999999999987,2.0758,2.21,2.01,0.20000000000000018,0.03100000000000014,119901,228499,62975,165524,42771
2019-08-25,2.052,2.16,1.97,0.19000000000000017,-0.10000000000000009,2.1052,2.16,2.06,0.10000000000000009,-0.0040000000000000036,1.932,1.96,1.9,0.06000000000000005,-0.010000000000000009,2.0478,2.15,1.955,0.19499999999999984,0.11599999999999966,83650,112011,57735,54276,25706
2019-09-01,2.1475,2.25,1.97,0.28,-0.17999999999999994,2.192,2.29,2.03,0.26000000000000023,-0.16800000000000015,1.9985000000000002,2.08,1.8,0.28,-0.28,2.1075,2.24,1.96,0.28000000000000025,-0.18000000000000016,152153,246549,64814,181735,181735
2019-09-08,1.916,2.0,1.83,0.16999999999999993,0.040000000000000036,1.9846,2.08,1.89,0.19000000000000017,0.10699999999999998,1.888,1.98,1.82,0.15999999999999992,0.09000000000000008,1.942,2.02,1.88,0.14000000000000012,0.11999999999999988,53011,67604,41280,26324,-22657
2019-09-15,2.038,2.07,2.0,0.06999999999999984,0.06999999999999984,2.09,2.15,2.05,0.10000000000000009,0.10000000000000009,1.9886,2.04,1.95,0.09000000000000008,0.09000000000000008,2.081,2.15,2.04,0.10999999999999988,0.10999999999999988,32313,48159,19735,28424,18130
2019-09-22,2.128,2.16,2.09,0.07000000000000028,-0.040000000000000036,2.169,2.19,2.15,0.040000000000000036,0.010000000000000231,2.084,2.12,2.06,0.06000000000000005,0.03000000000000025,2.131,2.15,2.06,0.08999999999999986,0.0,49202,81814,22389,59425,-45282
2019-09-29,2.016,2.15,1.94,0.20999999999999996,-0.20999999999999996,2.062,2.17,1.99,0.17999999999999994,-0.16999999999999993,1.9384,1.962,1.92,0.04200000000000004,-0.040000000000000036,2.0,2.08,1.95,0.13000000000000012,0.010000000000000009,53657,166278,8628,157650,-157650
2019-10-06,1.9888,2.02,1.96,0.06000000000000005,-0.040000000000000036,2.022,2.05,1.97,0.07999999999999985,-0.07999999999999985,1.9676,1.993,1.913,0.08000000000000007,-0.07699999999999996,1.9882,2.031,1.96,0.07100000000000017,-0.040000000000000036,14950,17160,11227,5933,1329
