Date,CASSStock_Open_average,CASSStock_Open_max,CASSStock_Open_min,CASSStock_Open_volatility,CASSStock_Open_change,CASSStock_High_average,CASSStock_High_max,CASSStock_High_min,CASSStock_High_volatility,CASSStock_High_change,CASSStock_Low_average,CASSStock_Low_max,CASSStock_Low_min,CASSStock_Low_volatility,CASSStock_Low_change,CASSStock_Close_average,CASSStock_Close_max,CASSStock_Close_min,CASSStock_Close_volatility,CASSStock_Close_change,CASSStock_Volume_average,CASSStock_Volume_max,CASSStock_Volume_min,CASSStock_Volume_volatility,CASSStock_Volume_change
2018-01-14,48.7475,49.07,48.06,1.009999999999998,-1.009999999999998,49.2375,49.75,48.71,1.0399999999999991,-1.0399999999999991,48.0075,48.49,47.15,1.3400000000000034,-1.3400000000000034,48.6275,49.18,48.33,0.8500000000000014,-0.14000000000000057,19793,26616,13489,13127,3330
2018-01-21,48.120000000000005,48.42,47.68,0.740000000000002,-0.740000000000002,48.502,48.9,48.07,0.8299999999999983,0.1599999999999966,47.61,48.03,47.33,0.7000000000000028,-0.35999999999999943,48.156,48.48,47.76,0.7199999999999989,0.14999999999999858,37822,81950,19345,62605,-6918
2018-01-28,48.012,48.31,47.61,0.7000000000000028,-0.09000000000000341,48.88,49.58,48.35,1.2299999999999969,1.019999999999996,47.312,47.73,46.73,1.0,-0.8999999999999986,48.062,48.67,47.06,1.6099999999999994,-1.269999999999996,25066,34814,17587,17227,-2374
2018-02-04,46.264,46.96,45.31,1.6499999999999986,-0.2700000000000031,47.362,48.22,46.57,1.6499999999999986,0.6000000000000014,45.596,45.83,45.31,0.519999999999996,-0.10999999999999943,46.366,47.52,45.71,1.8100000000000023,1.4000000000000057,42931,52798,21904,30894,389
2018-02-11,48.058,48.97,47.56,1.4099999999999966,0.6699999999999946,49.126,49.78,48.31,1.4699999999999989,1.4699999999999989,47.446,48.23,46.92,1.3099999999999952,1.3099999999999952,48.458,48.93,48.02,0.9099999999999966,0.9099999999999966,32840,54982,25024,29958,1011
2018-02-18,48.542500000000004,49.14,48.0,1.1400000000000006,0.490000000000002,49.55,50.0,49.0,1.0,0.8299999999999983,47.6875,48.49,46.94,1.5500000000000043,1.3599999999999994,48.8625,49.51,48.36,1.1499999999999986,1.1499999999999986,38625,77197,20279,56918,-14622
2018-02-25,49.25,49.87,48.55,1.3200000000000003,-0.75,49.984,50.82,49.61,1.2100000000000009,0.9299999999999997,48.53,48.93,48.3,0.6300000000000026,-0.6199999999999974,49.458,50.37,48.8,1.5700000000000003,0.8699999999999974,32142,49097,18378,30719,14921
2018-03-04,51.35,52.22,50.09,2.1299999999999955,1.9899999999999949,52.096000000000004,52.28,51.63,0.6499999999999986,0.44999999999999574,50.802,51.29,49.59,1.6999999999999957,1.6999999999999957,51.583999999999996,51.91,50.7,1.2099999999999937,1.0599999999999952,41976,50472,22346,28126,28108
2018-03-11,51.568,51.94,51.17,0.769999999999996,-0.769999999999996,51.862,52.27,51.62,0.6500000000000057,0.3300000000000054,50.62,51.05,49.9,1.1499999999999986,-0.519999999999996,51.438,51.6,51.26,0.3400000000000034,-0.10999999999999943,44717,100966,18130,82836,71535
2018-03-18,50.44,51.33,49.67,1.6599999999999966,-0.9099999999999966,51.37,51.67,50.45,1.2199999999999989,-0.9899999999999949,49.694,50.11,48.5,1.6099999999999994,-1.6000000000000014,50.5,51.43,48.51,2.9200000000000017,-2.9200000000000017,30459,46766,18366,28400,18223
2018-03-25,48.97,49.33,48.66,0.6700000000000017,-0.3299999999999983,50.0375,50.42,49.66,0.7600000000000051,0.23000000000000398,48.415,48.78,48.22,0.5600000000000023,0.3999999999999986,48.9225,49.59,48.51,1.0800000000000054,0.5500000000000043,44838,55160,35880,19280,-19280
2018-04-01,49.012,49.48,48.17,1.3099999999999952,-0.11999999999999744,49.838,50.42,49.43,0.990000000000002,0.990000000000002,48.232,48.8,47.74,1.0599999999999952,1.029999999999994,49.082,49.58,48.56,1.019999999999996,0.6499999999999986,30100,51490,17588,33902,-7101
