Date,AIMC_stock_Open_average,AIMC_stock_Open_max,AIMC_stock_Open_min,AIMC_stock_Open_volatility,AIMC_stock_Open_change,AIMC_stock_High_average,AIMC_stock_High_max,AIMC_stock_High_min,AIMC_stock_High_volatility,AIMC_stock_High_change,AIMC_stock_Low_average,AIMC_stock_Low_max,AIMC_stock_Low_min,AIMC_stock_Low_volatility,AIMC_stock_Low_change,AIMC_stock_Close_average,AIMC_stock_Close_max,AIMC_stock_Close_min,AIMC_stock_Close_volatility,AIMC_stock_Close_change,AIMC_stock_Volume_average,AIMC_stock_Volume_max,AIMC_stock_Volume_min,AIMC_stock_Volume_volatility,AIMC_stock_Volume_change
2018-01-14,51.575,51.75,51.35,0.3999999999999986,-0.10000000000000142,52.4125,53.35,51.95,1.3999999999999986,1.0,51.2125,51.65,50.55,1.1000000000000014,0.29999999999999716,51.95,53.35,51.35,2.0,2.0,131625,200767,102022,98745,7882
2018-01-21,53.21,53.55,53.0,0.5499999999999972,0.14999999999999858,53.480000000000004,53.7,53.25,0.45000000000000284,0.0,52.72,53.1,52.45,0.6499999999999986,0.10000000000000142,53.1,53.35,52.7,0.6499999999999986,0.05000000000000426,100325,157446,59024,98422,-37889
2018-01-28,52.45,53.15,51.35,1.7999999999999972,-1.7999999999999972,52.744,53.42,51.55,1.8700000000000045,-1.8700000000000045,51.648,52.7,49.85,2.8500000000000014,-2.8500000000000014,51.98,53.1,49.85,3.25,-3.25,105348,160026,67939,92087,92087
2018-02-04,47.559999999999995,49.55,46.05,3.5,-2.75,48.153999999999996,49.62,47.0,2.6199999999999974,-2.6199999999999974,46.11,47.35,44.85,2.5,-1.4499999999999957,46.95,47.9,46.0,1.8999999999999986,-1.0499999999999972,180123,256822,128455,128367,12969
2018-02-11,45.64,46.2,44.6,1.6000000000000014,-1.6000000000000014,46.664,47.0,46.42,0.5799999999999983,0.3999999999999986,44.57,45.48,43.5,1.9799999999999969,-0.8799999999999955,45.87,46.45,44.75,1.7000000000000028,0.15000000000000568,255771,534766,165863,368903,44033
2018-02-18,44.975,46.0,44.6,1.3999999999999986,-1.2999999999999972,45.95,47.2,45.5,1.7000000000000028,-1.6500000000000057,43.7125,45.85,41.05,4.800000000000004,-1.75,44.825,46.1,44.05,2.0500000000000043,-1.3000000000000043,219990,277416,167194,110222,27112
2018-02-25,44.22,45.4,42.95,2.4499999999999957,-1.9499999999999957,44.7,45.55,43.85,1.6999999999999957,-1.6999999999999957,43.49,44.65,42.4,2.25,-2.25,44.050000000000004,45.45,43.35,2.1000000000000014,-1.75,174906,266982,137791,129191,-26079
2018-03-04,45.01,46.8,43.45,3.3499999999999943,3.3499999999999943,46.332,47.95,43.95,4.0,3.4499999999999957,44.644,46.75,42.85,3.8999999999999986,3.6000000000000014,45.38,47.25,43.75,3.5,3.5,358370,757224,62028,695196,286785
2018-03-11,47.449999999999996,48.25,46.9,1.3500000000000014,-0.3999999999999986,47.839999999999996,48.25,47.3,0.9500000000000028,-0.7000000000000028,46.924,47.3,46.65,0.6499999999999986,-0.07000000000000028,47.24,48.05,46.9,1.1499999999999986,-0.05000000000000426,294932,509693,161571,348122,-90085
2018-03-18,46.85,47.1,46.65,0.45000000000000284,-0.04999999999999716,47.44,47.85,46.8,1.0500000000000043,0.5,46.44,47.1,45.8,1.3000000000000043,-0.20000000000000284,46.72,47.45,45.9,1.5500000000000043,-0.6000000000000014,178638,253411,131707,121704,13860
2018-03-25,46.4125,47.25,45.8,1.4500000000000028,-0.7000000000000028,46.9375,47.4,46.5,0.8999999999999986,-0.6000000000000014,45.582499999999996,45.9,45.2,0.6999999999999957,-0.1700000000000017,46.1125,47.1,45.65,1.4500000000000028,-1.1499999999999986,155394,217841,115277,102564,75123
2018-04-01,45.46,46.15,44.55,1.6000000000000014,0.29999999999999716,46.034,46.4,45.52,0.8799999999999955,0.10000000000000142,44.58,45.65,44.1,1.5499999999999972,0.44999999999999574,45.36,46.35,44.6,1.75,0.25,149030,165612,102650,62962,-61992
2018-04-08,45.21,45.35,44.9,0.45000000000000284,0.20000000000000284,45.508,45.67,45.25,0.4200000000000017,-0.0799999999999983,44.74,44.9,44.6,0.29999999999999716,0.10000000000000142,45.02,45.25,44.6,0.6499999999999986,0.3999999999999986,105291,173516,76456,97060,95120
2018-04-15,45.64,45.95,45.15,0.8000000000000043,-0.30000000000000426,46.15,46.3,45.85,0.44999999999999574,0.04999999999999716,45.096000000000004,45.7,44.75,0.9500000000000028,-0.29999999999999716,45.49,45.75,45.25,0.5,-0.29999999999999716,185534,377662,116633,261029,-62440
2018-04-22,44.89,46.05,44.05,2.0,0.7999999999999972,45.324,46.55,44.35,2.1999999999999957,0.75,43.22,44.45,41.55,2.9000000000000057,-2.9000000000000057,43.839999999999996,44.6,42.5,2.1000000000000014,-2.1000000000000014,146941,341802,74323,267479,265311
2018-04-29,41.49,42.7,40.7,2.0,-2.0,42.062,42.76,41.4,1.3599999999999994,-0.21000000000000085,40.842,41.55,40.45,1.0999999999999943,-1.0999999999999943,41.46,42.0,40.95,1.0499999999999972,0.3500000000000014,143918,233232,92687,140545,-48052
2018-05-06,42.410000000000004,43.15,41.7,1.4499999999999957,1.3999999999999986,43.098,44.74,42.05,2.690000000000005,2.690000000000005,42.126,42.75,41.58,1.1700000000000017,1.1700000000000017,42.629999999999995,43.05,41.75,1.2999999999999972,1.2999999999999972,85924,128206,56052,72154,-50154
2018-05-13,42.78,43.2,42.15,1.0500000000000043,0.0,43.246,43.55,42.7,0.8499999999999943,0.21999999999999886,42.23,42.55,41.7,0.8499999999999943,0.19999999999999574,42.81,43.4,42.4,1.0,1.0,74027,131256,48752,82504,-60806
2018-05-20,43.35,43.95,42.85,1.1000000000000014,-0.6000000000000014,43.85,44.5,43.2,1.2999999999999972,-1.0,42.68,43.45,42.25,1.2000000000000028,-1.2000000000000028,43.15,43.95,42.55,1.4000000000000057,-1.4000000000000057,104205,182119,65348,116771,-4448
