Date,SPDR Euro Stoxx 50_etf_Open_average,SPDR Euro Stoxx 50_etf_Open_max,SPDR Euro Stoxx 50_etf_Open_min,SPDR Euro Stoxx 50_etf_Open_volatility,SPDR Euro Stoxx 50_etf_Open_change,SPDR Euro Stoxx 50_etf_High_average,SPDR Euro Stoxx 50_etf_High_max,SPDR Euro Stoxx 50_etf_High_min,SPDR Euro Stoxx 50_etf_High_volatility,SPDR Euro Stoxx 50_etf_High_change,SPDR Euro Stoxx 50_etf_Low_average,SPDR Euro Stoxx 50_etf_Low_max,SPDR Euro Stoxx 50_etf_Low_min,SPDR Euro Stoxx 50_etf_Low_volatility,SPDR Euro Stoxx 50_etf_Low_change,SPDR Euro Stoxx 50_etf_Close_average,SPDR Euro Stoxx 50_etf_Close_max,SPDR Euro Stoxx 50_etf_Close_min,SPDR Euro Stoxx 50_etf_Close_volatility,SPDR Euro Stoxx 50_etf_Close_change
2019-01-27,35.24,35.24,35.24,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2019-02-03,34.62,34.62,34.62,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2019-02-10,35.54,35.54,35.54,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2019-02-17,36.04,36.04,36.04,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.99,35.99,35.99,0.0,0.0,36.06,36.06,36.06,0.0,0.0
2019-02-24,36.78,36.78,36.78,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.69,36.69,36.69,0.0,0.0
2019-03-03,35.79,35.79,35.79,0.0,0.0,36.01,36.01,36.01,0.0,0.0,35.77,35.77,35.77,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2019-03-10,37.06,37.06,37.06,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-03-17,36.5,36.5,36.5,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2019-03-24,36.57,36.57,36.57,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2019-03-31,37.5,37.5,37.5,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2019-04-07,37.96,37.96,37.96,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.94,37.94,37.94,0.0,0.0
2019-04-14,38.25,38.25,38.25,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.19,38.19,38.19,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2019-04-21,38.01,38.01,38.01,0.0,0.0,38.1,38.1,38.1,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.99,37.99,37.99,0.0,0.0
2019-04-28,38.24,38.24,38.24,0.0,0.0,38.46,38.46,38.46,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2019-05-05,37.2,37.2,37.2,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2019-05-12,37.52,37.52,37.52,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.48,37.48,37.48,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2019-05-19,37.2,37.2,37.2,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.11,37.11,37.11,0.0,0.0,37.28,37.28,37.28,0.0,0.0
2019-05-26,36.12,36.12,36.12,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.07,36.07,36.07,0.0,0.0,36.29,36.29,36.29,0.0,0.0
2019-06-02,37.84,37.84,37.84,0.0,0.0,38.11,38.11,38.11,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.92,37.92,37.92,0.0,0.0
2019-06-09,37.63,37.63,37.63,0.0,0.0,37.64,37.64,37.64,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2019-06-16,38.04,38.04,38.04,0.0,0.0,38.17,38.17,38.17,0.0,0.0,37.98,37.98,37.98,0.0,0.0,38.07,38.07,38.07,0.0,0.0
2019-06-23,38.2,38.2,38.2,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2019-06-30,38.47,38.47,38.47,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.51,38.51,38.51,0.0,0.0
2019-07-07,38.25,38.25,38.25,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.28,38.28,38.28,0.0,0.0
2019-07-14,37.96,37.96,37.96,0.0,0.0,38.01,38.01,38.01,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2019-07-21,38.1,38.1,38.1,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2019-07-28,36.77,36.77,36.77,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-08-04,36.44,36.44,36.44,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2019-08-11,35.59,35.59,35.59,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.88,35.88,35.88,0.0,0.0
2019-08-18,36.21,36.21,36.21,0.0,0.0,36.52,36.52,36.52,0.0,0.0,35.82,35.82,35.82,0.0,0.0,35.83,35.83,35.83,0.0,0.0
2019-08-25,36.89,36.89,36.89,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2019-09-01,37.45,37.45,37.45,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.36,37.36,37.36,0.0,0.0
2019-09-08,38.2,38.2,38.2,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.14,38.14,38.14,0.0,0.0
2019-09-15,38.12,38.12,38.12,0.0,0.0,38.21,38.21,38.21,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2019-09-22,37.6,37.6,37.6,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2019-09-29,36.68,36.68,36.68,0.0,0.0,36.94,36.94,36.94,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.94,36.94,36.94,0.0,0.0
2019-10-06,38.09,38.09,38.09,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.06,38.06,38.06,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2019-10-13,38.74,38.74,38.74,0.0,0.0,38.9,38.9,38.9,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.83,38.83,38.83,0.0,0.0
2019-10-20,38.94,38.94,38.94,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.91,38.91,38.91,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2019-10-27,39.37,39.37,39.37,0.0,0.0,39.46,39.46,39.46,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.42,39.42,39.42,0.0,0.0
2019-11-03,39.66,39.66,39.66,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2019-11-10,39.76,39.76,39.76,0.0,0.0,39.92,39.92,39.92,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.92,39.92,39.92,0.0,0.0
2019-11-17,39.75,39.75,39.75,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.64,39.64,39.64,0.0,0.0
2019-11-24,39.73,39.73,39.73,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.72,39.72,39.72,0.0,0.0
2019-12-01,39.83,39.83,39.83,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.7,39.7,39.7,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2019-12-08,40.52,40.52,40.52,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.5,40.5,40.5,0.0,0.0
2019-12-15,40.58,40.58,40.58,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.61,40.61,40.61,0.0,0.0
2019-12-22,41.0,41.0,41.0,0.0,0.0,41.03,41.03,41.03,0.0,0.0,40.9,40.9,40.9,0.0,0.0,40.93,40.93,40.93,0.0,0.0
2019-12-29,40.65,40.65,40.65,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.73,40.73,40.73,0.0,0.0
