Date,SLNG_Open_average,SLNG_Open_max,SLNG_Open_min,SLNG_Open_volatility,SLNG_Open_change,SLNG_High_average,SLNG_High_max,SLNG_High_min,SLNG_High_volatility,SLNG_High_change,SLNG_Low_average,SLNG_Low_max,SLNG_Low_min,SLNG_Low_volatility,SLNG_Low_change,SLNG_Close_average,SLNG_Close_max,SLNG_Close_min,SLNG_Close_volatility,SLNG_Close_change,SLNG_Volume_average,SLNG_Volume_max,SLNG_Volume_min,SLNG_Volume_volatility,SLNG_Volume_change
2018-01-14,13.68,14.4,12.8,1.5999999999999996,-1.5999999999999996,13.8272,14.4,13.2,1.200000000000001,-0.8640000000000008,12.9602,13.200999999999999,12.4,0.8009999999999984,-0.7999999999999989,13.2054,14.0,12.8,1.1999999999999993,-1.1999999999999993,729,1279,334,945,809
2018-01-21,12.424,12.8,12.12,0.6800000000000015,0.0,12.64,13.2,12.4,0.7999999999999989,-0.7999999999999989,11.92,12.4,11.6,0.8000000000000007,-0.40000000000000036,12.3336,12.8,12.0,0.8000000000000007,-0.7759999999999998,6487,26009,138,25871,24514
2018-01-28,11.36,11.6,10.8,0.7999999999999989,-0.7999999999999989,11.6016,12.0,11.2,0.8000000000000007,-0.8000000000000007,10.92,11.2,10.4,0.7999999999999989,-0.3999999999999986,11.4304,12.0,10.8,1.1999999999999993,-0.3600000000000012,2768,5203,573,4630,-2263
2018-02-04,10.808,11.199000000000002,10.4,0.7990000000000013,-0.3990000000000009,11.1998,12.0,10.8,1.1999999999999993,-0.3990000000000009,10.404,10.8,10.0,0.8000000000000007,-0.8000000000000007,10.620000000000001,10.8,10.0,0.8000000000000007,-0.8000000000000007,7746,28054,1008,27046,4934
2018-02-11,10.8,11.2,10.4,0.7999999999999989,0.40000000000000036,11.2,11.2,11.2,0.0,0.0,10.5,10.8,9.6,1.200000000000001,1.200000000000001,10.9,11.2,10.8,0.3999999999999986,0.3999999999999986,9490,33684,1086,32598,-32515
2018-02-18,10.8074,11.2,10.4,0.7999999999999989,-0.7999999999999989,11.044,11.2,10.808,0.39199999999999946,0.0,10.7248,10.824000000000002,10.4,0.42400000000000126,-0.40000000000000036,10.9512,11.2,10.8,0.3999999999999986,0.3999999999999986,471,1329,71,1258,357
2018-02-25,10.612,10.808,10.252,0.5559999999999992,-0.5559999999999992,10.807,11.199000000000002,10.4,0.7990000000000013,-0.007999999999999119,10.3718,10.808,9.6,1.2080000000000002,-0.5559999999999992,10.567,10.808,10.027999999999999,0.7800000000000011,-0.007999999999999119,552,1342,81,1261,472
2018-03-04,10.3446,10.786,10.0,0.7859999999999996,0.030999999999998806,10.6366,10.8,10.4,0.40000000000000036,-0.40000000000000036,10.2388,10.786,10.0,0.7859999999999996,0.0,10.3966,10.797,10.0,0.7970000000000006,0.0,817,1444,458,986,-150
2018-03-11,9.9168,10.0,9.592,0.4079999999999995,0.0,10.16,10.8,10.0,0.8000000000000007,-0.8000000000000007,9.4214,9.991,8.417,1.5739999999999998,-1.1829999999999998,9.6782,10.0,8.8,1.1999999999999993,-1.1999999999999993,2174,4426,571,3855,-729
2018-03-18,8.4392,9.2,8.0,1.1999999999999993,-1.0039999999999996,8.5602,9.2,8.4,0.7999999999999989,-0.7989999999999995,8.08,8.4,8.0,0.40000000000000036,-0.40000000000000036,8.274000000000001,8.4,8.0,0.40000000000000036,-0.40000000000000036,3155,4590,1536,3054,2406
