Date,EXLS_stock_Open_average,EXLS_stock_Open_max,EXLS_stock_Open_min,EXLS_stock_Open_volatility,EXLS_stock_Open_change,EXLS_stock_High_average,EXLS_stock_High_max,EXLS_stock_High_min,EXLS_stock_High_volatility,EXLS_stock_High_change,EXLS_stock_Low_average,EXLS_stock_Low_max,EXLS_stock_Low_min,EXLS_stock_Low_volatility,EXLS_stock_Low_change,EXLS_stock_Close_average,EXLS_stock_Close_max,EXLS_stock_Close_min,EXLS_stock_Close_volatility,EXLS_stock_Close_change,EXLS_stock_Volume_average,EXLS_stock_Volume_max,EXLS_stock_Volume_min,EXLS_stock_Volume_volatility,EXLS_stock_Volume_change
2018-01-14,62.935,63.6,62.29,1.3100000000000023,0.6600000000000037,63.870000000000005,64.34,63.46,0.8800000000000026,0.8800000000000026,62.6725,62.95,62.29,0.6600000000000037,0.6600000000000037,63.1325,63.51,62.57,0.9399999999999977,0.9399999999999977,121230,156968,99346,57622,57622
2018-01-21,63.086,63.4,62.41,0.990000000000002,-0.46000000000000085,63.39,63.95,62.88,1.0700000000000003,-1.0100000000000051,62.37,63.14,61.84,1.2999999999999972,-1.2999999999999972,62.647999999999996,63.46,61.93,1.5300000000000011,-1.5300000000000011,110633,141389,79984,61405,-48415
2018-01-28,61.308,61.92,60.43,1.490000000000002,-1.029999999999994,61.824,62.58,61.13,1.4499999999999957,-1.2100000000000009,60.628,61.4,59.58,1.8200000000000003,-1.2000000000000028,61.224,61.87,60.61,1.259999999999998,-1.259999999999998,175920,271611,99237,172374,133747
2018-02-04,58.818,60.23,57.57,2.6599999999999966,-2.6599999999999966,59.452,61.0,57.87,3.1300000000000026,-3.1300000000000026,57.598,59.48,55.03,4.449999999999996,-4.449999999999996,58.32,59.67,57.2,2.469999999999999,-2.25,162369,268829,79661,189168,-68326
2018-02-11,58.35,59.54,57.49,2.049999999999997,2.019999999999996,59.38,60.73,58.24,2.489999999999995,2.3500000000000014,57.732,59.54,56.68,2.8599999999999994,2.5899999999999963,58.976,60.23,57.74,2.489999999999995,2.489999999999995,97787,112189,83987,28202,-1127
2018-02-18,60.505,61.18,59.96,1.2199999999999989,1.2199999999999989,61.45,62.15,60.55,1.6000000000000014,1.6000000000000014,60.16,61.18,59.53,1.6499999999999986,1.6499999999999986,60.8375,61.86,60.02,1.8399999999999963,1.8399999999999963,102896,139848,77596,62252,55614
2018-02-25,57.884,61.76,54.93,6.829999999999998,-6.829999999999998,59.182,61.81,56.15,5.660000000000004,-4.800000000000004,56.88,60.5,54.0,6.5,-5.57,57.92,61.31,55.64,5.670000000000002,-4.480000000000004,232037,276870,184335,92535,-18668
2018-03-04,57.494,58.23,56.51,1.7199999999999989,1.7199999999999989,58.356,59.12,57.63,1.4899999999999949,1.4799999999999969,57.03,57.51,56.32,1.1899999999999977,1.1899999999999977,57.948,58.96,57.21,1.75,1.75,128651,168782,108442,60340,-60340
2018-03-11,59.338,59.72,58.96,0.759999999999998,0.39000000000000057,59.91,60.33,59.5,0.8299999999999983,-0.3299999999999983,58.754,58.96,58.0,0.9600000000000009,-0.03999999999999915,59.324,59.72,59.07,0.6499999999999986,-0.21000000000000085,211634,375626,105776,269850,261040
2018-03-18,58.168,59.05,57.04,2.009999999999998,-2.009999999999998,58.7,59.26,57.55,1.7100000000000009,-1.7100000000000009,56.97,57.9,55.4,2.5,-1.7000000000000028,57.476,58.36,55.45,2.9099999999999966,-2.769999999999996,114439,147824,77098,70726,15050
2018-03-25,55.91,56.84,55.17,1.6700000000000017,-0.6099999999999994,56.792500000000004,57.52,56.36,1.1600000000000037,-1.1600000000000037,54.83,55.45,54.12,1.3300000000000054,-0.5400000000000063,55.69,56.66,55.08,1.5799999999999983,-0.8899999999999935,155539,227126,127210,99916,-99916
2018-04-01,55.878,56.7,55.25,1.4500000000000028,0.5700000000000003,56.488,57.0,55.92,1.0799999999999983,0.509999999999998,55.052,56.12,54.01,2.1099999999999994,-0.5200000000000031,55.894,56.64,55.0,1.6400000000000006,0.21999999999999886,120842,143686,90139,53547,-24841
2018-04-08,55.846000000000004,56.96,55.34,1.6199999999999974,1.3800000000000026,56.634,57.72,55.98,1.740000000000002,1.740000000000002,55.378,56.26,54.68,1.5799999999999983,1.1899999999999977,55.896,56.72,55.1,1.6199999999999974,1.6000000000000014,144394,288189,96431,191758,2162
2018-04-15,58.59,59.7,57.0,2.700000000000003,2.3500000000000014,59.316,60.12,58.06,2.059999999999995,1.4600000000000009,57.864,58.77,56.48,2.2900000000000063,1.6300000000000026,58.812000000000005,59.74,57.78,1.9600000000000009,0.4299999999999997,149503,220154,94211,125943,54603
