Date,ELEMENTS SPECTRUM Large CAP US Momentum_Open_average,ELEMENTS SPECTRUM Large CAP US Momentum_Open_max,ELEMENTS SPECTRUM Large CAP US Momentum_Open_min,ELEMENTS SPECTRUM Large CAP US Momentum_Open_volatility,ELEMENTS SPECTRUM Large CAP US Momentum_Open_change,ELEMENTS SPECTRUM Large CAP US Momentum_High_average,ELEMENTS SPECTRUM Large CAP US Momentum_High_max,ELEMENTS SPECTRUM Large CAP US Momentum_High_min,ELEMENTS SPECTRUM Large CAP US Momentum_High_volatility,ELEMENTS SPECTRUM Large CAP US Momentum_High_change,ELEMENTS SPECTRUM Large CAP US Momentum_Low_average,ELEMENTS SPECTRUM Large CAP US Momentum_Low_max,ELEMENTS SPECTRUM Large CAP US Momentum_Low_min,ELEMENTS SPECTRUM Large CAP US Momentum_Low_volatility,ELEMENTS SPECTRUM Large CAP US Momentum_Low_change,ELEMENTS SPECTRUM Large CAP US Momentum_Close_average,ELEMENTS SPECTRUM Large CAP US Momentum_Close_max,ELEMENTS SPECTRUM Large CAP US Momentum_Close_min,ELEMENTS SPECTRUM Large CAP US Momentum_Close_volatility,ELEMENTS SPECTRUM Large CAP US Momentum_Close_change
2018-07-15,18.86,18.86,18.86,0.0,0.0,19.12,19.12,19.12,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2018-07-22,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2018-07-29,19.23,19.23,19.23,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.23,19.23,19.23,0.0,0.0
2018-08-05,19.45,19.45,19.45,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2018-08-12,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2018-08-19,19.45,19.45,19.45,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2018-08-26,19.04,19.04,19.04,0.0,0.0,19.04,19.04,19.04,0.0,0.0,19.04,19.04,19.04,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2018-09-02,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0
2018-09-09,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0
2018-09-16,17.93,17.93,17.93,0.0,0.0,18.27,18.27,18.27,0.0,0.0,17.93,17.93,17.93,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2018-09-23,18.23,18.23,18.23,0.0,0.0,18.23,18.23,18.23,0.0,0.0,18.23,18.23,18.23,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2018-09-30,17.84,17.84,17.84,0.0,0.0,17.84,17.84,17.84,0.0,0.0,17.84,17.84,17.84,0.0,0.0,17.84,17.84,17.84,0.0,0.0
2018-10-07,18.32,18.32,18.32,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.32,18.32,18.32,0.0,0.0
2018-10-14,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0
2018-10-21,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0
2018-10-28,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2018-11-04,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0
2018-11-11,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0
2018-11-18,18.78,18.78,18.78,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2018-11-25,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2018-12-02,18.86,18.86,18.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0
2018-12-09,18.61,18.61,18.61,0.0,0.0,19.11,19.11,19.11,0.0,0.0,18.49,18.49,18.49,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2018-12-16,18.92,18.92,18.92,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2018-12-23,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2018-12-30,18.89,18.89,18.89,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.89,18.89,18.89,0.0,0.0
2019-01-06,19.59,19.59,19.59,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2019-01-13,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-01-20,18.86,18.86,18.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0
2019-01-27,19.37,19.37,19.37,0.0,0.0,19.37,19.37,19.37,0.0,0.0,19.37,19.37,19.37,0.0,0.0,19.37,19.37,19.37,0.0,0.0
2019-02-03,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2019-02-10,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.87,19.87,19.87,0.0,0.0
2019-02-17,20.09,20.09,20.09,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2019-02-24,19.82,19.82,19.82,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.82,19.82,19.82,0.0,0.0
2019-03-03,19.96,19.96,19.96,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-03-10,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2019-03-17,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-03-24,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2019-03-31,20.56,20.56,20.56,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-04-07,20.67,20.67,20.67,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2019-04-14,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2019-04-21,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2019-04-28,20.37,20.37,20.37,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2019-05-05,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2019-05-12,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2019-05-19,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0
2019-05-26,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2019-06-02,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-06-09,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2019-06-16,21.26,21.26,21.26,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-06-23,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2019-06-30,21.39,21.39,21.39,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.39,21.39,21.39,0.0,0.0
2019-07-07,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-07-14,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-07-21,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2019-07-28,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2019-08-04,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2019-08-11,21.25,21.25,21.25,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2019-08-18,21.05,21.05,21.05,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2019-08-25,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2019-09-01,21.71,21.71,21.71,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-09-08,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2019-09-15,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2019-09-22,22.34,22.34,22.34,0.0,0.0,22.34,22.34,22.34,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2019-09-29,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2019-10-06,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2019-10-13,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2019-10-20,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2019-10-27,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-11-03,22.23,22.23,22.23,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.23,22.23,22.23,0.0,0.0
2019-11-10,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0
2019-11-17,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2019-11-24,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0
2019-12-01,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2019-12-08,23.07,23.07,23.07,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2019-12-15,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2019-12-22,23.16,23.16,23.16,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2019-12-29,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0
