Date,PB_stock_Open_average,PB_stock_Open_max,PB_stock_Open_min,PB_stock_Open_volatility,PB_stock_Open_change,PB_stock_High_average,PB_stock_High_max,PB_stock_High_min,PB_stock_High_volatility,PB_stock_High_change,PB_stock_Low_average,PB_stock_Low_max,PB_stock_Low_min,PB_stock_Low_volatility,PB_stock_Low_change,PB_stock_Close_average,PB_stock_Close_max,PB_stock_Close_min,PB_stock_Close_volatility,PB_stock_Close_change,PB_stock_Volume_average,PB_stock_Volume_max,PB_stock_Volume_min,PB_stock_Volume_volatility,PB_stock_Volume_change
2018-01-14,74.7075,75.24,74.4,0.8399999999999892,-0.6400000000000006,75.18,75.74,74.7,1.039999999999992,0.23999999999999488,73.85,74.46,73.33,1.1299999999999955,1.1299999999999955,74.61,75.65,74.07,1.5800000000000125,1.5800000000000125,452926,505262,405327,99935,-58148
2018-01-21,76.202,77.46,75.16,2.299999999999997,1.1299999999999955,76.726,77.55,75.78,1.769999999999996,1.2199999999999989,75.276,75.68,74.79,0.8900000000000006,0.8900000000000006,76.39,77.15,75.69,1.460000000000008,1.2800000000000011,517761,783592,393452,390140,30358
2018-01-28,76.134,76.69,75.63,1.0600000000000023,-0.09999999999999432,77.212,77.89,76.82,1.0700000000000074,0.4000000000000057,75.746,76.41,74.88,1.5300000000000011,-0.2599999999999909,76.316,76.97,75.8,1.1700000000000017,-0.1700000000000017,409108,458887,327046,131841,-8504
2018-02-04,73.02,75.0,70.69,4.310000000000002,-2.530000000000001,74.432,76.36,73.59,2.769999999999996,-2.769999999999996,71.276,72.63,69.95,2.6799999999999926,-1.8499999999999943,72.836,73.56,71.32,2.240000000000009,0.46000000000000796,384659,486384,234039,252345,-41510
2018-02-11,75.036,77.39,73.5,3.8900000000000006,2.6500000000000057,76.564,78.07,74.86,3.2099999999999937,2.989999999999995,74.702,76.43,72.98,3.450000000000003,3.1700000000000017,76.218,77.82,74.48,3.339999999999989,3.339999999999989,351010,562945,250535,312410,-214968
2018-02-18,76.755,77.61,75.39,2.219999999999999,-2.219999999999999,77.7025,78.24,76.74,1.5,-1.5,75.8375,76.54,75.31,1.230000000000004,-0.7199999999999989,76.4875,77.21,75.49,1.7199999999999989,0.18999999999999773,243880,279088,184659,94429,-7776
2018-02-25,75.996,77.14,74.47,2.6700000000000017,-2.530000000000001,76.994,78.26,76.22,2.0400000000000063,-0.9399999999999977,74.948,76.05,73.4,2.6499999999999915,-2.4799999999999898,75.816,77.15,74.94,2.210000000000008,-1.230000000000004,318725,575249,213463,361786,361786
2018-03-04,77.49,78.46,75.27,3.1899999999999977,3.180000000000007,78.576,79.05,77.61,1.4399999999999977,1.0300000000000011,76.6,77.65,74.66,2.990000000000009,2.990000000000009,78.04,78.61,77.25,1.3599999999999994,1.3599999999999994,442335,531967,263598,268369,88312
2018-03-11,77.796,78.91,76.37,2.539999999999992,-1.6400000000000006,78.258,79.2,76.92,2.280000000000001,-1.2600000000000051,76.72,78.33,75.78,2.549999999999997,-1.5999999999999943,77.368,78.7,76.42,2.280000000000001,-1.5100000000000051,497383,1174977,242470,932507,932507
2018-03-18,75.886,77.16,73.68,3.4799999999999898,-3.4799999999999898,76.17,77.19,73.83,3.3599999999999994,-3.3299999999999983,74.19800000000001,75.98,70.68,5.299999999999997,-4.6299999999999955,74.632,76.38,70.88,5.5,-5.38000000000001,268444,387628,191774,195854,195854
