Date,IHG_Open_average,IHG_Open_max,IHG_Open_min,IHG_Open_volatility,IHG_Open_change,IHG_High_average,IHG_High_max,IHG_High_min,IHG_High_volatility,IHG_High_change,IHG_Low_average,IHG_Low_max,IHG_Low_min,IHG_Low_volatility,IHG_Low_change,IHG_Close_average,IHG_Close_max,IHG_Close_min,IHG_Close_volatility,IHG_Close_change,IHG_Volume_average,IHG_Volume_max,IHG_Volume_min,IHG_Volume_volatility,IHG_Volume_change
2018-01-14,67.564,68.8,66.69,2.1099999999999994,1.7700000000000102,67.858,69.04,66.93,2.1099999999999994,2.1099999999999994,67.316,68.45,66.3,2.1500000000000057,2.1099999999999994,67.65,68.99,66.4,2.589999999999989,2.589999999999989,356825,580636,210722,369914,178689
2018-01-21,68.618,69.31,67.44,1.8700000000000045,-1.7900000000000063,68.764,69.47,67.82,1.6500000000000057,-1.5200000000000102,68.126,68.92,67.26,1.6599999999999966,-1.6599999999999966,68.436,69.14,67.68,1.4599999999999937,-1.4599999999999937,245808,353572,115719,237853,110016
2018-01-28,66.80799999999999,67.52,64.77,2.75,-2.5200000000000102,67.014,67.85,65.02,2.8299999999999983,-2.469999999999999,65.826,67.41,62.19,5.219999999999999,-4.810000000000002,66.036,67.57,62.5,5.069999999999993,-4.810000000000002,175126,313684,99950,213734,138583
2018-02-04,63.578,64.72,62.85,1.8699999999999974,0.05000000000000426,64.216,64.75,63.25,1.5,-0.45999999999999375,62.647999999999996,63.66,61.1,2.559999999999995,0.20999999999999375,63.392,64.17,62.39,1.7800000000000011,-0.46000000000000085,256773,331308,177712,153596,-99219
2018-02-11,65.3825,66.84,64.2,2.6400000000000006,2.0700000000000074,65.9425,66.99,64.59,2.3999999999999915,2.030000000000001,65.1125,66.33,63.91,2.4200000000000017,2.1099999999999994,65.6775,66.57,64.55,2.019999999999996,1.5799999999999983,155208,203080,99284,103796,-62181
2018-02-18,64.698,65.4,63.08,2.3200000000000074,2.3200000000000074,65.38799999999999,66.04,64.35,1.690000000000012,1.2199999999999989,64.496,65.06,63.08,1.980000000000004,1.9500000000000028,65.042,65.39,64.1,1.2900000000000063,1.2600000000000051,234684,305678,160989,144689,4650
2018-02-25,63.798,65.79,61.83,3.960000000000008,-3.509999999999998,64.148,65.89,62.43,3.460000000000001,-2.9099999999999966,63.128,65.2,61.5,3.700000000000003,-3.3100000000000023,63.606,65.4,62.42,2.980000000000004,-2.6200000000000045,290977,384640,151390,233250,-122936
2018-03-04,63.506,64.18,62.81,1.3700000000000045,1.0500000000000043,63.89,64.47,63.34,1.1299999999999955,0.8900000000000006,63.298,63.99,62.63,1.3599999999999994,1.1000000000000014,63.778,64.47,63.24,1.2299999999999969,0.8300000000000054,152544,187507,121687,65820,-27034
2018-03-11,63.918,64.36,63.6,0.759999999999998,-0.6499999999999986,64.088,64.49,63.74,0.7499999999999929,-0.5999999999999943,63.492,63.96,63.23,0.730000000000004,-0.6600000000000037,63.766,64.1,63.43,0.6699999999999946,-0.23999999999999488,121253,144465,102650,41815,2767
2018-03-18,62.812000000000005,63.67,61.75,1.9200000000000017,-1.9200000000000017,62.94,63.93,61.96,1.9699999999999989,-1.9699999999999989,62.1,63.46,60.78,2.6799999999999997,-2.520000000000003,62.38,63.56,60.85,2.710000000000001,-1.6000000000000014,102677,144735,77624,67111,21696
