Date,MLI_stock_Open_average,MLI_stock_Open_max,MLI_stock_Open_min,MLI_stock_Open_volatility,MLI_stock_Open_change,MLI_stock_High_average,MLI_stock_High_max,MLI_stock_High_min,MLI_stock_High_volatility,MLI_stock_High_change,MLI_stock_Low_average,MLI_stock_Low_max,MLI_stock_Low_min,MLI_stock_Low_volatility,MLI_stock_Low_change,MLI_stock_Close_average,MLI_stock_Close_max,MLI_stock_Close_min,MLI_stock_Close_volatility,MLI_stock_Close_change,MLI_stock_Volume_average,MLI_stock_Volume_max,MLI_stock_Volume_min,MLI_stock_Volume_volatility,MLI_stock_Volume_change
2018-01-14,36.785,37.12,36.45,0.6699999999999946,-0.6699999999999946,37.105000000000004,37.57,36.84,0.7299999999999969,-0.7299999999999969,36.4075,36.54,36.27,0.269999999999996,-0.14000000000000057,36.74,36.96,36.59,0.36999999999999744,0.07000000000000028,136196,199381,103404,95977,76082
2018-01-21,35.548,36.59,34.68,1.9100000000000037,-1.9100000000000037,35.572,36.59,34.68,1.9100000000000037,-1.9100000000000037,34.870000000000005,35.89,34.24,1.6499999999999986,-1.5799999999999983,35.044000000000004,36.17,34.52,1.6499999999999986,-1.6200000000000045,240654,317759,184651,133108,8484
2018-01-28,33.686,34.46,32.77,1.6899999999999977,-1.6899999999999977,33.848,34.63,32.88,1.75,-1.75,33.186,34.38,31.91,2.4700000000000024,-2.4700000000000024,33.3,34.39,32.05,2.3400000000000034,-2.3400000000000034,381856,689858,145655,544203,298760
2018-02-04,28.67,31.79,26.05,5.739999999999998,-5.739999999999998,29.006,32.05,26.62,5.429999999999996,-5.429999999999996,27.394,30.84,25.59,5.25,-5.25,27.662,30.85,25.73,5.120000000000001,-4.530000000000001,597005,791838,271078,520760,259950
2018-02-11,26.36,26.75,25.82,0.9299999999999997,0.05000000000000071,26.78,27.41,26.43,0.9800000000000004,0.8200000000000003,26.078,26.52,25.82,0.6999999999999993,0.5199999999999996,26.56,27.18,26.08,1.1000000000000014,0.7699999999999996,408077,581025,247532,333493,-1380
2018-02-18,26.990000000000002,27.07,26.85,0.21999999999999886,0.07000000000000028,27.345,27.44,27.3,0.14000000000000057,0.00999999999999801,26.8375,26.99,26.72,0.2699999999999996,0.2699999999999996,26.9675,27.19,26.83,0.360000000000003,0.360000000000003,201294,279549,146780,132769,-132769
2018-02-25,26.926000000000002,27.7,25.94,1.759999999999998,-1.3099999999999987,27.25,27.98,26.56,1.4200000000000017,-1.1799999999999997,26.45,27.26,25.5,1.7600000000000016,-1.629999999999999,26.826,27.72,26.15,1.5700000000000003,-1.2399999999999984,268739,371796,177777,194019,101940
2018-03-04,26.823999999999998,27.0,26.31,0.6900000000000013,0.6900000000000013,27.298000000000002,27.72,26.89,0.8299999999999983,0.8299999999999983,26.536,26.95,26.18,0.7699999999999996,0.7699999999999996,27.06,27.68,26.71,0.9699999999999989,0.9699999999999989,273410,385204,215011,170193,83641
2018-03-11,28.062,28.32,27.83,0.490000000000002,0.14999999999999858,28.336,28.56,28.06,0.5,0.129999999999999,27.834,27.97,27.75,0.21999999999999886,0.08999999999999986,28.088,28.25,27.91,0.33999999999999986,0.0799999999999983,479086,1012118,305224,706894,705480
2018-03-18,27.23,28.11,26.44,1.6699999999999982,-1.6699999999999982,27.408,28.11,26.53,1.5799999999999983,-1.5799999999999983,26.588,27.05,25.7,1.3500000000000014,-1.129999999999999,26.774,27.4,25.7,1.6999999999999993,-1.6999999999999993,206177,287211,117398,169813,-6820
2018-03-25,26.11,26.3,25.88,0.4200000000000017,-0.10000000000000142,26.285,26.48,26.03,0.4499999999999993,0.1700000000000017,25.715,25.91,25.55,0.35999999999999943,0.35999999999999943,26.045,26.31,25.84,0.46999999999999886,-0.14999999999999858,276280,373266,181765,191501,78250
2018-04-01,26.06,26.55,25.65,0.9000000000000021,0.35999999999999943,26.464,26.83,26.18,0.6499999999999986,0.5399999999999991,25.706,26.38,25.26,1.1199999999999974,0.5199999999999996,26.114,26.61,25.44,1.1699999999999982,0.6699999999999982,209665,238976,139814,99162,-34932
2018-04-08,26.51,26.83,26.2,0.629999999999999,0.5299999999999976,26.718,26.95,26.52,0.4299999999999997,0.4299999999999997,26.288,26.6,26.01,0.5899999999999999,0.5899999999999999,26.492,26.71,26.14,0.5700000000000003,0.5700000000000003,157523,228631,99840,128791,-100165
2018-04-15,27.1,27.3,26.85,0.4499999999999993,0.2699999999999996,27.34,27.67,26.94,0.7300000000000004,0.4599999999999973,26.823999999999998,27.13,26.36,0.7699999999999996,0.7699999999999996,27.116,27.3,26.63,0.6700000000000017,0.6700000000000017,382955,722756,259308,463448,452361
2018-04-22,27.364,27.46,27.32,0.14000000000000057,-0.030000000000001137,27.704,28.15,27.43,0.7199999999999989,0.05000000000000071,27.07,27.18,26.92,0.259999999999998,0.030000000000001137,27.41,27.56,27.31,0.25,0.23000000000000043,282030,410908,198065,212843,-17854
2018-04-29,27.442,27.69,27.09,0.6000000000000014,-0.120000000000001,27.898,28.07,27.76,0.3099999999999987,0.08999999999999986,27.144000000000002,27.57,26.35,1.2199999999999989,0.39000000000000057,27.538,27.94,27.14,0.8000000000000007,0.7600000000000016,222920,295466,176591,118875,-77847
2018-05-06,28.846,29.26,28.03,1.2300000000000004,1.1799999999999997,29.208,29.5,28.63,0.870000000000001,0.870000000000001,28.626,28.96,27.9,1.0600000000000023,0.9400000000000013,28.978,29.22,28.48,0.7399999999999984,0.5500000000000007,213697,351471,118503,232968,25771
2018-05-13,29.376,29.88,28.91,0.9699999999999989,0.8000000000000007,29.784,30.11,29.4,0.7100000000000009,0.7100000000000009,29.282,29.7,28.91,0.7899999999999991,0.6499999999999986,29.568,29.96,29.07,0.8900000000000006,0.870000000000001,302899,568659,200753,367906,325631
2018-05-20,29.992,30.44,29.68,0.7600000000000016,-0.5,30.18,30.74,29.9,0.8399999999999999,-0.4400000000000013,29.75,30.0,29.53,0.46999999999999886,-0.4399999999999977,29.928,30.32,29.73,0.5899999999999999,-0.5899999999999999,130058,159765,97754,62011,-49056
2018-05-27,30.235,30.74,29.5,1.2399999999999984,0.8500000000000014,30.7325,30.96,30.18,0.7800000000000011,0.7100000000000009,30.025,30.35,29.4,0.9500000000000028,0.9500000000000028,30.4575,30.84,30.09,0.75,0.6099999999999994,230318,284376,176410,107966,-33074
2018-06-03,31.354,31.84,30.75,1.0899999999999999,1.0899999999999999,31.636,31.94,31.11,0.8300000000000018,0.8300000000000018,31.138,31.56,30.75,0.8099999999999987,0.5700000000000003,31.465999999999998,31.86,31.04,0.8200000000000003,0.33999999999999986,253155,374605,154249,220356,-76022
2018-06-10,31.058,31.5,30.54,0.9600000000000009,-0.9600000000000009,31.08,31.53,30.54,0.990000000000002,-0.990000000000002,30.67,31.18,30.12,1.0599999999999987,-1.0599999999999987,30.832,31.41,30.41,1.0,-1.0,234920,404489,164779,239710,230979
2018-06-17,30.646,30.81,30.38,0.4299999999999997,0.10999999999999943,30.874,31.05,30.69,0.35999999999999943,-0.3099999999999987,30.258,30.7,30.05,0.6499999999999986,0.05000000000000071,30.596,30.96,30.19,0.7699999999999996,-0.7699999999999996,220579,326755,157012,169743,67618
2018-06-24,29.904,30.02,29.83,0.19000000000000128,-0.0799999999999983,30.1,30.42,29.86,0.5600000000000023,0.1700000000000017,29.574,29.84,29.27,0.5700000000000003,0.240000000000002,29.802,30.04,29.51,0.5299999999999976,-0.25,121234,178523,97048,81475,48618
2018-07-01,30.03,30.52,29.22,1.3000000000000007,1.3000000000000007,30.405,30.87,29.94,0.9299999999999997,0.9299999999999997,29.775,30.28,29.22,1.0600000000000023,1.0600000000000023,30.2925,30.62,29.92,0.6999999999999993,0.6999999999999993,178642,337172,75582,261590,58621
2018-07-08,30.258,30.75,29.52,1.2300000000000004,-1.1999999999999993,30.402,30.93,29.81,1.120000000000001,-1.120000000000001,29.855999999999998,30.49,29.39,1.0999999999999979,-0.9699999999999989,30.038,30.65,29.62,1.0299999999999976,-1.0299999999999976,143943,210815,94886,115929,49265
2018-07-15,29.374,29.59,29.24,0.3500000000000014,-0.10000000000000142,29.56,29.82,29.44,0.379999999999999,0.23000000000000043,29.162,29.24,29.08,0.16000000000000014,0.00999999999999801,29.416,29.51,29.3,0.21000000000000085,0.120000000000001,168450,241722,112185,129537,44770
2018-07-22,31.066,32.26,29.36,2.8999999999999986,2.7099999999999973,31.874,32.67,29.53,3.1400000000000006,2.6899999999999977,30.626,31.9,28.75,3.1499999999999986,2.8099999999999987,31.516,32.16,29.24,2.919999999999998,2.7900000000000027,383764,856466,184847,671619,113383
2018-07-29,32.626,33.3,31.99,1.3099999999999987,0.7800000000000047,33.056,33.89,32.2,1.6899999999999977,0.8099999999999952,32.316,32.89,31.9,0.990000000000002,0.34999999999999787,32.676,33.11,31.92,1.1899999999999977,0.6799999999999997,269088,425298,153122,272176,38420
2018-08-05,32.332,32.75,31.69,1.0599999999999987,-0.889999999999997,32.568,32.88,32.23,0.6500000000000057,-0.6500000000000057,32.058,32.48,31.52,0.9599999999999973,-0.9599999999999973,32.258,32.52,31.99,0.5300000000000047,-0.46000000000000085,134067,147803,108041,39762,-7187
2018-08-12,31.604000000000003,32.06,31.17,0.8900000000000006,-0.8300000000000018,31.934,32.2,31.68,0.5200000000000031,-0.37000000000000455,31.264,31.68,30.95,0.7300000000000004,-0.5899999999999999,31.536,31.91,31.01,0.8999999999999986,-0.03999999999999915,255624,545736,131330,414406,381041
2018-08-19,32.86,33.49,31.88,1.610000000000003,1.3099999999999987,33.296,33.57,32.68,0.8900000000000006,0.6899999999999977,32.728,33.13,31.88,1.2500000000000036,1.1400000000000041,33.089999999999996,33.48,32.51,0.9699999999999989,0.7100000000000009,139802,205036,92072,112964,-85247
2018-08-26,32.75,33.3,32.02,1.279999999999994,-1.279999999999994,32.912,33.69,32.19,1.5,-1.5,32.37,32.92,31.79,1.1300000000000026,-1.1300000000000026,32.514,32.99,31.97,1.0200000000000031,-1.0200000000000031,95868,135984,69627,66357,23934
2018-09-02,31.155,31.83,30.53,1.2999999999999972,-1.2999999999999972,31.225,31.83,30.62,1.2099999999999973,-1.2099999999999973,30.634999999999998,30.96,30.16,0.8000000000000007,-0.8000000000000007,30.785,31.1,30.32,0.7800000000000011,-0.7800000000000011,174768,255965,119018,136947,121278
2018-09-09,29.298000000000002,30.25,28.95,1.3000000000000007,-1.2199999999999989,29.524,30.43,29.17,1.259999999999998,-1.0700000000000003,28.944,29.29,28.63,0.6600000000000001,-0.3200000000000003,29.076,29.41,28.86,0.5500000000000007,-0.4400000000000013,162493,197400,133100,64300,-34241
2018-09-16,28.652,29.02,28.24,0.7800000000000011,-0.46999999999999886,28.866,29.17,28.54,0.6300000000000026,-0.26000000000000156,28.364,28.69,27.92,0.7699999999999996,-0.360000000000003,28.484,28.73,28.0,0.7300000000000004,-0.1999999999999993,251877,528374,151473,376901,367772
