Date,First Trust NASDAQ CEA Cybersecurity_etf_Open_average,First Trust NASDAQ CEA Cybersecurity_etf_Open_max,First Trust NASDAQ CEA Cybersecurity_etf_Open_min,First Trust NASDAQ CEA Cybersecurity_etf_Open_volatility,First Trust NASDAQ CEA Cybersecurity_etf_Open_change,First Trust NASDAQ CEA Cybersecurity_etf_High_average,First Trust NASDAQ CEA Cybersecurity_etf_High_max,First Trust NASDAQ CEA Cybersecurity_etf_High_min,First Trust NASDAQ CEA Cybersecurity_etf_High_volatility,First Trust NASDAQ CEA Cybersecurity_etf_High_change,First Trust NASDAQ CEA Cybersecurity_etf_Low_average,First Trust NASDAQ CEA Cybersecurity_etf_Low_max,First Trust NASDAQ CEA Cybersecurity_etf_Low_min,First Trust NASDAQ CEA Cybersecurity_etf_Low_volatility,First Trust NASDAQ CEA Cybersecurity_etf_Low_change,First Trust NASDAQ CEA Cybersecurity_etf_Close_average,First Trust NASDAQ CEA Cybersecurity_etf_Close_max,First Trust NASDAQ CEA Cybersecurity_etf_Close_min,First Trust NASDAQ CEA Cybersecurity_etf_Close_volatility,First Trust NASDAQ CEA Cybersecurity_etf_Close_change
2018-08-26,28.48,28.48,28.48,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2018-09-02,28.31,28.31,28.31,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2018-09-09,28.73,28.73,28.73,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2018-09-16,28.21,28.21,28.21,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.09,28.09,28.09,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2018-09-23,28.33,28.33,28.33,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.52,28.52,28.52,0.0,0.0
2018-09-30,27.38,27.38,27.38,0.0,0.0,27.45,27.45,27.45,0.0,0.0,26.83,26.83,26.83,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2018-10-07,25.34,25.34,25.34,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2018-10-14,25.86,25.86,25.86,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2018-10-21,24.21,24.21,24.21,0.0,0.0,24.64,24.64,24.64,0.0,0.0,23.86,23.86,23.86,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2018-10-28,25.73,25.73,25.73,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-11-04,26.23,26.23,26.23,0.0,0.0,26.23,26.23,26.23,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2018-11-11,25.31,25.31,25.31,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2018-11-18,24.01,24.01,24.01,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2018-11-25,25.44,25.44,25.44,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2018-12-02,25.29,25.29,25.29,0.0,0.0,25.49,25.49,25.49,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2018-12-09,24.84,24.84,24.84,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2018-12-16,23.03,23.03,23.03,0.0,0.0,23.25,23.25,23.25,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2018-12-23,23.37,23.37,23.37,0.0,0.0,23.57,23.57,23.57,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2018-12-30,22.81,22.81,22.81,0.0,0.0,23.47,23.47,23.47,0.0,0.0,22.81,22.81,22.81,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-01-06,24.41,24.41,24.41,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2019-01-13,24.81,24.81,24.81,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2019-01-20,25.11,25.11,25.11,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2019-01-27,26.07,26.07,26.07,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.43,26.43,26.43,0.0,0.0
2019-02-03,26.44,26.44,26.44,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-02-10,27.68,27.68,27.68,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.69,27.69,27.69,0.0,0.0
2019-02-17,27.67,27.67,27.67,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-02-24,28.39,28.39,28.39,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.03,28.03,28.03,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2019-03-03,26.97,26.97,26.97,0.0,0.0,27.21,27.21,27.21,0.0,0.0,26.8,26.8,26.8,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2019-03-10,28.02,28.02,28.02,0.0,0.0,28.1,28.1,28.1,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2019-03-17,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-03-24,27.95,27.95,27.95,0.0,0.0,28.11,28.11,28.11,0.0,0.0,27.81,27.81,27.81,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-03-31,27.98,27.98,27.98,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-04-07,28.91,28.91,28.91,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2019-04-14,28.35,28.35,28.35,0.0,0.0,28.37,28.37,28.37,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.31,28.31,28.31,0.0,0.0
2019-04-21,29.26,29.26,29.26,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2019-04-28,29.29,29.29,29.29,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-05-05,28.29,28.29,28.29,0.0,0.0,28.72,28.72,28.72,0.0,0.0,27.98,27.98,27.98,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2019-05-12,28.76,28.76,28.76,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2019-05-19,27.98,27.98,27.98,0.0,0.0,28.11,28.11,28.11,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2019-05-26,27.28,27.28,27.28,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.11,27.11,27.11,0.0,0.0
2019-06-02,27.72,27.72,27.72,0.0,0.0,28.01,28.01,28.01,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2019-06-09,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0,27.93,27.93,27.93,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2019-06-16,28.83,28.83,28.83,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-06-23,28.46,28.46,28.46,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-06-30,29.2,29.2,29.2,0.0,0.0,29.4,29.4,29.4,0.0,0.0,28.99,28.99,28.99,0.0,0.0,29.4,29.4,29.4,0.0,0.0
2019-07-07,30.06,30.06,30.06,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.81,29.81,29.81,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-07-14,30.25,30.25,30.25,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2019-07-21,30.49,30.49,30.49,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-07-28,29.54,29.54,29.54,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.16,29.16,29.16,0.0,0.0
2019-08-04,29.33,29.33,29.33,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2019-08-11,28.48,28.48,28.48,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2019-08-18,28.8,28.8,28.8,0.0,0.0,29.16,29.16,29.16,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2019-08-25,28.42,28.42,28.42,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.31,28.31,28.31,0.0,0.0
2019-09-01,28.88,28.88,28.88,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.82,28.82,28.82,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2019-09-08,28.25,28.25,28.25,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.11,28.11,28.11,0.0,0.0
2019-09-15,28.41,28.41,28.41,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2019-09-22,27.94,27.94,27.94,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-09-29,27.84,27.84,27.84,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.71,27.71,27.71,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-10-06,27.85,27.85,27.85,0.0,0.0,28.23,28.23,28.23,0.0,0.0,27.85,27.85,27.85,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2019-10-13,27.68,27.68,27.68,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-10-20,28.03,28.03,28.03,0.0,0.0,28.26,28.26,28.26,0.0,0.0,27.97,27.97,27.97,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2019-10-27,28.77,28.77,28.77,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2019-11-03,29.26,29.26,29.26,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2019-11-10,29.81,29.81,29.81,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2019-11-17,30.42,30.42,30.42,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-11-24,30.5,30.5,30.5,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-12-01,29.8,29.8,29.8,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-12-08,29.68,29.68,29.68,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2019-12-15,30.11,30.11,30.11,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.84,29.84,29.84,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-12-22,30.44,30.44,30.44,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-12-29,30.19,30.19,30.19,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.53,30.53,30.53,0.0,0.0
