Date,DOV_stock_Open_average,DOV_stock_Open_max,DOV_stock_Open_min,DOV_stock_Open_volatility,DOV_stock_Open_change,DOV_stock_High_average,DOV_stock_High_max,DOV_stock_High_min,DOV_stock_High_volatility,DOV_stock_High_change,DOV_stock_Low_average,DOV_stock_Low_max,DOV_stock_Low_min,DOV_stock_Low_volatility,DOV_stock_Low_change,DOV_stock_Close_average,DOV_stock_Close_max,DOV_stock_Close_min,DOV_stock_Close_volatility,DOV_stock_Close_change,DOV_stock_Volume_average,DOV_stock_Volume_max,DOV_stock_Volume_min,DOV_stock_Volume_volatility,DOV_stock_Volume_change
2018-03-25,98.425,100.24,96.86,3.3799999999999955,-1.4699999999999989,99.3925,100.24,98.32,1.9200000000000017,-1.1499999999999915,96.6075,97.43,95.76,1.6700000000000017,-0.6200000000000045,98.0875,99.81,96.21,3.6000000000000085,-1.5900000000000034,1792635,2055951,1577828,478123,-323348
2018-04-01,96.69,97.93,94.87,3.0600000000000023,-1.220000000000013,97.562,98.63,96.67,1.9599999999999937,-1.269999999999996,94.642,96.85,92.28,4.569999999999993,-2.1700000000000017,96.074,97.69,93.19,4.5,-2.680000000000007,1465752,1850636,1114170,736466,662756
2018-04-08,94.156,94.93,93.63,1.3000000000000114,1.3000000000000114,94.838,95.47,94.5,0.9699999999999989,0.25,93.372,94.0,92.91,1.0900000000000034,0.6500000000000057,93.728,94.54,93.0,1.5400000000000063,0.8599999999999994,1261289,1427830,882861,544969,-153606
2018-04-15,95.25399999999999,96.02,94.74,1.2800000000000011,1.2800000000000011,96.114,97.42,94.89,2.530000000000001,1.5699999999999932,94.652,95.49,93.94,1.5499999999999972,0.960000000000008,95.262,96.02,94.0,2.019999999999996,1.7199999999999989,1349315,1609289,1052909,556380,264662
2018-04-22,93.48,95.96,88.1,7.859999999999999,-7.859999999999999,96.012,97.04,94.99,2.0500000000000114,1.0700000000000074,91.73,94.66,86.79,7.86999999999999,-7.86999999999999,94.404,95.34,92.49,2.8500000000000085,0.21999999999999886,2705521,3625636,1399299,2226337,2226337
2018-04-29,73.854,76.66,71.94,4.719999999999999,-4.719999999999999,74.706,77.18,72.62,4.560000000000002,-2.7900000000000063,72.506,74.52,71.0,3.519999999999996,-2.839999999999989,73.51,74.83,72.26,2.569999999999993,-0.9699999999999989,2058366,3212522,1526474,1686048,-1686048
2018-05-06,75.624,76.82,74.12,2.6999999999999886,2.219999999999999,76.592,77.37,75.24,2.1300000000000097,1.990000000000009,75.258,76.32,73.96,2.3599999999999994,2.0400000000000063,76.216,77.13,74.71,2.4200000000000017,2.4200000000000017,2366248,4450701,1231822,3218879,498473
2018-05-13,77.464,77.68,77.27,0.4100000000000108,0.4100000000000108,78.434,79.56,77.37,2.1899999999999977,0.7400000000000091,77.108,77.62,76.6,1.0200000000000102,0.3500000000000085,77.818,79.02,76.95,2.069999999999993,1.259999999999991,1664692,2396442,1165906,1230536,-621176
2018-05-20,79.592,80.57,78.68,1.8899999999999864,0.21000000000000796,80.41799999999999,80.75,79.99,0.7600000000000051,-0.5600000000000023,79.076,79.57,78.59,0.9799999999999898,-0.5699999999999932,79.724,80.39,79.11,1.2800000000000011,-1.25,1471185,1985293,853356,1131937,224676
2018-05-27,78.35249999999999,78.72,78.0,0.7199999999999989,-0.4099999999999966,78.7775,78.99,78.43,0.5599999999999881,-0.539999999999992,77.3425,77.78,76.67,1.1099999999999994,0.1600000000000108,77.95,78.76,77.21,1.5500000000000114,0.0899999999999892,1535812,1871689,1206012,665677,-665677
2018-06-03,78.66199999999999,79.0,78.32,0.6800000000000068,0.5600000000000023,79.05199999999999,79.74,78.77,0.9699999999999989,0.35999999999999943,78.172,78.54,77.62,0.9200000000000017,0.8499999999999943,78.654,78.93,78.3,0.6300000000000097,0.6200000000000045,1329793,1580922,923781,657141,-657141
2018-06-10,78.074,78.92,76.02,2.9000000000000057,-2.8599999999999994,78.498,79.48,76.88,2.6000000000000085,-2.6000000000000085,77.134,78.79,75.08,3.710000000000008,-3.710000000000008,77.66,79.0,76.06,2.9399999999999977,-2.180000000000007,1739449,2986097,718240,2267857,2024389
2018-06-17,74.618,75.99,73.38,2.6099999999999994,-2.549999999999997,74.932,76.82,73.44,3.3799999999999955,-2.8499999999999943,73.534,75.62,71.92,3.700000000000003,-2.730000000000004,73.978,76.49,72.47,4.019999999999996,-3.549999999999997,1774485,2059771,1522364,537407,49181
2018-06-24,72.948,73.34,72.55,0.7900000000000063,0.7000000000000028,73.66,74.15,73.23,0.9200000000000017,0.6999999999999886,72.364,73.09,71.71,1.3800000000000097,1.0600000000000023,72.852,73.2,72.45,0.75,0.12000000000000455,1428985,1537640,1348440,189200,-189200
2018-07-01,73.015,73.58,72.33,1.25,0.519999999999996,73.3725,73.68,72.99,0.6900000000000119,0.23000000000000398,72.27,72.7,71.84,0.8599999999999994,0.5099999999999909,73.01,73.23,72.9,0.3299999999999983,-0.01999999999999602,1042632,1214615,913105,301510,-183502
2018-07-08,73.776,74.62,73.21,1.4100000000000108,0.5200000000000102,74.64,75.25,74.02,1.230000000000004,0.46000000000000796,73.52,74.1,73.11,0.9899999999999949,0.6200000000000045,74.254,74.91,73.34,1.5699999999999932,0.4399999999999977,948984,1139452,799435,340017,10319
2018-07-15,75.80199999999999,77.74,74.0,3.739999999999995,2.8299999999999983,76.946,81.48,74.67,6.810000000000002,6.299999999999997,74.876,77.59,73.61,3.980000000000004,3.680000000000007,76.236,80.24,74.1,6.140000000000001,6.140000000000001,2647977,4172298,1085943,3086355,2712946
2018-07-22,80.042,81.35,79.02,2.3299999999999983,1.7399999999999949,80.972,82.39,79.78,2.6099999999999994,1.7099999999999937,79.348,81.12,77.81,3.3100000000000023,2.4200000000000017,80.174,81.25,78.7,2.549999999999997,2.1599999999999966,2265191,3211771,1760343,1451428,-1451428
2018-07-29,81.626,82.68,80.6,2.0800000000000125,1.0200000000000102,82.548,83.17,82.09,1.0799999999999983,0.28000000000000114,81.042,81.49,80.3,1.1899999999999977,0.6099999999999994,81.886,82.98,81.01,1.9699999999999989,1.2299999999999898,1558084,2858881,862858,1996023,-862708
2018-08-05,82.70400000000001,83.03,82.17,0.8599999999999994,-0.25,83.178,83.77,82.32,1.4500000000000028,-0.5700000000000074,82.144,82.67,81.19,1.480000000000004,-0.9200000000000017,82.56,83.09,81.55,1.5400000000000063,-1.1099999999999994,1049830,1259609,837771,421838,-90299
2018-08-12,81.918,82.98,80.65,2.3299999999999983,1.25,83.008,84.26,82.28,1.980000000000004,1.980000000000004,81.662,82.59,80.65,1.9399999999999977,1.6800000000000068,82.504,83.95,81.5,2.450000000000003,2.450000000000003,1250429,1537265,932576,604689,192708
2018-08-19,84.188,84.42,83.8,0.6200000000000045,-0.0799999999999983,84.706,85.31,84.29,1.019999999999996,-0.8299999999999983,83.868,84.21,83.42,0.789999999999992,-0.25,84.248,84.67,83.92,0.75,-0.12999999999999545,1444147,1922378,635999,1286379,-1166159
2018-08-26,85.344,85.67,84.6,1.0700000000000074,1.0700000000000074,86.208,87.17,85.52,1.6500000000000057,0.710000000000008,84.968,85.17,84.49,0.6800000000000068,0.6600000000000108,85.688,86.77,85.09,1.6799999999999926,0.7800000000000011,1382304,1894270,965559,928711,428501
2018-09-02,85.8625,86.9,84.99,1.9100000000000108,-0.6099999999999994,86.6775,87.33,85.97,1.3599999999999994,-0.3400000000000034,85.36250000000001,86.01,84.26,1.75,-1.0499999999999972,86.015,86.9,84.74,2.160000000000011,-1.3400000000000034,1569020,1763511,1132242,631269,102682
2018-09-09,87.08,88.21,85.5,2.7099999999999937,2.469999999999999,88.088,88.71,86.28,2.4299999999999926,2.3900000000000006,86.726,87.59,85.42,2.1700000000000017,2.1700000000000017,87.404,88.48,85.53,2.950000000000003,2.950000000000003,1781866,2259011,1290626,968385,23660
2018-09-16,89.00999999999999,89.6,88.69,0.9099999999999966,0.9099999999999966,89.66,90.26,88.83,1.4300000000000068,1.4300000000000068,88.572,89.17,88.19,0.980000000000004,0.9399999999999977,88.878,89.36,88.41,0.9500000000000028,0.769999999999996,1683907,2867087,920588,1946499,1946499
2018-09-23,89.05199999999999,89.21,88.73,0.47999999999998977,-0.1799999999999926,89.562,89.98,89.24,0.7400000000000091,0.4200000000000017,88.546,88.9,88.19,0.710000000000008,0.1599999999999966,88.73400000000001,88.98,88.51,0.46999999999999886,0.01999999999999602,1678880,2057932,1273228,784704,244309
2018-09-30,88.428,89.39,88.07,1.3200000000000074,-1.1899999999999977,88.8,89.61,88.33,1.2800000000000011,-0.9399999999999977,87.532,87.96,86.79,1.1699999999999875,-0.7799999999999869,87.998,88.16,87.43,0.7299999999999898,-0.7199999999999989,1324594,1813835,1083632,730203,-522756
2018-10-07,85.002,87.14,82.5,4.640000000000001,-4.099999999999994,85.274,87.47,82.89,4.579999999999998,-4.579999999999998,83.366,86.44,80.97,5.469999999999999,-5.469999999999999,83.864,87.38,81.34,6.039999999999992,-5.199999999999989,1806309,2474325,869014,1605311,1129546
2018-10-14,82.476,83.65,81.0,2.6500000000000057,1.480000000000004,83.598,84.98,82.83,2.1500000000000057,0.8799999999999955,81.55,82.02,80.9,1.1199999999999903,-0.5600000000000023,82.67999999999999,83.49,82.03,1.4599999999999937,0.37999999999999545,2065914,3268317,1209217,2059100,945087
2018-10-21,81.886,82.78,80.91,1.8700000000000045,-1.7800000000000011,82.94,83.25,82.31,0.9399999999999977,-0.37999999999999545,80.928,81.54,80.55,0.9900000000000091,-0.9900000000000091,82.002,82.76,80.86,1.9000000000000057,-0.7000000000000028,1604285,2155782,1190899,964883,554220
2018-10-28,83.272,84.11,81.78,2.3299999999999983,0.75,84.024,84.98,83.25,1.730000000000004,1.3599999999999994,82.28999999999999,83.86,80.59,3.269999999999996,3.269999999999996,83.088,84.57,81.6,2.969999999999999,2.969999999999999,1899336,2425353,1560751,864602,-328845
2018-11-04,85.84,86.78,84.72,2.0600000000000023,1.8000000000000114,86.626,87.52,85.57,1.9500000000000028,1.5100000000000051,85.182,86.5,84.08,2.4200000000000017,1.3700000000000045,86.124,86.85,84.76,2.089999999999989,1.6599999999999966,1111456,1370943,818799,552144,266099
2018-11-11,85.682,86.43,84.27,2.160000000000011,-0.27000000000001023,86.71,87.8,86.27,1.5300000000000011,1.3599999999999994,84.786,85.93,83.6,2.3300000000000125,0.7900000000000063,85.834,87.62,84.75,2.8700000000000045,2.3299999999999983,1415594,1695871,1305108,390763,149772
2018-11-18,85.68,87.55,84.25,3.299999999999997,-3.299999999999997,86.205,88.04,84.97,3.0700000000000074,-3.0700000000000074,84.815,86.31,83.33,2.980000000000004,-2.980000000000004,85.2275,86.54,84.56,1.980000000000004,-1.980000000000004,1024331,1420134,322475,1097659,-774218
2018-11-25,84.128,84.98,83.67,1.3100000000000023,-0.7800000000000011,84.714,85.63,83.83,1.7999999999999972,-0.6400000000000006,83.416,83.95,82.85,1.1000000000000085,0.13000000000000966,84.132,84.89,83.37,1.519999999999996,0.9300000000000068,1595188,1796058,1112922,683136,107503
2018-12-02,84.245,86.1,82.32,3.780000000000001,-3.780000000000001,84.5775,87.03,82.5,4.530000000000001,-4.310000000000002,81.775,85.44,79.1,6.340000000000003,-6.299999999999997,82.7475,86.16,79.5,6.659999999999997,-6.659999999999997,2188761,2740009,1534735,1205274,-1205274
2018-12-09,78.868,79.62,77.41,2.210000000000008,-1.9699999999999989,79.282,80.08,78.17,1.9099999999999966,-1.2399999999999949,77.302,78.28,76.06,2.219999999999999,-0.769999999999996,77.872,78.37,76.32,2.0500000000000114,-1.8800000000000097,1340035,1669609,974254,695355,-244709
2018-12-16,73.14,75.96,70.08,5.8799999999999955,-5.8799999999999955,73.976,76.21,71.54,4.6699999999999875,-4.3799999999999955,71.326,73.93,68.89,5.040000000000006,-5.040000000000006,71.806,74.33,68.99,5.340000000000003,-5.340000000000003,1846306,2880084,1274217,1605867,1605867
2018-12-23,68.435,70.29,67.27,3.0200000000000102,1.690000000000012,69.6275,70.78,68.64,2.1400000000000006,1.8100000000000023,67.1975,69.43,65.83,3.6000000000000085,3.0200000000000102,68.7625,70.11,66.53,3.5799999999999983,3.269999999999996,1315529,1693108,668679,1024429,575198
2018-12-30,70.43,71.01,69.78,1.230000000000004,0.8100000000000023,71.71,73.0,71.05,1.9500000000000028,1.7800000000000011,69.6975,70.61,69.09,1.519999999999996,0.6599999999999966,71.2375,72.96,69.79,3.1699999999999875,2.009999999999991,1413167,1678415,1171231,507184,-362312
2019-01-06,75.53399999999999,77.19,73.24,3.950000000000003,3.950000000000003,76.54599999999999,78.08,74.59,3.489999999999995,3.489999999999995,75.056,76.94,72.33,4.609999999999999,4.609999999999999,76.236,77.86,73.93,3.9299999999999926,3.9299999999999926,1172156,1446042,868129,577913,-155089
2019-01-13,78.206,79.72,77.38,2.3400000000000034,2.3400000000000034,79.21000000000001,81.0,78.42,2.5799999999999983,2.5799999999999983,77.836,79.3,77.16,2.1400000000000006,2.1400000000000006,78.728,80.69,77.73,2.9599999999999937,2.6299999999999955,877135,1091703,579826,511877,-80536
2019-01-20,79.635,80.15,78.87,1.2800000000000011,0.27000000000001023,79.9625,80.31,79.42,0.8900000000000006,0.3400000000000034,78.67,79.43,78.3,1.1300000000000097,0.7900000000000063,79.1925,79.48,78.82,0.6600000000000108,0.18999999999999773,947764,1140050,809088,330962,121321
2019-01-27,85.626,88.84,78.56,10.280000000000001,9.590000000000003,86.884,90.1,79.24,10.86,9.560000000000002,84.34,87.58,77.95,9.629999999999995,9.450000000000003,85.932,88.82,79.24,9.579999999999998,8.370000000000005,1997754,2643909,1087204,1556705,-428108
2019-02-03,87.31400000000001,88.06,86.68,1.3799999999999955,-0.47999999999998977,87.784,88.28,86.98,1.2999999999999972,-0.6599999999999966,86.862,87.72,86.13,1.5900000000000034,-0.7900000000000063,87.43,88.19,86.82,1.3700000000000045,-0.4700000000000131,1240594,1570308,840396,729912,-606791
2019-02-10,89.146,90.79,86.94,3.8500000000000085,3.8500000000000085,90.118,91.26,87.46,3.8000000000000114,3.8000000000000114,88.878,90.55,86.57,3.980000000000004,3.980000000000004,89.754,91.2,87.39,3.8100000000000023,3.8100000000000023,1477564,1840030,1082973,757057,-757057
2019-02-17,91.50999999999999,91.97,90.77,1.2000000000000028,1.2000000000000028,92.07,92.45,91.78,0.6700000000000017,0.5,91.02000000000001,91.44,90.56,0.8799999999999955,0.8799999999999955,91.85,92.33,91.42,0.9099999999999966,0.9099999999999966,930798,1035465,814800,220665,-207507
2019-02-24,91.44200000000001,92.91,90.5,2.4099999999999966,-1.6599999999999966,91.734,93.2,90.81,2.3900000000000006,-1.8100000000000023,90.74799999999999,92.35,89.88,2.469999999999999,-1.9699999999999989,91.182,92.46,90.53,1.9299999999999926,-1.4799999999999898,845787,1000474,651610,348864,132585
2019-03-03,90.798,91.43,89.5,1.9300000000000068,-1.9300000000000068,91.032,91.77,89.67,2.0999999999999943,-2.0999999999999943,89.988,90.67,88.71,1.960000000000008,-1.6800000000000068,90.466,91.2,89.27,1.9300000000000068,-1.9300000000000068,948422,1282977,664637,618340,351209
2019-03-10,90.454,91.39,89.22,2.1700000000000017,1.5,91.1,91.63,90.54,1.0899999999999892,0.6799999999999926,90.002,90.47,89.09,1.3799999999999955,1.1899999999999977,90.758,91.4,90.44,0.960000000000008,0.14999999999999147,1027525,1211245,700687,510558,510558
2019-03-17,91.92,93.05,90.92,2.1299999999999955,1.1799999999999926,92.73,93.62,92.14,1.480000000000004,-0.46999999999999886,91.03399999999999,91.93,90.27,1.6600000000000108,-0.35999999999999943,91.816,92.53,90.3,2.230000000000004,-2.230000000000004,838849,1098588,563926,534662,-146589
2019-03-24,92.262,94.11,90.48,3.6299999999999955,3.6299999999999955,92.902,94.57,91.38,3.1899999999999977,3.1899999999999977,91.764,93.36,90.37,2.989999999999995,2.989999999999995,92.558,93.8,91.14,2.6599999999999966,2.6599999999999966,921699,1064446,742834,321612,-32046
2019-03-31,96.10000000000001,97.03,94.93,2.0999999999999943,2.0999999999999943,96.73,97.65,95.98,1.6700000000000017,1.6700000000000017,95.59,96.2,94.56,1.6400000000000006,1.6400000000000006,96.252,96.88,95.87,1.009999999999991,0.5800000000000125,795506,1004400,525503,478897,67555
2019-04-07,95.766,96.48,94.83,1.6500000000000057,0.4399999999999977,96.296,97.13,95.2,1.9299999999999926,0.3999999999999915,95.14,96.06,94.35,1.710000000000008,0.35999999999999943,95.936,97.13,94.88,2.25,0.44999999999998863,797441,944218,695807,248411,15611
2019-04-14,97.275,97.92,96.81,1.1099999999999994,0.5900000000000034,97.8425,98.8,96.99,1.8100000000000023,1.8100000000000023,96.05,96.59,94.74,1.8500000000000085,-1.5500000000000114,97.215,97.78,96.79,0.9899999999999949,0.9899999999999949,1011588,1614994,706949,908045,908045
2019-04-21,96.776,97.77,96.34,1.4299999999999926,0.0,97.386,97.81,97.05,0.7600000000000051,0.14000000000000057,96.186,97.16,95.54,1.6199999999999903,0.4899999999999949,96.89,97.59,96.22,1.3700000000000045,0.6800000000000068,1119183,1568794,755552,813242,-315624
2019-04-28,97.924,98.6,97.09,1.509999999999991,0.7199999999999989,98.596,99.46,98.02,1.4399999999999977,0.9899999999999949,97.214,98.34,96.45,1.8900000000000006,1.1000000000000085,98.074,99.37,97.33,2.0400000000000063,1.6200000000000045,1184694,2291837,812723,1479114,44268
2019-05-05,96.648,97.63,95.75,1.8799999999999955,-1.8799999999999955,97.51,98.19,96.48,1.7099999999999937,-0.8900000000000006,95.754,96.96,94.65,2.309999999999988,-2.309999999999988,97.01,97.92,96.24,1.6800000000000068,-1.1099999999999994,1083845,1358392,753894,604498,62883
2019-05-12,95.348,96.7,94.6,2.1000000000000085,0.28000000000000114,96.29,96.84,95.45,1.3900000000000006,0.6599999999999966,94.712,96.18,93.71,2.470000000000013,0.710000000000008,95.534,96.43,94.45,1.980000000000004,-0.030000000000001137,921121,1094265,670466,423799,-371500
2019-05-19,93.464,94.81,91.84,2.969999999999999,-2.2099999999999937,93.732,95.48,91.84,3.6400000000000006,-2.8100000000000023,92.38,94.6,90.44,4.159999999999997,-3.0200000000000102,92.91,95.19,90.9,4.289999999999992,-3.4499999999999886,783216,1102317,571581,530736,-98482
2019-05-26,89.9475,91.11,89.26,1.8499999999999943,-1.8499999999999943,90.775,91.11,90.45,0.6599999999999966,-0.480000000000004,89.4275,89.91,88.75,1.1599999999999966,-0.7399999999999949,90.0225,90.36,89.41,0.9500000000000028,-0.5799999999999983,975218,1260942,553974,706968,416604
2019-06-02,93.396,95.35,89.65,5.699999999999989,5.699999999999989,94.718,96.32,91.95,4.36999999999999,4.36999999999999,93.028,94.97,89.59,5.3799999999999955,5.3799999999999955,94.31,96.05,91.25,4.799999999999997,4.799999999999997,929818,1497930,513375,984555,-984555
2019-06-09,96.85,97.67,96.38,1.2900000000000063,-0.3400000000000034,97.314,98.44,96.75,1.6899999999999977,-0.13000000000000966,96.008,96.46,95.32,1.1400000000000006,-1.1400000000000006,96.47,96.78,96.07,0.710000000000008,-0.5200000000000102,608545,874596,432675,441921,-112375
2019-06-16,96.936,98.13,96.01,2.1199999999999903,2.1199999999999903,97.486,98.49,96.33,2.1599999999999966,1.9300000000000068,96.198,97.09,95.38,1.710000000000008,1.710000000000008,96.79599999999999,98.05,95.41,2.6400000000000006,1.8100000000000023,796094,1344042,429923,914119,914119
2019-06-23,98.294,98.8,97.5,1.2999999999999972,1.2999999999999972,99.024,100.43,98.28,2.1500000000000057,2.1500000000000057,97.752,98.59,96.87,1.7199999999999989,1.7199999999999989,98.73,100.2,97.95,2.25,2.25,933352,1916963,596333,1320630,1260943
2019-06-30,102.175,102.57,101.3,1.269999999999996,1.269999999999996,103.11,103.47,102.69,0.7800000000000011,0.4000000000000057,101.53999999999999,102.23,100.6,1.6300000000000097,0.9000000000000057,102.66499999999999,103.39,102.19,1.2000000000000028,0.3999999999999915,1185940,1572922,643529,929393,-553825
2019-07-07,100.126,102.5,98.02,4.480000000000004,-4.480000000000004,100.696,102.5,98.94,3.5600000000000023,-2.4099999999999966,98.796,100.75,96.72,4.030000000000001,-2.780000000000001,99.57600000000001,101.26,97.63,3.6300000000000097,-1.2000000000000028,944709,1140433,731561,408872,123385
2019-07-14,98.18599999999999,99.97,94.98,4.989999999999995,-2.0900000000000034,99.318,100.1,98.47,1.6299999999999955,-0.9699999999999989,96.878,99.0,93.76,5.239999999999995,-1.269999999999996,97.892,99.34,95.46,3.8800000000000097,-1.2199999999999989,1158117,1964228,644321,1319907,540037
2019-07-21,97.852,98.38,97.1,1.2800000000000011,0.25,98.56400000000001,98.97,98.03,0.9399999999999977,0.29999999999999716,96.878,98.0,96.29,1.7099999999999937,1.1899999999999977,98.002,98.78,97.2,1.5799999999999983,1.009999999999991,1091070,1318533,631611,686922,-646174
2019-07-28,96.462,98.35,94.54,3.809999999999988,-3.809999999999988,97.256,98.35,95.08,3.269999999999996,-3.269999999999996,94.884,96.7,92.58,4.1200000000000045,-4.1200000000000045,95.73,97.89,92.75,5.140000000000001,-4.019999999999996,817747,1113763,557256,556507,322454
2019-08-04,91.018,92.37,89.72,2.6500000000000057,1.0400000000000063,91.876,93.01,90.74,2.2700000000000102,1.6200000000000045,90.088,91.66,88.91,2.75,2.4099999999999966,91.2,92.42,89.9,2.519999999999996,2.289999999999992,923395,1108510,789260,319250,-273853
2019-08-11,89.806,91.74,88.37,3.3699999999999903,-2.219999999999999,91.09,92.96,89.1,3.8599999999999994,-0.5999999999999943,88.982,90.01,87.89,2.1200000000000045,-0.6200000000000045,89.89,91.28,88.29,2.989999999999995,0.5600000000000023,667031,967597,556146,411451,32377
2019-08-18,91.556,92.45,90.43,2.019999999999996,-1.4199999999999875,91.862,92.77,90.62,2.1499999999999915,-1.2299999999999898,90.14,91.24,87.71,3.530000000000001,-3.280000000000001,90.65,91.68,88.1,3.5800000000000125,-3.1400000000000006,735219,884905,629205,255700,-156638
2019-08-25,90.32000000000001,93.12,88.54,4.579999999999998,4.010000000000005,91.292,93.96,89.48,4.47999999999999,4.47999999999999,89.588,92.82,87.07,5.75,5.75,90.868,93.74,88.64,5.099999999999994,5.099999999999994,833924,1063094,602983,460111,460111
2019-09-01,94.16,96.3,92.73,3.569999999999993,3.569999999999993,94.9825,96.75,93.08,3.6700000000000017,3.6700000000000017,93.3275,94.86,91.45,3.4099999999999966,3.4099999999999966,94.2575,96.13,92.51,3.6199999999999903,2.6299999999999955,962735,1106000,880670,225330,131099
2019-09-08,97.71,100.15,95.46,4.690000000000012,4.27000000000001,98.682,101.38,95.88,5.5,5.5,96.87,99.62,94.74,4.88000000000001,4.88000000000001,98.226,99.67,95.53,4.140000000000001,4.140000000000001,910169,1114805,766960,347845,-302407
2019-09-15,98.962,99.5,98.19,1.3100000000000023,0.45000000000000284,99.60000000000001,100.0,98.98,1.019999999999996,-0.21000000000000796,98.47200000000001,99.0,97.9,1.0999999999999943,-0.4399999999999977,99.032,99.31,98.72,0.5900000000000034,-0.3400000000000034,671369,963714,378726,584988,584988
2019-09-22,98.98,100.1,98.04,2.059999999999988,2.059999999999988,99.828,100.48,99.24,1.240000000000009,1.240000000000009,98.498,99.06,97.8,1.2600000000000051,1.2600000000000051,99.254,100.13,98.5,1.6299999999999955,1.4799999999999898,626838,947945,501857,446088,1902
2019-09-29,96.86,100.29,94.01,6.280000000000001,-5.510000000000005,97.234,100.61,94.7,5.909999999999997,-5.510000000000005,94.95400000000001,99.3,92.37,6.929999999999993,-5.569999999999993,95.898,99.56,94.09,5.469999999999999,-4.560000000000002,789815,996827,678951,317876,202794
2019-10-06,94.148,95.98,93.19,2.7900000000000063,1.4200000000000017,95.454,98.6,93.55,5.049999999999997,3.0,93.556,95.98,91.99,3.990000000000009,2.0600000000000023,94.458,97.36,91.99,5.3700000000000045,2.719999999999999,704074,805569,593757,211812,211812
2019-10-13,98.422,102.99,94.86,8.129999999999995,4.730000000000004,99.54,104.44,96.42,8.019999999999996,6.159999999999997,97.07000000000001,101.06,94.28,6.780000000000001,5.609999999999999,98.262,102.22,95.82,6.400000000000006,6.310000000000002,1518038,2394439,796293,1598146,1059116
