Date,INFN_Open_average,INFN_Open_max,INFN_Open_min,INFN_Open_volatility,INFN_Open_change,INFN_High_average,INFN_High_max,INFN_High_min,INFN_High_volatility,INFN_High_change,INFN_Low_average,INFN_Low_max,INFN_Low_min,INFN_Low_volatility,INFN_Low_change,INFN_Close_average,INFN_Close_max,INFN_Close_min,INFN_Close_volatility,INFN_Close_change,INFN_Volume_average,INFN_Volume_max,INFN_Volume_min,INFN_Volume_volatility,INFN_Volume_change
2018-12-02,4.4125,4.59,4.3,0.29000000000000004,-0.0600000000000005,4.5775,4.64,4.45,0.1899999999999995,-0.1899999999999995,4.3125,4.38,4.24,0.13999999999999968,-0.08000000000000007,4.43,4.58,4.35,0.23000000000000043,-0.0600000000000005,2499566,3394141,1802963,1591178,450679
2018-12-09,4.3,4.48,4.13,0.35000000000000053,-0.2599999999999998,4.368,4.55,4.16,0.3899999999999997,-0.2599999999999998,4.154,4.23,3.98,0.25000000000000044,-0.22999999999999998,4.2,4.39,4.02,0.3700000000000001,-0.21000000000000085,1818253,2490021,1536552,953469,745567
2018-12-16,3.86,4.07,3.65,0.4200000000000004,-0.4200000000000004,3.948,4.08,3.82,0.26000000000000023,-0.26000000000000023,3.71,3.86,3.54,0.31999999999999984,-0.20999999999999996,3.8,3.88,3.67,0.20999999999999996,-0.1599999999999997,3528408,6513974,1176713,5337261,-5337261
2018-12-23,3.82,3.92,3.73,0.18999999999999995,0.16999999999999993,3.9274999999999998,4.06,3.8,0.2599999999999998,0.2599999999999998,3.745,3.9,3.56,0.33999999999999986,0.33999999999999986,3.885,3.99,3.79,0.20000000000000018,0.20000000000000018,1849655,2454098,1434604,1019494,409369
2018-12-30,4.0575,4.22,3.92,0.2999999999999998,0.2999999999999998,4.1925,4.41,4.04,0.3700000000000001,0.3700000000000001,3.9924999999999997,4.18,3.81,0.36999999999999966,0.36999999999999966,4.1525,4.3,4.03,0.2699999999999996,0.2699999999999996,2158722,3904366,1384608,2519758,2502137
2019-01-06,4.328,4.42,4.26,0.16000000000000014,-0.07000000000000028,4.412,4.51,4.29,0.21999999999999975,-0.21999999999999975,4.238,4.29,4.16,0.1299999999999999,-0.05999999999999961,4.306,4.39,4.16,0.22999999999999954,-0.22999999999999954,2443849,6097198,1247767,4849431,-4849431
2019-01-13,4.225,4.29,4.19,0.09999999999999964,0.02999999999999936,4.297499999999999,4.36,4.22,0.14000000000000057,-0.09000000000000075,4.157500000000001,4.19,4.12,0.07000000000000028,0.019999999999999574,4.234999999999999,4.29,4.21,0.08000000000000007,-0.07000000000000028,1201073,1371004,1040181,330823,101871
2019-01-20,4.212,4.33,4.13,0.20000000000000018,0.08999999999999986,4.308,4.41,4.22,0.1900000000000004,0.15000000000000036,4.164,4.3,4.07,0.22999999999999954,0.22999999999999954,4.23,4.37,4.1,0.27000000000000046,0.2600000000000007,1275677,1483004,984304,498700,-371127
2019-01-27,4.546,5.14,4.37,0.7699999999999996,0.7699999999999996,4.768,5.23,4.45,0.7800000000000002,0.7700000000000005,4.45,4.81,4.26,0.5499999999999998,0.47999999999999954,4.646,5.16,4.36,0.7999999999999998,0.5699999999999994,3084891,7501667,1374088,6127579,2194849
2019-02-03,4.736,4.91,4.53,0.3799999999999999,-0.33000000000000007,4.83,5.07,4.58,0.4900000000000002,-0.45999999999999996,4.62,4.82,4.47,0.35000000000000053,-0.3099999999999996,4.676,4.89,4.51,0.3799999999999999,-0.2999999999999998,1703332,2425761,1045274,1380487,-19342
2019-02-10,4.7475,4.85,4.6,0.25,0.25,4.922499999999999,5.01,4.87,0.13999999999999968,0.13999999999999968,4.695,4.79,4.6,0.1900000000000004,0.1900000000000004,4.827500000000001,4.99,4.74,0.25,0.20999999999999996,1928623,2889135,1211966,1677169,-1110775
2019-02-17,5.05,5.41,4.91,0.5,0.4800000000000004,5.292,5.74,5.01,0.7300000000000004,0.6299999999999999,4.954,5.24,4.79,0.4500000000000002,0.33999999999999986,5.06,5.28,4.85,0.4300000000000006,0.27000000000000046,4190317,7690789,1828004,5862785,3167208
2019-02-24,5.316,5.43,5.16,0.2699999999999996,-0.05999999999999961,5.38,5.55,5.24,0.3099999999999996,-0.21999999999999975,5.114,5.36,5.04,0.3200000000000003,-0.3000000000000007,5.236,5.41,5.11,0.2999999999999998,-0.20999999999999996,3169203,4097428,2325588,1771840,-1771840
2019-03-03,4.892,5.21,4.55,0.6600000000000001,-0.41000000000000014,4.958,5.21,4.63,0.5800000000000001,-0.16000000000000014,4.696,5.01,4.48,0.5299999999999994,-0.2699999999999996,4.808,5.05,4.54,0.5099999999999998,-0.0699999999999994,4932724,9693187,1832515,7860672,3518406
2019-03-10,4.859999999999999,5.01,4.77,0.2400000000000002,-0.2400000000000002,4.938,5.03,4.87,0.16000000000000014,-0.16000000000000014,4.7700000000000005,4.83,4.72,0.11000000000000032,-0.10000000000000053,4.81,4.89,4.75,0.13999999999999968,-0.05999999999999961,2577588,3966980,1806566,2160414,240386
2019-03-17,4.552,4.81,4.31,0.5,-0.5,4.5920000000000005,4.82,4.36,0.45999999999999996,-0.45999999999999996,4.41,4.65,4.19,0.45999999999999996,-0.45999999999999996,4.482,4.69,4.32,0.3700000000000001,-0.34000000000000075,3546515,5058325,1898428,3159897,1615719
2019-03-24,4.33,4.37,4.23,0.13999999999999968,-0.009999999999999787,4.408,4.54,4.34,0.20000000000000018,0.15000000000000036,4.232,4.3,4.2,0.09999999999999964,0.09999999999999964,4.344,4.52,4.23,0.28999999999999915,0.1999999999999993,2616968,3434015,1904506,1529509,-666983
2019-03-31,4.632,4.74,4.51,0.23000000000000043,0.15000000000000036,4.7379999999999995,4.79,4.64,0.15000000000000036,0.09000000000000075,4.602,4.66,4.51,0.15000000000000036,0.11000000000000032,4.668,4.73,4.56,0.17000000000000082,0.17000000000000082,1502186,2254401,1116895,1137506,-1137506
2019-04-07,4.724,4.93,4.56,0.3700000000000001,0.22999999999999954,4.864,5.08,4.76,0.3200000000000003,0.3200000000000003,4.666,4.86,4.53,0.33000000000000007,0.22000000000000064,4.816,5.03,4.68,0.35000000000000053,0.35000000000000053,1858699,3584361,884140,2700221,582091
2019-04-14,4.965,5.04,4.82,0.21999999999999975,-0.1999999999999993,5.0125,5.12,4.85,0.27000000000000046,-0.1900000000000004,4.7975,4.9,4.68,0.22000000000000064,-0.11000000000000032,4.885,5.0,4.71,0.29000000000000004,-0.29000000000000004,2504811,3107752,2171433,936319,-145178
2019-04-21,4.52,4.71,4.32,0.3899999999999997,-0.3899999999999997,4.566,4.74,4.42,0.3200000000000003,-0.27000000000000046,4.404,4.62,4.27,0.35000000000000053,-0.35000000000000053,4.454,4.64,4.29,0.34999999999999964,-0.2699999999999996,2490317,3070303,1670993,1399310,1035858
2019-04-28,4.322,4.35,4.28,0.0699999999999994,-0.05999999999999961,4.43,4.49,4.38,0.11000000000000032,0.04999999999999982,4.234,4.3,4.16,0.13999999999999968,-0.040000000000000036,4.362,4.43,4.31,0.1200000000000001,0.07000000000000028,2732446,4795300,1251615,3543685,1684370
2019-05-05,3.7560000000000002,4.41,3.18,1.23,-1.23,3.834,4.52,3.25,1.2699999999999996,-1.1799999999999997,3.548,4.23,3.1,1.1300000000000003,-1.1100000000000003,3.662,4.42,3.16,1.2599999999999998,-1.0899999999999999,6197286,15665047,3206956,12458091,49198
2019-05-12,3.182,3.22,3.11,0.11000000000000032,-0.06000000000000005,3.278,3.37,3.16,0.20999999999999996,-0.040000000000000036,3.118,3.2,3.0,0.20000000000000018,-0.08000000000000007,3.156,3.29,3.03,0.26000000000000023,-0.10000000000000009,3544357,4683772,2635952,2047820,-1470358
2019-05-19,3.21,3.33,3.11,0.2200000000000002,-0.0900000000000003,3.2925,3.38,3.17,0.20999999999999996,-0.20999999999999996,3.1275,3.2,3.06,0.14000000000000012,-0.1299999999999999,3.1975,3.33,3.08,0.25,-0.18000000000000016,2526579,3750097,1950914,1799183,-1613740
2019-05-26,3.164,3.27,2.99,0.2799999999999998,-0.16999999999999993,3.214,3.27,3.13,0.14000000000000012,-0.0900000000000003,3.09,3.17,2.97,0.19999999999999973,-0.16999999999999993,3.16,3.25,3.08,0.16999999999999993,-0.06000000000000005,2516886,3516538,1044188,2472350,1030602
2019-06-02,3.08,3.2,2.98,0.2200000000000002,-0.0900000000000003,3.156,3.23,3.06,0.16999999999999993,-0.10999999999999988,2.9779999999999998,3.11,2.86,0.25,-0.08999999999999986,3.056,3.18,2.97,0.20999999999999996,-0.1200000000000001,3069500,4565605,1580632,2984973,-453232
2019-06-09,3.152,3.25,3.11,0.14000000000000012,0.029999999999999805,3.242,3.29,3.2,0.08999999999999986,0.040000000000000036,3.1,3.13,3.07,0.06000000000000005,0.06000000000000005,3.166,3.26,3.11,0.1499999999999999,0.08000000000000007,1442430,2476390,853466,1622924,-138333
2019-06-16,3.188,3.28,3.1,0.17999999999999972,-0.10999999999999988,3.2479999999999998,3.32,3.15,0.16999999999999993,-0.16000000000000014,3.11,3.2,3.01,0.1900000000000004,-0.1900000000000004,3.146,3.28,3.03,0.25,-0.25,1716962,2084035,1357917,726118,726118
2019-06-23,2.974,3.06,2.93,0.1299999999999999,-0.10999999999999988,3.058,3.12,2.98,0.14000000000000012,-0.010000000000000231,2.912,2.96,2.87,0.08999999999999986,-0.009999999999999787,2.954,3.06,2.91,0.1499999999999999,0.08999999999999986,2749731,5091687,1472441,3619246,1088622
2019-06-30,3.005,3.06,2.96,0.10000000000000009,-0.10000000000000009,3.0275,3.08,2.98,0.10000000000000009,-0.10000000000000009,2.9074999999999998,2.96,2.81,0.1499999999999999,-0.1499999999999999,2.95,3.01,2.82,0.18999999999999995,-0.16000000000000014,1198996,1960902,603155,1357747,1012048
2019-07-07,2.878,2.93,2.82,0.11000000000000032,0.050000000000000266,2.936,2.99,2.9,0.0900000000000003,-0.010000000000000231,2.824,2.87,2.8,0.07000000000000028,0.020000000000000018,2.882,2.92,2.85,0.06999999999999984,-0.06000000000000005,1387020,1732360,824428,907932,-256435
2019-07-14,3.17,3.48,2.85,0.6299999999999999,0.5699999999999998,3.332,3.53,2.94,0.5899999999999999,0.5899999999999999,3.116,3.36,2.82,0.54,0.5100000000000002,3.2720000000000002,3.45,2.92,0.5300000000000002,0.4500000000000002,3831609,6856834,2121747,4735087,-636082
2019-07-21,3.694,3.77,3.61,0.16000000000000014,0.10000000000000009,3.766,3.81,3.72,0.08999999999999986,0.050000000000000266,3.582,3.63,3.48,0.1499999999999999,0.1299999999999999,3.716,3.75,3.65,0.10000000000000009,0.0,3389304,6814703,1868445,4946258,-4703712
2019-07-28,3.718,3.83,3.59,0.2400000000000002,-0.0900000000000003,3.806,3.95,3.61,0.3400000000000003,-0.18999999999999995,3.628,3.78,3.45,0.3299999999999996,-0.19999999999999973,3.726,3.86,3.54,0.31999999999999984,-0.25,2404845,2942770,1654845,1287925,887046
2019-08-04,4.184,4.65,3.54,1.1100000000000003,0.96,4.38,4.8,3.8,1.0,0.8799999999999999,4.066,4.47,3.54,0.9299999999999997,0.9299999999999997,4.282,4.59,3.77,0.8199999999999998,0.8199999999999998,4767809,10174977,2277437,7897540,-1631695
2019-08-11,4.7,4.8,4.58,0.21999999999999975,0.21999999999999975,4.846,4.97,4.76,0.20999999999999996,0.13999999999999968,4.618,4.7,4.5,0.20000000000000018,0.20000000000000018,4.768,4.86,4.71,0.15000000000000036,0.08000000000000007,2199665,3280861,1718386,1562475,886932
2019-08-18,4.978,5.15,4.88,0.27000000000000046,0.08000000000000007,5.066,5.2,4.97,0.23000000000000043,0.0,4.867999999999999,5.0,4.77,0.23000000000000043,0.10000000000000053,4.938,5.14,4.83,0.3099999999999996,0.04999999999999982,1984175,2595741,1019481,1576260,-641106
2019-08-25,5.0375,5.32,4.82,0.5,0.3700000000000001,5.235,5.45,5.03,0.41999999999999993,0.41999999999999993,4.9625,5.21,4.78,0.4299999999999997,0.4299999999999997,5.105,5.33,4.83,0.5,0.5,2560871,2849900,2277501,572399,-73762
2019-09-01,5.292,5.36,5.26,0.10000000000000053,0.03000000000000025,5.362,5.42,5.32,0.09999999999999964,0.08999999999999986,5.142,5.21,5.1,0.11000000000000032,0.0600000000000005,5.239999999999999,5.35,5.18,0.16999999999999993,0.040000000000000036,2534146,3232404,1612270,1620134,-1233945
2019-09-08,5.398000000000001,5.5,5.19,0.3099999999999996,0.1299999999999999,5.596,5.71,5.49,0.21999999999999975,0.17999999999999972,5.196,5.34,4.87,0.46999999999999975,0.16000000000000014,5.488,5.61,5.36,0.25,0.1299999999999999,3899963,8959831,2261896,6697935,513968
2019-09-15,5.442,5.56,5.33,0.22999999999999954,-0.1299999999999999,5.534,5.58,5.45,0.1299999999999999,-0.04999999999999982,5.356,5.45,5.32,0.1299999999999999,-0.1200000000000001,5.4159999999999995,5.46,5.34,0.1200000000000001,-0.03000000000000025,1630205,3103808,975509,2128299,-179155
2019-09-22,5.484,5.68,5.3,0.3799999999999999,0.20999999999999996,5.602,5.69,5.51,0.1800000000000006,0.1800000000000006,5.36,5.45,5.24,0.20999999999999996,0.1899999999999995,5.4719999999999995,5.6,5.34,0.2599999999999998,0.11000000000000032,1977074,2903548,1554173,1349375,-281833
2019-09-29,5.342,5.52,5.25,0.2699999999999996,-0.1899999999999995,5.458,5.66,5.37,0.29000000000000004,-0.20000000000000018,5.22,5.33,5.13,0.20000000000000018,0.08000000000000007,5.342,5.43,5.28,0.14999999999999947,0.14999999999999947,1413293,2000279,909233,1091046,-572058
2019-10-06,5.33,5.41,5.22,0.1900000000000004,0.0600000000000005,5.398,5.46,5.31,0.15000000000000036,0.04999999999999982,5.202,5.29,5.07,0.21999999999999975,0.07000000000000028,5.298,5.39,5.15,0.23999999999999932,0.03000000000000025,1630973,2732596,837510,1895086,109308
