Date,PowerShares SP 500 ex-Rate SensitiEtf_Open_average,PowerShares SP 500 ex-Rate SensitiEtf_Open_max,PowerShares SP 500 ex-Rate SensitiEtf_Open_min,PowerShares SP 500 ex-Rate SensitiEtf_Open_volatility,PowerShares SP 500 ex-Rate SensitiEtf_Open_change,PowerShares SP 500 ex-Rate SensitiEtf_High_average,PowerShares SP 500 ex-Rate SensitiEtf_High_max,PowerShares SP 500 ex-Rate SensitiEtf_High_min,PowerShares SP 500 ex-Rate SensitiEtf_High_volatility,PowerShares SP 500 ex-Rate SensitiEtf_High_change,PowerShares SP 500 ex-Rate SensitiEtf_Low_average,PowerShares SP 500 ex-Rate SensitiEtf_Low_max,PowerShares SP 500 ex-Rate SensitiEtf_Low_min,PowerShares SP 500 ex-Rate SensitiEtf_Low_volatility,PowerShares SP 500 ex-Rate SensitiEtf_Low_change,PowerShares SP 500 ex-Rate SensitiEtf_Close_average,PowerShares SP 500 ex-Rate SensitiEtf_Close_max,PowerShares SP 500 ex-Rate SensitiEtf_Close_min,PowerShares SP 500 ex-Rate SensitiEtf_Close_volatility,PowerShares SP 500 ex-Rate SensitiEtf_Close_change
2018-05-27,34.12,34.12,34.12,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2018-06-03,34.79,34.79,34.79,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.99,34.99,34.99,0.0,0.0
2018-06-10,34.66,34.66,34.66,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.83,34.83,34.83,0.0,0.0
2018-06-17,34.21,34.21,34.21,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.18,34.18,34.18,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2018-06-24,33.84,33.84,33.84,0.0,0.0,34.09,34.09,34.09,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2018-07-01,34.21,34.21,34.21,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.23,34.23,34.23,0.0,0.0
2018-07-08,34.76,34.76,34.76,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.82,34.82,34.82,0.0,0.0
2018-07-15,34.9,34.9,34.9,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2018-07-22,35.43,35.43,35.43,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2018-07-29,35.26,35.26,35.26,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2018-08-05,35.36,35.36,35.36,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.31,35.31,35.31,0.0,0.0
2018-08-12,35.52,35.52,35.52,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.73,35.73,35.73,0.0,0.0
2018-08-19,35.71,35.71,35.71,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.8,35.8,35.8,0.0,0.0
2018-08-26,35.97,35.97,35.97,0.0,0.0,36.08,36.08,36.08,0.0,0.0,35.9,35.9,35.9,0.0,0.0,36.04,36.04,36.04,0.0,0.0
2018-09-02,36.13,36.13,36.13,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.14,36.14,36.14,0.0,0.0
2018-09-09,36.53,36.53,36.53,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.46,36.46,36.46,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2018-09-16,36.86,36.86,36.86,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2018-09-23,36.14,36.14,36.14,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2018-09-30,36.03,36.03,36.03,0.0,0.0,36.09,36.09,36.09,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.94,35.94,35.94,0.0,0.0
2018-10-07,34.4,34.4,34.4,0.0,0.0,34.4,34.4,34.4,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2018-10-14,34.55,34.55,34.55,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2018-10-21,33.32,33.32,33.32,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2018-10-28,34.54,34.54,34.54,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2018-11-04,35.4,35.4,35.4,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2018-11-11,35.17,35.17,35.17,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2018-11-18,34.23,34.23,34.23,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2018-11-25,35.1,35.1,35.1,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2018-12-02,34.5,34.5,34.5,0.0,0.0,34.62,34.62,34.62,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2018-12-09,33.7,33.7,33.7,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2018-12-16,31.89,31.89,31.89,0.0,0.0,32.43,32.43,32.43,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2018-12-23,32.15,32.15,32.15,0.0,0.0,32.32,32.32,32.32,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2018-12-30,31.86,31.86,31.86,0.0,0.0,32.4,32.4,32.4,0.0,0.0,31.86,31.86,31.86,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2019-01-06,32.98,32.98,32.98,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2019-01-13,33.8,33.8,33.8,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.8,33.8,33.8,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2019-01-20,34.0,34.0,34.0,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2019-01-27,34.61,34.61,34.61,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.73,34.73,34.73,0.0,0.0
2019-02-03,34.72,34.72,34.72,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-02-10,35.6,35.6,35.6,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.68,35.68,35.68,0.0,0.0
2019-02-17,35.86,35.86,35.86,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2019-02-24,36.2,36.2,36.2,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.05,36.05,36.05,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2019-03-03,35.28,35.28,35.28,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2019-03-10,36.18,36.18,36.18,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.16,36.16,36.16,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2019-03-17,35.94,35.94,35.94,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.78,35.78,35.78,0.0,0.0
2019-03-24,36.38,36.38,36.38,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.42,36.42,36.42,0.0,0.0
2019-03-31,36.96,36.96,36.96,0.0,0.0,36.96,36.96,36.96,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.92,36.92,36.92,0.0,0.0
2019-04-07,37.06,37.06,37.06,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.01,37.01,37.01,0.0,0.0,37.08,37.08,37.08,0.0,0.0
2019-04-14,36.92,36.92,36.92,0.0,0.0,36.92,36.92,36.92,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.85,36.85,36.85,0.0,0.0
2019-04-21,37.13,37.13,37.13,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2019-04-28,37.29,37.29,37.29,0.0,0.0,37.45,37.45,37.45,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.4,37.4,37.4,0.0,0.0
2019-05-05,36.75,36.75,36.75,0.0,0.0,37.17,37.17,37.17,0.0,0.0,36.53,36.53,36.53,0.0,0.0,37.16,37.16,37.16,0.0,0.0
2019-05-12,36.92,36.92,36.92,0.0,0.0,37.27,37.27,37.27,0.0,0.0,36.92,36.92,36.92,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2019-05-19,37.07,37.07,37.07,0.0,0.0,37.07,37.07,37.07,0.0,0.0,36.9,36.9,36.9,0.0,0.0,37.0,37.0,37.0,0.0,0.0
2019-05-26,36.44,36.44,36.44,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2019-06-02,38.13,38.13,38.13,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2019-06-09,38.35,38.35,38.35,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.37,38.37,38.37,0.0,0.0
2019-06-16,38.75,38.75,38.75,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.7,38.7,38.7,0.0,0.0
2019-06-23,38.43,38.43,38.43,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2019-06-30,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.13,39.13,39.13,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2019-07-07,39.38,39.38,39.38,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.48,39.48,39.48,0.0,0.0
2019-07-14,39.37,39.37,39.37,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.04,39.04,39.04,0.0,0.0,39.04,39.04,39.04,0.0,0.0
2019-07-21,39.28,39.28,39.28,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.28,39.28,39.28,0.0,0.0,39.42,39.42,39.42,0.0,0.0
2019-07-28,38.55,38.55,38.55,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.35,38.35,38.35,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2019-08-04,38.63,38.63,38.63,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.66,38.66,38.66,0.0,0.0
2019-08-11,38.02,38.02,38.02,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.38,38.38,38.38,0.0,0.0
2019-08-18,38.4,38.4,38.4,0.0,0.0,38.5,38.5,38.5,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.53,37.53,37.53,0.0,0.0
2019-08-25,38.92,38.92,38.92,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.78,38.78,38.78,0.0,0.0
2019-09-01,39.49,39.49,39.49,0.0,0.0,39.57,39.57,39.57,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2019-09-08,39.65,39.65,39.65,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.52,39.52,39.52,0.0,0.0
2019-09-15,39.67,39.67,39.67,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2019-09-22,39.53,39.53,39.53,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.22,39.22,39.22,0.0,0.0
2019-09-29,38.76,38.76,38.76,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.66,38.66,38.66,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2019-10-06,39.25,39.25,39.25,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.09,39.09,39.09,0.0,0.0
2019-10-13,39.17,39.17,39.17,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.17,39.17,39.17,0.0,0.0,39.31,39.31,39.31,0.0,0.0
2019-10-20,39.14,39.14,39.14,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.16,39.16,39.16,0.0,0.0
2019-10-27,39.58,39.58,39.58,0.0,0.0,39.7,39.7,39.7,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.64,39.64,39.64,0.0,0.0
2019-11-03,39.87,39.87,39.87,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.87,39.87,39.87,0.0,0.0
2019-11-10,40.17,40.17,40.17,0.0,0.0,40.19,40.19,40.19,0.0,0.0,40.09,40.09,40.09,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2019-11-17,40.07,40.07,40.07,0.0,0.0,40.1,40.1,40.1,0.0,0.0,39.97,39.97,39.97,0.0,0.0,40.09,40.09,40.09,0.0,0.0
2019-11-24,40.6,40.6,40.6,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.51,40.51,40.51,0.0,0.0
2019-12-01,40.42,40.42,40.42,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.57,40.57,40.57,0.0,0.0
2019-12-08,40.81,40.81,40.81,0.0,0.0,40.81,40.81,40.81,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.8,40.8,40.8,0.0,0.0
2019-12-15,41.13,41.13,41.13,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.13,41.13,41.13,0.0,0.0,41.22,41.22,41.22,0.0,0.0
2019-12-22,41.3,41.3,41.3,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.18,41.18,41.18,0.0,0.0,41.24,41.24,41.24,0.0,0.0
2019-12-29,41.0,41.0,41.0,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.19,41.19,41.19,0.0,0.0
