Date,HBNC_Open_average,HBNC_Open_max,HBNC_Open_min,HBNC_Open_volatility,HBNC_Open_change,HBNC_High_average,HBNC_High_max,HBNC_High_min,HBNC_High_volatility,HBNC_High_change,HBNC_Low_average,HBNC_Low_max,HBNC_Low_min,HBNC_Low_volatility,HBNC_Low_change,HBNC_Close_average,HBNC_Close_max,HBNC_Close_min,HBNC_Close_volatility,HBNC_Close_change,HBNC_Volume_average,HBNC_Volume_max,HBNC_Volume_min,HBNC_Volume_volatility,HBNC_Volume_change
2018-01-14,18.896,18.99,18.74,0.25,0.0799999999999983,19.072,19.17,18.99,0.18000000000000327,-0.18000000000000327,18.742,18.83,18.64,0.18999999999999773,0.0799999999999983,18.886,18.99,18.75,0.23999999999999844,0.16000000000000014,159818,236354,99733,136621,-69864
2018-01-21,19.284,19.99,18.67,1.3199999999999967,1.0299999999999976,19.650000000000002,20.3,19.07,1.2300000000000004,1.2300000000000004,19.09,19.89,18.48,1.4100000000000001,1.2300000000000004,19.58,20.13,19.06,1.0700000000000003,1.0599999999999987,255403,383719,154211,229508,-30605
2018-01-28,20.174,20.31,20.09,0.21999999999999886,0.0,20.416,20.59,20.29,0.3000000000000007,0.13000000000000256,20.032,20.22,19.65,0.5700000000000003,-0.4400000000000013,20.182,20.43,19.65,0.7800000000000011,-0.620000000000001,119600,155011,92877,62134,44633
2018-02-04,19.58,19.77,19.39,0.379999999999999,0.3000000000000007,19.826,19.92,19.69,0.23000000000000043,-0.23000000000000043,19.292,19.41,19.17,0.23999999999999844,0.09999999999999787,19.542,19.72,19.39,0.3299999999999983,-0.14000000000000057,129164,228568,58449,170119,-146662
2018-02-11,19.4125,19.58,19.25,0.3299999999999983,0.28000000000000114,19.692500000000003,19.98,19.51,0.46999999999999886,0.46999999999999886,19.2375,19.5,18.79,0.7100000000000009,0.3299999999999983,19.5775,19.85,19.39,0.46000000000000085,0.46000000000000085,107708,153218,76092,77126,36152
2018-02-18,19.728,19.89,19.62,0.2699999999999996,-0.05999999999999872,19.91,20.12,19.7,0.4200000000000017,-0.08999999999999986,19.39,19.53,19.04,0.490000000000002,-0.10999999999999943,19.69,19.84,19.51,0.3299999999999983,0.029999999999997584,91499,140710,63558,77152,-73522
2018-02-25,19.285999999999998,19.74,18.91,0.8299999999999983,-0.33999999999999986,19.652,19.97,19.21,0.759999999999998,-0.1999999999999993,19.018,19.43,18.67,0.759999999999998,-0.21000000000000085,19.3,19.63,18.87,0.759999999999998,0.18999999999999773,97161,151280,76153,75127,-2832
2018-03-04,19.934,20.2,19.67,0.5299999999999976,0.5199999999999996,20.208,20.5,19.84,0.6600000000000001,0.6600000000000001,19.8,20.2,19.43,0.7699999999999996,0.7699999999999996,20.094,20.42,19.82,0.6000000000000014,0.6000000000000014,91366,152158,61539,90619,18286
2018-03-11,20.488,20.57,20.41,0.16000000000000014,0.010000000000001563,20.6,20.76,20.51,0.25,-0.05999999999999872,20.284,20.48,20.11,0.370000000000001,-0.240000000000002,20.438,20.59,20.31,0.28000000000000114,-0.08000000000000185,119022,277814,48822,228992,31392
2018-03-18,20.078,20.37,19.69,0.6799999999999997,-0.6799999999999997,20.27,20.44,20.01,0.4299999999999997,-0.4299999999999997,19.826,20.08,19.45,0.629999999999999,-0.4499999999999993,19.978,20.32,19.46,0.8599999999999994,-0.14000000000000057,98113,147622,49134,98488,45384
2018-03-25,19.9675,20.03,19.87,0.16000000000000014,0.030000000000001137,20.1525,20.23,20.1,0.129999999999999,-0.05999999999999872,19.634999999999998,19.75,19.41,0.33999999999999986,-0.08000000000000185,19.9075,20.01,19.81,0.20000000000000284,0.0400000000000027,91774,116885,80692,36193,-1971
2018-04-01,19.822,19.99,19.57,0.41999999999999815,-0.379999999999999,20.028,20.13,19.75,0.379999999999999,-0.2699999999999996,19.624,19.83,19.4,0.4299999999999997,-0.33999999999999986,19.758,20.0,19.43,0.5700000000000003,-0.4400000000000013,114830,142802,72300,70502,-39357
2018-04-08,19.758,20.0,19.54,0.46000000000000085,0.25,19.986,20.05,19.89,0.16000000000000014,0.10999999999999943,19.622,19.71,19.54,0.1700000000000017,0.08000000000000185,19.808,19.92,19.67,0.25,0.09000000000000341,55727,83008,36184,46824,-28105
