Date,First Trust Global Tactical Commodity Strategy_Open_average,First Trust Global Tactical Commodity Strategy_Open_max,First Trust Global Tactical Commodity Strategy_Open_min,First Trust Global Tactical Commodity Strategy_Open_volatility,First Trust Global Tactical Commodity Strategy_Open_change,First Trust Global Tactical Commodity Strategy_High_average,First Trust Global Tactical Commodity Strategy_High_max,First Trust Global Tactical Commodity Strategy_High_min,First Trust Global Tactical Commodity Strategy_High_volatility,First Trust Global Tactical Commodity Strategy_High_change,First Trust Global Tactical Commodity Strategy_Low_average,First Trust Global Tactical Commodity Strategy_Low_max,First Trust Global Tactical Commodity Strategy_Low_min,First Trust Global Tactical Commodity Strategy_Low_volatility,First Trust Global Tactical Commodity Strategy_Low_change,First Trust Global Tactical Commodity Strategy_Close_average,First Trust Global Tactical Commodity Strategy_Close_max,First Trust Global Tactical Commodity Strategy_Close_min,First Trust Global Tactical Commodity Strategy_Close_volatility,First Trust Global Tactical Commodity Strategy_Close_change
2018-12-02,18.92,18.92,18.92,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.72,18.72,18.72,0.0,0.0,18.74,18.74,18.74,0.0,0.0
2018-12-09,18.66,18.66,18.66,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.53,18.53,18.53,0.0,0.0
2018-12-16,17.9,17.9,17.9,0.0,0.0,18.01,18.01,18.01,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2018-12-23,18.05,18.05,18.05,0.0,0.0,18.05,18.05,18.05,0.0,0.0,17.84,17.84,17.84,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2018-12-30,18.35,18.35,18.35,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.32,18.32,18.32,0.0,0.0
2019-01-06,18.51,18.51,18.51,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-01-13,18.57,18.57,18.57,0.0,0.0,18.67,18.67,18.67,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2019-01-20,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2019-01-27,18.74,18.74,18.74,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.83,18.83,18.83,0.0,0.0
2019-02-03,18.61,18.61,18.61,0.0,0.0,18.61,18.61,18.61,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.57,18.57,18.57,0.0,0.0
2019-02-10,18.72,18.72,18.72,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.72,18.72,18.72,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-02-17,19.04,19.04,19.04,0.0,0.0,19.04,19.04,19.04,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2019-02-24,18.77,18.77,18.77,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.66,18.66,18.66,0.0,0.0
2019-03-03,18.67,18.67,18.67,0.0,0.0,18.67,18.67,18.67,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.57,18.57,18.57,0.0,0.0
2019-03-10,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-03-17,18.9,18.9,18.9,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2019-03-24,18.76,18.76,18.76,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2019-03-31,19.11,19.11,19.11,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2019-04-07,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.03,19.03,19.03,0.0,0.0
2019-04-14,18.91,18.91,18.91,0.0,0.0,19.04,19.04,19.04,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2019-04-21,18.64,18.64,18.64,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2019-04-28,18.29,18.29,18.29,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.47,18.47,18.47,0.0,0.0
2019-05-05,18.28,18.28,18.28,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2019-05-12,18.41,18.41,18.41,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.43,18.43,18.43,0.0,0.0
2019-05-19,18.19,18.19,18.19,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.27,18.27,18.27,0.0,0.0
2019-05-26,18.09,18.09,18.09,0.0,0.0,18.13,18.13,18.13,0.0,0.0,17.98,17.98,17.98,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2019-06-02,18.0,18.0,18.0,0.0,0.0,18.03,18.03,18.03,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2019-06-09,18.12,18.12,18.12,0.0,0.0,18.14,18.14,18.14,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.1,18.1,18.1,0.0,0.0
2019-06-16,18.4,18.4,18.4,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2019-06-23,18.66,18.66,18.66,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2019-06-30,18.47,18.47,18.47,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2019-07-07,18.78,18.78,18.78,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.74,18.74,18.74,0.0,0.0
2019-07-14,18.6,18.6,18.6,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-07-21,18.54,18.54,18.54,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.57,18.57,18.57,0.0,0.0
2019-07-28,17.82,17.82,17.82,0.0,0.0,18.01,18.01,18.01,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2019-08-04,17.98,17.98,17.98,0.0,0.0,18.05,18.05,18.05,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.94,17.94,17.94,0.0,0.0
2019-08-11,17.74,17.74,17.74,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.83,17.83,17.83,0.0,0.0
2019-08-18,17.83,17.83,17.83,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2019-08-25,17.99,17.99,17.99,0.0,0.0,18.05,18.05,18.05,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2019-09-01,18.1,18.1,18.1,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.15,18.15,18.15,0.0,0.0
2019-09-08,18.52,18.52,18.52,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.72,18.72,18.72,0.0,0.0
2019-09-15,18.47,18.47,18.47,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.55,18.55,18.55,0.0,0.0
2019-09-22,18.1,18.1,18.1,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.09,18.09,18.09,0.0,0.0,18.15,18.15,18.15,0.0,0.0
2019-09-29,18.19,18.19,18.19,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.14,18.14,18.14,0.0,0.0
2019-10-06,18.28,18.28,18.28,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2019-10-13,18.42,18.42,18.42,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2019-10-20,18.63,18.63,18.63,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.56,18.56,18.56,0.0,0.0
2019-10-27,18.89,18.89,18.89,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2019-11-03,18.5,18.5,18.5,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.52,18.52,18.52,0.0,0.0
2019-11-10,18.4,18.4,18.4,0.0,0.0,18.43,18.43,18.43,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2019-11-17,18.27,18.27,18.27,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.27,18.27,18.27,0.0,0.0,18.45,18.45,18.45,0.0,0.0
2019-11-24,18.2,18.2,18.2,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2019-12-01,18.36,18.36,18.36,0.0,0.0,18.44,18.44,18.44,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.37,18.37,18.37,0.0,0.0
2019-12-08,18.63,18.63,18.63,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2019-12-15,18.63,18.63,18.63,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.7,18.7,18.7,0.0,0.0
2019-12-22,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0,18.94,18.94,18.94,0.0,0.0,19.03,19.03,19.03,0.0,0.0
2019-12-29,18.92,18.92,18.92,0.0,0.0,19.04,19.04,19.04,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.97,18.97,18.97,0.0,0.0
