Date,Global X MSCI Nigeria_Open_average,Global X MSCI Nigeria_Open_max,Global X MSCI Nigeria_Open_min,Global X MSCI Nigeria_Open_volatility,Global X MSCI Nigeria_Open_change,Global X MSCI Nigeria_High_average,Global X MSCI Nigeria_High_max,Global X MSCI Nigeria_High_min,Global X MSCI Nigeria_High_volatility,Global X MSCI Nigeria_High_change,Global X MSCI Nigeria_Low_average,Global X MSCI Nigeria_Low_max,Global X MSCI Nigeria_Low_min,Global X MSCI Nigeria_Low_volatility,Global X MSCI Nigeria_Low_change,Global X MSCI Nigeria_Close_average,Global X MSCI Nigeria_Close_max,Global X MSCI Nigeria_Close_min,Global X MSCI Nigeria_Close_volatility,Global X MSCI Nigeria_Close_change
2018-06-17,21.08,21.08,21.08,0.0,0.0,21.74,21.74,21.74,0.0,0.0,20.98,20.98,20.98,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2018-06-24,21.21,21.21,21.21,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2018-07-01,21.14,21.14,21.14,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2018-07-08,21.08,21.08,21.08,0.0,0.0,21.08,21.08,21.08,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2018-07-15,20.05,20.05,20.05,0.0,0.0,20.1,20.1,20.1,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.99,19.99,19.99,0.0,0.0
2018-07-22,20.15,20.15,20.15,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2018-07-29,20.1,20.1,20.1,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.32,20.32,20.32,0.0,0.0
2018-08-05,19.8,19.8,19.8,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.41,19.41,19.41,0.0,0.0
2018-08-12,19.26,19.26,19.26,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.03,19.03,19.03,0.0,0.0,19.03,19.03,19.03,0.0,0.0
2018-08-19,19.0,19.0,19.0,0.0,0.0,19.26,19.26,19.26,0.0,0.0,18.9,18.9,18.9,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2018-08-26,18.69,18.69,18.69,0.0,0.0,19.35,19.35,19.35,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.86,18.86,18.86,0.0,0.0
2018-09-02,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2018-09-09,17.14,17.14,17.14,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.13,17.13,17.13,0.0,0.0
2018-09-16,17.83,17.83,17.83,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2018-09-23,18.1,18.1,18.1,0.0,0.0,18.28,18.28,18.28,0.0,0.0,17.94,17.94,17.94,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2018-09-30,18.0,18.0,18.0,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.1,18.1,18.1,0.0,0.0
2018-10-07,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2018-10-14,18.18,18.18,18.18,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2018-10-21,18.2,18.2,18.2,0.0,0.0,18.22,18.22,18.22,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.96,17.96,17.96,0.0,0.0
2018-10-28,18.19,18.19,18.19,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.03,18.03,18.03,0.0,0.0
2018-11-04,17.72,17.72,17.72,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2018-11-11,17.72,17.72,17.72,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.43,17.43,17.43,0.0,0.0
2018-11-18,17.78,17.78,17.78,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.46,17.46,17.46,0.0,0.0
2018-11-25,17.3,17.3,17.3,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2018-12-02,17.01,17.01,17.01,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2018-12-09,16.8,16.8,16.8,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2018-12-16,16.91,16.91,16.91,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.55,16.55,16.55,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2018-12-23,16.31,16.31,16.31,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2018-12-30,15.92,15.92,15.92,0.0,0.0,16.2,16.2,16.2,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-01-06,16.25,16.25,16.25,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0
2019-01-13,16.48,16.48,16.48,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.72,16.72,16.72,0.0,0.0
2019-01-20,17.15,17.15,17.15,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2019-01-27,16.85,16.85,16.85,0.0,0.0,17.06,17.06,17.06,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.93,16.93,16.93,0.0,0.0
2019-02-03,17.89,17.89,17.89,0.0,0.0,18.22,18.22,18.22,0.0,0.0,17.89,17.89,17.89,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2019-02-10,18.84,18.84,18.84,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.19,18.19,18.19,0.0,0.0
2019-02-17,18.5,18.5,18.5,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2019-02-24,17.39,17.39,17.39,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2019-03-03,17.66,17.66,17.66,0.0,0.0,17.97,17.97,17.97,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.64,17.64,17.64,0.0,0.0
2019-03-10,17.5,17.5,17.5,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.02,17.02,17.02,0.0,0.0,17.36,17.36,17.36,0.0,0.0
2019-03-17,17.25,17.25,17.25,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.11,17.11,17.11,0.0,0.0,17.19,17.19,17.19,0.0,0.0
2019-03-24,16.81,16.81,16.81,0.0,0.0,17.09,17.09,17.09,0.0,0.0,16.81,16.81,16.81,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2019-03-31,16.19,16.19,16.19,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.05,16.05,16.05,0.0,0.0,16.11,16.11,16.11,0.0,0.0
2019-04-07,16.37,16.37,16.37,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.44,16.44,16.44,0.0,0.0
2019-04-14,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.85,16.85,16.85,0.0,0.0
2019-04-21,16.64,16.64,16.64,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2019-04-28,15.99,15.99,15.99,0.0,0.0,16.22,16.22,16.22,0.0,0.0,15.86,15.86,15.86,0.0,0.0,16.13,16.13,16.13,0.0,0.0
2019-05-05,15.95,15.95,15.95,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-05-12,15.51,15.51,15.51,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.47,15.47,15.47,0.0,0.0
2019-05-19,15.41,15.41,15.41,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2019-05-26,15.82,15.82,15.82,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.27,15.27,15.27,0.0,0.0
2019-06-02,15.43,15.43,15.43,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2019-06-09,15.29,15.29,15.29,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2019-06-16,15.54,15.54,15.54,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-06-23,14.88,14.88,14.88,0.0,0.0,15.03,15.03,15.03,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2019-06-30,14.56,14.56,14.56,0.0,0.0,15.2,15.2,15.2,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.45,14.45,14.45,0.0,0.0
2019-07-07,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2019-07-14,13.7,13.7,13.7,0.0,0.0,14.04,14.04,14.04,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.86,13.86,13.86,0.0,0.0
2019-07-21,13.85,13.85,13.85,0.0,0.0,14.11,14.11,14.11,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.42,13.42,13.42,0.0,0.0
2019-07-28,13.32,13.32,13.32,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.3,13.3,13.3,0.0,0.0
2019-08-04,13.0,13.0,13.0,0.0,0.0,13.3,13.3,13.3,0.0,0.0,12.89,12.89,12.89,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-08-11,12.43,12.43,12.43,0.0,0.0,12.48,12.48,12.48,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.41,12.41,12.41,0.0,0.0
2019-08-18,12.88,12.88,12.88,0.0,0.0,12.99,12.99,12.99,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.9,12.9,12.9,0.0,0.0
2019-08-25,12.85,12.85,12.85,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-09-01,12.7,12.7,12.7,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.7,12.7,12.7,0.0,0.0
2019-09-08,13.5,13.5,13.5,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2019-09-15,13.27,13.27,13.27,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.29,13.29,13.29,0.0,0.0
2019-09-22,13.04,13.04,13.04,0.0,0.0,13.34,13.34,13.34,0.0,0.0,12.98,12.98,12.98,0.0,0.0,13.34,13.34,13.34,0.0,0.0
2019-09-29,12.7,12.7,12.7,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.52,12.52,12.52,0.0,0.0
2019-10-06,12.69,12.69,12.69,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.73,12.73,12.73,0.0,0.0
2019-10-13,12.61,12.61,12.61,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.72,12.72,12.72,0.0,0.0
2019-10-20,12.6,12.6,12.6,0.0,0.0,12.62,12.62,12.62,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.56,12.56,12.56,0.0,0.0
2019-10-27,12.45,12.45,12.45,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2019-11-03,12.74,12.74,12.74,0.0,0.0,12.94,12.94,12.94,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.86,12.86,12.86,0.0,0.0
2019-11-10,13.6,13.6,13.6,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2019-11-17,13.47,13.47,13.47,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.57,13.57,13.57,0.0,0.0
2019-11-24,13.54,13.54,13.54,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.47,13.47,13.47,0.0,0.0
2019-12-01,13.6,13.6,13.6,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2019-12-08,13.7,13.7,13.7,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.85,13.85,13.85,0.0,0.0
2019-12-15,13.39,13.39,13.39,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.37,13.37,13.37,0.0,0.0
2019-12-22,13.67,13.67,13.67,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.45,13.45,13.45,0.0,0.0
2019-12-29,13.88,13.88,13.88,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0
