Date,Horizons SP 500 Covered Call_etf_Open_average,Horizons SP 500 Covered Call_etf_Open_max,Horizons SP 500 Covered Call_etf_Open_min,Horizons SP 500 Covered Call_etf_Open_volatility,Horizons SP 500 Covered Call_etf_Open_change,Horizons SP 500 Covered Call_etf_High_average,Horizons SP 500 Covered Call_etf_High_max,Horizons SP 500 Covered Call_etf_High_min,Horizons SP 500 Covered Call_etf_High_volatility,Horizons SP 500 Covered Call_etf_High_change,Horizons SP 500 Covered Call_etf_Low_average,Horizons SP 500 Covered Call_etf_Low_max,Horizons SP 500 Covered Call_etf_Low_min,Horizons SP 500 Covered Call_etf_Low_volatility,Horizons SP 500 Covered Call_etf_Low_change,Horizons SP 500 Covered Call_etf_Close_average,Horizons SP 500 Covered Call_etf_Close_max,Horizons SP 500 Covered Call_etf_Close_min,Horizons SP 500 Covered Call_etf_Close_volatility,Horizons SP 500 Covered Call_etf_Close_change
2019-03-31,48.41,48.41,48.41,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2019-04-07,48.55,48.55,48.55,0.0,0.0,48.83,48.83,48.83,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2019-04-14,48.72,48.72,48.72,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2019-04-21,48.64,48.64,48.64,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.8,48.8,48.8,0.0,0.0
2019-04-28,48.72,48.72,48.72,0.0,0.0,49.07,49.07,49.07,0.0,0.0,48.72,48.72,48.72,0.0,0.0,49.03,49.03,49.03,0.0,0.0
2019-05-05,47.68,47.68,47.68,0.0,0.0,48.1,48.1,48.1,0.0,0.0,47.29,47.29,47.29,0.0,0.0,48.1,48.1,48.1,0.0,0.0
2019-05-12,48.25,48.25,48.25,0.0,0.0,48.25,48.25,48.25,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2019-05-19,47.4,47.4,47.4,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.23,47.23,47.23,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2019-05-26,46.34,46.34,46.34,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.03,46.03,46.03,0.0,0.0,46.03,46.03,46.03,0.0,0.0
2019-06-02,47.82,47.82,47.82,0.0,0.0,48.15,48.15,48.15,0.0,0.0,47.82,47.82,47.82,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2019-06-09,48.24,48.24,48.24,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.23,48.23,48.23,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-06-16,49.2,49.2,49.2,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.01,49.01,49.01,0.0,0.0,49.2,49.2,49.2,0.0,0.0
2019-06-23,48.89,48.89,48.89,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2019-06-30,49.74,49.74,49.74,0.0,0.0,49.81,49.81,49.81,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.66,49.66,49.66,0.0,0.0
2019-07-07,50.51,50.51,50.51,0.0,0.0,50.51,50.51,50.51,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-07-14,50.36,50.36,50.36,0.0,0.0,50.36,50.36,50.36,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.84,49.84,49.84,0.0,0.0
2019-07-21,50.09,50.09,50.09,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-07-28,49.18,49.18,49.18,0.0,0.0,49.18,49.18,49.18,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.84,48.84,48.84,0.0,0.0
2019-08-04,49.06,49.06,49.06,0.0,0.0,49.06,49.06,49.06,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2019-08-11,47.97,47.97,47.97,0.0,0.0,48.22,48.22,48.22,0.0,0.0,47.69,47.69,47.69,0.0,0.0,48.21,48.21,48.21,0.0,0.0
2019-08-18,48.36,48.36,48.36,0.0,0.0,48.36,48.36,48.36,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.31,47.31,47.31,0.0,0.0
2019-08-25,48.92,48.92,48.92,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2019-09-01,49.21,49.21,49.21,0.0,0.0,49.21,49.21,49.21,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.15,49.15,49.15,0.0,0.0
2019-09-08,49.45,49.45,49.45,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.31,49.31,49.31,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2019-09-15,49.58,49.58,49.58,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.17,49.17,49.17,0.0,0.0
2019-09-22,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2019-09-29,47.77,47.77,47.77,0.0,0.0,48.33,48.33,48.33,0.0,0.0,47.77,47.77,47.77,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2019-10-06,48.85,48.85,48.85,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.64,48.64,48.64,0.0,0.0
2019-10-13,49.15,49.15,49.15,0.0,0.0,49.15,49.15,49.15,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2019-10-20,49.01,49.01,49.01,0.0,0.0,49.22,49.22,49.22,0.0,0.0,48.89,48.89,48.89,0.0,0.0,49.15,49.15,49.15,0.0,0.0
2019-10-27,49.81,49.81,49.81,0.0,0.0,50.09,50.09,50.09,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.64,49.64,49.64,0.0,0.0
2019-11-03,49.94,49.94,49.94,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.72,49.72,49.72,0.0,0.0,49.97,49.97,49.97,0.0,0.0
2019-11-10,50.16,50.16,50.16,0.0,0.0,50.19,50.19,50.19,0.0,0.0,49.96,49.96,49.96,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2019-11-17,49.73,49.73,49.73,0.0,0.0,49.97,49.97,49.97,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.78,49.78,49.78,0.0,0.0
2019-11-24,50.26,50.26,50.26,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-12-01,50.34,50.34,50.34,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2019-12-08,50.53,50.53,50.53,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2019-12-15,51.27,51.27,51.27,0.0,0.0,51.27,51.27,51.27,0.0,0.0,50.96,50.96,50.96,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2019-12-22,51.26,51.26,51.26,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.01,51.01,51.01,0.0,0.0
2019-12-29,50.99,50.99,50.99,0.0,0.0,50.99,50.99,50.99,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.86,50.86,50.86,0.0,0.0
