Date,WPP_stock_Open_average,WPP_stock_Open_max,WPP_stock_Open_min,WPP_stock_Open_volatility,WPP_stock_Open_change,WPP_stock_High_average,WPP_stock_High_max,WPP_stock_High_min,WPP_stock_High_volatility,WPP_stock_High_change,WPP_stock_Low_average,WPP_stock_Low_max,WPP_stock_Low_min,WPP_stock_Low_volatility,WPP_stock_Low_change,WPP_stock_Close_average,WPP_stock_Close_max,WPP_stock_Close_min,WPP_stock_Close_volatility,WPP_stock_Close_change,WPP_stock_Volume_average,WPP_stock_Volume_max,WPP_stock_Volume_min,WPP_stock_Volume_volatility,WPP_stock_Volume_change
2018-01-14,94.7925,95.83,93.09,2.739999999999995,0.28000000000000114,95.4575,95.83,94.83,1.0,0.0799999999999983,94.1225,95.22,92.96,2.260000000000005,1.3199999999999932,94.7575,95.53,94.02,1.5100000000000051,1.5100000000000051,272126,439309,165289,274020,-274020
2018-01-21,93.064,94.3,92.16,2.1400000000000006,-2.1400000000000006,93.442,95.35,92.16,3.1899999999999977,-3.1899999999999977,92.344,94.23,91.39,2.8400000000000034,-2.8400000000000034,92.968,95.32,91.7,3.6199999999999903,-3.6199999999999903,321640,630699,197000,433699,94804
2018-01-28,91.386,92.16,90.59,1.5699999999999932,1.2099999999999937,91.754,92.92,90.83,2.0900000000000034,0.980000000000004,90.694,91.58,90.04,1.539999999999992,0.0,91.098,92.57,90.4,2.1699999999999875,-0.480000000000004,234582,286388,168826,117562,-117562
2018-02-04,87.976,90.52,84.92,5.599999999999994,1.269999999999996,88.762,91.03,86.82,4.210000000000008,1.1199999999999903,86.61,88.85,84.65,4.199999999999989,0.8499999999999943,87.454,88.88,86.03,2.8499999999999943,2.8499999999999943,234907,330689,151226,179463,-55234
2018-02-11,95.64,102.88,88.68,14.199999999999989,14.199999999999989,96.794,103.53,89.84,13.689999999999998,13.689999999999998,95.36,102.18,88.65,13.530000000000001,13.530000000000001,96.266,102.48,89.45,13.030000000000001,13.030000000000001,265045,368817,142273,226544,106790
2018-02-18,95.86,98.24,94.45,3.789999999999992,-3.789999999999992,96.35249999999999,98.47,95.16,3.3100000000000023,-3.1200000000000045,95.155,96.87,94.22,2.6500000000000057,-2.5200000000000102,95.47,97.03,94.37,2.6599999999999966,-1.730000000000004,223725,374781,100094,274687,-158124
2018-02-25,92.402,96.55,85.05,11.5,-8.170000000000002,93.256,96.83,88.36,8.469999999999999,-8.39,91.69,96.15,85.04,11.11,-9.0,92.444,96.78,87.19,9.590000000000003,-8.950000000000003,309386,801511,106702,694809,210023
2018-03-04,85.43599999999999,86.91,83.46,3.450000000000003,-3.450000000000003,86.05,87.81,83.88,3.930000000000007,-3.930000000000007,84.968,86.55,83.27,3.280000000000001,-3.240000000000009,85.714,87.67,83.77,3.9000000000000057,-3.9000000000000057,376409,566591,286447,280144,-25144
2018-03-11,81.406,82.81,80.75,2.0600000000000023,-2.0600000000000023,82.058,83.43,81.42,2.010000000000005,-1.720000000000013,81.038,82.8,80.26,2.539999999999992,-2.0999999999999943,81.426,83.02,80.75,2.269999999999996,-1.8799999999999955,275376,483904,121795,362109,59529
2018-03-18,79.694,82.91,77.27,5.640000000000001,-5.329999999999998,79.978,83.07,77.79,5.279999999999987,-5.199999999999989,78.604,81.56,76.68,4.8799999999999955,-4.8799999999999955,78.872,82.12,76.68,5.439999999999998,-5.439999999999998,301295,580221,178631,401590,-37132
