Date,IBOC_Open_average,IBOC_Open_max,IBOC_Open_min,IBOC_Open_volatility,IBOC_Open_change,IBOC_High_average,IBOC_High_max,IBOC_High_min,IBOC_High_volatility,IBOC_High_change,IBOC_Low_average,IBOC_Low_max,IBOC_Low_min,IBOC_Low_volatility,IBOC_Low_change,IBOC_Close_average,IBOC_Close_max,IBOC_Close_min,IBOC_Close_volatility,IBOC_Close_change,IBOC_Volume_average,IBOC_Volume_max,IBOC_Volume_min,IBOC_Volume_volatility,IBOC_Volume_change
2018-03-25,39.1125,39.75,38.7,1.0499999999999972,-0.8999999999999986,39.675,40.0,39.4,0.6000000000000014,0.10000000000000142,38.3,38.65,37.8,0.8500000000000014,-0.5500000000000043,38.75,39.2,38.3,0.9000000000000057,-0.30000000000000426,207885,219697,189852,29845,16345
2018-04-01,39.04,39.55,38.45,1.0999999999999943,0.75,39.64,39.95,39.15,0.8000000000000043,0.6499999999999986,38.17,38.8,36.65,2.1499999999999986,0.44999999999999574,39.186,39.8,38.83,0.9699999999999989,-0.1700000000000017,160519,244854,97084,147770,-121136
2018-04-08,39.75,40.4,39.4,1.0,0.5500000000000043,40.08,40.4,39.6,0.7999999999999972,0.3500000000000014,39.302,39.6,39.05,0.5500000000000043,0.5500000000000043,39.76,40.1,39.3,0.8000000000000043,0.3999999999999986,112270,153069,82955,70114,22307
2018-04-15,39.93,40.4,39.3,1.1000000000000014,0.10000000000000142,40.326,40.8,40.05,0.75,0.5,39.64,40.4,39.3,1.1000000000000014,1.0,40.0,40.7,39.35,1.3500000000000014,1.0,120058,177130,87589,89541,2345
2018-04-22,40.89,40.95,40.75,0.20000000000000284,-0.14999999999999858,41.19,41.55,40.85,0.6999999999999957,-0.6999999999999957,40.204,40.6,39.67,0.9299999999999997,-0.8000000000000043,40.63,41.05,39.8,1.25,-1.25,135602,177795,70699,107096,-17780
2018-04-29,39.949999999999996,40.55,39.55,1.0,0.7999999999999972,40.6,41.0,40.25,0.75,0.75,39.64,40.35,39.3,1.0500000000000043,1.0500000000000043,40.24,40.6,39.8,0.8000000000000043,0.45000000000000284,119799,164546,91036,73510,-27815
2018-05-06,41.73,42.25,40.7,1.5499999999999972,1.5499999999999972,42.116,42.45,41.38,1.0700000000000003,1.0700000000000003,40.86,41.85,38.65,3.200000000000003,1.1499999999999986,41.946,42.25,41.38,0.8699999999999974,0.6699999999999946,152709,210446,113631,96815,96815
2018-05-13,42.78,43.35,42.0,1.3500000000000014,1.1000000000000014,43.230000000000004,43.75,42.7,1.0499999999999972,1.0499999999999972,42.594,43.1,42.0,1.1000000000000014,1.1000000000000014,42.99,43.65,42.35,1.2999999999999972,1.2999999999999972,239591,298986,178665,120321,59859
2018-05-20,43.45,43.9,42.9,1.0,-0.8500000000000014,43.75,44.4,43.2,1.1999999999999957,-1.1999999999999957,43.08,43.75,42.6,1.1499999999999986,-0.9799999999999969,43.417500000000004,43.92,43.1,0.8200000000000003,-0.8200000000000003,151557,208736,97203,111533,-25686
2018-05-27,43.46,44.0,42.8,1.2000000000000028,1.2000000000000028,43.9,44.25,42.95,1.2999999999999972,1.25,43.03,43.6,41.95,1.6499999999999986,1.6499999999999986,43.49,44.15,42.5,1.6499999999999986,1.6499999999999986,218621,377040,140279,236761,-18734
2018-06-03,44.28,44.7,44.05,0.6500000000000057,0.30000000000000426,44.61,44.9,44.15,0.75,0.45000000000000284,43.910000000000004,44.1,43.65,0.45000000000000284,0.05000000000000426,44.23,44.55,43.85,0.6999999999999957,-0.14999999999999858,176834,258134,135221,122913,-12534
2018-06-10,43.62,44.05,43.4,0.6499999999999986,-0.5499999999999972,43.88,44.05,43.7,0.3499999999999943,-0.04999999999999716,43.02,43.2,42.85,0.3500000000000014,0.0,43.56,43.85,43.4,0.45000000000000284,0.3999999999999986,197433,399281,117905,281376,6403
2018-06-17,44.28,44.65,43.5,1.1499999999999986,0.6499999999999986,44.76,45.0,44.5,0.5,-0.04999999999999716,43.64,44.25,43.35,0.8999999999999986,0.20000000000000284,44.35,44.7,44.1,0.6000000000000014,-0.14999999999999858,253022,590399,125053,465346,-20563
2018-06-24,43.39,44.0,42.45,1.5499999999999972,-1.5499999999999972,43.88,44.25,43.6,0.6499999999999986,-0.5499999999999972,42.75,43.7,41.8,1.9000000000000057,-1.25,43.3,44.0,42.8,1.2000000000000028,-0.7000000000000028,170779,306471,120407,186064,-177043
2018-07-01,43.5375,43.9,43.35,0.5499999999999972,0.5499999999999972,44.0125,44.65,43.55,1.1000000000000014,1.1000000000000014,43.3,43.9,43.0,0.8999999999999986,0.8999999999999986,43.7625,44.55,43.15,1.3999999999999986,1.3999999999999986,86706,95627,77210,18417,12469
2018-07-08,43.94,44.65,43.4,1.25,-1.25,44.18,44.8,43.85,0.9499999999999957,-0.8999999999999986,43.38,43.85,42.9,0.9500000000000028,-0.45000000000000284,43.77,44.25,43.3,0.9500000000000028,-0.3999999999999986,115340,170488,79972,90516,-50220
2018-07-15,44.23,44.7,43.75,0.9500000000000028,0.8500000000000014,44.804,45.55,44.27,1.279999999999994,1.279999999999994,44.06,44.7,43.05,1.6500000000000057,0.9500000000000028,44.586,45.25,43.83,1.4200000000000017,1.4200000000000017,168964,229909,89637,140272,85460
2018-07-22,44.97,45.5,44.55,0.9500000000000028,-0.9500000000000028,45.21,45.5,44.95,0.5499999999999972,-0.5499999999999972,44.18,44.7,43.75,0.9500000000000028,-0.9500000000000028,44.68,45.0,44.4,0.6000000000000014,-0.6000000000000014,165574,228942,119073,109869,55192
2018-07-29,44.93,45.65,44.45,1.1999999999999957,0.3999999999999986,45.41,46.0,44.65,1.3500000000000014,0.6499999999999986,44.55,44.8,43.95,0.8499999999999943,0.8499999999999943,45.13,45.75,44.45,1.2999999999999972,0.6499999999999986,166489,246409,105698,140711,-140711
2018-08-05,45.42,45.75,45.2,0.5499999999999972,0.29999999999999716,45.86,45.9,45.85,0.04999999999999716,0.0,45.142,45.35,44.85,0.5,0.05999999999999517,45.5,45.7,45.25,0.45000000000000284,0.10000000000000142,111338,140592,74387,66205,9122
2018-08-12,45.96,46.35,45.45,0.8999999999999986,0.8999999999999986,46.538000000000004,46.64,46.35,0.28999999999999915,0.10000000000000142,45.71,45.9,45.45,0.44999999999999574,0.44999999999999574,46.2,46.4,45.75,0.6499999999999986,0.14999999999999858,191746,276056,114206,161850,-99610
2018-08-19,46.81,47.2,46.4,0.8000000000000043,0.3500000000000014,47.152,47.35,46.95,0.3999999999999986,-0.37000000000000455,46.35,46.8,45.65,1.1499999999999986,-0.6499999999999986,46.75,47.05,46.4,0.6499999999999986,-0.6499999999999986,110255,133320,81994,51326,-30037
2018-08-26,46.625,46.8,46.5,0.29999999999999716,0.25,46.95,47.25,46.7,0.5499999999999972,0.29999999999999716,46.3,46.55,46.05,0.5,0.5,46.7625,47.0,46.45,0.5499999999999972,0.3999999999999986,188990,254021,152846,101175,87794
2018-09-02,47.19,47.75,46.75,1.0,0.8500000000000014,47.526,47.95,46.95,1.0,0.47000000000000597,46.896,47.4,46.5,0.8999999999999986,0.6999999999999957,47.26,47.55,46.8,0.75,0.7000000000000028,212704,344122,113245,230877,-172950
2018-09-09,47.28,47.6,46.75,0.8500000000000014,0.10000000000000142,47.61,47.95,47.25,0.7000000000000028,-0.45000000000000284,46.839999999999996,47.35,46.55,0.8000000000000043,-0.6000000000000014,47.17,47.65,46.75,0.8999999999999986,-0.8999999999999986,150377,184749,119722,65027,-9620
2018-09-16,47.02,47.55,46.55,1.0,0.10000000000000142,47.35,47.85,46.85,1.0,0.10000000000000142,46.376,46.9,45.73,1.1700000000000017,-0.6000000000000014,46.92,47.7,46.25,1.4500000000000028,-0.3999999999999986,229678,610906,95392,515514,59402
2018-09-23,45.578,46.45,44.7,1.75,-1.1599999999999966,45.888,46.55,45.1,1.4499999999999957,-0.6899999999999977,44.852,46.25,43.96,2.289999999999999,-2.289999999999999,45.036,46.35,44.13,2.219999999999999,-2.219999999999999,170745,234360,86583,147777,101839
2018-09-30,44.074,44.41,43.75,0.6599999999999966,-0.3100000000000023,44.464,45.06,43.75,1.3100000000000023,-0.7700000000000031,43.028,44.35,40.34,4.009999999999998,-3.2099999999999937,43.95,44.59,43.24,1.3500000000000014,-0.5,478477,965657,139449,826208,826208
2018-10-07,42.298,43.41,40.41,3.0,-2.680000000000007,42.73,44.12,41.04,3.0799999999999983,-2.770000000000003,41.326,42.78,39.55,3.230000000000004,-2.469999999999999,41.774,43.54,40.48,3.0600000000000023,-2.789999999999999,427341,801758,151887,649871,-309467
2018-10-14,40.758,41.33,40.07,1.259999999999998,-0.8599999999999994,41.342,42.32,40.07,2.25,-2.25,39.95,40.61,38.71,1.8999999999999986,-1.4200000000000017,40.434,41.46,38.95,2.509999999999998,-2.279999999999994,315010,436249,202198,234051,-24577
2018-10-21,38.058,38.6,37.24,1.3599999999999994,-0.12999999999999545,38.82,39.33,38.29,1.0399999999999991,-0.11999999999999744,37.56,38.31,36.98,1.3300000000000054,-0.19000000000000483,38.082,38.73,37.01,1.7199999999999989,-0.0899999999999963,274535,405240,199448,205792,-37067
2018-10-28,39.176,39.57,38.73,0.8400000000000034,0.8400000000000034,39.586,40.04,39.02,1.019999999999996,1.019999999999996,38.808,39.18,38.32,0.8599999999999994,0.8599999999999994,39.246,39.87,38.7,1.1699999999999946,0.9699999999999989,246990,366556,184528,182028,182028
2018-11-04,40.410000000000004,40.98,39.77,1.2099999999999937,0.6799999999999997,40.876000000000005,41.32,40.45,0.8699999999999974,-0.07000000000000028,39.948,40.52,39.65,0.8700000000000045,0.05000000000000426,40.432,41.11,39.75,1.3599999999999994,-0.509999999999998,165624,226405,112388,114017,-50284
2018-11-11,39.506,40.05,38.53,1.519999999999996,-0.3500000000000014,40.036,40.6,39.74,0.8599999999999994,-0.7199999999999989,38.972,39.68,38.25,1.4299999999999997,-0.6799999999999997,39.404,39.71,38.75,0.9600000000000009,-0.46999999999999886,142830,166680,116722,49958,-15326
2018-11-18,38.47,39.0,37.9,1.1000000000000014,-0.3400000000000034,39.0025,39.2,38.65,0.5500000000000043,0.010000000000005116,38.11,38.31,37.87,0.44000000000000483,0.15000000000000568,38.295,38.35,38.19,0.1600000000000037,0.03999999999999915,133919,200041,66026,134015,63914
2018-11-25,38.23,38.87,37.8,1.0700000000000003,0.6199999999999974,38.692,38.91,38.49,0.4199999999999946,0.28999999999999915,37.658,37.99,37.16,0.8300000000000054,0.030000000000001137,38.18,38.43,37.79,0.6400000000000006,0.35999999999999943,200149,279174,146093,133081,26818
2018-12-02,36.1325,38.06,35.42,2.6400000000000006,-2.6400000000000006,36.525,38.17,35.85,2.3200000000000003,-2.3200000000000003,35.1025,35.82,34.61,1.2100000000000009,-1.2100000000000009,35.495000000000005,35.95,35.02,0.9299999999999997,-0.9299999999999997,298817,352797,241089,111708,-81374
2018-12-09,35.138,35.49,34.67,0.8200000000000003,-0.7700000000000031,35.646,35.92,35.3,0.6200000000000045,-0.3399999999999963,34.794000000000004,35.09,34.52,0.5700000000000003,-0.36999999999999744,34.956,35.42,34.62,0.8000000000000043,-0.44000000000000483,270399,388691,170256,218435,154521
2018-12-16,33.73,34.8,32.82,1.9799999999999969,-1.9799999999999969,34.376,35.24,33.79,1.4500000000000028,-1.4200000000000017,33.116,34.32,32.56,1.759999999999998,-1.759999999999998,33.336,34.39,32.59,1.7999999999999972,-1.7999999999999972,347337,697877,192679,505198,-69335
2018-12-23,33.625,34.26,32.7,1.5599999999999952,1.5599999999999952,34.754999999999995,35.8,34.27,1.529999999999994,0.38999999999999346,33.16,33.62,32.6,1.019999999999996,1.019999999999996,34.14,34.4,33.88,0.519999999999996,0.22999999999999687,222980,275310,175388,99922,-56732
2018-12-30,34.345,34.72,34.01,0.7100000000000009,0.7100000000000009,35.0125,35.22,34.84,0.37999999999999545,0.25,34.1125,34.55,33.66,0.8900000000000006,0.5399999999999991,34.5025,34.89,33.96,0.9299999999999997,0.1599999999999966,276697,472572,164475,308097,-107768
2019-01-06,34.85,35.16,34.5,0.6599999999999966,-0.4399999999999977,35.132000000000005,35.31,35.06,0.25,-0.030000000000001137,34.55,34.79,34.41,0.38000000000000256,0.0,34.943999999999996,35.12,34.69,0.4299999999999997,-0.17999999999999972,128723,175416,96876,78540,33786
2019-01-13,35.625,36.31,34.87,1.4400000000000048,1.4400000000000048,36.13,36.69,35.31,1.3799999999999955,1.3799999999999955,35.42,36.13,34.6,1.5300000000000011,1.5300000000000011,35.9975,36.39,35.28,1.1099999999999994,1.1099999999999994,130166,189474,97932,91542,-3801
2019-01-20,35.85,36.19,35.72,0.46999999999999886,-0.46999999999999886,36.174,36.53,35.99,0.5399999999999991,-0.3500000000000014,35.252,35.61,34.41,1.2000000000000028,-0.05999999999999517,35.812000000000005,36.03,35.59,0.4399999999999977,0.35999999999999943,149537,226265,74754,151511,24088
2019-01-27,35.874,36.07,35.6,0.46999999999999886,0.07000000000000028,36.26,36.61,36.01,0.6000000000000014,0.22999999999999687,35.548,36.0,34.89,1.1099999999999994,0.1700000000000017,35.967999999999996,36.58,35.47,1.1099999999999994,0.75,162831,198700,111045,87655,-28085
2019-02-03,36.912,37.28,36.58,0.7000000000000028,0.44000000000000483,37.342,38.08,37.05,1.0300000000000011,0.30000000000000426,36.654,36.81,36.46,0.3500000000000014,0.14999999999999858,37.04,37.34,36.9,0.44000000000000483,0.4000000000000057,172519,216366,104316,112050,39276
2019-02-10,38.2375,38.83,37.59,1.2399999999999949,1.2399999999999949,38.894999999999996,39.5,38.26,1.240000000000002,1.240000000000002,38.145,38.72,37.59,1.1299999999999955,1.1299999999999955,38.739999999999995,39.48,38.23,1.25,1.25,413039,933071,182161,750910,750910
2019-02-17,40.052,40.51,39.49,1.019999999999996,1.019999999999996,40.326,40.72,39.94,0.7800000000000011,0.7800000000000011,39.734,40.23,39.12,1.1099999999999994,1.1099999999999994,40.184,40.45,39.76,0.6900000000000048,0.6900000000000048,271366,409218,176594,232624,-24576
2019-02-24,40.57,41.04,40.0,1.0399999999999991,0.7100000000000009,40.95,41.41,40.4,1.009999999999998,0.759999999999998,40.246,40.76,39.82,0.9399999999999977,0.9399999999999977,40.67,41.12,40.02,1.0999999999999943,1.0999999999999943,176585,266722,103831,162891,19412
2019-03-03,40.328,41.14,39.38,1.759999999999998,-1.3900000000000006,40.56,41.29,39.85,1.4399999999999977,-1.1000000000000014,39.816,40.69,39.33,1.3599999999999994,-1.3599999999999994,40.14,41.15,39.61,1.5399999999999991,-1.1700000000000017,243700,488750,152473,336277,-2084
2019-03-10,40.178,40.52,39.83,0.6900000000000048,0.46000000000000085,40.654,41.18,40.07,1.1099999999999994,1.1099999999999994,39.886,40.29,39.36,0.9299999999999997,0.9299999999999997,40.384,41.07,39.94,1.1300000000000026,1.1300000000000026,325352,838334,188399,649935,-3727
2019-03-17,39.208,41.33,36.99,4.339999999999996,-4.339999999999996,39.51,41.33,37.67,3.6599999999999966,-3.6599999999999966,38.262,40.0,36.73,3.270000000000003,-3.270000000000003,38.438,40.08,36.94,3.1400000000000006,-2.9299999999999997,217911,269233,137964,131269,-78810
2019-03-24,37.888,38.3,37.39,0.9099999999999966,0.9099999999999966,38.43,39.19,37.9,1.2899999999999991,1.2899999999999991,37.618,38.3,37.17,1.1299999999999955,1.009999999999998,38.214,39.15,37.72,1.4299999999999997,1.269999999999996,177458,268486,146016,122470,-4988
2019-03-31,39.424,40.05,39.03,1.019999999999996,0.9399999999999977,39.878,40.44,39.17,1.269999999999996,1.269999999999996,39.226,39.88,38.67,1.2100000000000009,1.2100000000000009,39.568,40.2,38.68,1.5200000000000031,1.5200000000000031,208616,311455,77556,233899,-85937
2019-04-07,40.306,40.94,39.55,1.3900000000000006,0.9299999999999997,40.546,41.16,40.02,1.1399999999999935,0.9199999999999946,39.836,40.26,39.24,1.019999999999996,0.9099999999999966,40.216,40.88,39.42,1.4600000000000009,0.9299999999999997,100255,110880,86867,24013,-6926
2019-04-14,40.875,41.28,40.55,0.730000000000004,0.0,41.135,41.39,40.58,0.8100000000000023,-0.6499999999999986,40.4225,40.92,39.88,1.0399999999999991,-0.5499999999999972,40.7875,41.29,40.1,1.1899999999999977,-1.0899999999999963,119452,143808,91523,52285,-37381
2019-04-21,40.838,41.53,40.12,1.4100000000000037,1.4100000000000037,41.43,42.16,41.05,1.1099999999999994,0.9399999999999977,40.598,41.52,39.91,1.6100000000000065,1.6100000000000065,41.178,41.76,40.8,0.9600000000000009,0.7999999999999972,137217,196010,77908,118102,28805
2019-04-28,41.246,41.9,40.84,1.0599999999999952,-0.8200000000000003,41.646,41.9,41.15,0.75,-0.01999999999999602,40.82,41.35,40.33,1.0200000000000031,-0.30000000000000426,41.292,41.76,40.71,1.0499999999999972,0.28999999999999915,160546,187539,138906,48633,29983
2019-05-05,40.922,41.4,40.52,0.8799999999999955,-0.8799999999999955,41.294,41.72,40.84,0.8799999999999955,-0.8799999999999955,40.29,40.85,39.11,1.740000000000002,-1.730000000000004,40.724,41.2,39.4,1.8000000000000043,-1.7000000000000028,167740,224147,142332,81815,54680
2019-05-12,39.870000000000005,40.09,39.52,0.5700000000000003,0.29999999999999716,40.574,40.97,40.04,0.9299999999999997,0.4299999999999997,39.568,40.07,39.18,0.8900000000000006,0.19000000000000483,40.262,40.82,39.93,0.8900000000000006,0.5300000000000011,157956,243439,121797,121642,5446
2019-05-19,40.3675,40.98,39.52,1.4599999999999937,-1.4399999999999977,40.53,41.26,39.86,1.3999999999999986,-1.3999999999999986,39.9375,40.86,39.01,1.8500000000000014,-1.3399999999999963,40.1825,41.15,39.32,1.8299999999999983,-1.2999999999999972,89213,101185,67145,34040,-31815
2019-05-26,38.106,39.71,36.48,3.230000000000004,-3.230000000000004,38.382,40.33,36.75,3.5799999999999983,-3.5799999999999983,37.314,38.83,35.76,3.0700000000000003,-3.0700000000000003,37.588,38.87,36.2,2.6699999999999946,-2.6699999999999946,212022,365399,121443,243956,182286
2019-06-02,36.878,37.63,36.46,1.1700000000000017,-0.1599999999999966,37.508,38.17,36.67,1.5,-0.7800000000000011,36.494,37.02,36.18,0.8400000000000034,-0.04999999999999716,37.022,37.84,36.36,1.480000000000004,-0.8500000000000014,167233,272109,110929,161180,-122240
2019-06-09,37.226,37.38,37.11,0.2700000000000031,-0.0799999999999983,37.604,37.84,37.23,0.6100000000000065,-0.480000000000004,36.956,37.12,36.65,0.46999999999999886,-0.38000000000000256,37.176,37.46,36.73,0.730000000000004,-0.5500000000000043,150277,239448,98834,140614,106249
2019-06-16,37.234,37.77,36.74,1.0300000000000011,-0.07000000000000028,37.756,38.2,37.21,0.990000000000002,-0.6999999999999957,36.756,37.2,36.14,1.0600000000000023,-0.5899999999999963,37.104,37.57,36.17,1.3999999999999986,-1.3999999999999986,212839,415871,104188,311683,25577
2019-06-23,36.986000000000004,38.14,36.13,2.009999999999998,2.009999999999998,37.495999999999995,38.3,36.69,1.6099999999999994,1.6099999999999994,36.730000000000004,37.42,35.88,1.5399999999999991,1.5399999999999991,37.098,37.71,36.36,1.3500000000000014,1.2199999999999989,226915,548314,109611,438703,-4493
2019-06-30,37.5375,37.6,37.41,0.19000000000000483,0.060000000000002274,37.754999999999995,37.98,37.65,0.3299999999999983,-0.07000000000000028,37.15,37.32,36.89,0.4299999999999997,0.29999999999999716,37.4925,37.84,37.3,0.5400000000000063,-0.04000000000000625,102527,142424,51369,91055,25108
2019-07-07,37.502,37.91,37.08,0.8299999999999983,0.8299999999999983,37.796,38.11,37.59,0.519999999999996,0.30999999999999517,37.062,37.32,36.82,0.5,-0.259999999999998,37.43,37.93,36.92,1.009999999999998,-0.6599999999999966,107077,118837,87102,31735,-1260
2019-07-14,36.54,36.95,36.21,0.740000000000002,-0.45000000000000284,36.826,37.19,36.5,0.6899999999999977,-0.6899999999999977,36.254,36.7,35.97,0.730000000000004,-0.730000000000004,36.41,36.8,36.04,0.759999999999998,-0.759999999999998,130035,184139,99124,85015,24982
2019-07-21,37.068,37.86,36.1,1.759999999999998,1.75,37.668,37.99,36.66,1.3300000000000054,1.3200000000000003,36.73,37.23,36.05,1.1799999999999997,1.1799999999999997,37.332,37.91,36.63,1.279999999999994,0.75,158067,200002,107321,92681,31215
2019-07-28,36.5,37.77,34.59,3.1799999999999997,-2.469999999999999,36.91,38.17,34.71,3.460000000000001,-3.1199999999999974,35.572,37.44,33.23,4.210000000000001,-3.760000000000005,36.094,37.79,33.81,3.979999999999997,-3.979999999999997,285503,483644,146947,336697,108188
2019-08-04,33.566,34.02,33.07,0.9500000000000028,-0.730000000000004,33.838,34.23,33.47,0.759999999999998,-0.759999999999998,33.03,33.58,32.5,1.0799999999999983,-0.7000000000000028,33.514,33.89,32.9,0.990000000000002,-0.990000000000002,292847,360279,251914,108365,31458
2019-08-11,33.132,35.05,32.41,2.6400000000000006,2.219999999999999,33.87,35.19,32.61,2.5799999999999983,1.1899999999999977,32.8,34.46,32.04,2.4200000000000017,1.9500000000000028,33.46,34.89,32.46,2.4299999999999997,1.6199999999999974,788963,2578578,208505,2370073,150860
2019-08-18,34.972,35.41,34.69,0.7199999999999989,0.09000000000000341,35.268,35.62,34.9,0.7199999999999989,0.259999999999998,34.158,34.94,32.57,2.3699999999999974,1.8200000000000003,34.888,35.17,34.38,0.7899999999999991,0.44999999999999574,294578,451694,201842,249852,-27921
2019-08-25,35.1425,35.7,34.38,1.3200000000000003,0.28000000000000114,35.557500000000005,35.92,35.26,0.6600000000000037,0.5,34.7975,35.22,34.38,0.8399999999999963,0.6999999999999957,35.0925,35.59,34.53,1.0600000000000023,1.0600000000000023,189379,295168,132944,162224,-162224
2019-09-01,35.778,36.44,35.09,1.3499999999999943,1.269999999999996,36.526,38.32,35.27,3.049999999999997,3.049999999999997,35.482,36.27,34.57,1.7000000000000028,1.7000000000000028,36.152,38.09,34.91,3.180000000000007,3.180000000000007,215313,285528,177637,107891,100422
2019-09-08,38.968,39.52,38.33,1.1900000000000048,0.7800000000000011,39.56,40.03,39.21,0.8200000000000003,0.8200000000000003,38.566,39.04,38.13,0.9099999999999966,0.8200000000000003,39.268,39.85,38.93,0.9200000000000017,0.9200000000000017,264808,403733,151725,252008,-131308
2019-09-15,39.606,39.89,39.25,0.6400000000000006,-0.3999999999999986,40.038,40.51,39.73,0.7800000000000011,-0.0800000000000054,39.356,39.57,39.05,0.5200000000000031,0.10999999999999943,39.618,39.9,39.31,0.5899999999999963,-0.46999999999999886,326280,756349,187326,569023,10069
2019-09-22,39.112,39.48,38.8,0.6799999999999997,-0.3100000000000023,39.506,39.86,39.01,0.8500000000000014,-0.6400000000000006,38.708,39.03,38.49,0.5399999999999991,0.10000000000000142,38.986,39.62,38.62,1.0,-0.17999999999999972,179826,236506,120389,116117,-38466
2019-09-29,37.58,38.87,37.15,1.7199999999999989,-1.4699999999999989,37.943999999999996,39.15,37.44,1.7100000000000009,-1.1700000000000017,36.982,37.29,36.57,0.7199999999999989,0.10000000000000142,37.46,37.68,37.28,0.3999999999999986,0.240000000000002,164639,257828,99809,158019,-158019
2019-10-06,37.754,38.59,37.06,1.5300000000000011,1.1099999999999994,38.116,39.12,37.25,1.8699999999999974,1.2999999999999972,37.606,38.48,36.79,1.6899999999999977,1.3299999999999983,37.814,38.5,36.92,1.5799999999999983,1.5300000000000011,166680,223113,104506,118607,-41792
2019-10-13,39.455999999999996,40.41,38.73,1.6799999999999997,1.6799999999999997,40.006,40.95,39.56,1.3900000000000006,1.3800000000000026,39.316,40.29,38.67,1.6199999999999974,1.6199999999999974,39.672,40.29,39.11,1.1799999999999997,1.1799999999999997,200908,267682,168535,99147,17253
2019-10-20,40.434,40.77,40.27,0.5,0.5,40.826,41.28,40.54,0.740000000000002,0.490000000000002,40.236,40.77,39.85,0.9200000000000017,0.9200000000000017,40.56,41.07,40.32,0.75,0.75,133059,168829,97933,70896,5384
2019-10-27,41.356,42.0,40.97,1.0300000000000011,1.0300000000000011,41.678,42.37,41.1,1.269999999999996,0.6099999999999994,40.980000000000004,41.83,40.54,1.2899999999999991,1.1999999999999957,41.542,42.27,40.96,1.3100000000000023,0.7900000000000063,175326,207204,127409,79795,-27785
2019-11-03,42.544,42.98,42.12,0.8599999999999994,-0.38000000000000256,42.83,43.58,42.5,1.0799999999999983,-0.28000000000000114,42.148,42.38,42.02,0.35999999999999943,0.0,42.396,42.48,42.21,0.269999999999996,-0.0899999999999963,210075,251205,176916,74289,15276
