Date,SPDR S&P 500 Value_etf_Open_average,SPDR S&P 500 Value_etf_Open_max,SPDR S&P 500 Value_etf_Open_min,SPDR S&P 500 Value_etf_Open_volatility,SPDR S&P 500 Value_etf_Open_change,SPDR S&P 500 Value_etf_High_average,SPDR S&P 500 Value_etf_High_max,SPDR S&P 500 Value_etf_High_min,SPDR S&P 500 Value_etf_High_volatility,SPDR S&P 500 Value_etf_High_change,SPDR S&P 500 Value_etf_Low_average,SPDR S&P 500 Value_etf_Low_max,SPDR S&P 500 Value_etf_Low_min,SPDR S&P 500 Value_etf_Low_volatility,SPDR S&P 500 Value_etf_Low_change,SPDR S&P 500 Value_etf_Close_average,SPDR S&P 500 Value_etf_Close_max,SPDR S&P 500 Value_etf_Close_min,SPDR S&P 500 Value_etf_Close_volatility,SPDR S&P 500 Value_etf_Close_change
2018-07-08,30.17,30.17,30.17,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2018-07-15,30.23,30.23,30.23,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2018-07-22,30.68,30.68,30.68,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2018-07-29,30.68,30.68,30.68,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2018-08-05,30.74,30.74,30.74,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2018-08-12,30.84,30.84,30.84,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.84,30.84,30.84,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2018-08-19,31.12,31.12,31.12,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2018-08-26,31.2,31.2,31.2,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2018-09-02,31.12,31.12,31.12,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2018-09-09,31.39,31.39,31.39,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2018-09-16,31.96,31.96,31.96,0.0,0.0,31.96,31.96,31.96,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2018-09-23,31.09,31.09,31.09,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2018-09-30,31.34,31.34,31.34,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.21,31.21,31.21,0.0,0.0
2018-10-07,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2018-10-14,30.06,30.06,30.06,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2018-10-21,28.96,28.96,28.96,0.0,0.0,29.07,29.07,29.07,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2018-10-28,29.91,29.91,29.91,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2018-11-04,30.41,30.41,30.41,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2018-11-11,29.88,29.88,29.88,0.0,0.0,30.15,30.15,30.15,0.0,0.0,29.84,29.84,29.84,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2018-11-18,29.18,29.18,29.18,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.09,29.09,29.09,0.0,0.0,29.17,29.17,29.17,0.0,0.0
2018-11-25,29.97,29.97,29.97,0.0,0.0,30.25,30.25,30.25,0.0,0.0,29.95,29.95,29.95,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2018-12-02,29.43,29.43,29.43,0.0,0.0,29.6,29.6,29.6,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2018-12-09,28.54,28.54,28.54,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.33,28.33,28.33,0.0,0.0
2018-12-16,27.0,27.0,27.0,0.0,0.0,27.4,27.4,27.4,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2018-12-23,27.11,27.11,27.11,0.0,0.0,27.3,27.3,27.3,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2018-12-30,27.0,27.0,27.0,0.0,0.0,27.53,27.53,27.53,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.46,27.46,27.46,0.0,0.0
2019-01-06,28.01,28.01,28.01,0.0,0.0,28.17,28.17,28.17,0.0,0.0,27.93,27.93,27.93,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-01-13,28.85,28.85,28.85,0.0,0.0,29.09,29.09,29.09,0.0,0.0,28.75,28.75,28.75,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2019-01-20,28.97,28.97,28.97,0.0,0.0,29.14,29.14,29.14,0.0,0.0,28.97,28.97,28.97,0.0,0.0,29.06,29.06,29.06,0.0,0.0
2019-01-27,29.55,29.55,29.55,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.53,29.53,29.53,0.0,0.0
2019-02-03,29.38,29.38,29.38,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-02-10,30.05,30.05,30.05,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.21,30.21,30.21,0.0,0.0
2019-02-17,30.3,30.3,30.3,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2019-02-24,30.34,30.34,30.34,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2019-03-03,29.47,29.47,29.47,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-03-10,30.48,30.48,30.48,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-03-17,30.37,30.37,30.37,0.0,0.0,30.44,30.44,30.44,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2019-03-24,30.26,30.26,30.26,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-03-31,30.93,30.93,30.93,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-04-07,31.21,31.21,31.21,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-04-14,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-04-21,31.21,31.21,31.21,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-04-28,31.45,31.45,31.45,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2019-05-05,30.62,30.62,30.62,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2019-05-12,30.33,30.33,30.33,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-05-19,30.13,30.13,30.13,0.0,0.0,30.18,30.18,30.18,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-05-26,29.22,29.22,29.22,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2019-06-02,30.44,30.44,30.44,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-06-09,30.83,30.83,30.83,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-06-16,31.42,31.42,31.42,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2019-06-23,31.19,31.19,31.19,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-06-30,31.67,31.67,31.67,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2019-07-07,31.83,31.83,31.83,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.83,31.83,31.83,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-07-14,31.85,31.85,31.85,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-07-21,32.03,32.03,32.03,0.0,0.0,32.17,32.17,32.17,0.0,0.0,31.96,31.96,31.96,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-07-28,31.31,31.31,31.31,0.0,0.0,31.32,31.32,31.32,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-08-04,31.01,31.01,31.01,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-08-11,30.26,30.26,30.26,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2019-08-18,30.76,30.76,30.76,0.0,0.0,30.94,30.94,30.94,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-08-25,31.07,31.07,31.07,0.0,0.0,31.15,31.15,31.15,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2019-09-01,31.64,31.64,31.64,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2019-09-08,32.51,32.51,32.51,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.43,32.43,32.43,0.0,0.0
2019-09-15,32.38,32.38,32.38,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2019-09-22,31.97,31.97,31.97,0.0,0.0,32.01,32.01,32.01,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2019-09-29,31.26,31.26,31.26,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-10-06,31.83,31.83,31.83,0.0,0.0,32.16,32.16,32.16,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2019-10-13,32.16,32.16,32.16,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2019-10-20,32.62,32.62,32.62,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2019-10-27,33.0,33.0,33.0,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2019-11-03,33.69,33.69,33.69,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2019-11-10,33.92,33.92,33.92,0.0,0.0,34.01,34.01,34.01,0.0,0.0,33.81,33.81,33.81,0.0,0.0,34.01,34.01,34.01,0.0,0.0
2019-11-17,33.83,33.83,33.83,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2019-11-24,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.05,34.05,34.05,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2019-12-01,34.15,34.15,34.15,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2019-12-08,34.58,34.58,34.58,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-12-15,35.07,35.07,35.07,0.0,0.0,35.17,35.17,35.17,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.07,35.07,35.07,0.0,0.0
2019-12-22,35.03,35.03,35.03,0.0,0.0,35.03,35.03,35.03,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2019-12-29,34.7,34.7,34.7,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.79,34.79,34.79,0.0,0.0
