Date,Global X Copper MinersEtf_Open_average,Global X Copper MinersEtf_Open_max,Global X Copper MinersEtf_Open_min,Global X Copper MinersEtf_Open_volatility,Global X Copper MinersEtf_Open_change,Global X Copper MinersEtf_High_average,Global X Copper MinersEtf_High_max,Global X Copper MinersEtf_High_min,Global X Copper MinersEtf_High_volatility,Global X Copper MinersEtf_High_change,Global X Copper MinersEtf_Low_average,Global X Copper MinersEtf_Low_max,Global X Copper MinersEtf_Low_min,Global X Copper MinersEtf_Low_volatility,Global X Copper MinersEtf_Low_change,Global X Copper MinersEtf_Close_average,Global X Copper MinersEtf_Close_max,Global X Copper MinersEtf_Close_min,Global X Copper MinersEtf_Close_volatility,Global X Copper MinersEtf_Close_change
2018-12-09,19.14,19.14,19.14,0.0,0.0,19.33,19.33,19.33,0.0,0.0,18.95,18.95,18.95,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2018-12-16,18.32,18.32,18.32,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.14,18.14,18.14,0.0,0.0
2018-12-23,18.38,18.38,18.38,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.15,18.15,18.15,0.0,0.0,18.16,18.16,18.16,0.0,0.0
2018-12-30,18.0,18.0,18.0,0.0,0.0,18.67,18.67,18.67,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-01-06,19.09,19.09,19.09,0.0,0.0,19.24,19.24,19.24,0.0,0.0,18.9,18.9,18.9,0.0,0.0,19.16,19.16,19.16,0.0,0.0
2019-01-13,19.76,19.76,19.76,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2019-01-20,19.24,19.24,19.24,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2019-01-27,20.4,20.4,20.4,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2019-02-03,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2019-02-10,20.39,20.39,20.39,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2019-02-17,21.84,21.84,21.84,0.0,0.0,22.31,22.31,22.31,0.0,0.0,21.84,21.84,21.84,0.0,0.0,22.25,22.25,22.25,0.0,0.0
2019-02-24,21.97,21.97,21.97,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2019-03-03,20.88,20.88,20.88,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-03-10,21.37,21.37,21.37,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2019-03-17,21.82,21.82,21.82,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2019-03-24,21.88,21.88,21.88,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2019-03-31,22.88,22.88,22.88,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.88,22.88,22.88,0.0,0.0
2019-04-07,23.1,23.1,23.1,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2019-04-14,23.37,23.37,23.37,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2019-04-21,21.88,21.88,21.88,0.0,0.0,22.09,22.09,22.09,0.0,0.0,21.88,21.88,21.88,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-04-28,20.94,20.94,20.94,0.0,0.0,21.27,21.27,21.27,0.0,0.0,20.94,20.94,20.94,0.0,0.0,21.24,21.24,21.24,0.0,0.0
2019-05-05,19.85,19.85,19.85,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2019-05-12,19.33,19.33,19.33,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2019-05-19,18.43,18.43,18.43,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.37,18.37,18.37,0.0,0.0
2019-05-26,18.17,18.17,18.17,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.4,18.4,18.4,0.0,0.0
2019-06-02,19.06,19.06,19.06,0.0,0.0,19.24,19.24,19.24,0.0,0.0,18.98,18.98,18.98,0.0,0.0,19.13,19.13,19.13,0.0,0.0
2019-06-09,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2019-06-16,20.72,20.72,20.72,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2019-06-23,20.8,20.8,20.8,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2019-06-30,20.45,20.45,20.45,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2019-07-07,19.85,19.85,19.85,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.8,19.8,19.8,0.0,0.0
2019-07-14,19.86,19.86,19.86,0.0,0.0,20.2,20.2,20.2,0.0,0.0,19.86,19.86,19.86,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2019-07-21,19.65,19.65,19.65,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-07-28,18.0,18.0,18.0,0.0,0.0,18.05,18.05,18.05,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2019-08-04,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2019-08-11,16.29,16.29,16.29,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-08-18,16.04,16.04,16.04,0.0,0.0,16.22,16.22,16.22,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2019-08-25,16.45,16.45,16.45,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.45,16.45,16.45,0.0,0.0,16.55,16.55,16.55,0.0,0.0
2019-09-01,17.26,17.26,17.26,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-09-08,18.17,18.17,18.17,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.3,18.3,18.3,0.0,0.0
2019-09-15,17.91,17.91,17.91,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.9,17.9,17.9,0.0,0.0
2019-09-22,17.13,17.13,17.13,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.24,17.24,17.24,0.0,0.0
2019-09-29,16.35,16.35,16.35,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.44,16.44,16.44,0.0,0.0
2019-10-06,16.93,16.93,16.93,0.0,0.0,17.25,17.25,17.25,0.0,0.0,16.93,16.93,16.93,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-10-13,17.21,17.21,17.21,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2019-10-20,17.42,17.42,17.42,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.64,17.64,17.64,0.0,0.0
2019-10-27,17.46,17.46,17.46,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2019-11-03,18.95,18.95,18.95,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-11-10,18.2,18.2,18.2,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2019-11-17,18.17,18.17,18.17,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2019-11-24,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2019-12-01,18.35,18.35,18.35,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.44,18.44,18.44,0.0,0.0
2019-12-08,19.95,19.95,19.95,0.0,0.0,20.24,20.24,20.24,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.77,19.77,19.77,0.0,0.0
2019-12-15,19.91,19.91,19.91,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2019-12-22,20.16,20.16,20.16,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2019-12-29,20.41,20.41,20.41,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.13,20.13,20.13,0.0,0.0
