Date,LStock_Open_average,LStock_Open_max,LStock_Open_min,LStock_Open_volatility,LStock_Open_change,LStock_High_average,LStock_High_max,LStock_High_min,LStock_High_volatility,LStock_High_change,LStock_Low_average,LStock_Low_max,LStock_Low_min,LStock_Low_volatility,LStock_Low_change,LStock_Close_average,LStock_Close_max,LStock_Close_min,LStock_Close_volatility,LStock_Close_change,LStock_Volume_average,LStock_Volume_max,LStock_Volume_min,LStock_Volume_volatility,LStock_Volume_change
2018-01-14,52.555,52.85,52.32,0.5300000000000011,-0.25,52.73,52.98,52.47,0.509999999999998,-0.29999999999999716,52.215,52.44,51.95,0.4899999999999949,0.4899999999999949,52.3925,52.52,52.19,0.3300000000000054,0.3200000000000003,1189391,1463011,938736,524275,-238940
2018-01-21,52.908,53.3,52.61,0.6899999999999977,0.6799999999999997,53.174,53.48,52.8,0.6799999999999997,0.6799999999999997,52.76,53.12,52.45,0.6699999999999946,0.6699999999999946,53.07,53.46,52.8,0.6600000000000037,0.6600000000000037,876941,1104657,768920,335737,-81323
2018-01-28,52.258,53.46,51.46,2.0,-2.0,52.494,53.59,51.65,1.9400000000000048,-1.9400000000000048,51.754,53.11,50.81,2.299999999999997,-2.299999999999997,51.832,53.11,50.82,2.289999999999999,-2.289999999999999,1556031,1924934,950178,974756,370372
2018-02-04,47.96,50.42,46.52,3.8999999999999986,-3.8999999999999986,48.536,50.84,47.07,3.770000000000003,-3.770000000000003,46.786,48.18,45.52,2.6599999999999966,-2.6599999999999966,47.327999999999996,48.19,46.05,2.1400000000000006,-1.4600000000000009,2378777,3454183,2000894,1453289,-141642
2018-02-11,48.22,49.66,47.19,2.469999999999999,2.469999999999999,49.14,50.55,48.13,2.4199999999999946,2.4199999999999946,48.122,49.66,46.98,2.6799999999999997,2.6799999999999997,48.886,50.08,47.5,2.5799999999999983,2.5799999999999983,1617441,1895401,1158446,736955,-144917
2018-02-18,49.8675,49.89,49.83,0.060000000000002274,-0.03999999999999915,50.365,50.44,50.32,0.11999999999999744,0.060000000000002274,49.707499999999996,49.81,49.58,0.23000000000000398,0.09000000000000341,49.895,50.34,49.6,0.740000000000002,0.45000000000000284,1442760,1646157,1248490,397667,-323948
2018-02-25,49.86,50.61,48.42,2.1899999999999977,-2.059999999999995,50.202,51.25,48.91,2.3400000000000034,-1.8300000000000054,49.27,50.32,48.19,2.1300000000000026,-2.1300000000000026,49.542,50.73,48.65,2.0799999999999983,-1.9099999999999966,1392900,1550229,1205200,345029,-16002
2018-03-04,50.412,51.5,48.48,3.020000000000003,3.020000000000003,51.14,51.74,50.47,1.2700000000000031,1.2700000000000031,50.186,51.15,48.48,2.6700000000000017,2.6700000000000017,51.034,51.72,50.37,1.3500000000000014,1.3500000000000014,1941701,2546048,1616303,929745,-37878
2018-03-11,51.35,51.78,50.72,1.0600000000000023,-1.0200000000000031,51.688,51.99,51.43,0.5600000000000023,-0.5600000000000023,50.996,51.26,50.72,0.5399999999999991,-0.5399999999999991,51.162,51.51,50.94,0.5700000000000003,-0.3500000000000014,1988530,3027380,1185045,1842335,1842335
2018-03-18,51.03,51.5,50.25,1.25,-0.8900000000000006,51.446,52.05,50.55,1.5,-0.8900000000000006,50.516,51.48,48.99,2.489999999999995,-1.6999999999999957,50.660000000000004,51.59,49.07,2.520000000000003,-1.9200000000000017,1717128,2140267,1172892,967375,-579162
2018-03-25,49.6025,49.96,49.09,0.8699999999999974,0.0,50.0425,50.19,49.68,0.509999999999998,-0.04999999999999716,49.19,49.63,48.91,0.720000000000006,0.4100000000000037,49.5975,50.12,49.1,1.019999999999996,-0.39000000000000057,1610489,2026774,1345737,681037,124337
2018-04-01,49.524,50.2,48.75,1.4500000000000028,0.490000000000002,50.198,50.79,49.57,1.2199999999999989,0.5599999999999952,48.934,50.1,47.94,2.1600000000000037,1.1600000000000037,49.588,50.51,48.65,1.8599999999999994,0.730000000000004,1539528,1834423,1158472,675951,62448
2018-04-08,50.208,50.92,49.62,1.3000000000000043,1.3000000000000043,50.646,50.93,50.3,0.6300000000000026,0.5,50.025999999999996,50.35,49.43,0.9200000000000017,0.8999999999999986,50.222,50.54,49.63,0.9099999999999966,0.7999999999999972,1325163,1642951,1111505,531446,-383367
2018-04-15,51.199999999999996,51.68,50.87,0.8100000000000023,0.8100000000000023,51.532,51.92,51.23,0.6900000000000048,0.6900000000000048,51.016,51.49,50.79,0.7000000000000028,0.7000000000000028,51.226,51.57,51.0,0.5700000000000003,0.5499999999999972,1217297,1536886,1119891,416995,396160
2018-04-22,51.522,51.73,51.28,0.44999999999999574,-0.13999999999999346,51.882,51.99,51.76,0.23000000000000398,0.0,51.262,51.47,50.96,0.509999999999998,0.030000000000001137,51.578,51.75,51.28,0.46999999999999886,0.13000000000000256,1302676,1761523,1058883,702640,201278
2018-04-29,51.472,52.28,50.22,2.0600000000000023,-1.6200000000000045,51.972,53.04,50.82,2.219999999999999,-1.8399999999999963,50.932,51.93,49.79,2.1400000000000006,-1.7600000000000051,51.48,52.46,50.44,2.020000000000003,-1.490000000000002,1354579,1787600,958126,829474,-618429
2018-05-06,51.486,51.91,51.01,0.8999999999999986,0.8999999999999986,51.73,52.16,51.38,0.779999999999994,0.779999999999994,51.204,51.66,50.87,0.7899999999999991,0.7899999999999991,51.518,51.86,51.2,0.6599999999999966,0.4899999999999949,975845,1247444,772622,474822,201081
2018-05-13,51.396,51.82,51.15,0.6700000000000017,-0.39000000000000057,51.566,51.84,51.43,0.4100000000000037,-0.4100000000000037,51.120000000000005,51.17,51.02,0.14999999999999858,-0.060000000000002274,51.332,51.45,51.26,0.19000000000000483,0.05000000000000426,1110026,1543331,722242,821089,274224
2018-05-20,50.918,51.51,49.93,1.5799999999999983,-1.5799999999999983,51.024,51.67,50.03,1.6400000000000006,-1.6299999999999955,50.492,51.29,49.5,1.7899999999999991,-1.7899999999999991,50.656,51.42,49.73,1.6900000000000048,-1.6900000000000048,866192,916260,831062,85198,78467
2018-05-27,48.8875,49.39,48.4,0.990000000000002,0.259999999999998,49.105000000000004,49.42,48.88,0.5399999999999991,0.28999999999999915,48.2575,48.91,47.78,1.1299999999999955,1.1299999999999955,48.705,49.18,47.99,1.1899999999999977,1.1899999999999977,1831516,3070530,1369369,1701161,-67998
2018-06-03,49.808,50.07,49.62,0.45000000000000284,0.28000000000000114,50.02,50.44,49.7,0.7399999999999949,0.5999999999999943,49.586,50.01,49.17,0.8399999999999963,0.5899999999999963,49.906,50.42,49.62,0.8000000000000043,0.7800000000000011,1311191,1682775,1003254,679521,-679521
2018-06-10,49.974,50.56,49.48,1.0800000000000054,-1.0800000000000054,50.204,50.63,49.92,0.7100000000000009,-0.7100000000000009,49.574,50.02,49.05,0.970000000000006,-0.970000000000006,49.826,50.03,49.61,0.4200000000000017,-0.14000000000000057,1888521,3376114,890326,2485788,2485788
2018-06-17,49.339999999999996,49.88,48.89,0.990000000000002,-0.5499999999999972,49.58,49.95,49.03,0.9200000000000017,-0.7900000000000063,49.036,49.43,48.48,0.9500000000000028,-0.5900000000000034,49.238,49.93,48.57,1.3599999999999994,-1.1599999999999966,1367093,1763752,922479,841273,-407437
2018-06-24,48.546,48.85,48.0,0.8500000000000014,-0.23000000000000398,48.86,49.05,48.42,0.6299999999999955,0.02999999999999403,48.2,48.57,47.59,0.9799999999999969,-0.22999999999999687,48.428,48.86,48.07,0.7899999999999991,-0.5799999999999983,1145207,1471531,907367,564164,347354
2018-07-01,48.365,48.52,48.09,0.4299999999999997,0.3299999999999983,48.7225,49.15,48.34,0.8099999999999952,0.8099999999999952,48.185,48.27,48.0,0.2700000000000031,0.21000000000000085,48.4625,48.9,48.29,0.6099999999999994,0.6099999999999994,1074215,1583809,663999,919810,19286
2018-07-08,49.604,50.12,49.15,0.9699999999999989,0.05000000000000426,49.967999999999996,50.24,49.6,0.6400000000000006,-0.519999999999996,49.284,49.59,49.05,0.5400000000000063,-0.10000000000000142,49.67,50.06,49.36,0.7000000000000028,-0.5700000000000003,960877,1282960,679804,603156,-377065
2018-07-15,49.666000000000004,49.93,49.39,0.5399999999999991,-0.10000000000000142,49.946,50.22,49.66,0.5600000000000023,-0.240000000000002,49.422,49.63,49.11,0.5200000000000031,-0.36999999999999744,49.742,50.18,49.39,0.7899999999999991,-0.19000000000000483,780402,909690,637168,272522,272522
2018-07-22,49.952,50.11,49.62,0.490000000000002,0.490000000000002,50.182,50.36,49.99,0.36999999999999744,0.36999999999999744,49.708,49.87,49.49,0.37999999999999545,0.22999999999999687,49.942,50.13,49.77,0.35999999999999943,-0.11999999999999744,1197235,1388601,946403,442198,164295
2018-07-29,50.542,51.18,49.64,1.5399999999999991,1.1700000000000017,51.108,51.81,50.35,1.4600000000000009,0.7899999999999991,50.358000000000004,50.88,49.61,1.2700000000000031,0.8800000000000026,50.86,51.59,49.82,1.7700000000000031,1.3200000000000003,1684222,2331724,983535,1348189,-1348189
2018-08-05,50.732,51.15,49.95,1.1999999999999957,-1.1999999999999957,50.878,51.23,50.23,1.0,-0.990000000000002,50.436,50.88,49.69,1.1900000000000048,-1.1900000000000048,50.592,50.95,50.11,0.8400000000000034,-0.8400000000000034,757229,839669,652453,187216,68928
2018-08-12,49.862,50.11,49.66,0.45000000000000284,-0.060000000000002274,50.156,50.44,49.84,0.5999999999999943,-0.010000000000005116,49.72,49.99,49.46,0.5300000000000011,0.3200000000000003,49.938,50.16,49.71,0.44999999999999574,0.4399999999999977,826090,984106,564420,419686,144908
2018-08-19,49.918,50.24,49.53,0.7100000000000009,-0.7100000000000009,50.152,50.52,49.76,0.7600000000000051,-0.6099999999999994,49.704,49.99,49.34,0.6499999999999986,-0.46000000000000085,49.832,50.11,49.42,0.6899999999999977,-0.21999999999999886,868303,1301512,681769,619743,-130268
2018-08-26,50.206,50.38,49.93,0.45000000000000284,0.21999999999999886,50.416000000000004,50.6,50.3,0.30000000000000426,0.0800000000000054,49.952,50.04,49.86,0.17999999999999972,0.03999999999999915,50.292,50.46,50.21,0.25,0.10000000000000142,1033320,1429896,752077,677819,677819
2018-09-02,50.197500000000005,50.38,49.84,0.5399999999999991,-0.5,50.325,50.53,49.95,0.5799999999999983,-0.39000000000000057,49.84,50.12,49.39,0.7299999999999969,-0.6099999999999994,50.0225,50.27,49.66,0.6100000000000065,-0.6100000000000065,1109055,1183302,944698,238604,-186537
2018-09-09,50.052,50.38,49.86,0.5200000000000031,0.5200000000000031,50.342,50.98,49.98,1.0,1.0,49.892,50.38,49.59,0.7899999999999991,0.7899999999999991,50.257999999999996,50.98,49.87,1.1099999999999994,1.019999999999996,1115034,1382612,827524,555088,241309
2018-09-16,51.504,52.33,50.88,1.4499999999999957,1.2100000000000009,51.79,52.35,51.1,1.25,1.1599999999999966,51.208,51.98,50.49,1.4899999999999949,1.0,51.504,52.16,50.76,1.3999999999999986,1.0,2127071,5514601,1095887,4418714,4418714
2018-09-23,50.730000000000004,51.77,49.75,2.020000000000003,-2.020000000000003,50.914,51.88,50.21,1.6700000000000017,-1.5600000000000023,50.194,50.96,49.63,1.3299999999999983,-1.3299999999999983,50.382,51.03,49.94,1.0900000000000034,-0.8000000000000043,1277033,1424473,1001858,422615,-21476
2018-09-30,50.272,50.38,50.12,0.2600000000000051,-0.07000000000000028,50.516,50.69,50.36,0.3299999999999983,-0.0899999999999963,49.980000000000004,50.05,49.88,0.1699999999999946,-0.14999999999999858,50.156,50.35,49.93,0.4200000000000017,-0.3200000000000003,1407363,1773654,1017334,756320,-136894
2018-10-07,49.612,50.84,47.69,3.1500000000000057,-2.200000000000003,49.922,51.07,47.8,3.270000000000003,-3.1400000000000006,48.498,50.3,46.01,4.289999999999999,-3.770000000000003,48.97,50.88,46.8,4.080000000000005,-4.080000000000005,1752178,2617619,1268160,1349459,865104
2018-10-14,46.914,47.2,46.61,0.5900000000000034,-0.13000000000000256,47.46,47.77,47.15,0.6200000000000045,0.02999999999999403,46.606,46.71,46.41,0.30000000000000426,-0.2600000000000051,46.994,47.32,46.75,0.5700000000000003,0.1599999999999966,1198917,1611929,886895,725034,-447495
2018-10-21,45.892,47.0,45.1,1.8999999999999986,-1.6300000000000026,46.352000000000004,47.31,45.81,1.5,-1.5,45.352000000000004,46.47,44.78,1.6899999999999977,-1.6199999999999974,45.706,46.57,44.83,1.740000000000002,-1.3699999999999974,1502973,1815536,1180415,635121,635121
2018-10-28,46.414,47.51,45.54,1.9699999999999989,1.8999999999999986,46.884,47.72,46.13,1.5899999999999963,1.5899999999999963,45.842,46.69,44.89,1.7999999999999972,1.1400000000000006,46.286,47.16,45.3,1.8599999999999994,0.990000000000002,1556885,1721255,1382477,338778,-21637
2018-11-04,48.666,49.61,46.25,3.3599999999999994,3.009999999999998,49.658,50.01,48.89,1.1199999999999974,0.8900000000000006,48.426,49.15,46.11,3.039999999999999,3.030000000000001,49.416,49.74,48.8,0.9400000000000048,0.7900000000000063,1429917,1947797,906972,1040825,-1040825
