Date,SPDR Global Dow_Open_average,SPDR Global Dow_Open_max,SPDR Global Dow_Open_min,SPDR Global Dow_Open_volatility,SPDR Global Dow_Open_change,SPDR Global Dow_High_average,SPDR Global Dow_High_max,SPDR Global Dow_High_min,SPDR Global Dow_High_volatility,SPDR Global Dow_High_change,SPDR Global Dow_Low_average,SPDR Global Dow_Low_max,SPDR Global Dow_Low_min,SPDR Global Dow_Low_volatility,SPDR Global Dow_Low_change,SPDR Global Dow_Close_average,SPDR Global Dow_Close_max,SPDR Global Dow_Close_min,SPDR Global Dow_Close_volatility,SPDR Global Dow_Close_change
2018-08-26,85.5,85.5,85.5,0.0,0.0,85.5,85.5,85.5,0.0,0.0,85.2,85.2,85.2,0.0,0.0,85.25,85.25,85.25,0.0,0.0
2018-09-02,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.33,84.33,84.33,0.0,0.0,84.36,84.36,84.36,0.0,0.0
2018-09-09,85.59,85.59,85.59,0.0,0.0,85.59,85.59,85.59,0.0,0.0,85.59,85.59,85.59,0.0,0.0,85.59,85.59,85.59,0.0,0.0
2018-09-16,86.76,86.76,86.76,0.0,0.0,86.85,86.85,86.85,0.0,0.0,86.71,86.71,86.71,0.0,0.0,86.85,86.85,86.85,0.0,0.0
2018-09-23,86.78,86.78,86.78,0.0,0.0,86.78,86.78,86.78,0.0,0.0,86.54,86.54,86.54,0.0,0.0,86.54,86.54,86.54,0.0,0.0
2018-09-30,84.76,84.76,84.76,0.0,0.0,84.83,84.83,84.83,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.79,84.79,84.79,0.0,0.0
2018-10-07,81.56,81.56,81.56,0.0,0.0,82.48,82.48,82.48,0.0,0.0,81.56,81.56,81.56,0.0,0.0,82.01,82.01,82.01,0.0,0.0
2018-10-14,81.73,81.73,81.73,0.0,0.0,81.73,81.73,81.73,0.0,0.0,81.73,81.73,81.73,0.0,0.0,81.73,81.73,81.73,0.0,0.0
2018-10-21,79.72,79.72,79.72,0.0,0.0,79.74,79.74,79.74,0.0,0.0,79.09,79.09,79.09,0.0,0.0,79.09,79.09,79.09,0.0,0.0
2018-10-28,81.28,81.28,81.28,0.0,0.0,81.28,81.28,81.28,0.0,0.0,81.27,81.27,81.27,0.0,0.0,81.27,81.27,81.27,0.0,0.0
2018-11-04,81.16,81.16,81.16,0.0,0.0,81.16,81.16,81.16,0.0,0.0,80.69,80.69,80.69,0.0,0.0,80.69,80.69,80.69,0.0,0.0
2018-11-11,81.06,81.06,81.06,0.0,0.0,81.07,81.07,81.07,0.0,0.0,80.72,80.72,80.72,0.0,0.0,80.72,80.72,80.72,0.0,0.0
2018-11-18,79.84,79.84,79.84,0.0,0.0,79.9,79.9,79.9,0.0,0.0,79.84,79.84,79.84,0.0,0.0,79.9,79.9,79.9,0.0,0.0
2018-11-25,82.81,82.81,82.81,0.0,0.0,82.81,82.81,82.81,0.0,0.0,82.42,82.42,82.42,0.0,0.0,82.46,82.46,82.46,0.0,0.0
2018-12-02,78.26,78.26,78.26,0.0,0.0,78.27,78.27,78.27,0.0,0.0,77.28,77.28,77.28,0.0,0.0,78.27,78.27,78.27,0.0,0.0
2018-12-09,77.69,77.69,77.69,0.0,0.0,78.14,78.14,78.14,0.0,0.0,77.02,77.02,77.02,0.0,0.0,77.03,77.03,77.03,0.0,0.0
2018-12-16,73.08,73.08,73.08,0.0,0.0,73.72,73.72,73.72,0.0,0.0,71.92,71.92,71.92,0.0,0.0,72.28,72.28,72.28,0.0,0.0
2018-12-23,75.41,75.41,75.41,0.0,0.0,75.62,75.62,75.62,0.0,0.0,74.96,74.96,74.96,0.0,0.0,75.49,75.49,75.49,0.0,0.0
2018-12-30,77.12,77.12,77.12,0.0,0.0,77.72,77.72,77.72,0.0,0.0,76.93,76.93,76.93,0.0,0.0,77.51,77.51,77.51,0.0,0.0
2019-01-06,78.22,78.22,78.22,0.0,0.0,78.4,78.4,78.4,0.0,0.0,78.22,78.22,78.22,0.0,0.0,78.4,78.4,78.4,0.0,0.0
2019-01-13,80.21,80.21,80.21,0.0,0.0,80.6,80.6,80.6,0.0,0.0,80.21,80.21,80.21,0.0,0.0,80.4,80.4,80.4,0.0,0.0
2019-01-20,79.95,79.95,79.95,0.0,0.0,80.22,80.22,80.22,0.0,0.0,79.79,79.79,79.79,0.0,0.0,80.22,80.22,80.22,0.0,0.0
2019-01-27,81.14,81.14,81.14,0.0,0.0,81.71,81.71,81.71,0.0,0.0,81.14,81.14,81.14,0.0,0.0,81.69,81.69,81.69,0.0,0.0
2019-02-03,80.91,80.91,80.91,0.0,0.0,81.62,81.62,81.62,0.0,0.0,80.82,80.82,80.82,0.0,0.0,80.94,80.94,80.94,0.0,0.0
2019-02-10,82.45,82.45,82.45,0.0,0.0,82.76,82.76,82.76,0.0,0.0,82.45,82.45,82.45,0.0,0.0,82.76,82.76,82.76,0.0,0.0
2019-02-17,83.9,83.9,83.9,0.0,0.0,83.93,83.93,83.93,0.0,0.0,83.53,83.53,83.53,0.0,0.0,83.63,83.63,83.63,0.0,0.0
2019-02-24,83.6,83.6,83.6,0.0,0.0,83.6,83.6,83.6,0.0,0.0,82.58,82.58,82.58,0.0,0.0,83.08,83.08,83.08,0.0,0.0
2019-03-03,82.1,82.1,82.1,0.0,0.0,82.86,82.86,82.86,0.0,0.0,82.1,82.1,82.1,0.0,0.0,82.85,82.85,82.85,0.0,0.0
2019-03-10,83.92,83.92,83.92,0.0,0.0,84.0,84.0,84.0,0.0,0.0,83.92,83.92,83.92,0.0,0.0,84.0,84.0,84.0,0.0,0.0
2019-03-17,82.26,82.26,82.26,0.0,0.0,82.48,82.48,82.48,0.0,0.0,82.26,82.26,82.26,0.0,0.0,82.48,82.48,82.48,0.0,0.0
2019-03-24,84.11,84.11,84.11,0.0,0.0,84.4,84.4,84.4,0.0,0.0,83.97,83.97,83.97,0.0,0.0,84.4,84.4,84.4,0.0,0.0
2019-03-31,85.01,85.01,85.01,0.0,0.0,85.15,85.15,85.15,0.0,0.0,84.98,84.98,84.98,0.0,0.0,85.15,85.15,85.15,0.0,0.0
2019-04-07,85.29,85.29,85.29,0.0,0.0,85.29,85.29,85.29,0.0,0.0,85.26,85.26,85.26,0.0,0.0,85.29,85.29,85.29,0.0,0.0
2019-04-14,85.71,85.71,85.71,0.0,0.0,85.87,85.87,85.87,0.0,0.0,85.68,85.68,85.68,0.0,0.0,85.87,85.87,85.87,0.0,0.0
2019-04-21,85.65,85.65,85.65,0.0,0.0,85.88,85.88,85.88,0.0,0.0,85.65,85.65,85.65,0.0,0.0,85.79,85.79,85.79,0.0,0.0
2019-04-28,84.23,84.23,84.23,0.0,0.0,85.29,85.29,85.29,0.0,0.0,84.23,84.23,84.23,0.0,0.0,85.29,85.29,85.29,0.0,0.0
2019-05-05,81.75,81.75,81.75,0.0,0.0,81.78,81.78,81.78,0.0,0.0,81.56,81.56,81.56,0.0,0.0,81.68,81.68,81.68,0.0,0.0
2019-05-12,82.27,82.27,82.27,0.0,0.0,82.41,82.41,82.41,0.0,0.0,82.16,82.16,82.16,0.0,0.0,82.32,82.32,82.32,0.0,0.0
2019-05-19,82.27,82.27,82.27,0.0,0.0,82.27,82.27,82.27,0.0,0.0,82.17,82.17,82.17,0.0,0.0,82.18,82.18,82.18,0.0,0.0
2019-05-26,80.79,80.79,80.79,0.0,0.0,81.06,81.06,81.06,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.89,80.89,80.89,0.0,0.0
2019-06-02,83.75,83.75,83.75,0.0,0.0,83.8,83.8,83.8,0.0,0.0,83.75,83.75,83.75,0.0,0.0,83.8,83.8,83.8,0.0,0.0
2019-06-09,83.79,83.79,83.79,0.0,0.0,83.79,83.79,83.79,0.0,0.0,83.55,83.55,83.55,0.0,0.0,83.55,83.55,83.55,0.0,0.0
2019-06-16,85.13,85.13,85.13,0.0,0.0,85.16,85.16,85.16,0.0,0.0,84.96,84.96,84.96,0.0,0.0,84.96,84.96,84.96,0.0,0.0
2019-06-23,85.82,85.82,85.82,0.0,0.0,85.82,85.82,85.82,0.0,0.0,85.36,85.36,85.36,0.0,0.0,85.47,85.47,85.47,0.0,0.0
2019-06-30,85.5,85.5,85.5,0.0,0.0,85.5,85.5,85.5,0.0,0.0,85.33,85.33,85.33,0.0,0.0,85.37,85.37,85.37,0.0,0.0
2019-07-07,86.04,86.04,86.04,0.0,0.0,86.1,86.1,86.1,0.0,0.0,86.01,86.01,86.01,0.0,0.0,86.01,86.01,86.01,0.0,0.0
2019-07-14,85.52,85.52,85.52,0.0,0.0,85.52,85.52,85.52,0.0,0.0,85.44,85.44,85.44,0.0,0.0,85.44,85.44,85.44,0.0,0.0
2019-07-21,85.83,85.83,85.83,0.0,0.0,85.99,85.99,85.99,0.0,0.0,85.8,85.8,85.8,0.0,0.0,85.99,85.99,85.99,0.0,0.0
2019-07-28,81.45,81.45,81.45,0.0,0.0,81.45,81.45,81.45,0.0,0.0,80.96,80.96,80.96,0.0,0.0,80.96,80.96,80.96,0.0,0.0
2019-08-04,81.79,81.79,81.79,0.0,0.0,81.79,81.79,81.79,0.0,0.0,81.37,81.37,81.37,0.0,0.0,81.37,81.37,81.37,0.0,0.0
2019-08-11,81.51,81.51,81.51,0.0,0.0,81.71,81.71,81.71,0.0,0.0,81.51,81.51,81.51,0.0,0.0,81.7,81.7,81.7,0.0,0.0
2019-08-18,80.52,80.52,80.52,0.0,0.0,80.63,80.63,80.63,0.0,0.0,80.52,80.52,80.52,0.0,0.0,80.63,80.63,80.63,0.0,0.0
2019-08-25,82.09,82.09,82.09,0.0,0.0,82.09,82.09,82.09,0.0,0.0,81.86,81.86,81.86,0.0,0.0,81.99,81.99,81.99,0.0,0.0
2019-09-01,83.93,83.93,83.93,0.0,0.0,84.03,84.03,84.03,0.0,0.0,83.79,83.79,83.79,0.0,0.0,84.03,84.03,84.03,0.0,0.0
2019-09-08,85.3,85.3,85.3,0.0,0.0,85.3,85.3,85.3,0.0,0.0,85.22,85.22,85.22,0.0,0.0,85.29,85.29,85.29,0.0,0.0
2019-09-15,83.79,83.79,83.79,0.0,0.0,83.86,83.86,83.86,0.0,0.0,83.69,83.69,83.69,0.0,0.0,83.82,83.82,83.82,0.0,0.0
2019-09-22,83.33,83.33,83.33,0.0,0.0,83.4,83.4,83.4,0.0,0.0,83.33,83.33,83.33,0.0,0.0,83.4,83.4,83.4,0.0,0.0
2019-09-29,81.78,81.78,81.78,0.0,0.0,81.78,81.78,81.78,0.0,0.0,81.66,81.66,81.66,0.0,0.0,81.66,81.66,81.66,0.0,0.0
2019-10-06,83.24,83.24,83.24,0.0,0.0,83.36,83.36,83.36,0.0,0.0,83.19,83.19,83.19,0.0,0.0,83.19,83.19,83.19,0.0,0.0
2019-10-13,84.6,84.6,84.6,0.0,0.0,84.68,84.68,84.68,0.0,0.0,84.6,84.6,84.6,0.0,0.0,84.63,84.63,84.63,0.0,0.0
2019-10-20,85.55,85.55,85.55,0.0,0.0,85.68,85.68,85.68,0.0,0.0,85.5,85.5,85.5,0.0,0.0,85.63,85.63,85.63,0.0,0.0
2019-10-27,86.64,86.64,86.64,0.0,0.0,86.8,86.8,86.8,0.0,0.0,86.64,86.64,86.64,0.0,0.0,86.66,86.66,86.66,0.0,0.0
2019-11-03,87.12,87.12,87.12,0.0,0.0,87.12,87.12,87.12,0.0,0.0,87.12,87.12,87.12,0.0,0.0,87.12,87.12,87.12,0.0,0.0
2019-11-10,87.23,87.23,87.23,0.0,0.0,87.23,87.23,87.23,0.0,0.0,87.23,87.23,87.23,0.0,0.0,87.23,87.23,87.23,0.0,0.0
2019-11-17,87.59,87.59,87.59,0.0,0.0,87.71,87.71,87.71,0.0,0.0,87.59,87.59,87.59,0.0,0.0,87.71,87.71,87.71,0.0,0.0
2019-11-24,86.91,86.91,86.91,0.0,0.0,87.1,87.1,87.1,0.0,0.0,86.52,86.52,86.52,0.0,0.0,86.71,86.71,86.71,0.0,0.0
2019-12-01,87.69,87.69,87.69,0.0,0.0,87.69,87.69,87.69,0.0,0.0,87.57,87.57,87.57,0.0,0.0,87.57,87.57,87.57,0.0,0.0
2019-12-08,89.85,89.85,89.85,0.0,0.0,89.85,89.85,89.85,0.0,0.0,89.8,89.8,89.8,0.0,0.0,89.8,89.8,89.8,0.0,0.0
2019-12-15,89.65,89.65,89.65,0.0,0.0,89.65,89.65,89.65,0.0,0.0,89.36,89.36,89.36,0.0,0.0,89.48,89.48,89.48,0.0,0.0
2019-12-22,89.75,89.75,89.75,0.0,0.0,89.75,89.75,89.75,0.0,0.0,89.48,89.48,89.48,0.0,0.0,89.48,89.48,89.48,0.0,0.0
2019-12-29,89.68,89.68,89.68,0.0,0.0,89.77,89.77,89.77,0.0,0.0,89.59,89.59,89.59,0.0,0.0,89.59,89.59,89.59,0.0,0.0
