Date,CPA_Open_average,CPA_Open_max,CPA_Open_min,CPA_Open_volatility,CPA_Open_change,CPA_High_average,CPA_High_max,CPA_High_min,CPA_High_volatility,CPA_High_change,CPA_Low_average,CPA_Low_max,CPA_Low_min,CPA_Low_volatility,CPA_Low_change,CPA_Close_average,CPA_Close_max,CPA_Close_min,CPA_Close_volatility,CPA_Close_change,CPA_Volume_average,CPA_Volume_max,CPA_Volume_min,CPA_Volume_volatility,CPA_Volume_change
2018-03-25,128.6975,130.44,127.65,2.789999999999992,-1.6500000000000057,129.86,131.0,129.1,1.9000000000000057,-1.9000000000000057,126.19,127.12,124.39,2.730000000000004,-2.730000000000004,127.35249999999999,128.63,125.85,2.780000000000001,-1.5700000000000074,247501,331056,171880,159176,98101
2018-04-01,127.052,130.09,124.05,6.040000000000006,-1.980000000000004,128.964,130.94,126.73,4.209999999999994,-1.8999999999999915,125.276,129.47,123.07,6.400000000000006,-1.0700000000000074,126.876,129.92,123.12,6.799999999999983,-3.0999999999999943,324185,490415,159000,331415,11160
2018-04-08,122.864,125.41,121.5,3.9099999999999966,-3.8999999999999915,123.958,125.41,122.69,2.719999999999999,-2.719999999999999,120.626,122.42,119.55,2.8700000000000045,-2.180000000000007,121.964,123.47,120.52,2.950000000000003,-1.8299999999999983,264333,389220,188050,201170,-1451
2018-04-15,120.988,123.37,118.09,5.280000000000001,-3.4399999999999977,122.12,125.68,119.27,6.410000000000011,-2.5900000000000034,119.47800000000001,121.9,116.89,5.010000000000005,-3.510000000000005,120.236,123.4,117.33,6.070000000000007,-3.989999999999995,244398,299121,165744,133377,45722
2018-04-22,115.04,118.0,112.87,5.1299999999999955,-0.9500000000000028,116.498,119.03,113.52,5.510000000000005,-0.060000000000002274,112.864,115.7,110.9,4.799999999999997,2.1400000000000006,114.69,117.17,111.57,5.6000000000000085,2.730000000000004,344130,535549,242333,293216,-85450
2018-04-29,116.348,117.21,115.16,2.049999999999997,-0.8499999999999943,117.898,119.31,116.97,2.3400000000000034,-0.519999999999996,115.33200000000001,116.18,114.62,1.5600000000000023,-0.5100000000000051,116.408,117.77,115.45,2.319999999999993,-1.0499999999999972,243719,368994,144795,224199,-25843
2018-05-06,116.216,119.69,113.49,6.200000000000003,-1.8700000000000045,116.842,119.69,114.51,5.179999999999993,-2.1599999999999966,114.112,115.64,112.54,3.0999999999999943,-2.1899999999999977,115.1,116.72,113.64,3.0799999999999983,-2.5999999999999943,428107,717665,210789,506876,86806
2018-05-13,114.008,114.62,112.82,1.8000000000000114,1.220000000000013,115.02799999999999,115.97,114.57,1.4000000000000057,0.1700000000000017,113.172,114.17,111.84,2.3299999999999983,1.2399999999999949,114.016,114.56,113.4,1.1599999999999966,-0.7999999999999972,365282,688513,258938,429575,-18420
2018-05-20,113.2975,113.59,112.85,0.7400000000000091,-0.7400000000000091,114.58500000000001,115.5,113.7,1.7999999999999972,0.4200000000000017,112.1675,112.85,111.18,1.6699999999999875,0.05999999999998806,113.4575,114.52,112.29,2.2299999999999898,0.46999999999999886,279346,357717,170892,186825,-186825
2018-05-27,111.616,113.97,109.8,4.170000000000002,-4.170000000000002,112.258,113.97,111.08,2.8900000000000006,-2.8900000000000006,110.022,110.7,109.04,1.6599999999999966,-1.1500000000000057,110.568,111.37,109.23,2.1400000000000006,-0.960000000000008,287918,418148,163973,254175,166872
2018-06-03,106.036,109.86,101.62,8.239999999999995,-8.239999999999995,106.864,109.86,104.01,5.849999999999994,-4.530000000000001,103.776,108.4,99.76,8.64,-6.780000000000001,104.678,108.61,101.11,7.5,-5.230000000000004,508119,1040403,179512,860891,145503
2018-06-10,102.02,103.83,99.3,4.530000000000001,-4.530000000000001,102.722,104.53,100.2,4.329999999999998,-4.329999999999998,100.598,102.58,98.55,4.030000000000001,-3.3499999999999943,101.476,103.13,100.01,3.1199999999999903,-3.1199999999999903,394756,563506,278134,285372,81867
2018-06-17,99.906,103.0,97.51,5.489999999999995,-1.7999999999999972,100.74,103.56,97.81,5.75,-1.9099999999999966,97.986,99.78,94.65,5.1299999999999955,-4.189999999999998,98.362,100.04,95.3,4.740000000000009,-4.180000000000007,260969,334177,162316,171861,115710
2018-06-24,94.318,95.49,92.85,2.6400000000000006,-1.4099999999999966,95.38,95.94,94.69,1.25,-0.3499999999999943,92.99,94.19,91.75,2.4399999999999977,-1.6800000000000068,94.302,94.98,92.81,2.1700000000000017,-0.13000000000000966,348271,426813,300337,126476,-40361
2018-07-01,96.8075,98.47,94.88,3.5900000000000034,3.5900000000000034,98.0625,99.52,96.99,2.530000000000001,2.530000000000001,96.41749999999999,97.84,94.88,2.960000000000008,2.960000000000008,97.615,99.1,96.15,2.9499999999999886,2.9499999999999886,299279,520748,172486,348262,123365
2018-07-08,96.968,99.1,94.78,4.319999999999993,-1.4899999999999949,97.904,99.5,96.36,3.1400000000000006,-1.0300000000000011,95.354,97.39,93.61,3.780000000000001,-1.4500000000000028,96.376,98.4,93.81,4.590000000000003,-2.3599999999999994,395261,479648,283469,196179,-22708
2018-07-15,97.036,97.85,96.05,1.7999999999999972,0.6800000000000068,98.316,99.78,96.95,2.8299999999999983,-0.730000000000004,96.522,97.44,95.53,1.9099999999999966,-0.2600000000000051,97.444,99.22,96.41,2.8100000000000023,-0.6400000000000006,309065,415685,254710,160975,-160975
2018-07-22,96.55,97.84,95.24,2.6000000000000085,1.1400000000000006,98.056,98.94,96.2,2.739999999999995,0.46000000000000796,95.7,97.38,94.61,2.769999999999996,1.7099999999999937,96.688,98.05,95.16,2.8900000000000006,1.6599999999999966,232769,309773,152959,156814,-85885
2018-07-29,95.456,97.47,93.27,4.200000000000003,-1.440000000000012,96.68599999999999,98.12,94.47,3.6500000000000057,-1.5500000000000114,93.952,95.66,91.8,3.8599999999999994,-0.7199999999999989,95.44200000000001,97.34,93.03,4.310000000000002,-0.8599999999999994,325631,421056,217675,203381,-159397
2018-08-05,90.67399999999999,97.91,81.55,16.36,-12.230000000000004,92.006,98.63,83.67,14.959999999999994,-11.730000000000004,88.35,97.15,81.51,15.64,-13.75,89.416,98.39,82.84,15.549999999999997,-13.219999999999999,933650,2142183,377344,1764839,358132
2018-08-12,86.686,88.7,84.7,4.0,0.8599999999999994,88.236,89.53,86.67,2.8599999999999994,-2.0700000000000074,85.59,87.73,84.08,3.6500000000000057,0.12999999999999545,87.108,88.66,85.4,3.259999999999991,-1.9099999999999966,444298,533478,394613,138865,-138865
2018-08-19,83.172,86.99,80.79,6.199999999999989,-4.109999999999999,84.082,86.99,81.96,5.030000000000001,-3.1799999999999926,81.65,84.14,79.64,4.5,-1.3900000000000006,82.37,84.17,80.14,4.030000000000001,-0.9699999999999989,485472,652354,342273,310081,-112092
2018-08-26,80.89,83.7,78.21,5.490000000000009,-5.490000000000009,81.7675,83.7,80.06,3.6400000000000006,-3.6400000000000006,79.325,81.31,77.48,3.8299999999999983,-3.8299999999999983,80.3125,81.8,78.1,3.700000000000003,-1.4699999999999989,416140,579426,339972,239454,56459
2018-09-02,76.78,79.43,75.49,3.940000000000012,-2.5500000000000114,77.96,79.63,76.77,2.8599999999999994,-1.039999999999992,75.872,76.88,74.77,2.1099999999999994,0.5600000000000023,76.616,77.95,75.91,2.0400000000000063,1.2900000000000063,554664,723067,418517,304550,-140882
2018-09-09,77.284,77.63,76.92,0.7099999999999937,-0.37999999999999545,78.896,80.53,77.75,2.780000000000001,2.719999999999999,76.432,77.18,75.77,1.4100000000000108,1.4100000000000108,77.584,79.99,76.22,3.769999999999996,3.769999999999996,526630,676346,382184,294162,102835
2018-09-16,79.708,80.25,78.77,1.480000000000004,-0.8200000000000074,80.38,81.4,78.77,2.6300000000000097,-1.5200000000000102,78.174,78.89,77.51,1.3799999999999955,-0.36999999999999034,79.396,80.71,77.93,2.779999999999987,-1.4699999999999989,476136,555764,429410,126354,-97628
2018-09-23,79.374,80.38,77.97,2.4099999999999966,1.9300000000000068,80.43,81.55,78.98,2.569999999999993,0.9399999999999977,78.206,80.13,76.71,3.4200000000000017,-0.6900000000000119,79.352,80.98,76.93,4.049999999999997,-2.019999999999996,431861,602781,323687,279094,102176
2018-09-30,80.824,82.82,77.04,5.779999999999987,5.11999999999999,82.756,84.56,79.48,5.079999999999998,5.079999999999998,79.86800000000001,81.72,76.51,5.209999999999994,5.209999999999994,82.066,84.12,78.45,5.670000000000002,5.670000000000002,686031,1066673,448557,618116,79829
2018-10-07,80.648,83.69,77.3,6.390000000000001,-5.680000000000007,81.426,85.09,77.94,7.150000000000006,-7.150000000000006,78.328,81.82,75.76,6.059999999999988,-5.189999999999998,79.12,83.68,76.86,6.820000000000007,-6.63000000000001,466983,555091,357059,198032,-120388
2018-10-14,77.32,79.11,73.88,5.230000000000004,-3.8299999999999983,78.444,80.3,75.1,5.200000000000003,-4.960000000000008,75.602,77.37,72.1,5.27000000000001,-4.780000000000001,76.902,79.48,73.14,6.340000000000003,-6.25,361536,419572,257048,162524,-17492
2018-10-21,70.744,72.53,68.9,3.6299999999999955,-0.01999999999999602,72.236,73.8,71.14,2.6599999999999966,-0.269999999999996,68.07,69.03,67.38,1.6500000000000057,-1.6500000000000057,70.08200000000001,72.62,68.27,4.3500000000000085,-4.310000000000002,659918,886955,476521,410434,-351695
2018-10-28,74.808,80.76,68.39,12.370000000000005,12.370000000000005,77.43,82.48,71.96,10.52000000000001,8.800000000000011,73.576,78.84,67.78,11.060000000000002,9.179999999999993,76.662,81.05,71.85,9.200000000000003,7.660000000000011,576155,686728,336910,349818,-273607
2018-11-04,79.204,80.1,78.25,1.8499999999999943,-0.1599999999999966,80.148,80.64,79.53,1.1099999999999994,-0.7600000000000051,78.33,78.7,78.01,0.6899999999999977,-0.5700000000000074,79.452,80.23,78.42,1.8100000000000023,-1.039999999999992,400537,577787,296484,281303,-3049
2018-11-11,77.028,81.95,69.59,12.36,-3.980000000000004,81.322,84.67,77.56,7.109999999999999,-3.039999999999992,74.678,79.82,68.5,11.319999999999993,-4.260000000000005,79.198,83.88,74.98,8.899999999999991,-3.9000000000000057,1188261,2372685,532604,1840081,75910
2018-11-18,77.9,82.27,74.84,7.429999999999993,7.429999999999993,80.7775,83.56,77.38,6.180000000000007,6.180000000000007,76.8,81.38,73.84,7.539999999999992,7.539999999999992,79.63,83.5,75.65,7.849999999999994,7.849999999999994,501465,796295,344943,451352,285126
2018-11-25,83.28399999999999,85.85,81.34,4.509999999999991,2.039999999999992,85.028,88.15,83.03,5.1200000000000045,2.8800000000000097,81.72,84.08,80.0,4.079999999999998,3.049999999999997,84.098,87.66,81.27,6.390000000000001,6.390000000000001,497998,712026,358116,353910,173136
2018-12-02,82.77,86.6,79.86,6.739999999999995,-6.739999999999995,83.69,88.0,79.9,8.099999999999994,-8.099999999999994,79.5175,83.26,76.52,6.740000000000009,-6.740000000000009,80.82249999999999,83.65,77.55,6.1000000000000085,-6.1000000000000085,430986,508244,363497,144747,-79473
2018-12-09,78.572,80.68,76.01,4.670000000000002,-0.9099999999999966,79.656,81.01,77.98,3.030000000000001,-2.1700000000000017,76.758,79.11,74.8,4.310000000000002,-3.3800000000000097,77.984,79.95,75.1,4.8500000000000085,-4.530000000000001,393564,493528,335618,157910,12849
2018-12-16,75.94200000000001,77.95,72.09,5.859999999999999,-3.950000000000003,77.744,80.27,74.6,5.670000000000002,-3.9200000000000017,74.376,76.5,72.0,4.5,-3.6899999999999977,75.33800000000001,77.61,73.22,4.390000000000001,-4.390000000000001,414069,540587,184290,356297,-279782
2018-12-23,75.905,76.8,74.25,2.549999999999997,2.4399999999999977,77.7225,78.9,76.83,2.0700000000000074,1.8000000000000114,74.85,76.69,73.37,3.319999999999993,3.319999999999993,77.22,78.71,76.41,2.299999999999997,1.75,279872,366936,206156,160780,-56313
2018-12-30,80.3,83.08,77.74,5.340000000000003,5.340000000000003,82.60249999999999,83.72,81.22,2.5,1.9200000000000017,78.9675,81.25,77.31,3.9399999999999977,3.9399999999999977,81.6425,83.33,79.13,4.200000000000003,2.069999999999993,394055,441237,306499,134738,-89736
2019-01-06,85.708,86.7,84.41,2.2900000000000063,1.4500000000000028,86.898,87.82,85.02,2.799999999999997,1.8500000000000085,84.562,86.0,82.82,3.180000000000007,1.720000000000013,86.378,87.49,84.54,2.9499999999999886,1.6099999999999994,340279,409961,188843,221118,-145498
2019-01-13,87.3575,90.0,85.87,4.1299999999999955,3.5400000000000063,89.3575,92.67,86.46,6.210000000000008,6.210000000000008,86.1675,89.03,83.14,5.890000000000001,5.890000000000001,88.005,92.08,84.46,7.6200000000000045,7.6200000000000045,415426,513619,329128,184491,72998
2019-01-20,93.714,97.29,91.15,6.140000000000001,5.349999999999994,95.342,99.53,91.25,8.280000000000001,8.280000000000001,91.912,96.11,87.36,8.75,8.75,94.392,99.43,88.36,11.070000000000007,11.070000000000007,589751,934762,392925,541837,163445
2019-01-27,95.988,99.55,93.91,5.640000000000001,-5.640000000000001,97.17,100.0,95.06,4.939999999999998,-2.489999999999995,93.74799999999999,96.05,92.61,3.4399999999999977,-2.1400000000000006,95.61999999999999,96.97,94.36,2.6099999999999994,-0.15000000000000568,514302,733144,282109,451035,-190921
2019-02-03,97.118,98.09,96.36,1.730000000000004,-0.6899999999999977,97.842,99.12,97.03,2.0900000000000034,-2.0900000000000034,95.91799999999999,97.11,95.12,1.9899999999999949,-1.9899999999999949,96.992,98.69,95.67,3.019999999999996,-3.019999999999996,273670,358671,193778,164893,-88863
2019-02-10,93.385,96.0,88.64,7.359999999999999,-0.7099999999999937,95.64750000000001,96.0,95.29,0.7099999999999937,-0.7099999999999937,91.325,93.51,87.25,6.260000000000005,-2.240000000000009,93.4775,94.76,91.33,3.430000000000007,-2.260000000000005,550416,992736,386722,606014,7771
2019-02-17,89.966,90.69,89.55,1.1400000000000006,-0.9500000000000028,91.124,92.25,90.43,1.8199999999999932,-1.0999999999999943,89.154,89.93,88.3,1.6300000000000097,-0.710000000000008,89.958,90.71,89.28,1.4299999999999926,-0.14000000000000057,368274,506298,289247,217051,181597
2019-02-24,88.32600000000001,90.4,86.23,4.170000000000002,-4.170000000000002,89.074,91.36,86.64,4.719999999999999,-4.719999999999999,87.002,89.58,84.86,4.719999999999999,-4.719999999999999,87.384,89.62,85.05,4.570000000000007,-4.570000000000007,346266,512424,195184,317240,108053
2019-03-03,83.766,85.56,82.02,3.5400000000000063,-3.0799999999999983,84.832,86.07,83.2,2.8699999999999903,-1.4099999999999966,82.61800000000001,84.26,81.05,3.210000000000008,-2.5700000000000074,83.788,84.75,82.8,1.9500000000000028,-0.6599999999999966,338929,483970,179877,304093,-155844
2019-03-10,84.012,84.54,83.51,1.0300000000000011,-0.6899999999999977,84.512,85.0,83.99,1.0100000000000051,-0.3100000000000023,82.762,83.47,81.41,2.0600000000000023,-1.480000000000004,83.508,84.21,82.64,1.5699999999999932,-0.5400000000000063,288785,448835,224656,224179,206750
2019-03-17,81.398,82.81,78.86,3.950000000000003,-3.950000000000003,82.282,83.75,79.97,3.780000000000001,-3.780000000000001,79.828,81.67,77.94,3.730000000000004,-3.730000000000004,80.77199999999999,82.59,78.21,4.38000000000001,-4.0,319754,463462,152961,310501,-310501
2019-03-24,79.474,81.23,78.26,2.969999999999999,2.969999999999999,80.894,83.56,79.77,3.7900000000000063,3.7900000000000063,79.034,80.66,78.26,2.3999999999999915,2.3999999999999915,80.278,83.3,78.7,4.599999999999994,3.8499999999999943,324114,351506,273480,78026,43457
2019-03-31,84.39,85.29,83.87,1.4200000000000017,1.4100000000000108,85.416,86.76,84.0,2.760000000000005,1.8100000000000023,83.35,84.81,81.97,2.8400000000000034,1.7199999999999989,84.364,86.0,83.05,2.950000000000003,1.1800000000000068,332536,401485,279321,122164,52669
2019-04-07,83.324,84.98,82.31,2.6700000000000017,-1.2999999999999972,84.236,86.09,82.31,3.780000000000001,-1.769999999999996,81.638,83.17,80.5,2.6700000000000017,-1.0400000000000063,82.694,84.47,80.74,3.730000000000004,-1.0100000000000051,273238,371709,214824,156885,-90570
2019-04-14,80.495,81.03,80.13,0.9000000000000057,-0.4099999999999966,81.6225,82.07,81.11,0.9599999999999937,-0.4399999999999977,78.8775,79.63,78.36,1.269999999999996,-0.060000000000002274,80.1675,81.51,78.9,2.6099999999999994,-0.8499999999999943,273529,318039,216375,101664,-3932
2019-04-21,79.298,80.22,77.64,2.5799999999999983,0.8299999999999983,80.538,81.72,79.89,1.8299999999999983,-0.8599999999999994,78.53,79.49,77.56,1.9299999999999926,0.1599999999999966,79.426,80.17,77.99,2.180000000000007,-0.45000000000000284,280747,436911,199133,237778,-119770
2019-04-28,82.098,83.34,79.74,3.6000000000000085,3.3599999999999994,84.026,85.71,83.16,2.549999999999997,0.9700000000000131,81.43,83.0,79.43,3.569999999999993,3.509999999999991,83.212,85.5,81.52,3.980000000000004,-0.20000000000000284,348893,589310,195381,393929,-393929
2019-05-05,88.676,96.88,81.86,15.019999999999996,12.25,91.226,98.31,82.12,16.189999999999998,13.72999999999999,85.998,91.03,80.65,10.379999999999995,9.959999999999994,89.324,97.35,81.37,15.97999999999999,9.460000000000008,762717,2006680,224821,1781859,270119
2019-05-12,91.358,93.18,89.15,4.030000000000001,-2.519999999999996,93.202,94.66,91.84,2.819999999999993,-0.8499999999999943,89.854,92.0,88.46,3.5400000000000063,-1.7700000000000102,91.774,93.87,89.79,4.079999999999998,0.75,373811,462987,265566,197421,-197421
2019-05-19,91.62,92.7,89.75,2.950000000000003,0.46000000000000796,92.6475,92.85,92.41,0.4399999999999977,-0.14999999999999147,90.64,91.36,89.75,1.6099999999999994,-0.20999999999999375,91.675,92.0,90.78,1.2199999999999989,0.01999999999999602,210199,244014,170631,73383,-73383
2019-05-26,90.544,92.59,89.58,3.010000000000005,-2.980000000000004,91.466,92.64,90.39,2.25,-1.0600000000000023,89.39,90.81,88.4,2.4099999999999966,-2.4099999999999966,90.344,90.91,89.61,1.2999999999999972,-0.9899999999999949,275673,517457,150904,366553,95816
2019-06-02,92.492,94.0,90.53,3.469999999999999,3.469999999999999,93.456,94.57,92.6,1.9699999999999989,1.5699999999999932,91.572,93.7,90.47,3.230000000000004,3.1700000000000017,92.732,94.2,91.85,2.3500000000000085,1.7000000000000028,209350,281125,149837,131288,-90080
2019-06-09,95.27799999999999,96.5,94.02,2.480000000000004,1.5,96.47,97.01,95.35,1.6600000000000108,1.6000000000000085,94.41,95.29,93.41,1.8800000000000097,1.710000000000008,95.42,96.25,93.93,2.319999999999993,2.019999999999996,299152,420301,144659,275642,-188334
2019-06-16,97.158,98.75,96.0,2.75,0.9599999999999937,98.362,99.97,97.0,2.969999999999999,-0.6299999999999955,96.14,97.81,94.7,3.1099999999999994,0.5900000000000034,97.018,98.98,95.65,3.3299999999999983,-0.30999999999998806,258038,316731,182096,134635,-134635
2019-06-23,95.898,98.0,94.55,3.450000000000003,2.3900000000000006,97.014,99.2,95.02,4.180000000000007,3.180000000000007,94.724,96.08,93.19,2.8900000000000006,2.230000000000004,95.80799999999999,97.57,94.1,3.469999999999999,2.6300000000000097,321916,440393,177507,262886,-50203
2019-06-30,97.83500000000001,102.9,95.64,7.260000000000005,6.170000000000002,100.635,104.97,96.73,8.239999999999995,7.060000000000002,96.1775,100.05,94.28,5.769999999999996,5.769999999999996,98.6725,103.34,94.65,8.689999999999998,5.949999999999989,614172,1165848,280619,885229,375424
2019-07-07,101.22999999999999,101.88,100.33,1.5499999999999972,0.4099999999999966,102.396,103.31,101.45,1.8599999999999994,1.0600000000000023,100.506,101.45,99.86,1.5900000000000034,0.8799999999999955,101.346,101.98,100.74,1.240000000000009,0.8599999999999994,318751,421154,191167,229987,60907
2019-07-14,101.74,102.71,100.78,1.9299999999999926,0.13000000000000966,102.748,103.63,101.2,2.4299999999999926,-0.01999999999999602,100.928,102.12,99.08,3.0400000000000063,0.15000000000000568,101.836,103.06,100.78,2.280000000000001,-0.3500000000000085,327010,402436,223880,178556,141852
2019-07-21,103.444,103.92,102.65,1.269999999999996,1.269999999999996,104.146,105.0,103.43,1.5699999999999932,1.059999999999988,102.676,103.1,102.44,0.6599999999999966,0.44999999999998863,103.41,104.0,102.87,1.1299999999999955,0.5799999999999983,232471,275585,185364,90221,-55377
2019-07-28,100.804,102.86,97.62,5.239999999999995,-5.239999999999995,101.602,103.89,98.73,5.159999999999997,-5.159999999999997,99.37,101.99,96.53,5.459999999999994,-5.459999999999994,100.27,102.51,98.3,4.210000000000008,-4.210000000000008,241350,315814,145257,170557,85053
2019-08-04,105.624,110.74,99.83,10.909999999999997,9.810000000000002,107.788,113.62,100.66,12.960000000000008,8.209999999999994,103.46,110.12,97.8,12.320000000000007,5.029999999999987,105.538,111.38,99.61,11.769999999999996,4.839999999999989,625051,1298934,371013,927921,149336
2019-08-11,103.626,105.62,101.25,4.3700000000000045,0.3200000000000074,105.06400000000001,106.43,103.28,3.1500000000000057,0.05000000000001137,101.912,103.93,100.41,3.5200000000000102,1.5100000000000051,103.368,105.13,101.34,3.789999999999992,0.11999999999999034,305137,464701,237511,227190,-227190
2019-08-18,102.77,104.45,101.14,3.3100000000000023,-3.0900000000000034,103.09,104.45,101.3,3.1500000000000057,-2.719999999999999,101.11,102.77,98.72,4.049999999999997,-2.819999999999993,101.592,103.36,99.36,4.0,-3.319999999999993,263464,319991,211783,108208,69107
2019-08-25,101.83,103.17,100.74,2.430000000000007,0.7800000000000011,102.9825,104.01,101.47,2.5400000000000063,-0.15000000000000568,100.9375,102.19,100.0,2.1899999999999977,1.4099999999999966,101.7525,103.18,100.74,2.440000000000012,2.260000000000005,310619,367467,249701,117766,-111814
2019-09-01,102.09,102.37,101.56,0.8100000000000023,-0.7999999999999972,103.08800000000001,104.04,101.7,2.3400000000000034,-1.509999999999991,100.764,101.74,100.01,1.7299999999999898,0.19999999999998863,101.17999999999999,102.07,100.63,1.4399999999999977,-0.38000000000000966,371102,480225,269824,210401,64025
2019-09-08,100.152,102.13,95.63,6.5,-5.1200000000000045,101.104,103.47,95.63,7.840000000000003,-5.550000000000011,97.982,101.33,91.77,9.560000000000002,-6.920000000000002,98.892,101.57,92.88,8.689999999999998,-7.010000000000005,396702,613644,231063,382581,242267
2019-09-15,94.954,95.79,92.78,3.010000000000005,2.539999999999992,96.764,97.33,96.2,1.1299999999999955,0.269999999999996,94.322,95.22,92.65,2.569999999999993,2.569999999999993,95.558,96.0,95.33,0.6700000000000017,0.4099999999999966,257474,398519,145499,253020,-146925
2019-09-22,96.906,97.23,96.38,0.8500000000000085,0.8500000000000085,98.532,100.9,96.99,3.910000000000011,3.530000000000001,95.862,96.85,93.8,3.049999999999997,0.8399999999999892,97.098,98.75,96.06,2.6899999999999977,1.5600000000000023,331613,462504,185095,277409,131236
2019-09-29,98.002,99.07,96.26,2.809999999999988,0.269999999999996,99.48,100.72,97.81,2.9099999999999966,1.0699999999999932,96.782,98.77,94.82,3.950000000000003,2.8599999999999994,98.646,100.19,97.05,3.1400000000000006,2.730000000000004,216036,282329,138190,144139,72290
2019-10-06,99.6,101.11,97.96,3.1500000000000057,-1.2099999999999937,100.782,101.83,99.45,2.3799999999999955,-1.25,98.712,99.69,97.68,2.009999999999991,-1.5900000000000034,99.532,100.1,98.84,1.259999999999991,-0.5,225880,324424,77494,246930,-183757
2019-10-13,99.788,100.8,98.39,2.4099999999999966,1.1299999999999955,100.938,102.67,99.75,2.9200000000000017,1.8400000000000034,98.78,100.8,98.1,2.700000000000003,2.299999999999997,100.27,102.55,98.78,3.769999999999996,2.239999999999995,255839,302035,176558,125477,56239
2019-10-20,103.24,104.32,102.39,1.9299999999999926,1.9299999999999926,104.746,106.3,103.47,2.8299999999999983,1.5300000000000011,102.706,104.04,102.11,1.9300000000000068,1.8400000000000034,103.57000000000001,104.73,102.42,2.3100000000000023,1.980000000000004,233529,374139,141548,232591,56655
2019-10-27,103.412,104.46,102.2,2.259999999999991,-0.9599999999999937,104.44,105.61,102.77,2.8400000000000034,0.23999999999999488,102.16,104.11,101.07,3.0400000000000063,-1.4000000000000057,103.498,104.97,101.74,3.230000000000004,0.1700000000000017,254560,337876,97999,239877,189255
2019-11-03,106.232,107.02,105.1,1.9200000000000017,0.8300000000000125,107.65400000000001,108.0,107.4,0.5999999999999943,-0.28000000000000114,105.516,106.16,105.1,1.0600000000000023,0.19000000000001194,106.87,107.31,106.35,0.960000000000008,-0.020000000000010232,336821,463130,185082,278048,-114069
