Date,CRAY_Open_average,CRAY_Open_max,CRAY_Open_min,CRAY_Open_volatility,CRAY_Open_change,CRAY_High_average,CRAY_High_max,CRAY_High_min,CRAY_High_volatility,CRAY_High_change,CRAY_Low_average,CRAY_Low_max,CRAY_Low_min,CRAY_Low_volatility,CRAY_Low_change,CRAY_Close_average,CRAY_Close_max,CRAY_Close_min,CRAY_Close_volatility,CRAY_Close_change,CRAY_Volume_average,CRAY_Volume_max,CRAY_Volume_min,CRAY_Volume_volatility,CRAY_Volume_change
2016-01-03,30.240000000000002,31.96,28.64,3.3200000000000003,-3.0,30.546666666666667,32.28,29.24,3.0400000000000027,-2.84,29.441666666666666,31.35,28.25,3.1000000000000014,-2.4899999999999984,29.893333333333334,31.61,28.42,3.1899999999999977,-2.259999999999998,187416,248093,110991,137102,-4584
2016-01-10,31.884999999999998,32.75,30.2,2.5500000000000007,2.5500000000000007,33.504999999999995,34.4,33.05,1.3500000000000014,0.38999999999999346,31.535,32.6,30.2,2.400000000000002,1.7899999999999991,32.760000000000005,33.95,31.57,2.3800000000000026,1.490000000000002,373174,404399,338636,65763,-65763
2016-01-17,33.362,34.98,32.56,2.4199999999999946,1.5499999999999972,34.19,37.51,33.0,4.509999999999998,3.6899999999999977,32.838,34.81,32.1,2.710000000000001,2.1600000000000037,33.58,36.49,32.43,4.060000000000002,3.039999999999999,638693,1825754,279792,1545962,1545962
2016-01-24,38.032000000000004,39.35,36.6,2.75,2.75,38.946,40.0,37.47,2.530000000000001,2.3500000000000014,37.378,38.41,35.75,2.6599999999999966,2.5600000000000023,38.572,39.4,37.27,2.1299999999999955,2.1299999999999955,1724295,5359375,709250,4650125,-218372
2016-01-31,38.002,39.0,36.12,2.8800000000000026,-2.8800000000000026,38.668,39.82,36.66,3.1600000000000037,-2.5900000000000034,36.636,38.1,33.87,4.230000000000004,-3.530000000000001,37.304,38.53,34.94,3.5900000000000034,-2.8300000000000054,695534,913870,458101,455769,97085
2016-02-07,34.535000000000004,35.46,33.39,2.0700000000000003,0.10999999999999943,35.8925,36.77,34.48,2.2900000000000063,-0.5600000000000023,33.22,34.45,31.81,2.640000000000004,-2.640000000000004,34.335,35.11,33.63,1.4799999999999969,-1.4799999999999969,777949,1173685,583362,590323,531845
2016-02-14,39.620000000000005,41.53,34.38,7.149999999999999,6.469999999999999,42.028,42.72,40.68,2.039999999999999,2.039999999999999,38.752,40.56,34.2,6.359999999999999,6.359999999999999,41.5,42.16,40.24,1.9199999999999946,1.9199999999999946,1205853,2472361,607848,1864513,-1841782
2016-02-21,42.480000000000004,42.96,41.62,1.3400000000000034,1.3400000000000034,43.16,43.73,42.74,0.9899999999999949,0.13000000000000256,41.82666666666667,42.8,40.12,2.6799999999999997,0.6300000000000026,42.623333333333335,42.81,42.4,0.4100000000000037,0.00999999999999801,555451,796935,420724,376211,54924
2016-02-28,42.622,43.3,42.16,1.1400000000000006,-0.11000000000000654,43.274,43.79,42.99,0.7999999999999972,0.09000000000000341,42.178,42.47,41.9,0.5700000000000003,-0.37000000000000455,42.67,43.06,42.43,0.6300000000000026,-0.259999999999998,632118,786431,512410,274021,-274021
2016-03-06,41.548,42.2,41.08,1.1200000000000045,-0.5800000000000054,42.182,42.46,41.95,0.509999999999998,0.25,40.808,41.56,39.92,1.6400000000000006,1.0900000000000034,41.321999999999996,41.79,40.9,0.8900000000000006,0.740000000000002,389246,545306,265554,279752,-279752
2016-03-13,41.068,41.64,40.36,1.2800000000000011,-0.8699999999999974,41.766,42.27,41.37,0.9000000000000057,-0.9000000000000057,40.432,40.75,40.16,0.5900000000000034,-0.1599999999999966,41.03,41.43,40.54,0.8900000000000006,0.5500000000000043,552444,1409041,323092,1085949,36044
2016-03-20,40.4025,40.84,39.54,1.3000000000000043,-0.15000000000000568,40.995,41.5,40.75,0.75,-0.6400000000000006,39.7725,40.4,39.2,1.1999999999999957,-0.35999999999999943,40.209999999999994,40.51,39.66,0.8500000000000014,-0.25,240252,333343,176871,156472,11603
2016-03-27,41.532000000000004,42.25,40.11,2.1400000000000006,2.0700000000000003,42.42,42.62,42.12,0.5,0.4000000000000057,41.2,41.67,40.11,1.5600000000000023,1.4200000000000017,41.946,42.2,41.82,0.38000000000000256,0.060000000000002274,344598,484044,230672,253372,-122590
