Date,VIA_Open_average,VIA_Open_max,VIA_Open_min,VIA_Open_volatility,VIA_Open_change,VIA_High_average,VIA_High_max,VIA_High_min,VIA_High_volatility,VIA_High_change,VIA_Low_average,VIA_Low_max,VIA_Low_min,VIA_Low_volatility,VIA_Low_change,VIA_Close_average,VIA_Close_max,VIA_Close_min,VIA_Close_volatility,VIA_Close_change,VIA_Volume_average,VIA_Volume_max,VIA_Volume_min,VIA_Volume_volatility,VIA_Volume_change
2016-01-03,42.763333333333335,43.37,41.78,1.5899999999999963,0.10999999999999943,43.64,44.06,43.12,0.9400000000000048,-0.1700000000000017,42.28333333333333,42.93,41.31,1.6199999999999974,0.21000000000000085,42.96666666666667,43.5,41.57,1.9299999999999997,0.259999999999998,76044,173681,34790,138891,-27273
2016-01-10,43.44,44.15,42.7,1.4499999999999957,-0.9599999999999937,44.175,45.08,42.78,2.299999999999997,-2.299999999999997,42.667500000000004,43.42,41.65,1.7700000000000031,-1.7700000000000031,43.25,43.91,42.38,1.529999999999994,-1.529999999999994,45967,54277,35332,18945,3739
2016-01-17,44.488,47.64,42.81,4.829999999999998,2.3100000000000023,45.322,47.64,43.53,4.109999999999999,0.519999999999996,43.382,45.2,41.68,3.520000000000003,1.240000000000002,44.344,45.9,43.02,2.8799999999999955,1.1400000000000006,55068,80412,33905,46507,-24573
2016-01-24,47.172,48.49,45.48,3.010000000000005,3.010000000000005,48.056,49.18,47.44,1.740000000000002,1.7000000000000028,46.484,47.56,45.48,2.0800000000000054,1.8200000000000003,47.642,49.01,46.58,2.4299999999999997,2.239999999999995,46735,64458,28260,36198,28460
2016-01-31,47.524,48.55,45.36,3.1899999999999977,-3.1099999999999994,48.257999999999996,50.55,45.82,4.729999999999997,-2.6499999999999986,45.974000000000004,47.57,44.24,3.3299999999999983,-2.259999999999998,46.786,48.68,44.71,3.969999999999999,-1.9600000000000009,67192,134992,23593,111399,23433
2016-02-07,38.019999999999996,43.8,34.9,8.899999999999999,-7.169999999999995,38.5025,43.8,36.67,7.1299999999999955,-7.1299999999999955,35.2325,36.77,33.88,2.8900000000000006,-1.5300000000000011,36.2275,36.77,35.15,1.6200000000000045,-0.14000000000000057,211623,398172,75315,322857,-322857
2016-02-14,39.172000000000004,40.38,37.27,3.1099999999999994,2.229999999999997,39.986,40.68,38.92,1.759999999999998,1.759999999999998,38.612,39.17,37.27,1.8999999999999986,1.8999999999999986,39.512,40.6,38.25,2.3500000000000014,2.3500000000000014,70773,110300,30287,80013,-15831
2016-02-21,41.015,41.98,40.13,1.8499999999999943,0.6299999999999955,41.93,43.37,40.7,2.6699999999999946,-1.529999999999994,40.32833333333333,40.7,39.5,1.2000000000000028,1.1099999999999994,41.08166666666666,41.47,40.56,0.9099999999999966,0.45000000000000284,75702,227139,0,227139,-182161
2016-02-28,42.6,43.73,41.72,2.009999999999998,1.8500000000000014,43.618,45.99,42.27,3.719999999999999,3.719999999999999,42.025999999999996,43.62,40.87,2.75,2.75,43.28,45.4,41.9,3.5,3.229999999999997,82847,159141,37636,121505,83923
2016-03-06,44.004,45.32,43.22,2.1000000000000014,-2.1000000000000014,44.494,45.69,43.85,1.8399999999999963,-1.3399999999999963,42.99,43.34,42.01,1.3300000000000054,-0.12000000000000455,43.58,44.15,42.74,1.4099999999999966,0.21000000000000085,61246,101212,24354,76858,-76858
2016-03-13,44.644,45.82,43.3,2.520000000000003,1.75,45.4,46.41,43.76,2.6499999999999986,2.0500000000000043,43.998,44.85,42.86,1.990000000000002,1.6499999999999986,44.882,45.64,43.23,2.4100000000000037,2.1100000000000065,42704,59164,31038,28126,-140
2016-03-20,44.5075,45.04,43.94,1.1000000000000014,-0.8699999999999974,44.87,45.43,44.05,1.3800000000000026,-0.46999999999999886,43.9025,44.96,42.86,2.1000000000000014,-1.1199999999999974,44.557500000000005,45.24,44.05,1.1900000000000048,-0.46999999999999886,33522,77355,14859,62496,5523
