Date,NATR_Open_average,NATR_Open_max,NATR_Open_min,NATR_Open_volatility,NATR_Open_change,NATR_High_average,NATR_High_max,NATR_High_min,NATR_High_volatility,NATR_High_change,NATR_Low_average,NATR_Low_max,NATR_Low_min,NATR_Low_volatility,NATR_Low_change,NATR_Close_average,NATR_Close_max,NATR_Close_min,NATR_Close_volatility,NATR_Close_change,NATR_Volume_average,NATR_Volume_max,NATR_Volume_min,NATR_Volume_volatility,NATR_Volume_change
2018-01-14,11.858,12.0,11.65,0.34999999999999964,0.09999999999999964,12.04,12.15,11.85,0.3000000000000007,-0.05000000000000071,11.796,11.95,11.65,0.29999999999999893,0.049999999999998934,11.94,12.1,11.7,0.40000000000000036,0.049999999999998934,6494,7912,4756,3156,-2371
2018-01-21,11.940000000000001,12.15,11.55,0.5999999999999996,-0.5,12.01,12.15,11.8,0.34999999999999964,-0.34999999999999964,11.838000000000001,12.05,11.55,0.5,-0.48999999999999844,11.896,12.15,11.65,0.5,-0.5,5607,7573,3567,4006,2434
2018-01-28,11.68,12.05,11.1,0.9500000000000011,-0.5500000000000007,11.91,12.15,11.45,0.7000000000000011,-0.3500000000000014,11.462,12.0,11.05,0.9499999999999993,-0.4599999999999991,11.65,12.1,11.05,1.049999999999999,-0.6999999999999993,23742,38390,3325,35065,-7424
2018-02-04,11.262,11.41,11.0,0.41000000000000014,0.3000000000000007,11.52,11.6,11.4,0.1999999999999993,-0.15000000000000036,11.190000000000001,11.3,11.0,0.3000000000000007,0.05000000000000071,11.34,11.55,11.2,0.3500000000000014,-0.3500000000000014,11769,15395,7437,7958,-1741
2018-02-11,11.2625,11.4,11.1,0.3000000000000007,0.25,11.525,11.95,11.2,0.75,0.75,11.225,11.4,11.1,0.3000000000000007,0.3000000000000007,11.462499999999999,11.95,11.2,0.75,0.75,6580,9212,2929,6283,-4128
2018-02-18,11.620000000000001,11.65,11.55,0.09999999999999964,0.0,11.82,12.0,11.65,0.34999999999999964,0.15000000000000036,11.528,11.59,11.5,0.08999999999999986,0.08999999999999986,11.67,12.0,11.5,0.5,0.5,5410,7969,3167,4802,-2214
2018-02-25,11.34,12.05,10.75,1.3000000000000007,-1.0500000000000007,11.464,12.05,11.0,1.0500000000000007,-0.9000000000000004,11.05,11.8,10.2,1.6000000000000014,-0.8000000000000007,11.24,11.85,10.95,0.9000000000000004,-0.7999999999999989,11063,15156,7329,7827,4530
2018-03-04,11.299999999999999,11.6,11.05,0.5499999999999989,0.40000000000000036,11.62,12.1,11.2,0.9000000000000004,0.9000000000000004,11.14,11.6,10.9,0.6999999999999993,0.6999999999999993,11.48,12.0,11.2,0.8000000000000007,0.8000000000000007,10071,27801,3396,24405,-1347
2018-03-11,11.64,12.15,11.25,0.9000000000000004,-0.8499999999999996,11.8,12.15,11.3,0.8499999999999996,-0.8499999999999996,11.22,11.4,11.15,0.25,-0.20000000000000107,11.5,11.75,11.25,0.5,-0.4499999999999993,22886,68131,4631,63500,-3459
2018-03-18,11.016,11.3,10.5,0.8000000000000007,-0.8000000000000007,11.29,11.35,11.2,0.15000000000000036,-0.15000000000000036,10.954,11.25,10.5,0.75,-0.75,11.1,11.3,10.8,0.5,-0.1999999999999993,10222,15324,5638,9686,-8814
2018-03-25,10.855,10.95,10.8,0.14999999999999858,0.129999999999999,11.05,11.1,10.95,0.15000000000000036,-0.15000000000000036,10.532499999999999,10.85,10.1,0.75,-0.5,10.675,11.0,10.25,0.75,-0.5,10640,13921,7704,6217,-220
2018-04-01,10.241999999999999,10.35,10.2,0.15000000000000036,-0.15000000000000036,10.546,10.8,10.26,0.5400000000000009,-0.3500000000000014,10.04,10.25,9.55,0.6999999999999993,-0.15000000000000036,10.23,10.45,10.0,0.4499999999999993,-0.25,10524,24352,6035,18317,269
2018-04-08,10.37,11.0,10.0,1.0,0.6500000000000004,10.47,11.0,10.25,0.75,0.5999999999999996,9.9,10.15,9.15,1.0,-1.0,9.969999999999999,10.25,9.2,1.0500000000000007,-1.0500000000000007,13553,34102,5899,28203,23677
2018-04-15,9.414,9.62,9.3,0.3199999999999985,0.14999999999999858,9.584,9.75,9.5,0.25,-0.05000000000000071,9.292,9.4,9.25,0.15000000000000036,-0.05000000000000071,9.49,9.65,9.35,0.3000000000000007,-0.20000000000000107,7261,11849,4211,7638,-4107
2018-04-22,9.42,9.55,9.25,0.3000000000000007,-0.10000000000000142,9.56,9.65,9.5,0.15000000000000036,0.09999999999999964,9.216,9.28,9.05,0.22999999999999865,-0.02999999999999936,9.37,9.45,9.25,0.1999999999999993,-0.1999999999999993,13778,30226,6148,24078,22640
