Date,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Open_average,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Open_max,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Open_min,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Open_volatility,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Open_change,Direxion Daily 7-10 Year Treasury Bear 3X Shares_High_average,Direxion Daily 7-10 Year Treasury Bear 3X Shares_High_max,Direxion Daily 7-10 Year Treasury Bear 3X Shares_High_min,Direxion Daily 7-10 Year Treasury Bear 3X Shares_High_volatility,Direxion Daily 7-10 Year Treasury Bear 3X Shares_High_change,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Low_average,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Low_max,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Low_min,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Low_volatility,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Low_change,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Close_average,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Close_max,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Close_min,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Close_volatility,Direxion Daily 7-10 Year Treasury Bear 3X Shares_Close_change
2018-09-02,15.0,15.0,15.0,0.0,0.0,15.04,15.04,15.04,0.0,0.0,14.95,14.95,14.95,0.0,0.0,15.04,15.04,15.04,0.0,0.0
2018-09-09,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2018-09-16,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.45,15.45,15.45,0.0,0.0
2018-09-23,15.44,15.44,15.44,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2018-09-30,15.99,15.99,15.99,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2018-10-07,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2018-10-14,15.77,15.77,15.77,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2018-10-21,15.31,15.31,15.31,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2018-10-28,15.68,15.68,15.68,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.68,15.68,15.68,0.0,0.0
2018-11-04,15.57,15.57,15.57,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2018-11-11,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.16,15.16,15.16,0.0,0.0
2018-11-18,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.13,15.13,15.13,0.0,0.0
2018-11-25,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2018-12-02,14.25,14.25,14.25,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2018-12-09,13.7,13.7,13.7,0.0,0.0,14.43,14.43,14.43,0.0,0.0,13.7,13.7,13.7,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2018-12-16,14.0,14.0,14.0,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.08,14.08,14.08,0.0,0.0
2018-12-23,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.82,13.82,13.82,0.0,0.0
2018-12-30,13.71,13.71,13.71,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.68,13.68,13.68,0.0,0.0
2019-01-06,13.75,13.75,13.75,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.84,13.84,13.84,0.0,0.0
2019-01-13,14.0,14.0,14.0,0.0,0.0,14.1,14.1,14.1,0.0,0.0,13.97,13.97,13.97,0.0,0.0,14.1,14.1,14.1,0.0,0.0
2019-01-20,13.7,13.7,13.7,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2019-01-27,13.89,13.89,13.89,0.0,0.0,13.89,13.89,13.89,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2019-02-03,13.56,13.56,13.56,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-02-10,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-02-17,13.7,13.7,13.7,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2019-02-24,13.92,13.92,13.92,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.85,13.85,13.85,0.0,0.0
2019-03-03,13.57,13.57,13.57,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.53,13.53,13.53,0.0,0.0
2019-03-10,13.44,13.44,13.44,0.0,0.0,13.44,13.44,13.44,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2019-03-17,12.85,12.85,12.85,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2019-03-24,12.9,12.9,12.9,0.0,0.0,13.0,13.0,13.0,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.97,12.97,12.97,0.0,0.0
2019-03-31,13.0,13.0,13.0,0.0,0.0,13.08,13.08,13.08,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.07,13.07,13.07,0.0,0.0
2019-04-07,13.22,13.22,13.22,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2019-04-14,13.18,13.18,13.18,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2019-04-21,13.02,13.02,13.02,0.0,0.0,13.09,13.09,13.09,0.0,0.0,13.02,13.02,13.02,0.0,0.0,13.07,13.07,13.07,0.0,0.0
2019-04-28,12.9,12.9,12.9,0.0,0.0,12.98,12.98,12.98,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2019-05-05,12.74,12.74,12.74,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.68,12.68,12.68,0.0,0.0
2019-05-12,12.67,12.67,12.67,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.71,12.71,12.71,0.0,0.0
2019-05-19,12.43,12.43,12.43,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.45,12.45,12.45,0.0,0.0
2019-05-26,11.89,11.89,11.89,0.0,0.0,11.92,11.92,11.92,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2019-06-02,11.85,11.85,11.85,0.0,0.0,11.92,11.92,11.92,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.92,11.92,11.92,0.0,0.0
2019-06-09,11.75,11.75,11.75,0.0,0.0,11.75,11.75,11.75,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.72,11.72,11.72,0.0,0.0
2019-06-16,11.6,11.6,11.6,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.55,11.55,11.55,0.0,0.0
2019-06-23,11.45,11.45,11.45,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.52,11.52,11.52,0.0,0.0
2019-06-30,11.55,11.55,11.55,0.0,0.0,11.59,11.59,11.59,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.59,11.59,11.59,0.0,0.0
2019-07-07,11.64,11.64,11.64,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.68,11.68,11.68,0.0,0.0
2019-07-14,11.5,11.5,11.5,0.0,0.0,11.57,11.57,11.57,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2019-07-21,11.59,11.59,11.59,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.59,11.59,11.59,0.0,0.0,11.65,11.65,11.65,0.0,0.0
2019-07-28,10.87,10.87,10.87,0.0,0.0,10.9,10.9,10.9,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.81,10.81,10.81,0.0,0.0
2019-08-04,10.68,10.68,10.68,0.0,0.0,10.68,10.68,10.68,0.0,0.0,10.61,10.61,10.61,0.0,0.0,10.61,10.61,10.61,0.0,0.0
2019-08-11,10.57,10.57,10.57,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.48,10.48,10.48,0.0,0.0
2019-08-18,10.31,10.31,10.31,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.32,10.32,10.32,0.0,0.0
2019-08-25,10.32,10.32,10.32,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.26,10.26,10.26,0.0,0.0,10.26,10.26,10.26,0.0,0.0
2019-09-01,10.52,10.52,10.52,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.57,10.57,10.57,0.0,0.0
2019-09-08,11.1,11.1,11.1,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.1,11.1,11.1,0.0,0.0
2019-09-15,10.68,10.68,10.68,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.68,10.68,10.68,0.0,0.0,10.76,10.76,10.76,0.0,0.0
2019-09-22,10.71,10.71,10.71,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.61,10.61,10.61,0.0,0.0,10.61,10.61,10.61,0.0,0.0
2019-09-29,10.28,10.28,10.28,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.29,10.29,10.29,0.0,0.0
2019-10-06,10.59,10.59,10.59,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.59,10.59,10.59,0.0,0.0,10.66,10.66,10.66,0.0,0.0
2019-10-13,10.79,10.79,10.79,0.0,0.0,10.86,10.86,10.86,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.83,10.83,10.83,0.0,0.0
2019-10-20,10.95,10.95,10.95,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.94,10.94,10.94,0.0,0.0,10.95,10.95,10.95,0.0,0.0
2019-10-27,10.75,10.75,10.75,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.78,10.78,10.78,0.0,0.0
2019-11-03,11.16,11.16,11.16,0.0,0.0,11.16,11.16,11.16,0.0,0.0,11.14,11.14,11.14,0.0,0.0,11.14,11.14,11.14,0.0,0.0
2019-11-10,10.84,10.84,10.84,0.0,0.0,10.86,10.86,10.86,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.86,10.86,10.86,0.0,0.0
2019-11-17,10.77,10.77,10.77,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.76,10.76,10.76,0.0,0.0
2019-11-24,10.95,10.95,10.95,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.91,10.91,10.91,0.0,0.0,10.92,10.92,10.92,0.0,0.0
2019-12-01,10.89,10.89,10.89,0.0,0.0,10.9,10.9,10.9,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.9,10.9,10.9,0.0,0.0
2019-12-08,10.87,10.87,10.87,0.0,0.0,11.05,11.05,11.05,0.0,0.0,10.87,10.87,10.87,0.0,0.0,11.04,11.04,11.04,0.0,0.0
2019-12-15,11.04,11.04,11.04,0.0,0.0,11.1,11.1,11.1,0.0,0.0,11.01,11.01,11.01,0.0,0.0,11.06,11.06,11.06,0.0,0.0
2019-12-22,10.86,10.86,10.86,0.0,0.0,11.11,11.11,11.11,0.0,0.0,10.8,10.8,10.8,0.0,0.0,11.02,11.02,11.02,0.0,0.0
2019-12-29,10.58,10.58,10.58,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.58,10.58,10.58,0.0,0.0,10.72,10.72,10.72,0.0,0.0
