Date,AI Powered Equity_etf_Open_average,AI Powered Equity_etf_Open_max,AI Powered Equity_etf_Open_min,AI Powered Equity_etf_Open_volatility,AI Powered Equity_etf_Open_change,AI Powered Equity_etf_High_average,AI Powered Equity_etf_High_max,AI Powered Equity_etf_High_min,AI Powered Equity_etf_High_volatility,AI Powered Equity_etf_High_change,AI Powered Equity_etf_Low_average,AI Powered Equity_etf_Low_max,AI Powered Equity_etf_Low_min,AI Powered Equity_etf_Low_volatility,AI Powered Equity_etf_Low_change,AI Powered Equity_etf_Close_average,AI Powered Equity_etf_Close_max,AI Powered Equity_etf_Close_min,AI Powered Equity_etf_Close_volatility,AI Powered Equity_etf_Close_change
2018-05-27,27.73,27.73,27.73,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.83,27.83,27.83,0.0,0.0
2018-06-03,28.37,28.37,28.37,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2018-06-10,28.54,28.54,28.54,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2018-06-17,28.81,28.81,28.81,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2018-06-24,28.04,28.04,28.04,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2018-07-01,28.3,28.3,28.3,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2018-07-08,28.94,28.94,28.94,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2018-07-15,29.05,29.05,29.05,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.06,29.06,29.06,0.0,0.0
2018-07-22,29.21,29.21,29.21,0.0,0.0,29.24,29.24,29.24,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2018-07-29,28.98,28.98,28.98,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.97,28.97,28.97,0.0,0.0
2018-08-05,29.0,29.0,29.0,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.98,28.98,28.98,0.0,0.0
2018-08-12,29.0,29.0,29.0,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.9,28.9,28.9,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2018-08-19,29.47,29.47,29.47,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2018-08-26,29.6,29.6,29.6,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2018-09-02,29.11,29.11,29.11,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2018-09-09,29.46,29.46,29.46,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2018-09-16,29.58,29.58,29.58,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2018-09-23,29.41,29.41,29.41,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.53,29.53,29.53,0.0,0.0
2018-09-30,29.14,29.14,29.14,0.0,0.0,29.23,29.23,29.23,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2018-10-07,27.7,27.7,27.7,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2018-10-14,27.72,27.72,27.72,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2018-10-21,26.01,26.01,26.01,0.0,0.0,26.25,26.25,26.25,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2018-10-28,27.06,27.06,27.06,0.0,0.0,27.29,27.29,27.29,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2018-11-04,27.21,27.21,27.21,0.0,0.0,27.24,27.24,27.24,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2018-11-11,26.33,26.33,26.33,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2018-11-18,25.37,25.37,25.37,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2018-11-25,26.34,26.34,26.34,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2018-12-02,25.83,25.83,25.83,0.0,0.0,26.1,26.1,26.1,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.31,25.31,25.31,0.0,0.0
2018-12-09,24.99,24.99,24.99,0.0,0.0,25.13,25.13,25.13,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2018-12-16,23.27,23.27,23.27,0.0,0.0,23.52,23.52,23.52,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2018-12-23,21.88,21.88,21.88,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2018-12-30,21.62,21.62,21.62,0.0,0.0,22.42,22.42,22.42,0.0,0.0,21.62,21.62,21.62,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2019-01-06,23.36,23.36,23.36,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2019-01-13,24.0,24.0,24.0,0.0,0.0,24.25,24.25,24.25,0.0,0.0,23.95,23.95,23.95,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-01-20,24.08,24.08,24.08,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-01-27,24.65,24.65,24.65,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2019-02-03,24.7,24.7,24.7,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2019-02-10,25.5,25.5,25.5,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-02-17,25.62,25.62,25.62,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-02-24,25.8,25.8,25.8,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2019-03-03,25.08,25.08,25.08,0.0,0.0,25.21,25.21,25.21,0.0,0.0,24.93,24.93,24.93,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2019-03-10,25.9,25.9,25.9,0.0,0.0,26.04,26.04,26.04,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2019-03-17,26.15,26.15,26.15,0.0,0.0,26.15,26.15,26.15,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2019-03-24,25.87,25.87,25.87,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-03-31,26.29,26.29,26.29,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.41,26.41,26.41,0.0,0.0
2019-04-07,26.65,26.65,26.65,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2019-04-14,26.61,26.61,26.61,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2019-04-21,26.8,26.8,26.8,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2019-04-28,26.7,26.7,26.7,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2019-05-05,26.09,26.09,26.09,0.0,0.0,26.5,26.5,26.5,0.0,0.0,25.95,25.95,25.95,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2019-05-12,25.99,25.99,25.99,0.0,0.0,26.31,26.31,26.31,0.0,0.0,25.97,25.97,25.97,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2019-05-19,25.69,25.69,25.69,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2019-05-26,24.91,24.91,24.91,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-06-02,25.68,25.68,25.68,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2019-06-09,25.85,25.85,25.85,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2019-06-16,26.35,26.35,26.35,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2019-06-23,26.14,26.14,26.14,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.34,26.34,26.34,0.0,0.0
2019-06-30,26.59,26.59,26.59,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.85,26.85,26.85,0.0,0.0
2019-07-07,26.9,26.9,26.9,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-07-14,26.89,26.89,26.89,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2019-07-21,26.87,26.87,26.87,0.0,0.0,27.09,27.09,27.09,0.0,0.0,26.87,26.87,26.87,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2019-07-28,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2019-08-04,26.07,26.07,26.07,0.0,0.0,26.13,26.13,26.13,0.0,0.0,25.83,25.83,25.83,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2019-08-11,25.6,25.6,25.6,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2019-08-18,26.06,26.06,26.06,0.0,0.0,26.1,26.1,26.1,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.51,25.51,25.51,0.0,0.0
2019-08-25,26.23,26.23,26.23,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2019-09-01,26.5,26.5,26.5,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-09-08,26.51,26.51,26.51,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2019-09-15,26.7,26.7,26.7,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.47,26.47,26.47,0.0,0.0
2019-09-22,26.33,26.33,26.33,0.0,0.0,26.37,26.37,26.37,0.0,0.0,25.9,25.9,25.9,0.0,0.0,26.05,26.05,26.05,0.0,0.0
2019-09-29,25.74,25.74,25.74,0.0,0.0,26.07,26.07,26.07,0.0,0.0,25.74,25.74,25.74,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2019-10-06,26.21,26.21,26.21,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2019-10-13,26.47,26.47,26.47,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2019-10-20,26.34,26.34,26.34,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2019-10-27,26.73,26.73,26.73,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2019-11-03,26.79,26.79,26.79,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2019-11-10,27.17,27.17,27.17,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2019-11-17,27.54,27.54,27.54,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-11-24,27.91,27.91,27.91,0.0,0.0,27.92,27.92,27.92,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2019-12-01,27.72,27.72,27.72,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.77,27.77,27.77,0.0,0.0
2019-12-08,27.77,27.77,27.77,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2019-12-15,28.35,28.35,28.35,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.46,28.46,28.46,0.0,0.0
2019-12-22,28.7,28.7,28.7,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-12-29,28.44,28.44,28.44,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.56,28.56,28.56,0.0,0.0
