Date,LTBR_Open_average,LTBR_Open_max,LTBR_Open_min,LTBR_Open_volatility,LTBR_Open_change,LTBR_High_average,LTBR_High_max,LTBR_High_min,LTBR_High_volatility,LTBR_High_change,LTBR_Low_average,LTBR_Low_max,LTBR_Low_min,LTBR_Low_volatility,LTBR_Low_change,LTBR_Close_average,LTBR_Close_max,LTBR_Close_min,LTBR_Close_volatility,LTBR_Close_change,LTBR_Volume_average,LTBR_Volume_max,LTBR_Volume_min,LTBR_Volume_volatility,LTBR_Volume_change
2018-01-14,20.232,30.24,16.68,13.559999999999999,11.759999999999998,23.054000000000002,39.96,18.36,21.6,20.16,18.792,26.88,15.96,10.919999999999998,9.36,19.536,27.84,16.56,11.280000000000001,10.079999999999998,1165763,5699166,17929,5681237,5648239
2018-01-21,36.36,55.2,26.4,28.800000000000004,8.520000000000003,37.848,57.6,28.56,29.040000000000003,5.520000000000003,29.784,34.92,24.6,10.32,5.039999999999999,32.352000000000004,40.92,25.8,15.120000000000001,2.7600000000000016,901251,3086287,238587,2847700,-99573
2018-01-28,27.0,30.0,22.92,7.079999999999998,-7.079999999999998,27.48,30.0,23.4,6.600000000000001,-6.600000000000001,23.832,26.04,21.36,4.68,-4.68,24.36,26.4,21.48,4.919999999999998,-4.919999999999998,265462,647604,91401,556203,-114749
2018-02-04,20.567999999999998,22.2,18.72,3.4800000000000004,-2.280000000000001,21.238,23.16,19.08,4.080000000000002,-4.080000000000002,19.344,21.0,17.4,3.6000000000000014,-3.6000000000000014,20.016,22.56,18.36,4.199999999999999,-4.199999999999999,99827,143330,74257,69073,55343
2018-02-11,18.33,18.96,17.4,1.5600000000000023,-1.5600000000000023,18.96,19.56,18.0,1.5599999999999987,-1.5599999999999987,17.67,18.24,17.04,1.1999999999999993,-0.8399999999999999,18.09,18.96,17.52,1.4400000000000013,-1.4400000000000013,126767,155304,72637,82667,-72436
2018-02-18,17.808,18.12,17.4,0.7200000000000024,0.7200000000000024,18.384,18.84,17.88,0.9600000000000009,-0.35999999999999943,17.471999999999998,17.64,17.4,0.240000000000002,0.240000000000002,17.808,18.0,17.4,0.6000000000000014,-0.120000000000001,105933,151765,54992,96773,-75000
2018-02-25,17.352,19.08,16.08,3.0,1.0799999999999983,18.362,20.4,16.81,3.59,1.1999999999999993,16.414,17.64,15.59,2.0500000000000007,1.1999999999999993,17.472,19.92,16.2,3.7200000000000024,0.9600000000000009,160273,379854,77285,302569,14825
2018-03-04,18.072,18.6,17.76,0.8399999999999999,0.8399999999999999,18.412,19.47,18.0,1.4699999999999989,1.2300000000000004,17.472,17.64,16.92,0.7199999999999989,0.7199999999999989,17.928,18.24,17.76,0.4799999999999969,-0.4799999999999969,73661,153689,34790,118899,55028
2018-03-11,16.512,18.36,15.6,2.76,-2.76,16.788,18.36,15.96,2.3999999999999986,-2.3999999999999986,15.672,16.8,15.0,1.8000000000000007,-1.8000000000000007,16.368,17.4,15.72,1.679999999999998,-1.679999999999998,110572,230534,43306,187228,-187228
2018-03-18,14.952,15.6,14.04,1.5600000000000005,-1.5600000000000005,15.124,15.6,14.12,1.4800000000000004,-1.4800000000000004,14.258000000000001,14.77,13.32,1.4499999999999993,-1.3200000000000003,14.616,15.24,13.8,1.4399999999999995,-1.4399999999999995,50616,67827,26908,40919,-1933
2018-03-25,13.89,14.04,13.8,0.23999999999999844,0.23999999999999844,14.7,15.24,14.16,1.08,0.5999999999999996,13.65,13.92,13.56,0.35999999999999943,0.35999999999999943,13.92,14.28,13.56,0.7199999999999989,0.47999999999999865,42525,82658,19987,62671,-11726
