Date,EVC_Open_average,EVC_Open_max,EVC_Open_min,EVC_Open_volatility,EVC_Open_change,EVC_High_average,EVC_High_max,EVC_High_min,EVC_High_volatility,EVC_High_change,EVC_Low_average,EVC_Low_max,EVC_Low_min,EVC_Low_volatility,EVC_Low_change,EVC_Close_average,EVC_Close_max,EVC_Close_min,EVC_Close_volatility,EVC_Close_change,EVC_Volume_average,EVC_Volume_max,EVC_Volume_min,EVC_Volume_volatility,EVC_Volume_change
2018-01-14,7.29,7.35,7.2,0.14999999999999947,0.0,7.42,7.475,7.325,0.14999999999999947,0.04999999999999982,7.1499999999999995,7.3,7.05,0.25,0.25,7.279999999999999,7.35,7.1,0.25,0.25,487071,709502,341160,368342,-368342
2018-01-21,7.33,7.4,7.3,0.10000000000000053,0.10000000000000053,7.405,7.525,7.35,0.1750000000000007,0.1750000000000007,7.228,7.3,7.15,0.14999999999999947,0.14999999999999947,7.32,7.4,7.25,0.15000000000000036,0.15000000000000036,415695,746525,250376,496149,408326
2018-01-28,6.98,7.4,6.65,0.75,-0.75,7.035,7.5,6.75,0.75,-0.75,6.715,7.125,6.45,0.6749999999999998,-0.6749999999999998,6.8100000000000005,7.2,6.45,0.75,-0.75,753491,906956,609946,297010,-47416
2018-02-04,6.44,6.5,6.3,0.20000000000000018,0.20000000000000018,6.615,6.65,6.575,0.07500000000000018,-0.05000000000000071,6.347,6.4,6.26,0.14000000000000057,0.14000000000000057,6.46,6.5,6.4,0.09999999999999964,-0.04999999999999982,412700,506187,383989,122198,-12529
2018-02-11,6.6125,6.75,6.45,0.2999999999999998,0.2999999999999998,6.79375,6.875,6.7,0.17499999999999982,0.17499999999999982,6.55625,6.65,6.45,0.20000000000000018,0.20000000000000018,6.7125,6.8,6.55,0.25,0.25,588436,759323,475276,284047,248699
2018-02-18,6.8,6.95,6.75,0.20000000000000018,0.20000000000000018,6.925,7.1,6.8,0.2999999999999998,0.2999999999999998,6.72,6.9,6.6,0.3000000000000007,0.3000000000000007,6.84,7.0,6.7,0.2999999999999998,0.2999999999999998,392447,503737,297346,206391,190147
2018-02-25,6.66,7.05,6.3,0.75,-0.5499999999999998,6.735,7.05,6.525,0.5249999999999995,-0.5249999999999995,6.402,6.8,6.16,0.6399999999999997,-0.4500000000000002,6.54,6.95,6.35,0.6000000000000005,-0.5,528839,595822,446635,149187,4875
2018-03-04,6.42,6.5,6.35,0.15000000000000036,-0.04999999999999982,6.485,6.55,6.4,0.14999999999999947,-0.025000000000000355,6.29,6.35,6.25,0.09999999999999964,0.04999999999999982,6.42,6.5,6.35,0.15000000000000036,-0.04999999999999982,245742,311767,191664,120103,-53063
2018-03-11,5.87,6.45,5.05,1.4000000000000004,-1.3500000000000005,5.9,6.45,5.125,1.3250000000000002,-1.3250000000000002,5.405,6.275,4.6,1.6750000000000007,-1.6750000000000007,5.49,6.3,4.65,1.6499999999999995,-1.6499999999999995,1107767,2102011,379076,1722935,934249
2018-03-18,4.65,4.85,4.45,0.39999999999999947,-0.20000000000000018,4.82,5.15,4.65,0.5,-0.1999999999999993,4.529,4.7,4.35,0.35000000000000053,-0.09999999999999964,4.63,4.85,4.35,0.5,-0.25,964372,1217742,697853,519889,-250683
2018-03-25,4.6,4.65,4.55,0.10000000000000053,0.0,4.705,4.82,4.65,0.16999999999999993,0.16999999999999993,4.4625,4.55,4.4,0.14999999999999947,0.04999999999999982,4.575,4.7,4.5,0.20000000000000018,0.04999999999999982,846088,1239032,577562,661470,12611
2018-04-01,4.81,5.0,4.6,0.40000000000000036,0.40000000000000036,4.965,5.125,4.7,0.4249999999999998,0.4249999999999998,4.675,4.85,4.5,0.34999999999999964,0.3249999999999993,4.8500000000000005,4.95,4.6,0.35000000000000053,0.3000000000000007,865914,1171011,624138,546873,546873
2018-04-08,4.87,4.95,4.8,0.15000000000000036,-0.10000000000000053,4.985,5.125,4.9,0.22499999999999964,0.125,4.775,4.8,4.75,0.04999999999999982,-0.04999999999999982,4.88,5.05,4.8,0.25,0.20000000000000018,467269,516570,414953,101617,-20884
2018-04-15,5.05,5.1,5.0,0.09999999999999964,0.04999999999999982,5.1368,5.184,5.1,0.08400000000000052,0.05000000000000071,4.945,5.0,4.875,0.125,0.025000000000000355,5.03,5.05,4.95,0.09999999999999964,-0.09999999999999964,462046,588630,295221,293409,-293409
2018-04-22,4.9,5.0,4.8,0.20000000000000018,-0.10000000000000053,4.995,5.1,4.85,0.25,-0.10000000000000053,4.72,4.85,4.65,0.1999999999999993,0.0,4.84,5.0,4.65,0.34999999999999964,-0.14999999999999947,347117,507942,230801,277141,-180025
2018-04-29,4.6000000000000005,4.75,4.45,0.2999999999999998,0.09999999999999964,4.7218,4.9,4.55,0.35000000000000053,0.1750000000000007,4.51,4.7,4.4,0.2999999999999998,0.20000000000000018,4.65,4.8,4.5,0.2999999999999998,0.09999999999999964,301454,639955,201463,438492,-31137
2018-05-06,4.42,4.85,4.15,0.6999999999999993,-0.6999999999999993,4.4799999999999995,4.85,4.3,0.5499999999999998,-0.5499999999999998,4.165,4.525,4.0,0.5250000000000004,-0.4250000000000007,4.32,4.6,4.15,0.4499999999999993,-0.39999999999999947,646531,1104503,333266,771237,-25139
2018-05-13,4.27,4.4,4.1,0.3000000000000007,0.14999999999999947,4.355,4.5,4.2,0.2999999999999998,0.14999999999999947,4.17,4.25,4.0,0.25,0.25,4.29,4.4,4.1,0.3000000000000007,0.25,387828,463429,179690,283739,-265976
2018-05-20,4.3,4.35,4.2,0.14999999999999947,-0.14999999999999947,4.3375,4.4,4.3,0.10000000000000053,-0.10000000000000053,4.2125,4.3,4.15,0.14999999999999947,-0.125,4.275,4.35,4.15,0.1999999999999993,-0.04999999999999982,198749,216628,179561,37067,-17887
2018-05-27,4.18,4.3,4.05,0.25,-0.09999999999999964,4.215,4.3,4.125,0.17499999999999982,-0.09999999999999964,4.05,4.15,3.9,0.25000000000000044,-0.05000000000000071,4.140000000000001,4.25,4.0,0.25,-0.09999999999999964,560460,849706,298202,551504,366483
2018-06-03,4.2,4.25,4.15,0.09999999999999964,0.04999999999999982,4.29,4.4,4.2,0.20000000000000018,0.20000000000000018,4.13,4.175,4.075,0.09999999999999964,0.07500000000000018,4.21,4.3,4.1,0.20000000000000018,0.20000000000000018,345721,458114,266688,191426,-125802
2018-06-10,4.4799999999999995,4.55,4.35,0.20000000000000018,0.0,4.55,4.65,4.5,0.15000000000000036,0.15000000000000036,4.35,4.4,4.3,0.10000000000000053,0.0,4.51,4.65,4.35,0.3000000000000007,0.15000000000000036,399418,524387,297810,226577,160849
