Date,CMD_Open_average,CMD_Open_max,CMD_Open_min,CMD_Open_volatility,CMD_Open_change,CMD_High_average,CMD_High_max,CMD_High_min,CMD_High_volatility,CMD_High_change,CMD_Low_average,CMD_Low_max,CMD_Low_min,CMD_Low_volatility,CMD_Low_change,CMD_Close_average,CMD_Close_max,CMD_Close_min,CMD_Close_volatility,CMD_Close_change,CMD_Volume_average,CMD_Volume_max,CMD_Volume_min,CMD_Volume_volatility,CMD_Volume_change
2018-05-06,121.348,123.71,117.9,5.809999999999988,5.809999999999988,123.044,125.17,118.95,6.219999999999999,6.219999999999999,120.622,123.71,117.4,6.309999999999988,6.309999999999988,122.50999999999999,124.47,118.77,5.700000000000003,5.700000000000003,166359,232375,98028,134347,64840
2018-05-13,126.66,128.65,124.17,4.480000000000004,4.480000000000004,128.252,129.63,125.2,4.429999999999993,4.049999999999997,125.846,127.72,123.21,4.510000000000005,4.510000000000005,127.36,128.84,124.89,3.950000000000003,3.950000000000003,161473,217886,116942,100944,-68295
2018-05-20,127.705,129.03,126.04,2.989999999999995,-0.6899999999999977,128.62,129.48,127.22,2.259999999999991,0.44999999999998863,126.4275,127.44,126.03,1.4099999999999966,1.4099999999999966,127.27000000000001,128.12,126.17,1.9500000000000028,1.5300000000000011,134461,193235,109621,83614,-80862
2018-05-27,120.024,128.08,109.07,19.01000000000002,-17.580000000000013,121.596,130.92,109.27,21.64999999999999,-18.730000000000004,114.65,128.08,101.92,26.16000000000001,-24.099999999999994,116.458,129.78,107.0,22.78,-20.58,516339,827508,120318,707190,457820
2018-06-03,102.52,106.77,99.84,6.929999999999993,-6.640000000000001,103.01,106.92,100.43,6.489999999999995,-5.939999999999998,99.808,101.67,98.34,3.3299999999999983,-3.3299999999999983,100.644,102.67,98.52,4.150000000000006,-3.8700000000000045,311793,465786,199151,266635,-184564
2018-06-10,99.168,99.65,98.6,1.0500000000000114,1.0500000000000114,99.884,100.99,99.24,1.75,0.6800000000000068,98.118,98.76,97.72,1.0400000000000063,-0.20000000000000284,99.036,100.01,98.19,1.8200000000000074,0.3299999999999983,320859,455746,184251,271495,146888
2018-06-17,100.126,101.99,97.94,4.049999999999997,3.230000000000004,101.418,103.49,98.59,4.8999999999999915,2.75,98.328,100.69,96.46,4.230000000000004,-1.0200000000000102,99.766,101.71,96.82,4.890000000000001,-1.1100000000000136,1004209,3556880,271264,3285616,156235
2018-06-24,96.824,98.11,95.1,3.010000000000005,0.7099999999999937,97.902,98.89,97.39,1.5,0.23000000000000398,95.366,97.0,94.02,2.980000000000004,-0.5300000000000011,96.874,98.36,95.1,3.260000000000005,-0.1599999999999966,383828,672935,250932,422003,7324
2018-07-01,96.435,97.69,95.62,2.069999999999993,-0.4899999999999949,96.9925,97.69,96.42,1.269999999999996,-0.7800000000000011,95.255,96.14,94.36,1.7800000000000011,-0.7000000000000028,95.9975,96.45,95.72,0.730000000000004,-0.3500000000000085,232762,296446,117300,179146,179146
2018-07-08,94.86,96.23,93.71,2.5200000000000102,-1.8500000000000085,96.376,97.38,95.62,1.759999999999991,-0.539999999999992,93.996,95.0,93.31,1.6899999999999977,-1.0900000000000034,95.06,96.31,93.58,2.730000000000004,0.5900000000000034,299912,450863,184527,266336,-192694
2018-07-15,94.658,96.33,93.25,3.0799999999999983,-3.0799999999999983,95.574,96.69,95.02,1.6700000000000017,-1.5600000000000023,93.734,95.17,92.4,2.769999999999996,-2.769999999999996,94.712,95.8,93.69,2.1099999999999994,-0.8499999999999943,282592,624762,173508,451254,451254
2018-07-22,93.36,95.17,90.96,4.210000000000008,-4.210000000000008,94.146,96.48,92.55,3.930000000000007,-3.930000000000007,92.134,94.77,90.25,4.519999999999996,-4.089999999999989,92.75200000000001,95.31,91.26,4.049999999999997,-3.969999999999999,219793,321888,132841,189047,-99961
2018-07-29,93.362,94.69,91.69,3.0,1.9099999999999966,94.638,95.31,93.36,1.9500000000000028,1.7900000000000063,92.42,93.59,91.12,2.469999999999999,1.3900000000000006,94.176,95.03,92.71,2.3200000000000074,2.3200000000000074,199470,251535,167979,83556,79135
2018-08-05,95.252,95.64,95.0,0.6400000000000006,0.6400000000000006,96.16199999999999,97.07,95.25,1.8199999999999932,1.5799999999999983,94.312,95.5,93.08,2.4200000000000017,1.2900000000000063,95.518,96.14,95.03,1.1099999999999994,1.0400000000000063,180490,305382,104310,201072,-70850
2018-08-12,95.606,96.6,94.8,1.7999999999999972,0.47999999999998977,96.55,97.75,95.59,2.1599999999999966,0.7399999999999949,94.612,95.77,92.88,2.8900000000000006,0.4899999999999949,95.744,97.3,94.45,2.8499999999999943,1.8599999999999994,138456,181114,90180,90934,-122
2018-08-19,94.54599999999999,97.24,92.09,5.1499999999999915,-3.1099999999999994,95.948,97.92,94.21,3.710000000000008,-1.1500000000000057,93.42999999999999,95.17,91.96,3.210000000000008,-1.1299999999999955,94.456,95.53,92.35,3.180000000000007,-0.060000000000002274,240285,317012,159419,157593,157593
2018-08-26,95.3525,96.87,93.58,3.2900000000000063,-0.21999999999999886,97.11,97.62,96.83,0.7900000000000063,0.7900000000000063,94.0975,94.91,93.2,1.7099999999999937,1.5,95.755,97.0,93.67,3.3299999999999983,3.3299999999999983,309083,391042,254494,136548,-4119
2018-09-02,96.126,97.08,94.49,2.5900000000000034,0.37999999999999545,96.97399999999999,97.82,95.57,2.25,0.0799999999999983,94.792,96.59,93.74,2.8500000000000085,0.9099999999999966,96.06400000000001,97.18,94.5,2.680000000000007,-0.22000000000001307,185162,244805,160840,83965,-64492
2018-09-09,96.678,97.0,96.31,0.6899999999999977,-0.06999999999999318,97.55,98.29,97.0,1.2900000000000063,-0.060000000000002274,95.6,96.52,94.03,2.489999999999995,-2.489999999999995,96.09,97.03,94.75,2.280000000000001,-2.280000000000001,210088,284230,123651,160579,160579
2018-09-16,96.806,97.71,94.83,2.8799999999999955,2.1299999999999955,98.38,98.75,97.47,1.2800000000000011,-0.3400000000000034,95.804,97.04,94.63,2.410000000000011,0.6000000000000085,97.144,97.71,96.19,1.519999999999996,-0.9900000000000091,324080,464638,202953,261685,-108978
2018-09-23,94.114,96.12,92.25,3.8700000000000045,-3.8700000000000045,95.474,99.68,92.73,6.950000000000003,-3.6700000000000017,92.02,95.3,88.5,6.799999999999997,-4.359999999999999,94.184,96.79,92.06,4.730000000000004,-3.9599999999999937,645510,1169964,307470,862494,116701
2018-09-30,91.478,92.27,90.5,1.769999999999996,-1.3599999999999994,92.014,92.86,90.76,2.0999999999999943,-2.0999999999999943,90.268,91.52,87.67,3.8499999999999943,-3.8499999999999943,90.99,91.98,89.19,2.7900000000000063,-2.7900000000000063,321829,442455,231809,210646,-59502
2018-10-07,86.63,89.16,84.47,4.689999999999998,-4.689999999999998,87.426,89.42,86.06,3.3599999999999994,-3.3599999999999994,85.178,88.27,83.4,4.86999999999999,-4.86999999999999,85.962,88.42,84.72,3.700000000000003,-3.0900000000000034,354494,514374,241404,272970,18170
2018-10-14,86.128,87.87,83.62,4.25,-2.3900000000000006,86.91,88.46,84.23,4.22999999999999,-4.22999999999999,84.53,86.42,81.99,4.430000000000007,-4.0,85.274,87.89,82.31,5.579999999999998,-5.579999999999998,230832,277028,159206,117822,103670
2018-10-21,80.672,82.34,79.12,3.219999999999999,-0.7999999999999972,81.88799999999999,83.36,80.35,3.010000000000005,-1.1599999999999966,78.802,80.0,77.59,2.4099999999999966,-2.4099999999999966,80.044,82.29,78.46,3.8300000000000125,-3.8300000000000125,226707,316750,183207,133543,-98169
2018-10-28,80.17,81.36,78.58,2.780000000000001,2.5799999999999983,81.214,82.19,80.48,1.7099999999999937,0.75,79.532,80.5,78.46,2.0400000000000063,1.5,80.176,81.24,79.15,2.089999999999989,1.4500000000000028,295753,458943,176765,282178,195732
2018-11-04,82.872,84.25,80.18,4.069999999999993,3.9199999999999875,84.39,85.62,82.25,3.3700000000000045,2.2900000000000063,82.05,83.18,79.55,3.6300000000000097,2.930000000000007,83.45,84.81,81.7,3.1099999999999994,1.4699999999999989,195830,240017,125741,114276,68515
2018-11-11,83.72800000000001,86.04,81.86,4.180000000000007,2.8400000000000034,85.112,86.63,83.56,3.069999999999993,2.3699999999999903,82.866,85.34,81.65,3.6899999999999977,2.6500000000000057,84.26,85.98,82.2,3.780000000000001,2.730000000000004,270874,434439,195809,238630,63358
2018-11-18,84.7475,85.61,84.11,1.5,1.5,86.5,86.96,85.68,1.279999999999987,0.12999999999999545,84.09,84.75,83.63,1.1200000000000045,0.7900000000000063,85.16499999999999,86.73,84.5,2.230000000000004,2.1000000000000085,164856,299919,76712,223207,-117167
2018-11-25,87.334,89.63,85.97,3.6599999999999966,-0.20999999999999375,89.316,90.81,86.91,3.9000000000000057,-2.6700000000000017,85.526,88.16,83.06,5.099999999999994,-1.460000000000008,87.474,90.43,85.88,4.550000000000011,-1.7900000000000063,375472,555261,293182,262079,73588
2018-12-02,82.5625,86.42,80.37,6.049999999999997,-6.049999999999997,83.1225,86.89,81.23,5.659999999999997,-5.6200000000000045,80.3775,83.87,78.42,5.450000000000003,-4.030000000000001,81.4275,84.05,80.31,3.739999999999995,-3.6599999999999966,247396,320669,178388,142281,-104387
2018-12-09,80.374,81.25,78.89,2.3599999999999994,-2.3599999999999994,81.13799999999999,82.55,79.21,3.3400000000000034,-3.3400000000000034,78.786,80.22,75.61,4.609999999999999,-3.8700000000000045,79.416,81.01,76.46,4.550000000000011,-3.3500000000000085,282808,452105,185997,266108,-153242
2018-12-16,74.384,77.08,70.98,6.099999999999994,-6.099999999999994,74.866,77.39,71.25,6.140000000000001,-6.090000000000003,72.63,76.16,69.66,6.5,-6.5,73.092,76.18,69.79,6.390000000000001,-6.390000000000001,312842,769892,102231,667661,-138231
2018-12-23,71.9675,73.24,69.9,3.339999999999989,3.339999999999989,73.4125,74.52,72.55,1.9699999999999989,1.8199999999999932,71.265,73.23,69.36,3.8700000000000045,3.8700000000000045,73.025,74.45,72.52,1.9300000000000068,1.9300000000000068,183726,220827,159798,61029,6790
2018-12-30,73.1125,73.94,72.1,1.8400000000000034,-0.519999999999996,74.1625,74.81,72.99,1.8200000000000074,0.01999999999999602,71.995,72.75,70.68,2.069999999999993,0.29999999999999716,73.1175,74.37,71.32,3.0500000000000114,1.0400000000000063,184151,226148,159369,66779,61049
2019-01-06,77.442,78.9,75.49,3.410000000000011,3.410000000000011,78.94200000000001,80.93,76.39,4.540000000000006,3.6099999999999994,76.73,78.49,74.28,4.209999999999994,2.4599999999999937,77.996,79.55,76.24,3.3100000000000023,1.3800000000000097,290809,537840,126474,411366,-299680
2019-01-13,78.38,78.91,77.58,1.3299999999999983,1.0799999999999983,79.8475,80.41,79.43,0.9799999999999898,-0.9799999999999898,77.815,78.36,77.58,0.7800000000000011,0.0799999999999983,78.6275,79.13,77.85,1.2800000000000011,0.11999999999999034,219440,250130,173532,76598,34496
2019-01-20,77.962,78.49,77.43,1.059999999999988,-0.769999999999996,78.692,79.0,78.42,0.5799999999999983,-0.46999999999999886,76.822,77.8,76.08,1.7199999999999989,1.0799999999999983,77.806,78.27,77.36,0.9099999999999966,0.8199999999999932,132786,203201,75107,128094,-86288
2019-01-27,80.246,81.39,78.73,2.6599999999999966,2.5,81.346,82.25,79.93,2.319999999999993,2.319999999999993,79.714,80.74,78.26,2.4799999999999898,2.4799999999999898,80.81400000000001,82.18,79.0,3.180000000000007,3.180000000000007,174860,230169,150300,79869,-756
2019-02-03,81.18,82.65,79.81,2.8400000000000034,-1.8799999999999955,81.586,83.24,80.19,3.049999999999997,-2.6799999999999926,80.074,82.24,78.48,3.759999999999991,-3.1700000000000017,80.838,82.65,80.08,2.5700000000000074,-2.5500000000000114,130689,206477,93147,113330,-74307
2019-02-10,82.0925,83.13,80.76,2.3699999999999903,2.3699999999999903,83.14,85.15,81.8,3.3500000000000085,3.3500000000000085,81.8275,83.11,80.62,2.489999999999995,2.489999999999995,82.91499999999999,84.65,81.74,2.910000000000011,2.910000000000011,142717,227851,87923,139928,122835
2019-02-17,85.78999999999999,88.19,84.36,3.8299999999999983,3.8299999999999983,87.0,89.22,85.48,3.739999999999995,3.739999999999995,85.308,87.98,84.12,3.8599999999999994,3.8599999999999994,86.56,88.63,84.91,3.719999999999999,3.719999999999999,190976,312948,117796,195152,141920
2019-02-24,79.87,88.37,72.62,15.75,-13.780000000000001,80.556,88.37,74.59,13.780000000000001,-13.780000000000001,77.512,86.6,71.67,14.929999999999993,-14.929999999999993,78.264,86.98,72.22,14.760000000000005,-14.760000000000005,739446,1760342,248714,1511628,233096
2019-03-03,67.606,72.22,64.95,7.269999999999996,-6.799999999999997,68.072,72.29,65.37,6.920000000000002,-5.400000000000006,65.796,68.2,63.68,4.520000000000003,-2.8400000000000034,66.496,68.48,65.31,3.1700000000000017,-2.3700000000000045,462139,649693,343731,305962,-283175
2019-03-10,67.044,68.22,66.3,1.9200000000000017,1.9200000000000017,67.89,68.81,66.87,1.9399999999999977,1.9399999999999977,66.534,66.76,66.21,0.5500000000000114,0.5500000000000114,67.07000000000001,67.97,66.67,1.2999999999999972,0.35999999999999943,364749,731686,201041,530645,217918
2019-03-17,66.932,67.56,65.84,1.7199999999999989,-1.6499999999999915,67.616,68.18,66.92,1.2600000000000051,-1.2600000000000051,66.01,67.15,65.23,1.9200000000000017,-1.9200000000000017,66.876,68.06,66.07,1.990000000000009,-1.2000000000000028,251867,281349,219548,61801,-29544
2019-03-24,66.966,67.3,66.36,0.9399999999999977,0.539999999999992,67.57600000000001,68.14,67.01,1.1299999999999955,1.1299999999999955,66.074,66.73,65.51,1.2199999999999989,-0.4200000000000017,66.846,67.08,66.45,0.6299999999999955,0.3999999999999915,184692,261665,148694,112971,112971
2019-03-31,66.698,67.6,65.71,1.8900000000000006,0.789999999999992,67.516,68.72,66.59,2.1299999999999955,1.5999999999999943,65.98,67.08,65.02,2.0600000000000023,0.8499999999999943,66.91199999999999,68.1,65.36,2.739999999999995,1.5300000000000011,288113,513106,186405,326701,-24236
2019-04-07,68.546,69.16,67.86,1.2999999999999972,0.6500000000000057,69.12,69.62,68.64,0.980000000000004,0.23000000000000398,67.836,68.65,67.49,1.1600000000000108,0.23000000000000398,68.43,69.01,67.9,1.1099999999999994,-0.46999999999999886,303499,349725,243749,105976,-27748
2019-04-14,66.785,68.48,64.19,4.290000000000006,-4.290000000000006,67.0925,68.62,65.28,3.3400000000000034,-3.3400000000000034,65.0775,67.53,63.47,4.060000000000002,-3.6099999999999994,65.75999999999999,67.81,64.3,3.510000000000005,-3.510000000000005,409467,549339,184664,364675,216251
2019-04-21,66.02,67.4,64.42,2.980000000000004,2.980000000000004,67.454,68.75,66.5,2.25,2.25,65.502,67.24,63.51,3.729999999999997,3.729999999999997,66.714,67.79,65.61,2.180000000000007,2.180000000000007,213672,397284,109599,287685,-218638
2019-04-28,68.566,69.13,67.77,1.3599999999999994,-0.0799999999999983,69.64,70.25,68.94,1.3100000000000023,1.3100000000000023,67.92,68.61,67.08,1.5300000000000011,0.6800000000000068,69.156,70.17,68.54,1.6299999999999955,1.230000000000004,299084,385560,191210,194350,-194350
2019-05-05,69.604,70.9,68.51,2.3900000000000006,-0.9099999999999966,70.434,71.45,69.44,2.010000000000005,-1.480000000000004,68.616,70.07,66.87,3.1999999999999886,-2.1099999999999994,69.55,70.7,67.01,3.6899999999999977,-3.6899999999999977,277374,361229,153814,207415,-166813
2019-05-12,66.964,67.57,65.79,1.779999999999987,-1.5799999999999983,67.754,69.21,66.84,2.3699999999999903,-1.039999999999992,66.218,66.95,64.84,2.1099999999999994,-2.049999999999997,67.052,67.81,66.25,1.5600000000000023,-0.5599999999999881,202092,304086,153905,150181,21526
2019-05-19,68.1375,69.0,67.16,1.8400000000000034,1.8400000000000034,68.86,69.3,68.28,1.019999999999996,1.019999999999996,67.59,67.99,66.91,1.0799999999999983,1.0799999999999983,68.62,68.91,68.11,0.7999999999999972,0.6200000000000045,242971,343186,132700,210486,-55422
2019-05-26,68.098,68.73,66.86,1.8700000000000045,-0.1600000000000108,69.212,71.15,67.91,3.240000000000009,2.260000000000005,67.416,68.4,66.25,2.1500000000000057,1.2700000000000102,68.73599999999999,70.82,67.3,3.519999999999996,3.519999999999996,346876,508937,181700,327237,29363
2019-06-02,73.162,75.8,66.69,9.11,8.930000000000007,75.67399999999999,76.58,74.42,2.1599999999999966,1.8599999999999994,72.734,75.44,66.69,8.75,8.75,74.97800000000001,76.28,72.75,3.530000000000001,3.530000000000001,378778,739509,193756,545753,-545753
2019-06-09,75.61,76.74,73.59,3.1499999999999915,-0.29999999999999716,76.212,76.89,75.4,1.4899999999999949,-0.39000000000000057,74.184,74.71,73.29,1.4199999999999875,1.1299999999999955,75.142,76.31,73.62,2.6899999999999977,1.25,252619,356950,193579,163371,-160988
2019-06-16,76.554,78.0,75.15,2.8499999999999943,1.1799999999999926,77.352,78.38,75.74,2.6400000000000006,1.0600000000000023,75.656,76.98,74.52,2.460000000000008,0.730000000000004,76.512,77.67,75.4,2.269999999999996,-0.269999999999996,318700,570299,203253,367046,-71897
2019-06-23,77.31,81.73,74.98,6.75,6.260000000000005,78.598,81.73,75.72,6.010000000000005,6.010000000000005,76.302,79.5,73.97,5.530000000000001,5.530000000000001,78.016,80.75,74.8,5.950000000000003,5.950000000000003,305340,646466,172519,473947,42628
2019-06-30,78.9325,80.65,77.8,2.8500000000000085,-1.8300000000000125,79.9825,80.89,79.58,1.3100000000000023,-1.25,77.85249999999999,78.22,77.42,0.7999999999999972,0.769999999999996,78.795,79.24,77.78,1.4599999999999937,1.4599999999999937,216924,278800,180558,98242,-93919
2019-07-07,80.248,81.09,78.96,2.1300000000000097,1.9500000000000028,80.89,81.89,80.1,1.7900000000000063,0.9000000000000057,79.434,80.11,78.86,1.25,1.2099999999999937,80.358,81.11,79.38,1.730000000000004,0.480000000000004,203322,277254,134985,142269,-63772
2019-07-14,79.62,80.3,79.04,1.259999999999991,-0.7199999999999989,80.386,81.21,79.81,1.3999999999999915,-0.730000000000004,78.776,79.15,78.08,1.0700000000000074,-0.9200000000000017,79.03,79.69,78.17,1.519999999999996,-0.8599999999999994,147148,186979,100073,86906,41518
2019-07-21,80.368,82.12,78.44,3.680000000000007,3.680000000000007,81.482,82.78,79.48,3.299999999999997,3.009999999999991,79.86,81.55,77.85,3.700000000000003,3.260000000000005,81.086,82.22,79.19,3.030000000000001,3.030000000000001,128938,163505,106221,57284,14534
2019-07-28,89.324,92.31,82.22,10.090000000000003,7.760000000000005,92.518,93.87,91.63,2.240000000000009,-0.8299999999999983,88.37,91.05,82.22,8.829999999999998,6.820000000000007,91.35,92.28,90.99,1.2900000000000063,0.09000000000000341,408287,559907,253518,306389,-51458
2019-08-04,91.144,91.94,90.5,1.4399999999999977,-1.4399999999999977,91.782,92.42,90.8,1.6200000000000045,-1.6200000000000045,90.214,91.16,88.66,2.5,-1.960000000000008,90.732,91.71,88.97,2.739999999999995,-2.739999999999995,209613,462556,116293,346263,-94848
2019-08-11,89.216,90.24,88.8,1.4399999999999977,1.289999999999992,90.262,91.03,89.36,1.6700000000000017,0.10999999999999943,88.81,89.74,88.31,1.4299999999999926,1.039999999999992,89.49,90.46,88.68,1.779999999999987,-0.06999999999999318,145559,269277,89109,180168,-157170
2019-08-18,88.506,90.34,86.71,3.6300000000000097,-3.6300000000000097,88.882,90.53,87.01,3.519999999999996,-3.519999999999996,87.01,88.22,85.81,2.4099999999999966,-2.4099999999999966,87.614,88.77,86.15,2.6199999999999903,-1.4599999999999937,128497,154736,93898,60838,32372
2019-08-25,89.8075,93.05,87.36,5.689999999999998,5.689999999999998,91.6275,93.62,89.24,4.38000000000001,4.38000000000001,89.1975,91.0,86.97,4.030000000000001,4.030000000000001,90.7025,92.54,89.05,3.490000000000009,2.8800000000000097,202287,231001,163272,67729,31888
2019-09-01,87.492,91.09,82.78,8.310000000000002,-7.290000000000006,87.97,91.3,83.8,7.5,-7.5,84.624,88.35,81.68,6.6699999999999875,-6.089999999999989,85.462,89.92,82.47,7.450000000000003,-5.8799999999999955,250044,540467,79896,460571,17253
2019-09-08,83.654,86.45,81.81,4.640000000000001,4.060000000000002,85.81400000000001,89.97,82.43,7.539999999999992,7.539999999999992,82.33800000000001,85.73,79.43,6.299999999999997,6.299999999999997,84.9,88.77,81.75,7.019999999999996,7.019999999999996,328512,595186,195279,399907,-399907
2019-09-15,88.258,90.24,83.47,6.769999999999996,-5.430000000000007,88.882,90.79,83.98,6.810000000000002,-6.0,85.972,88.88,78.99,9.89,-9.650000000000006,86.614,90.19,79.38,10.810000000000002,-10.100000000000009,488660,878624,261306,617318,527800
2019-09-22,77.706,80.03,75.06,4.969999999999999,-4.969999999999999,78.488,80.5,75.99,4.510000000000005,-4.510000000000005,75.932,77.68,74.51,3.1700000000000017,-3.030000000000001,76.632,79.36,74.8,4.560000000000002,-3.8100000000000023,440336,540026,356407,183619,138960
2019-09-29,71.69,74.98,69.97,5.010000000000005,-5.010000000000005,72.282,75.14,70.89,4.25,-3.780000000000001,69.974,72.08,68.73,3.3499999999999943,-2.4299999999999926,71.012,72.38,70.39,1.9899999999999949,-1.2800000000000011,362492,419028,284708,134320,10391
2019-10-06,69.558,70.69,68.62,2.069999999999993,-1.3199999999999932,70.088,71.78,69.37,2.4099999999999966,-2.4099999999999966,68.346,68.8,67.7,1.0999999999999943,-0.480000000000004,68.792,69.13,68.42,0.7099999999999937,-0.2600000000000051,265532,428552,126091,302461,-302461
2019-10-13,70.414,71.96,68.8,3.1599999999999966,2.799999999999997,71.62,72.9,70.27,2.6300000000000097,1.4899999999999949,69.69,70.9,68.53,2.3700000000000045,1.480000000000004,70.652,72.17,69.85,2.3200000000000074,0.14000000000000057,301342,423339,247611,175728,-23643
2019-10-20,70.382,71.05,69.49,1.5600000000000023,0.29999999999999716,71.488,71.74,71.18,0.5599999999999881,-0.21999999999999886,69.67999999999999,70.24,69.02,1.2199999999999989,0.8099999999999881,70.5,70.98,69.77,1.210000000000008,0.21999999999999886,185282,208240,161290,46950,-40723
2019-10-27,72.13600000000001,73.12,70.73,2.3900000000000006,2.3900000000000006,73.502,74.46,72.56,1.8999999999999915,1.8999999999999915,71.418,72.31,70.12,2.1899999999999977,1.9399999999999977,72.63,73.54,71.8,1.740000000000009,1.740000000000009,209112,289334,140264,149070,79017
2019-11-03,73.174,73.87,72.17,1.7000000000000028,-1.7000000000000028,73.728,74.45,72.71,1.740000000000009,-1.5200000000000102,72.592,73.25,72.06,1.1899999999999977,-1.1499999999999915,73.1,73.73,72.44,1.2900000000000063,-1.2900000000000063,135595,194218,93748,100470,-17089
