Date,EXPO_stock_Open_average,EXPO_stock_Open_max,EXPO_stock_Open_min,EXPO_stock_Open_volatility,EXPO_stock_Open_change,EXPO_stock_High_average,EXPO_stock_High_max,EXPO_stock_High_min,EXPO_stock_High_volatility,EXPO_stock_High_change,EXPO_stock_Low_average,EXPO_stock_Low_max,EXPO_stock_Low_min,EXPO_stock_Low_volatility,EXPO_stock_Low_change,EXPO_stock_Close_average,EXPO_stock_Close_max,EXPO_stock_Close_min,EXPO_stock_Close_volatility,EXPO_stock_Close_change,EXPO_stock_Volume_average,EXPO_stock_Volume_max,EXPO_stock_Volume_min,EXPO_stock_Volume_volatility,EXPO_stock_Volume_change
2018-01-14,36.2125,36.52,36.0,0.5200000000000031,0.22999999999999687,36.605000000000004,36.77,36.46,0.3100000000000023,0.3100000000000023,35.7975,36.23,34.9,1.3299999999999983,1.3299999999999983,36.394999999999996,36.77,36.0,0.7700000000000031,0.7700000000000031,133908,142186,122198,19988,3868
2018-01-21,36.938,37.8,36.5,1.2999999999999972,1.0499999999999972,37.34,39.1,36.83,2.270000000000003,2.270000000000003,36.544000000000004,37.67,36.05,1.6200000000000045,1.3200000000000003,37.106,38.7,36.38,2.3200000000000003,1.9299999999999997,170964,316804,86572,230232,187004
2018-01-28,37.676,38.7,36.7,2.0,-2.0,38.604,39.2,38.35,0.8500000000000014,-0.8500000000000014,36.84,37.83,35.77,2.059999999999995,-2.059999999999995,37.756,38.27,37.08,1.1900000000000048,0.44000000000000483,255667,405608,146040,259568,259568
2018-02-04,37.29,38.2,36.17,2.030000000000001,-2.030000000000001,37.576,38.55,36.33,2.219999999999999,-2.219999999999999,36.424,37.5,35.42,2.0799999999999983,-2.0799999999999983,36.85,37.67,35.83,1.8400000000000034,-1.6200000000000045,250799,301356,203774,97582,-53392
2018-02-11,36.512,37.33,35.83,1.5,1.2299999999999969,37.174,38.49,36.23,2.260000000000005,2.260000000000005,36.251999999999995,37.33,35.62,1.7100000000000009,1.7100000000000009,36.926,37.75,36.05,1.7000000000000028,1.7000000000000028,179680,272532,97262,175270,106146
2018-02-18,38.1425,38.85,37.6,1.25,1.25,38.705,39.2,38.0,1.2000000000000028,1.2000000000000028,38.0625,38.65,37.58,1.0700000000000003,1.0700000000000003,38.3675,38.9,37.75,1.1499999999999986,1.1499999999999986,149476,195030,111220,83810,-83810
2018-02-25,38.806,39.4,37.6,1.7999999999999972,-1.2999999999999972,39.378,40.48,38.4,2.0799999999999983,-1.0799999999999983,38.308,38.85,37.6,1.25,-1.0700000000000003,38.722,39.4,37.83,1.5700000000000003,-1.1299999999999955,178716,253050,122216,130834,-43504
2018-03-04,38.802,39.65,38.08,1.5700000000000003,1.5700000000000003,39.308,40.27,38.52,1.75,1.75,38.552,39.56,37.9,1.6600000000000037,1.6600000000000037,39.164,40.12,38.33,1.7899999999999991,1.7899999999999991,117497,152920,85420,67500,-51016
2018-03-11,39.876,40.2,39.65,0.5500000000000043,-0.30000000000000426,40.182,40.58,39.92,0.6599999999999966,0.19999999999999574,39.408,39.75,39.14,0.6099999999999994,0.25,39.798,40.33,39.38,0.9499999999999957,0.6799999999999997,216940,502874,123272,379602,347354
2018-03-18,39.754,40.27,38.77,1.5,-1.5,40.098,40.42,39.3,1.1200000000000045,-0.970000000000006,39.3,39.92,38.35,1.5700000000000003,-1.1999999999999957,39.452,40.17,38.4,1.7700000000000031,-1.5799999999999983,156945,235512,98420,137092,69920
2018-03-25,39.0,39.15,38.85,0.29999999999999716,0.29999999999999716,39.644999999999996,39.88,39.4,0.480000000000004,0.13000000000000256,38.7375,39.15,38.4,0.75,0.75,39.1175,39.33,38.9,0.4299999999999997,0.21000000000000085,161289,215942,90490,125452,-58704
2018-04-01,39.364000000000004,40.1,38.67,1.4299999999999997,0.6799999999999997,39.976,40.44,39.5,0.9399999999999977,0.9399999999999977,38.938,39.71,38.17,1.5399999999999991,1.3099999999999952,39.6,40.2,38.6,1.6000000000000014,1.1000000000000014,172822,230210,134920,95290,-17076
2018-04-08,40.14,40.67,39.65,1.0200000000000031,0.6700000000000017,40.394,40.75,40.08,0.6700000000000017,0.5900000000000034,39.742,40.25,39.27,0.9799999999999969,0.9799999999999969,40.116,40.45,39.3,1.1500000000000057,1.1500000000000057,150350,180848,126920,53928,-53928
2018-04-15,41.724000000000004,42.45,40.62,1.8300000000000054,1.8300000000000054,42.3,43.2,41.25,1.9500000000000028,1.9500000000000028,41.464,42.13,40.49,1.6400000000000006,1.4099999999999966,42.106,42.92,41.23,1.6900000000000048,1.6900000000000048,174978,228818,135262,93556,76038
2018-04-22,43.248000000000005,43.52,42.95,0.5700000000000003,0.25,43.502,43.76,43.35,0.4099999999999966,0.12000000000000455,42.868,43.12,42.62,0.5,0.480000000000004,43.144,43.45,42.85,0.6000000000000014,0.5500000000000043,169571,312176,99122,213054,-36622
2018-04-29,43.362,43.45,43.23,0.22000000000000597,-0.12000000000000455,43.828,44.12,43.55,0.5700000000000003,0.36999999999999744,43.076,43.3,42.58,0.7199999999999989,0.09999999999999432,43.486,43.9,43.2,0.6999999999999957,0.6999999999999957,122353,140894,105692,35202,-4944
2018-05-06,44.2,44.45,43.98,0.47000000000000597,0.4299999999999997,44.606,44.88,44.25,0.6300000000000026,0.3300000000000054,44.136,44.45,43.85,0.6000000000000014,0.6000000000000014,44.35,44.83,44.12,0.7100000000000009,0.6299999999999955,174257,271718,112680,159038,-7100
2018-05-13,45.98,46.9,44.7,2.1999999999999957,2.1299999999999955,46.808,47.35,46.1,1.25,1.230000000000004,45.403999999999996,46.62,42.66,3.960000000000001,3.960000000000001,46.396,47.08,45.52,1.5599999999999952,1.5599999999999952,274022,307828,235768,72060,-14284
2018-05-20,47.32,47.9,46.92,0.9799999999999969,0.6499999999999986,47.662,48.27,47.33,0.9400000000000048,0.9100000000000037,47.116,47.8,46.75,1.0499999999999972,0.8200000000000003,47.52,48.25,46.95,1.2999999999999972,1.1499999999999986,212558,269376,154310,115066,-34310
