Date,DHT_Open_average,DHT_Open_max,DHT_Open_min,DHT_Open_volatility,DHT_Open_change,DHT_High_average,DHT_High_max,DHT_High_min,DHT_High_volatility,DHT_High_change,DHT_Low_average,DHT_Low_max,DHT_Low_min,DHT_Low_volatility,DHT_Low_change,DHT_Close_average,DHT_Close_max,DHT_Close_min,DHT_Close_volatility,DHT_Close_change,DHT_Volume_average,DHT_Volume_max,DHT_Volume_min,DHT_Volume_volatility,DHT_Volume_change
2018-01-14,3.864,3.9,3.84,0.06000000000000005,0.06000000000000005,3.934,3.96,3.92,0.040000000000000036,-0.040000000000000036,3.83,3.88,3.78,0.10000000000000009,0.040000000000000036,3.878,3.92,3.83,0.08999999999999986,0.020000000000000018,1163332,1620485,829569,790916,-530099
2018-01-21,3.836,3.87,3.79,0.08000000000000007,-0.040000000000000036,3.872,3.9,3.85,0.04999999999999982,-0.020000000000000018,3.792,3.8,3.77,0.029999999999999805,-0.029999999999999805,3.812,3.84,3.78,0.06000000000000005,-0.03000000000000025,748157,922160,598896,323264,9915
2018-01-28,3.586,3.75,3.45,0.2999999999999998,-0.25,3.642,3.78,3.54,0.23999999999999977,-0.23999999999999977,3.458,3.55,3.38,0.16999999999999993,-0.16999999999999993,3.526,3.63,3.38,0.25,-0.2400000000000002,1764399,3027638,787336,2240302,871258
2018-02-04,3.516,3.78,3.31,0.46999999999999975,0.46999999999999975,3.626,3.81,3.5,0.31000000000000005,0.31000000000000005,3.466,3.73,3.27,0.45999999999999996,0.45999999999999996,3.566,3.75,3.4,0.3500000000000001,0.3500000000000001,1273548,1734474,1001957,732517,457019
2018-02-11,3.82,3.91,3.71,0.20000000000000018,0.16999999999999993,3.925,3.97,3.86,0.11000000000000032,0.10000000000000009,3.7975,3.87,3.7,0.16999999999999993,0.13999999999999968,3.8625,3.91,3.81,0.10000000000000009,0.040000000000000036,1078673,1362370,650748,711622,-396507
2018-02-18,3.768,3.86,3.71,0.1499999999999999,-0.08999999999999986,3.802,3.86,3.77,0.08999999999999986,-0.06999999999999984,3.706,3.74,3.67,0.07000000000000028,-0.040000000000000036,3.742,3.77,3.7,0.06999999999999984,0.009999999999999787,415845,664167,288364,375803,-359709
2018-02-25,3.692,3.75,3.64,0.10999999999999988,-0.10999999999999988,3.7680000000000002,3.91,3.69,0.2200000000000002,-0.040000000000000036,3.642,3.67,3.62,0.04999999999999982,-0.03000000000000025,3.676,3.76,3.63,0.1299999999999999,-0.03000000000000025,535151,967738,274090,693648,86038
2018-03-04,3.686,3.81,3.6,0.20999999999999996,-0.18999999999999995,3.734,3.85,3.64,0.20999999999999996,-0.10999999999999988,3.608,3.68,3.54,0.14000000000000012,-0.0900000000000003,3.644,3.71,3.58,0.1299999999999999,-0.040000000000000036,804592,1139431,586514,552917,-328820
2018-03-11,3.69,3.82,3.62,0.19999999999999973,0.1299999999999999,3.7560000000000002,3.89,3.67,0.2200000000000002,0.1200000000000001,3.626,3.7,3.58,0.1200000000000001,0.07000000000000028,3.704,3.86,3.61,0.25,0.10999999999999988,578616,1121539,329723,791816,197746
2018-03-18,3.762,3.86,3.68,0.17999999999999972,0.0,3.818,3.91,3.78,0.13000000000000034,0.009999999999999787,3.674,3.73,3.64,0.08999999999999986,0.0,3.71,3.77,3.68,0.08999999999999986,0.009999999999999787,639770,933828,428052,505776,97914
2018-03-25,3.54,3.68,3.4,0.28000000000000025,-0.28000000000000025,3.575,3.71,3.46,0.25,-0.25,3.4299999999999997,3.61,3.32,0.29000000000000004,-0.29000000000000004,3.4475,3.64,3.33,0.31000000000000005,-0.31000000000000005,1038974,1652220,684094,968126,121201
2018-04-01,3.4699999999999998,3.64,3.32,0.3200000000000003,0.14000000000000012,3.554,3.65,3.41,0.23999999999999977,0.09999999999999964,3.388,3.46,3.28,0.18000000000000016,0.16000000000000014,3.484,3.63,3.34,0.29000000000000004,0.10000000000000009,718394,923962,394372,529590,-529590
