Date,BXCStock_Open_average,BXCStock_Open_max,BXCStock_Open_min,BXCStock_Open_volatility,BXCStock_Open_change,BXCStock_High_average,BXCStock_High_max,BXCStock_High_min,BXCStock_High_volatility,BXCStock_High_change,BXCStock_Low_average,BXCStock_Low_max,BXCStock_Low_min,BXCStock_Low_volatility,BXCStock_Low_change,BXCStock_Close_average,BXCStock_Close_max,BXCStock_Close_min,BXCStock_Close_volatility,BXCStock_Close_change,BXCStock_Volume_average,BXCStock_Volume_max,BXCStock_Volume_min,BXCStock_Volume_volatility,BXCStock_Volume_change
2018-01-14,12.27,12.92,11.34,1.58,1.58,12.645,12.98,12.05,0.9299999999999997,0.9299999999999997,12.094999999999999,12.52,11.25,1.2699999999999996,1.2599999999999998,12.365,12.96,11.27,1.6900000000000013,1.6900000000000013,246099,501723,118861,382862,-94212
2018-01-21,13.35,13.98,12.96,1.0199999999999996,0.9800000000000004,14.016,15.59,13.28,2.3100000000000005,2.25,13.234,13.96,12.6,1.3600000000000012,1.3600000000000012,13.774,15.5,12.85,2.6500000000000004,2.6500000000000004,300558,644614,115025,529589,529589
2018-01-28,15.974,16.2,15.6,0.5999999999999996,0.5999999999999996,16.57,16.88,16.21,0.6699999999999982,-0.4499999999999993,15.696,16.03,15.16,0.870000000000001,-0.40000000000000036,16.024,16.26,15.81,0.45000000000000107,-0.20000000000000107,273139,649388,104820,544568,-426664
2018-02-04,15.726,16.94,14.78,2.160000000000002,-0.13000000000000078,16.386,17.05,15.7,1.3500000000000014,-0.4800000000000004,14.982,15.6,14.17,1.4299999999999997,-0.4499999999999993,15.634,16.45,15.27,1.1799999999999997,0.17999999999999972,207631,242897,119123,123774,-121842
2018-02-11,16.195999999999998,16.49,15.99,0.4999999999999982,-0.09999999999999787,16.722,17.19,16.31,0.8800000000000026,0.7800000000000011,15.898,16.1,15.71,0.39000000000000057,0.39000000000000057,16.24,16.49,15.96,0.5299999999999976,0.5299999999999976,226622,398838,123753,275085,151458
2018-02-18,16.2525,17.05,15.3,1.75,-1.2399999999999984,16.6625,17.55,15.36,2.1900000000000013,-2.1799999999999997,15.315,16.54,14.13,2.4099999999999984,-1.8499999999999996,15.85,17.02,15.18,1.8399999999999999,-1.8399999999999999,235175,321647,136424,185223,-79102
2018-02-25,15.238,15.75,14.7,1.0500000000000007,0.5600000000000005,15.782,16.75,15.23,1.5199999999999996,0.7699999999999996,14.782,15.25,14.39,0.8599999999999994,0.8599999999999994,15.406,16.12,14.71,1.4100000000000001,0.7799999999999994,187015,290103,73044,217059,-20217
2018-03-04,15.9,16.33,15.71,0.6199999999999974,-0.09999999999999964,16.246,16.67,15.98,0.6900000000000013,0.03999999999999915,15.558,15.65,15.4,0.25,-0.08999999999999986,15.876,16.32,15.71,0.6099999999999994,0.0799999999999983,138831,215200,89447,125753,-13644
2018-03-11,30.65,35.14,18.5,16.64,16.64,35.418,37.39,31.6,5.789999999999999,4.990000000000002,29.654,34.66,17.96,16.699999999999996,16.699999999999996,33.516,36.57,28.03,8.54,8.54,2406636,4990637,621020,4369617,-4277257
2018-03-18,34.454,36.96,30.73,6.23,-5.84,35.136,38.77,31.63,7.140000000000004,-7.140000000000004,32.896,35.57,30.15,5.420000000000002,-5.420000000000002,33.346000000000004,36.68,30.7,5.98,-5.98,399230,629074,282386,346688,-346688
2018-03-25,31.675,33.27,31.03,2.240000000000002,0.21999999999999886,33.2925,34.25,32.26,1.990000000000002,-1.0900000000000034,30.925,31.25,30.71,0.5399999999999991,0.21999999999999886,32.04,33.44,30.96,2.479999999999997,-0.8499999999999943,274380,355558,183394,172164,-91671
2018-04-01,33.39,35.6,31.86,3.740000000000002,3.3400000000000034,34.942,35.99,32.7,3.289999999999999,3.289999999999999,32.734,35.0,30.3,4.699999999999999,4.699999999999999,34.208,35.86,31.48,4.379999999999999,4.379999999999999,269335,308298,227368,80930,34532
2018-04-08,36.188,37.13,35.68,1.4500000000000028,0.8900000000000006,36.894,37.36,36.34,1.019999999999996,0.46999999999999886,35.376,35.68,35.14,0.5399999999999991,-0.04999999999999716,36.034,36.83,35.55,1.2800000000000011,0.12000000000000455,178017,266668,124715,141953,-113639
2018-04-15,38.833999999999996,39.99,35.97,4.020000000000003,4.020000000000003,40.618,41.85,39.95,1.8999999999999986,1.509999999999998,38.562,39.98,35.97,4.009999999999998,4.009999999999998,39.768,41.15,38.38,2.769999999999996,2.769999999999996,214876,416014,100718,315296,-217720
