Date,JAZZ_Open_average,JAZZ_Open_max,JAZZ_Open_min,JAZZ_Open_volatility,JAZZ_Open_change,JAZZ_High_average,JAZZ_High_max,JAZZ_High_min,JAZZ_High_volatility,JAZZ_High_change,JAZZ_Low_average,JAZZ_Low_max,JAZZ_Low_min,JAZZ_Low_volatility,JAZZ_Low_change,JAZZ_Close_average,JAZZ_Close_max,JAZZ_Close_min,JAZZ_Close_volatility,JAZZ_Close_change,JAZZ_Volume_average,JAZZ_Volume_max,JAZZ_Volume_min,JAZZ_Volume_volatility,JAZZ_Volume_change
2018-01-14,150.34,152.16,149.51,2.6500000000000057,-2.6500000000000057,151.322,152.93,150.0,2.930000000000007,-0.46999999999999886,148.35,149.31,147.51,1.8000000000000114,-0.5800000000000125,149.976,152.42,148.7,3.719999999999999,2.619999999999976,490143,630005,417379,212626,-121393
2018-01-21,153.74,154.72,153.0,1.7199999999999989,1.7199999999999989,154.962,157.34,153.61,3.7299999999999898,3.490000000000009,152.166,153.84,150.83,3.009999999999991,1.789999999999992,154.116,155.79,152.86,2.9299999999999784,2.730000000000018,387848,419831,342788,77043,-4811
2018-01-28,147.652,154.51,141.94,12.569999999999993,-12.569999999999993,148.888,154.51,145.03,9.47999999999999,-9.47999999999999,144.336,149.02,138.59,10.430000000000007,-10.430000000000007,145.01,149.87,139.26,10.610000000000014,-10.610000000000014,418058,540439,343788,196651,-122080
2018-02-04,140.934,143.33,136.71,6.6200000000000045,4.329999999999984,143.382,144.89,141.98,2.9099999999999966,-1.1999999999999886,137.562,141.39,134.31,7.079999999999984,3.7399999999999807,140.874,143.01,138.51,4.5,-3.0800000000000125,412500,700070,241356,458714,-458714
2018-02-11,142.63,146.91,139.42,7.490000000000009,4.780000000000001,145.4375,146.91,142.14,4.77000000000001,4.180000000000007,140.91500000000002,143.55,138.33,5.219999999999999,4.949999999999989,144.25,145.84,141.41,4.430000000000007,4.349999999999994,297210,327212,271571,55641,-598
2018-02-18,145.672,147.3,144.78,2.5200000000000102,2.4399999999999977,147.392,148.61,146.59,2.0200000000000102,2.0200000000000102,144.51999999999998,146.51,143.79,2.719999999999999,2.719999999999999,145.898,147.46,144.42,3.0400000000000205,2.6599999999999966,319068,421606,239511,182095,-30838
2018-02-25,143.42600000000002,146.8,140.27,6.530000000000001,-5.25,146.25,151.71,141.71,10.0,-3.9000000000000057,141.192,143.58,139.25,4.3300000000000125,-3.180000000000007,142.822,144.8,140.67,4.130000000000024,-0.410000000000025,503374,847301,309789,537512,-198140
2018-03-04,146.584,152.44,143.02,9.419999999999987,9.419999999999987,149.498,154.99,145.14,9.850000000000023,9.850000000000023,145.694,152.05,141.19,10.860000000000014,10.860000000000014,148.846,154.0,144.85,9.150000000000006,9.150000000000006,503449,643956,363307,280649,-175229
2018-03-11,152.75,157.0,149.41,7.590000000000003,2.0,154.964,159.72,152.0,7.719999999999999,4.02000000000001,150.614,155.6,147.88,7.719999999999999,4.799999999999983,152.334,157.16,148.7,8.460000000000008,6.180000000000007,514887,784178,343565,440613,436915
2018-03-18,152.622,157.14,149.65,7.489999999999981,-7.489999999999981,154.32,157.66,151.17,6.490000000000009,-6.490000000000009,150.234,153.08,147.24,5.840000000000003,-5.840000000000003,151.538,154.26,147.98,6.280000000000001,-3.2299999999999898,352367,415734,267866,147868,41242
